state,month,year_month,routed_in_state,answered_in_state,in_state_answer_rate_reported,in_state_answer_rate,abandoned_in_state_count,abandoned_in_state_rate,flowout_to_national_backup_count,flowout_to_national_backup_rate,average_speed_to_answer_seconds,average_talk_time_seconds,source_pdf,page,raw_row_text,fee_cents_max,fee_schedule_note,primary_policy_group,actual_collection_start,operational_start,ever_core_fee_collection,post_2024_monitor_policy,established_not_collected_by_2024,fee_collection_active,operational_treatment_active,months_since_collection_start,months_since_operational_start,post2025_policy_monitor_active,state_name,primary_policy_group_timing,first_revenue_year,fcc_confirmed_collection_by_2024,date_confidence,source_ids,policy_note,year,population,population_lookup_year,population_carried_forward,has_population_denominator,population_source_note,fee_revenue_nominal,fee_revenue_nominal_for_2021_2024,fee_revenue_per_capita,fee_revenue_per_100k,fee_revenue_per_routed_contact,fee_active_months,operational_active_months,mechanism_observation_note,month_id,calendar_month,post_988_launch,months_since_988_launch,is_state_dc,is_territory_or_pr,answer_rate_pp,flowout_rate_pp,abandoned_rate_pp,routed_per_100k,answered_per_100k,log_routed_in_state,log_routed_per_100k,asa_minutes,talk_minutes,treated_ever_by_2024,primary_analysis_sample,observed_month_count,balanced_full_window_state,baseline_prelaunch_answer_rate,baseline_prelaunch_flowout_rate,baseline_prelaunch_asa_seconds,baseline_prelaunch_routed_per_100k,baseline_prelaunch_months,low_baseline_answer_rate,high_baseline_volume,baseline_answer_rate_centered,baseline_volume_centered,received_in_state,answer_rate_validated,answer_rate_routed_calc,answer_rate_received_calc,answer_rate_denominator_note,in_state_answer_rate_original,in_state_answer_rate_rescue,answer_rate_pp_rescue,answer_rate_rescue_change,bill_enactment_date,statutory_effective_date,fee_collection_start_date,first_observed_fee_revenue_date,first_operational_use_date,restricted_988_only_funding_indicator,broader_crisis_system_funding_indicator,enacted_start,collection_start_audit,operational_lag_0m_start,operational_lag_0m_active,operational_lag_1m_start,operational_lag_1m_active,operational_lag_3m_start,operational_lag_3m_active,operational_lag_6m_start,operational_lag_6m_active,operational_lag_12m_start,operational_lag_12m_active,enacted_active,collection_start_audit_active,first_revenue_positive_start,revenue_positive_active,fee_amount_per_line_dollars,restricted_988_only_active,broader_crisis_system_active
OK,2023-11-01,2023-11,4391.0,3983.0,0.91,0.907082669095878,361.0,0.08221361876565703,47.0,0.010703712138465042,20.0,679.0,temp/raw_downloads/988_state_monthly_reports/2023-11_988_in_state_monthly_report.pdf,2,"OK 4,391 4,391 3,983 91% 361 47 00:20 11:19",0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,Oklahoma,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2023,4062716.0,2023,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2023-11,11,1,16,True,False,90.70826690958779,1.0703712138465042,8.221361876565702,108.0804072940368,98.03786432524448,8.387539983189367,4.692085291872478,0.3333333333333333,11.316666666666666,False,True,58,True,0.7076107366921085,0.06842593727810195,43.833333333333336,42.99651500437927,12.0,True,False,-0.040421293267474234,-5.378196083524401,4391.0,0.907082669095878,0.907082669095878,0.907082669095878,routed and received denominators match or received denominator unavailable,0.907082669095878,0.907082669095878,90.70826690958779,0.0,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
OK,2023-12-01,2023-12,4849.0,4403.0,0.91,0.9080222726335326,389.0,0.08022272633532687,57.0,0.011755001031140442,21.0,693.0,temp/raw_downloads/988_state_monthly_reports/2023-12_988_in_state_monthly_report.pdf,2,"OK 4,849 4,849 4,403 91% 389 57 00:21 11:33",0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,Oklahoma,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2023,4062716.0,2023,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2023-12,12,1,17,True,False,90.80222726335326,1.1755001031140442,8.022272633532687,119.35365405802423,108.37577620488362,8.48673398393153,4.790434525696079,0.35,11.55,False,True,58,True,0.7076107366921085,0.06842593727810195,43.833333333333336,42.99651500437927,12.0,True,False,-0.040421293267474234,-5.378196083524401,4849.0,0.9080222726335326,0.9080222726335326,0.9080222726335326,routed and received denominators match or received denominator unavailable,0.9080222726335326,0.9080222726335326,90.80222726335326,0.0,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
OK,2024-01-01,2024-01,4800.0,4281.0,0.89,0.891875,445.0,0.09270833333333334,74.0,0.015416666666666667,22.0,686.0,temp/raw_downloads/988_state_monthly_reports/2024-01_988_in_state_monthly_report.pdf,2,"OK 4,800 4,800 4,281 89% 445 74 00:22 11:26",0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,Oklahoma,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2024,4097758.0,2024,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2024-01,1,1,18,True,False,89.1875,1.5416666666666667,9.270833333333334,117.13722479463159,104.47176236371206,8.476579508530941,4.771846870784076,0.36666666666666664,11.433333333333334,False,True,58,True,0.7076107366921085,0.06842593727810195,43.833333333333336,42.99651500437927,12.0,True,False,-0.040421293267474234,-5.378196083524401,4800.0,0.891875,0.891875,0.891875,routed and received denominators match or received denominator unavailable,0.891875,0.891875,89.1875,0.0,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
OK,2024-02-01,2024-02,4820.0,4283.0,0.89,0.8885892116182572,472.0,0.0979253112033195,65.0,0.013485477178423237,23.0,658.0,temp/raw_downloads/988_state_monthly_reports/2024-02_988_in_state_monthly_report.pdf,2,"OK 4,820 4,820 4,283 89% 472 65 00:23 10:58",0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,Oklahoma,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2024,4097758.0,2024,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2024-02,2,1,19,True,False,88.85892116182572,1.3485477178423237,9.792531120331951,117.62529656460924,104.52056954070983,8.480736654405622,4.775969756944748,0.38333333333333336,10.966666666666667,False,True,58,True,0.7076107366921085,0.06842593727810195,43.833333333333336,42.99651500437927,12.0,True,False,-0.040421293267474234,-5.378196083524401,4820.0,0.8885892116182572,0.8885892116182572,0.8885892116182572,routed and received denominators match or received denominator unavailable,0.8885892116182572,0.8885892116182572,88.85892116182572,0.0,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
OK,2024-03-01,2024-03,5341.0,4762.0,0.89,0.891593334581539,443.0,0.08294326905073957,136.0,0.0254633963677214,22.0,682.0,temp/raw_downloads/988_state_monthly_reports/2024-03_988_in_state_monthly_report.pdf,2,"OK 5,341 5,341 4,762 89% 443 136 00:22 11:22",0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,Oklahoma,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2024,4097758.0,2024,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2024-03,3,1,20,True,False,89.1593334581539,2.54633963677214,8.294326905073957,130.33956617252656,116.2098884316741,8.583355393669907,4.877786077670167,0.36666666666666664,11.366666666666667,False,True,58,True,0.7076107366921085,0.06842593727810195,43.833333333333336,42.99651500437927,12.0,True,False,-0.040421293267474234,-5.378196083524401,5341.0,0.891593334581539,0.891593334581539,0.891593334581539,routed and received denominators match or received denominator unavailable,0.891593334581539,0.891593334581539,89.1593334581539,0.0,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
OK,2024-04-01,2024-04,5317.0,4691.0,0.88,0.882264434831672,465.0,0.08745533195410946,161.0,0.030280233214218546,23.0,673.0,temp/raw_downloads/988_state_monthly_reports/2024-04_988_in_state_monthly_report.pdf,2,"OK 5,317 5,317 4,691 88% 465 161 00:23 11:13",0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,Oklahoma,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2024,4097758.0,2024,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2024-04,4,1,21,True,False,88.2264434831672,3.0280233214218546,8.745533195410946,129.75388004855338,114.4772336482535,8.578852571802965,4.873316777828273,0.38333333333333336,11.216666666666667,False,True,58,True,0.7076107366921085,0.06842593727810195,43.833333333333336,42.99651500437927,12.0,True,False,-0.040421293267474234,-5.378196083524401,5317.0,0.882264434831672,0.882264434831672,0.882264434831672,routed and received denominators match or received denominator unavailable,0.882264434831672,0.882264434831672,88.2264434831672,0.0,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
OK,2024-05-01,2024-05,5625.0,5014.0,0.89,0.8913777777777778,457.0,0.08124444444444444,154.0,0.02737777777777778,22.0,680.0,temp/raw_downloads/988_state_monthly_reports/2024-05_988_in_state_monthly_report.pdf,2,"OK 5,625 5,625 5,014 89% 457 154 00:22 11:20",0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,Oklahoma,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2024,4097758.0,2024,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2024-05,5,1,22,True,False,89.13777777777779,2.7377777777777776,8.124444444444444,137.2701853062089,122.35959273339226,8.635153989049803,4.929209635576159,0.36666666666666664,11.333333333333334,False,True,58,True,0.7076107366921085,0.06842593727810195,43.833333333333336,42.99651500437927,12.0,True,False,-0.040421293267474234,-5.378196083524401,5625.0,0.8913777777777778,0.8913777777777778,0.8913777777777778,routed and received denominators match or received denominator unavailable,0.8913777777777778,0.8913777777777778,89.13777777777779,0.0,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
OK,2024-06-01,2024-06,5429.0,4856.0,0.89,0.8944557008657211,412.0,0.07588874562534537,161.0,0.029655553508933504,21.0,616.0,temp/raw_downloads/988_state_monthly_reports/2024-06_988_in_state_monthly_report.pdf,2,"OK 5,429 5,429 4,856 89% 412 161 00:21 10:16",0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,Oklahoma,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2024,4097758.0,2024,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2024-06,6,1,23,True,False,89.44557008657212,2.9655553508933505,7.588874562534537,132.48708196042813,118.50382575056898,8.599694412927981,4.894004708816971,0.35,10.266666666666667,False,True,58,True,0.7076107366921085,0.06842593727810195,43.833333333333336,42.99651500437927,12.0,True,False,-0.040421293267474234,-5.378196083524401,5429.0,0.8944557008657211,0.8944557008657211,0.8944557008657211,routed and received denominators match or received denominator unavailable,0.8944557008657211,0.8944557008657211,89.44557008657212,0.0,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
OK,2024-07-01,2024-07,5927.0,5157.0,0.87,0.8700860469039986,448.0,0.07558629998312806,322.0,0.05432765311287329,21.0,641.0,temp/raw_downloads/988_state_monthly_reports/2024-07_988_in_state_monthly_report.pdf,2,"OK 5,927 5,927 5,157 87% 448 322 00:21 10:41",0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,Oklahoma,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2024,4097758.0,2024,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2024-07,7,1,24,True,False,87.00860469039986,5.432765311287329,7.5586299983128065,144.64006903287117,125.84930588873233,8.687442166975924,4.981138297303764,0.35,10.683333333333334,False,True,58,True,0.7076107366921085,0.06842593727810195,43.833333333333336,42.99651500437927,12.0,True,False,-0.040421293267474234,-5.378196083524401,5927.0,0.8700860469039986,0.8700860469039986,0.8700860469039986,routed and received denominators match or received denominator unavailable,0.8700860469039986,0.8700860469039986,87.00860469039986,0.0,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
OK,2024-08-01,2024-08,5604.0,4915.0,0.88,0.8770521056388294,387.0,0.0690578158458244,302.0,0.05389007851534618,21.0,640.0,temp/raw_downloads/988_state_monthly_reports/2024-08_988_in_state_monthly_report.pdf,2,"OK 5,604 5,604 4,915 88% 387 302 00:21 10:40",0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,Oklahoma,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2024,4097758.0,2024,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2024-08,8,1,25,True,False,87.70521056388294,5.389007851534618,6.90578158458244,136.7577099477324,119.94363747200299,8.63141433550626,4.925496417049178,0.35,10.666666666666666,False,True,58,True,0.7076107366921085,0.06842593727810195,43.833333333333336,42.99651500437927,12.0,True,False,-0.040421293267474234,-5.378196083524401,5604.0,0.8770521056388294,0.8770521056388294,0.8770521056388294,routed and received denominators match or received denominator unavailable,0.8770521056388294,0.8770521056388294,87.70521056388294,0.0,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
OK,2024-09-01,2024-09,5325.0,4868.0,0.91,0.9141784037558686,445.0,0.0835680751173709,12.0,0.0022535211267605635,22.2,696.0,temp/raw_downloads/988_state_monthly_reports/2024-09_988_in_state_monthly_report.pdf,1,"OK 5,325 4,868 91% 445 12 22.2 sec 11.6 min",0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,Oklahoma,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2024,4097758.0,2024,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2024-09,9,1,26,True,False,91.41784037558686,0.22535211267605634,8.35680751173709,129.94910875654443,118.79666881255554,8.580355766373877,4.8748087649477,0.37,11.6,False,True,58,True,0.7076107366921085,0.06842593727810195,43.833333333333336,42.99651500437927,12.0,True,False,-0.040421293267474234,-5.378196083524401,,0.91,0.9141784037558686,,routed and received denominators match or received denominator unavailable,0.9141784037558686,0.91,91.0,-0.004178403755868532,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
OK,2024-10-01,2024-10,5363.0,4912.0,0.92,0.915905276897259,397.0,0.07402573186649264,49.0,0.009136677232892038,22.1,636.0,temp/raw_downloads/988_state_monthly_reports/2024-10_988_in_state_monthly_report.pdf,1,"OK 5,363 4,912 92% 397 49 22.1 sec 10.6 min",0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,Oklahoma,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2024,4097758.0,2024,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2024-10,10,1,27,True,False,91.5905276897259,0.9136677232892039,7.4025731866492634,130.87644511950194,119.87042670650634,8.587465244401569,4.881865462422438,0.36833333333333335,10.6,False,True,58,True,0.7076107366921085,0.06842593727810195,43.833333333333336,42.99651500437927,12.0,True,False,-0.040421293267474234,-5.378196083524401,,0.92,0.915905276897259,,routed and received denominators match or received denominator unavailable,0.915905276897259,0.92,92.0,0.00409472310274106,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
OK,2024-11-01,2024-11,4847.0,4423.0,0.91,0.9125232102331339,406.0,0.08376315246544254,16.0,0.003301010934598721,22.3,654.0,temp/raw_downloads/988_state_monthly_reports/2024-11_988_in_state_monthly_report.pdf,1,"OK 4,847 4,423 91% 406 16 22.3 sec 10.9 min",0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,Oklahoma,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2024,4097758.0,2024,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2024-11,11,1,28,True,False,91.25232102331339,0.3301010934598721,8.376315246544253,118.28419345407903,107.93707193055326,8.48632152774915,4.781508826227504,0.3716666666666667,10.9,False,True,58,True,0.7076107366921085,0.06842593727810195,43.833333333333336,42.99651500437927,12.0,True,False,-0.040421293267474234,-5.378196083524401,,0.91,0.9125232102331339,,routed and received denominators match or received denominator unavailable,0.9125232102331339,0.91,91.0,-0.0025232102331338435,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
OK,2024-12-01,2024-12,4818.0,4373.0,0.91,0.9076380240763803,422.0,0.0875882108758821,22.0,0.0045662100456621,22.9,624.0,temp/raw_downloads/988_state_monthly_reports/2024-12_988_in_state_monthly_report.pdf,1,"OK 4,818 4,373 91% 422 22 22.9 sec 10.4 min",0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,Oklahoma,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2024,4097758.0,2024,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2024-12,12,1,29,True,False,90.76380240763802,0.45662100456621,8.75882108758821,117.57648938761147,106.71689250560917,8.480321716640333,4.775558232406763,0.38166666666666665,10.4,False,True,58,True,0.7076107366921085,0.06842593727810195,43.833333333333336,42.99651500437927,12.0,True,False,-0.040421293267474234,-5.378196083524401,,0.91,0.9076380240763803,,routed and received denominators match or received denominator unavailable,0.9076380240763803,0.91,91.0,0.0023619759236197524,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
OK,2025-01-01,2025-01,4757.0,4280.0,0.9,0.8997267185200757,422.0,0.08871137271389531,27.0,0.005675846121505151,22.0,630.0,temp/raw_downloads/988_state_monthly_reports/2025-01_988_in_state_monthly_report.pdf,1,"OK 4,757 4,280 90% 422 27 22.0 sec 10.5 min",0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,Oklahoma,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2025,4123288.0,2025,False,True,Vintage 2025 Census annual state resident population estimate.,,,,,,0,0,No fee collection active in this state-year.,2025-01,1,1,30,True,False,89.97267185200757,0.567584612150515,8.871137271389532,115.3690937911686,103.80065617536297,8.467582690862903,4.756766982783388,0.36666666666666664,10.5,False,True,58,True,0.7076107366921085,0.06842593727810195,43.833333333333336,42.99651500437927,12.0,True,False,-0.040421293267474234,-5.378196083524401,,0.9,0.8997267185200757,,routed and received denominators match or received denominator unavailable,0.8997267185200757,0.9,90.0,0.0002732814799243366,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
OK,2025-03-01,2025-03,5230.0,4760.0,0.91,0.9101338432122371,448.0,0.08565965583173996,16.0,0.0030592734225621415,21.8,618.0,temp/raw_downloads/988_state_monthly_reports/2025-03_988_in_state_monthly_report.pdf,1,"OK 5,230 4,760 91% 448 16 21.8 sec 10.3 min",0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,Oklahoma,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2025,4123288.0,2025,False,True,Vintage 2025 Census annual state resident population estimate.,,,,,,0,0,No fee collection active in this state-year.,2025-03,3,1,32,True,False,91.01338432122371,0.30592734225621415,8.565965583173995,126.84052144793185,115.44185126045039,8.562357743370612,4.850783560920251,0.36333333333333334,10.3,False,True,58,True,0.7076107366921085,0.06842593727810195,43.833333333333336,42.99651500437927,12.0,True,False,-0.040421293267474234,-5.378196083524401,,0.91,0.9101338432122371,,routed and received denominators match or received denominator unavailable,0.9101338432122371,0.91,91.0,-0.00013384321223708362,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
OK,2025-04-01,2025-04,5420.0,4945.0,0.91,0.9123616236162362,463.0,0.08542435424354243,11.0,0.002029520295202952,21.8,612.0,temp/raw_downloads/988_state_monthly_reports/2025-04_988_in_state_monthly_report.pdf,1,"OK 5,420 4,945 91% 463 11 21.8 sec 10.2 min",0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,Oklahoma,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2025,4123288.0,2025,False,True,Vintage 2025 Census annual state resident population estimate.,,,,,,0,0,No fee collection active in this state-year.,2025-04,4,1,33,True,False,91.23616236162361,0.20295202952029517,8.542435424354244,131.4484945024456,119.92856186616117,8.598035579260339,4.886193849118527,0.36333333333333334,10.2,False,True,58,True,0.7076107366921085,0.06842593727810195,43.833333333333336,42.99651500437927,12.0,True,False,-0.040421293267474234,-5.378196083524401,,0.91,0.9123616236162362,,routed and received denominators match or received denominator unavailable,0.9123616236162362,0.91,91.0,-0.0023616236162361526,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
OK,2025-05-01,2025-05,5976.0,5446.0,0.91,0.9113119143239625,511.0,0.08550870147255689,14.0,0.0023427041499330657,21.4,642.0,temp/raw_downloads/988_state_monthly_reports/2025-05_988_in_state_monthly_report.pdf,1,"OK 5,976 5,446 91% 511 14 21.4 sec 10.7 min",0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,Oklahoma,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2025,4123288.0,2025,False,True,Vintage 2025 Census annual state resident population estimate.,,,,,,0,0,No fee collection active in this state-year.,2025-05,5,1,34,True,False,91.13119143239625,0.23427041499330656,8.550870147255688,144.93287880933858,132.07905923622118,8.695674048824253,4.983146781815564,0.35666666666666663,10.7,False,True,58,True,0.7076107366921085,0.06842593727810195,43.833333333333336,42.99651500437927,12.0,True,False,-0.040421293267474234,-5.378196083524401,,0.91,0.9113119143239625,,routed and received denominators match or received denominator unavailable,0.9113119143239625,0.91,91.0,-0.001311914323962493,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
OK,2025-06-01,2025-06,5608.0,5138.0,0.92,0.916191155492154,452.0,0.08059914407988587,14.0,0.0024964336661911554,20.8,624.0,temp/raw_downloads/988_state_monthly_reports/2025-06_988_in_state_monthly_report.pdf,1,"OK 5,608 5,138 92% 452 14 20.8 sec 10.4 min",0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,Oklahoma,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2025,4123288.0,2025,False,True,Vintage 2025 Census annual state resident population estimate.,,,,,,0,0,No fee collection active in this state-year.,2025-06,6,1,35,True,False,91.61911554921541,0.24964336661911554,8.059914407988588,136.00796257743818,124.60929238995676,8.632127729508337,4.920039045142364,0.3466666666666667,10.4,False,True,58,True,0.7076107366921085,0.06842593727810195,43.833333333333336,42.99651500437927,12.0,True,False,-0.040421293267474234,-5.378196083524401,,0.92,0.916191155492154,,routed and received denominators match or received denominator unavailable,0.916191155492154,0.92,92.0,0.003808844507846021,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
OK,2025-07-01,2025-07,5780.0,5292.0,0.92,0.9155709342560554,478.0,0.08269896193771627,9.0,0.0015570934256055363,20.5,606.0,temp/raw_downloads/988_state_monthly_reports/2025-07_988_in_state_monthly_report.pdf,1,"OK 5,780 5,292 92% 478 9 20.5 sec 10.1 min",0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,Oklahoma,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2025,4123288.0,2025,False,True,Vintage 2025 Census annual state resident population estimate.,,,,,,0,0,No fee collection active in this state-year.,2025-07,7,1,36,True,False,91.55709342560554,0.15570934256055363,8.269896193771627,140.1793908162612,128.34417581308895,8.662331957082475,4.950031357014407,0.3416666666666667,10.1,False,True,58,True,0.7076107366921085,0.06842593727810195,43.833333333333336,42.99651500437927,12.0,True,False,-0.040421293267474234,-5.378196083524401,,0.92,0.9155709342560554,,routed and received denominators match or received denominator unavailable,0.9155709342560554,0.92,92.0,0.004429065743944638,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
OK,2025-08-01,2025-08,6188.0,5607.0,0.91,0.9061085972850679,546.0,0.08823529411764706,31.0,0.005009696186166775,20.2,606.0,temp/raw_downloads/988_state_monthly_reports/2025-08_988_in_state_monthly_report.pdf,1,"OK 6,188 5,607 91% 546 31 20.2 sec 10.1 min",0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,Oklahoma,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2025,4123288.0,2025,False,True,Vintage 2025 Census annual state resident population estimate.,,,,,,0,0,No fee collection active in this state-year.,2025-08,8,1,37,True,False,90.61085972850678,0.5009696186166774,8.823529411764707,150.07440663858551,135.9837100876776,8.73052880173936,5.01777247464491,0.33666666666666667,10.1,False,True,58,True,0.7076107366921085,0.06842593727810195,43.833333333333336,42.99651500437927,12.0,True,False,-0.040421293267474234,-5.378196083524401,,0.91,0.9061085972850679,,routed and received denominators match or received denominator unavailable,0.9061085972850679,0.91,91.0,0.0038914027149321573,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
OK,2025-09-01,2025-09,6436.0,5861.0,0.91,0.9106587942821628,529.0,0.08219390926041019,36.0,0.005593536357986327,20.5,606.0,temp/raw_downloads/988_state_monthly_reports/2025-09_988_in_state_monthly_report.pdf,1,"OK 6,436 5,861 91% 529 36 20.5 sec 10.1 min",0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,Oklahoma,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2025,4123288.0,2025,False,True,Vintage 2025 Census annual state resident population estimate.,,,,,,0,0,No fee collection active in this state-year.,2025-09,9,1,38,True,False,91.06587942821628,0.5593536357986327,8.219390926041019,156.08902409921401,142.1438424868697,8.769817872052617,5.056812677125208,0.3416666666666667,10.1,False,True,58,True,0.7076107366921085,0.06842593727810195,43.833333333333336,42.99651500437927,12.0,True,False,-0.040421293267474234,-5.378196083524401,,0.91,0.9106587942821628,,routed and received denominators match or received denominator unavailable,0.9106587942821628,0.91,91.0,-0.0006587942821627557,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
