country,wave,idno,raw_dist_code,raw_dist_label,adm2_name,interview_month,household_rows,lag_months,window_start_month,window_end_month,months_expected,months_available,precip_total_mm,precip_mean_monthly_mm,window_complete
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2004-09,121,3,2004-06,2004-08,3,3,4.688672,1.562891,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2004-09,121,6,2004-03,2004-08,6,6,230.916872,38.486145,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2004-09,121,12,2003-09,2004-08,12,12,859.515347,71.626279,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2004-10,119,1,2004-09,2004-09,1,1,1.265098,1.265098,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2004-10,119,3,2004-07,2004-09,3,3,3.958388,1.319463,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2004-10,119,6,2004-04,2004-09,6,6,104.689500,17.448250,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2004-10,119,12,2003-10,2004-09,12,12,859.581687,71.631807,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2004-11,113,1,2004-10,2004-10,1,1,12.939018,12.939018,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2004-11,113,3,2004-08,2004-10,3,3,15.147267,5.049089,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2004-11,113,6,2004-05,2004-10,6,6,22.542695,3.757116,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2004-11,113,12,2003-11,2004-10,12,12,865.336618,72.111385,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2004-12,130,1,2004-11,2004-11,1,1,94.705124,94.705124,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2004-12,130,3,2004-09,2004-11,3,3,108.909240,36.303080,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2004-12,130,6,2004-06,2004-11,6,6,113.597912,18.932985,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2004-12,130,12,2003-12,2004-11,12,12,926.500337,77.208361,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2005-01,68,1,2004-12,2004-12,1,1,293.032196,293.032196,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2005-01,68,3,2004-10,2004-12,3,3,400.676338,133.558779,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2005-01,68,6,2004-07,2004-12,6,6,404.634727,67.439121,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2005-01,68,12,2004-01,2004-12,12,12,1028.252214,85.687684,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2005-02,54,1,2005-01,2005-01,1,1,192.189972,192.189972,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2005-02,54,3,2004-11,2005-01,3,3,579.927292,193.309097,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2005-02,54,6,2004-08,2005-01,6,6,595.074559,99.179093,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2005-02,54,12,2004-02,2005-01,12,12,1002.067384,83.505615,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2005-03,120,1,2005-02,2005-02,1,1,163.782410,163.782410,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2005-03,120,3,2004-12,2005-02,3,3,649.004578,216.334859,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2005-03,120,6,2004-09,2005-02,6,6,757.913818,126.318970,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2005-03,120,12,2004-03,2005-02,12,12,988.830690,82.402557,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2004-03,20,1,2004-02,2004-02,1,1,184.747589,184.747589,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2004-03,20,3,2003-12,2004-02,3,3,629.085892,209.695297,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2004-03,20,6,2003-09,2004-02,6,6,671.861252,111.976875,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2004-03,20,12,2003-03,2004-02,12,12,983.918964,81.993247,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2004-04,22,1,2004-03,2004-03,1,1,131.375092,131.375092,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2004-04,22,3,2004-01,2004-03,3,3,500.805679,166.935226,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2004-04,22,6,2003-10,2004-03,6,6,802.185462,133.697577,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2004-04,22,12,2003-04,2004-03,12,12,846.659626,70.554969,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2004-05,18,1,2004-04,2004-04,1,1,99.019371,99.019371,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2004-05,18,3,2004-02,2004-04,3,3,415.142052,138.380684,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2004-05,18,6,2003-11,2004-04,6,6,891.426582,148.571097,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2004-05,18,12,2003-05,2004-04,12,12,911.097576,75.924798,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2004-06,20,1,2004-05,2004-05,1,1,3.413632,3.413632,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2004-06,20,3,2004-03,2004-05,3,3,233.808095,77.936032,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2004-06,20,6,2003-12,2004-05,6,6,862.893987,143.815664,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2004-06,20,12,2003-06,2004-05,12,12,909.686082,75.807174,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2004-07,17,1,2004-06,2004-06,1,1,2.081429,2.081429,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2004-07,17,3,2004-04,2004-06,3,3,104.514432,34.838144,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2004-07,17,6,2004-01,2004-06,6,6,605.320112,100.886685,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2004-07,17,12,2003-07,2004-06,12,12,909.683726,75.806977,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2004-08,23,1,2004-07,2004-07,1,1,1.498718,1.498718,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2004-08,23,3,2004-05,2004-07,3,3,6.993779,2.331260,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2004-08,23,6,2004-02,2004-07,6,6,422.135831,70.355972,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2004-08,23,12,2003-08,2004-07,12,12,909.683667,75.806972,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2004-09,19,1,2004-08,2004-08,1,1,0.519111,0.519111,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2004-09,19,3,2004-06,2004-08,3,3,4.099258,1.366419,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2004-09,19,6,2004-03,2004-08,6,6,237.907353,39.651225,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2004-09,19,12,2003-09,2004-08,12,12,909.768604,75.814050,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2004-10,21,1,2004-09,2004-09,1,1,1.015985,1.015985,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2004-10,21,3,2004-07,2004-09,3,3,3.033814,1.011271,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2004-10,21,6,2004-04,2004-09,6,6,107.548246,17.924708,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2004-10,21,12,2003-10,2004-09,12,12,909.733708,75.811142,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2004-11,20,1,2004-10,2004-10,1,1,13.390280,13.390280,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2004-11,20,3,2004-08,2004-10,3,3,14.925375,4.975125,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2004-11,20,6,2004-05,2004-10,6,6,21.919155,3.653192,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2004-11,20,12,2003-11,2004-10,12,12,913.345737,76.112145,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2004-12,20,1,2004-11,2004-11,1,1,115.360909,115.360909,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2004-12,20,3,2004-09,2004-11,3,3,129.767173,43.255724,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2004-12,20,6,2004-06,2004-11,6,6,133.866431,22.311072,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2004-12,20,12,2003-12,2004-11,12,12,996.760417,83.063368,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2005-01,20,1,2004-12,2004-12,1,1,346.057587,346.057587,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2005-01,20,3,2004-10,2004-12,3,3,474.808775,158.269592,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2005-01,20,6,2004-07,2004-12,6,6,477.842589,79.640431,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2005-01,20,12,2004-01,2004-12,12,12,1083.162700,90.263558,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2005-03,20,1,2005-02,2005-02,1,1,146.200790,146.200790,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2005-03,20,3,2004-12,2005-02,3,3,717.218903,239.072968,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2005-03,20,6,2004-09,2005-02,6,6,846.986076,141.164346,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,207,Mchinji,Mchinji,2005-03,20,12,2004-03,2005-02,12,12,1084.893428,90.407786,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2004-03,40,1,2004-02,2004-02,1,1,174.732819,174.732819,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2004-03,40,3,2003-12,2004-02,3,3,576.523376,192.174459,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2004-03,40,6,2003-09,2004-02,6,6,616.243264,102.707211,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2004-03,40,12,2003-03,2004-02,12,12,920.611578,76.717632,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2004-04,40,1,2004-03,2004-03,1,1,103.182434,103.182434,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2004-04,40,3,2004-01,2004-03,3,3,505.403320,168.467773,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2004-04,40,6,2003-10,2004-03,6,6,716.226483,119.371080,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2004-04,40,12,2003-04,2004-03,12,12,766.053656,63.837805,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2004-05,39,1,2004-04,2004-04,1,1,85.031052,85.031052,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2004-05,39,3,2004-02,2004-04,3,3,362.946304,120.982101,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2004-05,39,6,2003-11,2004-04,6,6,794.499966,132.416661,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2004-05,39,12,2003-05,2004-04,12,12,819.888888,68.324074,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2004-06,37,1,2004-05,2004-05,1,1,5.798565,5.798565,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2004-06,37,3,2004-03,2004-05,3,3,194.012051,64.670684,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2004-06,37,6,2003-12,2004-05,6,6,770.535427,128.422571,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2004-06,37,12,2003-06,2004-05,12,12,820.104454,68.342038,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2004-07,44,1,2004-06,2004-06,1,1,2.844536,2.844536,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2004-07,44,3,2004-04,2004-06,3,3,93.674152,31.224717,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2004-07,44,6,2004-01,2004-06,6,6,599.077472,99.846245,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2004-07,44,12,2003-07,2004-06,12,12,820.357670,68.363139,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2004-08,40,1,2004-07,2004-07,1,1,3.606058,3.606058,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2004-08,40,3,2004-05,2004-07,3,3,12.249158,4.083053,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2004-08,40,6,2004-02,2004-07,6,6,375.195463,62.532577,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2004-08,40,12,2003-08,2004-07,12,12,820.323464,68.360289,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2004-09,40,1,2004-08,2004-08,1,1,3.261658,3.261658,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2004-09,40,3,2004-06,2004-08,3,3,9.712251,3.237417,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2004-09,40,6,2004-03,2004-08,6,6,203.724302,33.954050,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2004-09,40,12,2003-09,2004-08,12,12,819.967566,68.330630,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2004-10,40,1,2004-09,2004-09,1,1,3.516016,3.516016,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2004-10,40,3,2004-07,2004-09,3,3,10.383732,3.461244,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2004-10,40,6,2004-04,2004-09,6,6,104.057884,17.342981,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2004-10,40,12,2003-10,2004-09,12,12,820.284367,68.357031,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2004-11,40,1,2004-10,2004-10,1,1,14.198143,14.198143,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2004-11,40,3,2004-08,2004-10,3,3,20.975817,6.991939,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2004-11,40,6,2004-05,2004-10,6,6,33.224976,5.537496,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2004-11,40,12,2003-11,2004-10,12,12,827.724941,68.977078,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2004-12,39,1,2004-11,2004-11,1,1,92.973404,92.973404,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2004-12,39,3,2004-09,2004-11,3,3,110.687563,36.895854,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2004-12,39,6,2004-06,2004-11,6,6,120.399815,20.066636,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2004-12,39,12,2003-12,2004-11,12,12,890.935242,74.244603,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2005-01,1,1,2004-12,2004-12,1,1,312.462280,312.462280,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2005-01,1,3,2004-10,2004-12,3,3,419.633827,139.877942,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2005-01,1,6,2004-07,2004-12,6,6,430.017559,71.669593,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2005-01,1,12,2004-01,2004-12,12,12,1029.095032,85.757919,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2005-02,40,1,2005-01,2005-01,1,1,186.236359,186.236359,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2005-02,40,3,2004-11,2005-01,3,3,591.672043,197.224014,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2005-02,40,6,2004-08,2005-01,6,6,612.647860,102.107977,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2005-02,40,12,2004-02,2005-01,12,12,987.843323,82.320277,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2005-03,40,1,2005-02,2005-02,1,1,182.523254,182.523254,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2005-03,40,3,2004-12,2005-02,3,3,681.221893,227.073964,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2005-03,40,6,2004-09,2005-02,6,6,791.909457,131.984909,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,208,Dedza,Dedza,2005-03,40,12,2004-03,2005-02,12,12,995.633759,82.969480,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2004-03,40,1,2004-02,2004-02,1,1,169.423859,169.423859,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2004-03,40,3,2003-12,2004-02,3,3,617.778427,205.926142,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2004-03,40,6,2003-09,2004-02,6,6,665.796027,110.966004,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2004-03,40,12,2003-03,2004-02,12,12,954.788182,79.565682,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2004-04,39,1,2004-03,2004-03,1,1,122.934860,122.934860,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2004-04,39,3,2004-01,2004-03,3,3,580.447433,193.482478,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2004-04,39,6,2003-10,2004-03,6,6,784.781412,130.796902,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2004-04,39,12,2003-04,2004-03,12,12,823.022832,68.585236,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2004-05,41,1,2004-04,2004-04,1,1,56.564400,56.564400,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2004-05,41,3,2004-02,2004-04,3,3,348.923119,116.307706,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2004-05,41,6,2003-11,2004-04,6,6,832.226547,138.704425,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2004-05,41,12,2003-05,2004-04,12,12,865.840306,72.153359,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2004-06,40,1,2004-05,2004-05,1,1,7.592139,7.592139,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2004-06,40,3,2004-03,2004-05,3,3,187.091399,62.363800,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2004-06,40,6,2003-12,2004-05,6,6,804.869826,134.144971,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2004-06,40,12,2003-06,2004-05,12,12,866.203015,72.183585,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2004-07,33,1,2004-06,2004-06,1,1,3.005290,3.005290,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2004-07,33,3,2004-04,2004-06,3,3,67.161829,22.387276,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2004-07,33,6,2004-01,2004-06,6,6,647.609262,107.934877,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2004-07,33,12,2003-07,2004-06,12,12,866.555483,72.212957,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2004-08,47,1,2004-07,2004-07,1,1,5.683903,5.683903,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2004-08,47,3,2004-05,2004-07,3,3,16.281332,5.427111,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2004-08,47,6,2004-02,2004-07,6,6,365.204450,60.867408,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2004-08,47,12,2003-08,2004-07,12,12,865.992138,72.166011,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2004-09,40,1,2004-08,2004-08,1,1,4.334397,4.334397,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2004-09,40,3,2004-06,2004-08,3,3,13.023589,4.341196,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2004-09,40,6,2004-03,2004-08,6,6,200.114989,33.352498,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2004-09,40,12,2003-09,2004-08,12,12,865.911015,72.159251,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2004-10,40,1,2004-09,2004-09,1,1,4.243368,4.243368,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2004-10,40,3,2004-07,2004-09,3,3,14.261668,4.753889,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2004-10,40,6,2004-04,2004-09,6,6,81.423496,13.570583,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2004-10,40,12,2003-10,2004-09,12,12,866.204909,72.183742,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2004-11,40,1,2004-10,2004-10,1,1,18.782919,18.782919,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2004-11,40,3,2004-08,2004-10,3,3,27.360684,9.120228,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2004-11,40,6,2004-05,2004-10,6,6,43.642016,7.273669,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2004-11,40,12,2003-11,2004-10,12,12,875.868563,72.989047,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2004-12,30,1,2004-11,2004-11,1,1,110.293579,110.293579,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2004-12,30,3,2004-09,2004-11,3,3,133.319866,44.439955,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2004-12,30,6,2004-06,2004-11,6,6,146.343456,24.390576,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2004-12,30,12,2003-12,2004-11,12,12,951.213282,79.267773,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2005-01,10,1,2004-12,2004-12,1,1,264.002319,264.002319,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2005-01,10,3,2004-10,2004-12,3,3,393.078817,131.026272,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2005-01,10,6,2004-07,2004-12,6,6,407.340485,67.890081,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2005-01,10,12,2004-01,2004-12,12,12,1054.949747,87.912479,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2005-02,38,1,2005-01,2005-01,1,1,214.637909,214.637909,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2005-02,38,3,2004-11,2005-01,3,3,588.933807,196.311269,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2005-02,38,6,2004-08,2005-01,6,6,616.294491,102.715749,1
