artifact_group,relative_path,exists,bytes,rows,sha256,role,current_status
raw_verification,result/alb2008_household_core_candidate_summary.csv,1,2941,33,6f1b1d41a98915347ae18964cbb184e3db7663e50ff898178405d8291c304fd5,ALB_2008 household core candidate summary,present_nonempty
raw_verification,report/alb2008_household_core_merge_audit.md,1,7279,80,baa0e44a78a406d7f3c9b2bd7ac7c0fe876fb2dbe4a598bfff534a304ab26119,ALB_2008 household core merge audit report,present_nonempty
climate_outcome,temp/alb2008_provisional_outcome_feasibility_audit.csv,1,11253,24,61d8d81c8f562af4412bb203e490fdf3603562ac742512f2730dd2f0fa5605ae,ALB_2008 provisional outcome feasibility audit,present_nonempty
climate_outcome,result/alb2008_provisional_outcome_feasibility_summary.csv,1,1121,10,9f352e21d2b3aa371984094afcd971776ed3e168deb52e39845e77553551df20,ALB_2008 provisional outcome feasibility summary,present_nonempty
climate_outcome,report/alb2008_provisional_outcome_feasibility.md,1,5469,60,899ab6619d27867aa000410d7cd38e7d579739dfbdc2d315f6e74d0df7321698,ALB_2008 provisional outcome feasibility report,present_nonempty
climate_outcome,temp/alb2008_outcome_semantics_raw_value_audit.csv,1,64073,61,d55b8cca80d4d5dfbe2a93bd75f15d841816f9c881a97a8885ce3f0e397477bb,ALB_2008 outcome semantics raw value audit,present_nonempty
climate_outcome,result/alb2008_outcome_semantics_raw_value_summary.csv,1,1879,16,caddaea7199151c43880a59ab7fc58d1a4d58e3099b550e388b8495a09ddfdf7,ALB_2008 outcome semantics raw value summary,present_nonempty
climate_outcome,report/alb2008_outcome_semantics_raw_value_audit.md,1,29843,103,693acf23220ad154e7852e97440645b22dc9a69714f27b3d68ee614f1c54434c,ALB_2008 outcome semantics raw value report,present_nonempty
climate_outcome,temp/alb2008_timing_geography_exhaustive_audit.csv,1,107468,225,06ce77736997c596a5d0444b27300cfee52f81cb39733f00f750125cba1094d1,ALB_2008 timing/geography exhaustive audit,present_nonempty
climate_outcome,result/alb2008_timing_geography_exhaustive_summary.csv,1,1705,15,a7a37fb9a7a28396dd0492af417cf0f1963ab5900af81e92ddd77bdd0ea061b8,ALB_2008 timing/geography exhaustive summary,present_nonempty
climate_outcome,report/alb2008_timing_geography_exhaustive_audit.md,1,13557,127,aab8beb36214d4ccd7a9838586099738fcf795d5835058db9d8a8198d387cd18,ALB_2008 timing/geography exhaustive report,present_nonempty
climate_outcome,temp/alb2008_fallback_blocker_resolution_matrix.csv,1,5953,10,b81b90f44fddd76e9c079e32ad7a2093346b8f9743fdc45229cde02eae43ce56,ALB_2008 fallback blocker resolution matrix,present_nonempty
climate_outcome,result/alb2008_fallback_blocker_resolution_summary.csv,1,1202,12,698967038bcf04bab40039a265d624406da315282cca49f38087a6fef991fc72,ALB_2008 fallback blocker resolution summary,present_nonempty
climate_outcome,report/alb2008_fallback_blocker_resolution_matrix.md,1,4314,51,94b1ba76c52f686e1095bac3230508585ea9b6a7d5e00844492b470048b50310,ALB_2008 fallback blocker resolution report,present_nonempty
raw_access,result/first_batch_dataset_verification_gate.csv,1,4070,10,99483a2dea9f958f4a77938134f3fa2218b501a8ba0d21ca97a84e5fc70aae72,first-batch dataset verification gate,present_nonempty
raw_access,temp/first_batch_concept_verification_template.csv,1,70794,130,ae7c1008160bb6b3041db5170d4c16f75703ccaf4aab204e3313cb556dafed43,first-batch concept verification template,present_nonempty
raw_access,temp/first_batch_variable_verification_template.csv,1,532158,917,ddbe4cc843df0e7f708b6dd094e8e485cbce9306999ac9c34aff8de70f54b6fc,first-batch variable verification template,present_nonempty
raw_access,result/first_batch_raw_verification_workbook_summary.csv,1,1265,15,17b8edc2c762b18ff2a3233e459452ad28de2b40e9634bafbfbdb0ce4949e2f3,first-batch raw verification workbook summary,present_nonempty
raw_access,report/first_batch_raw_verification_workbook.md,1,5274,83,96b624f07eab84a18d667aa3b3ac559c2c57fdda6667817ec21d38dd28b964b2,first-batch raw verification workbook report,present_nonempty
schema,temp/raw_schema_inventory/schema_study_inventory.csv,1,28383,35,8c0c599972d4166dc70ce095fbdedfaeb558fdede55f53c62a44814f5cc0d5c5,metadata study inventory,present_nonempty
schema,temp/raw_schema_inventory/schema_file_inventory.csv,1,809469,2137,3195ca5d9c76587d6c3cd2048201b556bb83a2b038ff309bb9276bd0b2f1418b,metadata file inventory,present_nonempty
schema,temp/raw_schema_inventory/metadata_variable_catalog.csv,1,31964596,82281,69fc76a6f5567c04d5723206926f7b2bfba50ac35da528995f724032cac2f36b,metadata variable catalog,present_nonempty
schema,temp/raw_schema_inventory/raw_file_inventory.csv,1,59563,209,6d4ff2abaac00972167c76a273fc104e63db7ae0e678e36828602fa76fad81c2,raw file inventory,present_nonempty
schema,temp/raw_schema_inventory/raw_variable_catalog.csv,1,1297933,5410,bb01550d6b048f646fd5ccf2b4e1781ceb54e645537bf64945d7d5fc5782f890,raw variable catalog,present_nonempty
variable_maps,temp/variable_map_consumption.csv,1,185635,414,b7b36c382250ec6068d7e7e1a39bae1ef57069e7a9ca378a6061caf9e3429653,candidate consumption variables,present_nonempty
variable_maps,temp/variable_map_health_expenditure.csv,1,256316,528,5f04432c1fa41cf9ab2a72488511227123473201265fc873a17d10c31a7e9d87,candidate OOP health expenditure variables,present_nonempty
variable_maps,temp/variable_map_health_need_access.csv,1,1254666,2665,c94cd2c09acf31ca754f05afe24b3223d923e132f2afa97446f674d6cede9060,candidate health need/access variables,present_nonempty
variable_maps,temp/variable_map_geography.csv,1,1853423,4204,0b023157a9003c22e3aff7352cb442f11df4005de291744640712e59c03dbd24,candidate geography/timing variables,present_nonempty
variable_maps,temp/variable_map_survey_design.csv,1,2052288,4706,effa0850780b6af0fb16c3002850bf9c60064e44545ff0ce1748625f692478a3,candidate survey design variables,present_nonempty
variable_maps,temp/variable_map_demographics.csv,1,1860954,4107,d8fe547baa448247a250bf685e782e97ec773d92418051b3bdd476e9fbf6a5a4,candidate demographic variables,present_nonempty
variable_maps,temp/variable_map_shocks.csv,1,4365024,8734,bd022b532872914ad5b69edea6d6376260cecc895a8b97d2e3878b265082add0,candidate shock variables,present_nonempty
variable_maps,temp/variable_map_confidence_audit.csv,1,6832981,25358,420c3ce8fac244508298c09d3617b48c52e45d32cadf773667796b1055e0f0e6,metadata-confidence audit,present_nonempty
raw_verification,temp/raw_variable_verification_protocol.csv,1,1960356,2571,36be62475bd764d6ffef8c88ffe621fa98754f7c9aab6d9da0427829816a1d25,raw-variable verification protocol,present_nonempty
raw_verification,temp/harmonization_recipe_scaffold.csv,1,1194518,1204,4dfe3f47001c3635b51c462e5523eb47b15436ace9c3a3332095e2a3e9b89cb5,metadata-only harmonization scaffold,present_nonempty
raw_verification,temp/harmonization_recipe_gate.csv,1,1089131,1204,0d083e5383f73c964d9ef96f46a263e0ba7db0780783bb58f77c804d946566b7,harmonization recipe gate,present_nonempty
raw_verification,temp/harmonization_value_audit_template.csv,1,3464771,7153,c21bffa8a4df5584213bacb0a14b9df7e75dead9e51ecb431d3f0e810974e454,value/unit/recall audit template,present_nonempty
raw_verification,result/harmonization_readiness_matrix.csv,1,12998,28,17cdc4891d8efccf86814749a8d65ede0c485e5bbd8ba6188eb31cdb31f20344,harmonization readiness by country-wave,present_nonempty
climate_outcome,result/climate_linkage_readiness.csv,1,7473,23,e880ca60aec5eee544295482a76f234a36f51d5ffc38f2c3d94dcc72ed9a8aa3,climate linkage readiness by country-wave,present_nonempty
climate_outcome,result/sdg382_denominator_country_wave_readiness.csv,1,7034,23,9cc08df5859261b23a189e6b0a8d378b8f9cc52c202703d47a53918c1da82272,SDG 3.8.2 denominator readiness,present_nonempty
climate_outcome,temp/outcome_denominator_plan.csv,1,259733,476,ee74bf4fa85bf81770dd075787b04edea8a51375a0ded625a11379efd1f8a61c,outcome construction gate plan,present_nonempty
modeling,temp/modeling_identification_plan.csv,1,539882,476,8fc2e52f5da86d29477f40bae2573f4b5c0e379e7aee0f32e8dbe379ec03932a,modeling and identification readiness plan,present_nonempty
modeling,result/mechanism_readiness_matrix.csv,1,71941,161,964beb5ad34c409f8de2e57888eccf25fa236be057c7406850d4439522115716,mechanism readiness matrix,present_nonempty
modeling,result/empirical_readiness_dashboard.csv,1,23581,23,941837d9160d510bc96032f9c5574d941f7af5a7a181a83b35d3e6c943b25298,consolidated country-wave empirical readiness dashboard,present_nonempty
modeling,result/empirical_no_go_threshold_status.csv,1,2919,8,cc91afd83b445a0f7824ceec2e7e0818bae2e0c3f83a4bca620d29fadf090734,pre-specified go/no-go rule status,present_nonempty
traceability,result/completion_criteria_audit.csv,1,2425,16,740f1c8b57fd1d5e32caa7954e2a2c96073d89d4975545f901da4c2f357cfc36,completion criteria audit,present_nonempty
traceability,result/workspace_validation_audit.csv,1,152507,554,992ba2441e4ceebeb78e188178a9b542d5cf75c632621e46f0c8f719d673fd35,workspace validation audit,present_nonempty
traceability,result/objective_requirement_traceability.csv,1,63616,110,fa94d182f4a4d64bef234370d25d28d4e73561fd924dd79fa745bfc27754d3d6,objective requirement traceability,present_nonempty
traceability,result/objective_guardrail_audit.csv,1,4211,12,59554b2e7beeaec783480187686ae89a61f6a7d83a0c61ac0bca3b6b8df45f40,objective guardrail audit,present_nonempty
traceability,result/objective_traceability_summary.csv,1,60056,492,f38cb806e28486a32c0634f3d22b8a0584ee50062b64b253a9ca6ca68fcd855a,objective traceability summary,present_nonempty
traceability,result/direct_read_audit_bundle.csv,1,123436,194,,direct-read bundle table,present_nonempty
traceability,result/direct_read_artifact_manifest.csv,1,181124,856,,direct-read artifact manifest,present_nonempty
traceability,result/direct_read_audit_bundle_summary.csv,1,93483,791,,direct-read bundle summary,present_nonempty
reproducibility,Makefile,1,22106,361,a9a9ef40efd05563f2a4e979e25743a344714c63374e3de8d79559a214dfbef0,one-command reproduction target,present_nonempty
reproducibility,script/run_all.sh,1,7495,118,4b795ce4ee55b43c3dc8ecbeea1de02798cde0c63c790514e5cae39e17487810,Unix-like full pipeline runner,present_nonempty
reproducibility,script/run_all.ps1,1,7896,119,190a9fe339da9f0267d1a964efe75ab3b058a8236cbd1dc61dfdb85ac3801634,Windows full pipeline runner,present_nonempty
reproducibility,script/36_build_direct_read_audit_bundle.py,1,642424,3807,f170050f2bed525d17ba68d6aecc75efc5a23f051c2ea0f0e3f537fc0393264e,direct-read bundle generator,present_nonempty
reproducibility,script/37_build_first_batch_raw_acquisition_checklist.py,1,19296,411,651ae4e0777f1502e90450ae468621be66dcdacf5341d4a70d95b3ba83a7871f,first-batch raw acquisition checklist generator,present_nonempty
reproducibility,script/38_build_first_batch_raw_verification_workbook.py,1,24890,531,291eee58e36e8e5a5d9ba3b03fe3b75578bbc692a81ddc86d1fbdf8f46184129,first-batch raw verification workbook generator,present_nonempty
reproducibility,script/39_probe_first_batch_official_raw_access.py,1,13747,331,8190220931fe35e70de9da1b45791bb8d4cab4720b5404058b90109a9b846f6f,first-batch official raw access probe generator,present_nonempty
reproducibility,script/124_build_priority_raw_intake_gate.py,1,21567,484,c061a8642f287c747bc645274f1af501f4957be04629d05790f7d8a40d465077,priority raw package intake gate generator,present_nonempty
reproducibility,script/125_build_priority_climate_linkage_preflight.py,1,23440,484,a8472f4489567d6f290fabbb9ad14f8bcaef245288b8c5b2b51c12818052a6c6,priority climate linkage preflight generator,present_nonempty
reproducibility,script/126_build_priority_raw_verification_workbook.py,1,40308,874,cabf807fa6bf1dba2e6cdfa080c0a9f4126256903456352dcbc4e1f47e6c98a9,priority raw verification workbook generator,present_nonempty
reproducibility,script/127_enforce_promoted_data_gate.py,1,9727,246,cb7519e2c22d10b9f39c8e08ea1826e0c184cc5a4f8fdd7e22f0881261491faf,promoted data write gate enforcer,present_nonempty
reproducibility,script/128_build_priority_archive_member_preflight.py,1,19853,448,454cdb8edcebff87af1eb130df5f9fa89906773f83a1dca760ee14b8767b598c,priority archive/direct-file preflight generator,present_nonempty
reproducibility,script/129_build_priority_manual_verification_decision_gate.py,1,23389,509,d25da66611522c4f7c1aae694b274d76f125b15c76543e8dc568d1090776e5ec,priority manual verification decision gate generator,present_nonempty
reproducibility,script/130_build_priority_raw_package_receipt_ledger.py,1,22283,483,a91edfe990d8265150caa10253c300dfdd70a7d531afaf5b424008d79baca511,priority raw package receipt ledger generator,present_nonempty
reproducibility,script/131_build_priority_official_download_dossier.py,1,20711,486,a81bebf3a1b0634df87ca105994998899b5d9a537a07cf7a3c3a446165f69d11,priority official download dossier generator,present_nonempty
reproducibility,script/133_build_priority_public_documentation_receipt.py,1,23464,525,711b805b7d62d720b2203e7bcab8af02647702f82f0f58ddf328e7040c64ad61,priority public documentation receipt generator,present_nonempty
reproducibility,script/135_build_priority_official_metadata_evidence_extract.py,1,28459,609,ddbd9d86d6d872d84caf4ce13782952345993107aebdb2867adf66ea41f900db,priority official metadata evidence extractor,present_nonempty
reproducibility,script/136_build_priority_credentialed_raw_acquisition_ledger.py,1,21094,450,993cd26fbfbae01e27a0505175d97bec0aa65ef1d47def10e9f497363c61980f,priority credentialed raw acquisition ledger generator,present_nonempty
reproducibility,script/137_probe_priority_official_endpoint_matrix.py,1,21502,456,92c758bca47f28d243b149613945dd4c8dd46f648b765ce334d18ce27c8c8d49,priority official endpoint matrix probe,present_nonempty
reproducibility,script/138_probe_priority_core_file_endpoint_matrix.py,1,25890,574,fa4f2d79c1c9a945b702c3ac23d3c8f5b6ede4096ee3fb177018166234f200a3,priority core file endpoint matrix probe,present_nonempty
reproducibility,script/139_build_priority_threshold_acquisition_campaign.py,1,21993,419,5bf3822a9d6a56a6d0da0efc9a03585a6e4a720b412dddae9953884fa7812e32,priority threshold acquisition campaign generator,present_nonempty
reproducibility,script/140_build_priority_first_pass_variable_review_queue.py,1,24769,529,179e8e757978dca6f94181c9777dce1cd7dee6bac8957f883596eb3d889eaac8,priority first-pass variable review queue generator,present_nonempty
reproducibility,script/141_build_priority_download_execution_packet.py,1,21608,450,6e03f99fbaea39d19fbe5f2f6297b072fc3ad6799451e183d403bcfe1047eb98,priority manual download execution packet generator,present_nonempty
reproducibility,script/142_build_priority_lsms_isa_alignment_audit.py,1,24488,518,77e54e249dbf4270f48f1570529464881bc0719b017a3f229c1dde373cdbcf81,priority LSMS/ISA alignment audit generator,present_nonempty
reproducibility,script/143_build_priority_lsms_isa_refocused_acquisition_queue.py,1,30470,657,6517fc71d0f2b3c9e08f548c10b8ac0ab43decc1c778342a542012d0271dadbc,priority LSMS/ISA refocused acquisition queue generator,present_nonempty
reproducibility,script/146_build_priority_lsms_isa_public_documentation_receipt.py,1,31789,732,7a34fbd1156f47f51081426988057828e55edd562bd7b176941e4de6086d6a75,priority LSMS/ISA public documentation receipt generator,present_nonempty
reproducibility,script/147_build_priority_lsms_isa_variable_evidence_matrix.py,1,28602,615,2a14993ebb4f2a35b1549db6e837195491f0f4e785b7176280c3741f8541522d,priority LSMS/ISA official variable evidence matrix generator,present_nonempty
reproducibility,script/144_build_priority_lsms_isa_raw_package_intake_packet.py,1,20809,439,eaf2aa111ee6d5eb699072e5b4ef8dc89c749f237b4964577c438df6d4f011d3,priority LSMS/ISA raw package intake packet generator,present_nonempty
reproducibility,script/145_build_priority_lsms_isa_archive_member_preflight.py,1,29017,573,cc9b1e74f816b06b1126c68ad5ff11c20f36c59b6228c7f814c64a6c3e915cb8,priority LSMS/ISA archive/direct-file preflight generator,present_nonempty
reproducibility,script/149_build_priority_lsms_isa_raw_value_verification_workbook.py,1,29876,643,e8561921d984e19779589a84a6de37df0c249da94f2b21c326c93b0e00743be8,priority LSMS/ISA raw value verification workbook generator,present_nonempty
reproducibility,script/158_build_priority_lsms_isa_received_raw_value_profile.py,1,31867,729,17941cd50db7a60a7e6c2ea765aafae17011445e7f599488b0385ab8a0394683,priority LSMS/ISA received raw value profile generator,present_nonempty
reproducibility,script/159_build_priority_lsms_isa_received_raw_semantics_review.py,1,34534,705,ca020e9bae4bd77b70145f80595ac9ccf1536efd5339527aaa1f7e464bd9ed83,priority LSMS/ISA received raw semantics review generator,present_nonempty
reproducibility,script/160_build_mwi2004_raw_requirement_verification.py,1,37984,960,7e0a832f62f029f32caeb0978fbe522ad8ac83e31f7f0f303d4bd29b1ebdab8a,Malawi 2004 focused raw requirement verification generator,present_nonempty
reproducibility,script/161_build_mwi2004_requirement_acceptance_decisions.py,1,37518,461,295b3d25e375aed3ea64b7c511b04ef706c6ad10fcf9db5a2acfa27aa96f5d5a,Malawi 2004 focused requirement acceptance decision generator,present_nonempty
reproducibility,script/162_build_mwi2004_health_access_label_skip_decisions.py,1,21972,485,11d35fc0667a8f0f067a47c97c85d01f26549032f6d4b5bd4249bb4a8a4b6a29,Malawi 2004 health/access label-skip decision generator,present_nonempty
reproducibility,script/163_build_mwi2004_health_exception_audit.py,1,14041,341,acc570a3af5091d8d3c5a8bd43ca0ed1994fe51c88966ee3f16b0ba9407de098,Malawi 2004 health person-key and skip exception audit generator,present_nonempty
reproducibility,script/164_build_mwi2004_health_access_construction_policy.py,1,16819,347,598fc44bd45840c2b7fa4808abe3d62208db0c671fdb24588e0558d744447f66,Malawi 2004 candidate health/access construction policy generator,present_nonempty
reproducibility,script/165_build_mwi2004_financial_protection_construction_policy.py,1,18062,350,5713a31021084941d037a033b84373bd607d4202a76f83f7e4d9c4ddf6909a58,Malawi 2004 financial-protection construction policy generator,present_nonempty
reproducibility,script/189_build_mwi2004_sdg382_discretionary_budget_parameter_audit.py,1,18235,322,f7a6697c703e2cd582b0bdc11212e07ca4ce9d7006203fe7bc9602e0bf202aa8,Malawi 2004 SDG 3.8.2 parameter audit generator,present_nonempty
reproducibility,script/190_build_mwi2004_sdg382_external_parameter_source_ledger.py,1,14229,270,f94d075b5a5d5b6e36a6194c810a80043c994a77c43c5ee26d1f2034646d19e2,Malawi 2004 SDG 3.8.2 external parameter source ledger generator,present_nonempty
reproducibility,script/191_build_mwi2004_sdg382_candidate_classification_precheck.py,1,13580,285,00484c6ab07ef2af06d168520f48316e64b35993883b5d2a34120bf35f810b1c,Malawi 2004 SDG 3.8.2 candidate classification precheck generator,present_nonempty
reproducibility,script/192_build_mwi2004_sdg382_official_denominator_rule_audit.py,1,16393,302,c21952e10d2de3766c8fc0493757884f5b6643e41aeb76b70db74227c4ab4bdd,Malawi 2004 SDG 3.8.2 official denominator rule audit generator,present_nonempty
reproducibility,script/166_build_mwi2004_timing_geography_linkage_policy.py,1,15063,299,c5ef88953d8122109de9d0c22bb1eaeb9aa2ef64785e2582f160f9fbdb849653,Malawi 2004 timing/geography linkage policy generator,present_nonempty
reproducibility,script/167_build_mwi2004_access_person_key_resolution_policy.py,1,17492,330,a473f4453b755a7a975d9d5024095680c0bfd64d72e07793a5055446618704b4,Malawi 2004 access person-key resolution policy generator,present_nonempty
reproducibility,script/168_build_mwi2004_missing_units_recall_skip_policy.py,1,16862,330,2a190f28abc62c572c89009f4515719789d7c4eefd5257e6c8212931b505fa06,"Malawi 2004 missing, units, recall, and skip policy generator",present_nonempty
reproducibility,script/169_build_mwi2004_chirps_admin2_route_policy.py,1,20840,425,7a74406ccbc0239e1facc27c1dbc58a9d3e9f9b77df32ff5bacc98e4274b3538,Malawi 2004 CHIRPS ADM2 route policy generator,present_nonempty
reproducibility,script/170_extract_mwi2004_chirps_admin2_exposures.py,1,25939,604,77ea6aafbf3b77773b07c3262bab29f4e3a27552595b5340678f1782b061dc18,Malawi 2004 CHIRPS ADM2 extraction generator,present_nonempty
reproducibility,script/171_build_mwi2004_promoted_household_climate_dataset.py,1,32545,648,fdf28f656fc1d669324bbbd9c203c12d25b99a0aa93f4a9d538a269266ff94e4,Malawi 2004 promoted household-climate dataset generator,present_nonempty
reproducibility,script/172_build_priority_lsms_isa_next_raw_package_action_packet.py,1,16579,360,b8df61113654c90f328fef7c1bb1c588a837eed7946733eac8ed082a225ff471,priority LSMS/ISA next raw package action packet generator,present_nonempty
reproducibility,script/174_build_priority_lsms_isa_incoming_raw_package_router.py,1,18189,446,6ff9e85cbad577b9e03125265ae25216b3bf12dddd54e311c6eff617781aaeb2,priority LSMS/ISA incoming raw package router generator,present_nonempty
reproducibility,script/175_build_priority_lsms_isa_threshold_gap_control_panel.py,1,21120,401,7bd06218052cdf1e90732b4d1c47310350e35fbdc42b8a263bd9cd30aea9e9c5,priority LSMS/ISA threshold gap control panel generator,present_nonempty
reproducibility,script/176_build_priority_lsms_isa_manual_download_packets.py,1,15846,341,fb76e68a81b0787e96c54d6faa3868370da00120e399389299b2f1e8a15ad84b,priority LSMS/ISA manual download packet generator,present_nonempty
reproducibility,script/177_build_priority_lsms_isa_manual_download_progress_tracker.py,1,12689,270,dd7e92f7251764c3b5b7256c905c4eadff6f658f0b54be4f1387192ded1043b0,priority LSMS/ISA manual download progress tracker generator,present_nonempty
reproducibility,script/178_build_priority_lsms_isa_post_download_validation_runner.py,1,14913,325,53a6c0336118c5a673670a52f95ac8c65e266a681706dc18e6e266470993bdc1,priority LSMS/ISA post-download validation runner generator,present_nonempty
reproducibility,script/179_build_priority_lsms_isa_manual_download_execution_board.py,1,14876,280,4a7098730470a85bfa17bc75df01731f5a9bd033db5bc2841931a7e5df51112a,priority LSMS/ISA manual download execution board generator,present_nonempty
reproducibility,script/180_build_priority_lsms_isa_credentialed_download_handoff.py,1,24083,532,7cd3b60c4c99953abb7c24808b191d2d64588523f476e671cba12449d419ed7f,priority LSMS/ISA credentialed download handoff generator,present_nonempty
reproducibility,script/181_probe_priority_lsms_isa_resource_download_routes.py,1,24231,526,b31525bbf85a12feab4bd53cbdd01bfcb6cb3003e7f52fa6c53c40e89d5d0440,priority LSMS/ISA public resource download route probe,present_nonempty
reproducibility,script/182_build_priority_lsms_isa_download_acceptance_matrix.py,1,18619,364,26ca13d6aa6b207b20412267254f5d5e25b9704b157599ae6596d48f64a233ca,priority LSMS/ISA download acceptance matrix generator,present_nonempty
reproducibility,script/183_build_priority_lsms_isa_local_target_readmes.py,1,13902,293,54c9707762e85e8f3e99c7210062a3a9bd6acf4a0b79898184c4d032c3eed0f7,priority LSMS/ISA local target readme generator,present_nonempty
reproducibility,script/184_build_priority_lsms_isa_minimum_batch_raw_value_queue.py,1,19316,424,1c9c91103f696829968d67f6058d539b9256ec3e2a635afd0bb8c46d9680ed5f,priority LSMS/ISA minimum-batch raw-value queue generator,present_nonempty
reproducibility,script/185_build_priority_lsms_isa_target_folder_receipt_smoke_test.py,1,21697,447,258d293fc64fa770a716fc885178c4a35ab0a8edd0efc8d7797b9320618d4887,priority LSMS/ISA target-folder receipt smoke-test generator,present_nonempty
reproducibility,script/186_build_priority_lsms_isa_threshold_replacement_plan.py,1,23258,498,f362a1a5dc95ebd0af69aea3edc71e173444a096b09224e6f42ced02e83e7eb1,priority LSMS/ISA threshold replacement plan generator,present_nonempty
reproducibility,script/187_build_priority_lsms_isa_minimum_batch_climate_linkage_review_queue.py,1,17868,340,000789b3467c7dc634c2c80bbc25f8f1dc73c8c10d02684b2fb63635c3800684,priority LSMS/ISA minimum-batch climate linkage review queue generator,present_nonempty
reproducibility,script/188_build_priority_lsms_isa_local_stray_raw_package_locator.py,1,28389,633,0982cb7ff74da7ce792bafbdf9e0400a0b3fe433fb986177efd35b9361547a2d,priority LSMS/ISA local stray raw package locator generator,present_nonempty
reproducibility,script/173_build_priority_lsms_isa_promotion_gate_dashboard.py,1,23389,496,cd72c879d6b286ae8119795028367c3557f3ae21e6b607e08cca732c65718b8f,priority LSMS/ISA promotion gate dashboard generator,present_nonempty
reproducibility,script/193_build_priority_lsms_isa_minimum_batch_promotion_unlock_board.py,1,14465,255,b5f3cca1d5c492a7a8b874bc6f363fa7d96388e841e9b6ba8d5b50d894a8ffac,priority LSMS/ISA minimum-batch promotion unlock board generator,present_nonempty
reproducibility,script/194_build_priority_lsms_isa_worldbank_session_bootstrap.py,1,12977,283,e84920407e7fc3d2dc0cfb59a244773e3c6a663e7d11cae86ecd4ed9526d92b7,priority LSMS/ISA World Bank session bootstrap generator,present_nonempty
reproducibility,script/195_build_priority_lsms_isa_credentialed_fetch_command_packet.py,1,10932,225,c80afc2a338e0aaeae90237ad072d8f8fee1369edc5573f4259a7b2a5342e169,priority LSMS/ISA credentialed fetch command packet generator,present_nonempty
reproducibility,script/196_build_priority_lsms_isa_browser_download_starter.py,1,12684,271,078459ef0cd544d3bb081b8128ca50ec81ca009e2cb67d30567efcdf506061e0,priority LSMS/ISA browser download starter generator,present_nonempty
reproducibility,script/197_build_priority_lsms_isa_first_canary_runbook.py,1,13374,300,7f5281d515dd4117f8817f67bac9049918bae8914c6b2156951223451bdb357a,priority LSMS/ISA first canary runbook generator,present_nonempty
reproducibility,script/198_build_priority_lsms_isa_local_raw_presence_audit.py,1,11647,266,9ba116f4b789b25d57750284d5ac3a830a6164344ba6955673cdf7223e5f9762,priority LSMS/ISA local raw presence audit generator,present_nonempty
reproducibility,script/199_build_priority_lsms_isa_acquisition_to_promotion_handoff.py,1,14387,304,47d9da01fee195dc3213a9a5a288558412b2a8f9be231d7aa48ef1088927759c,priority LSMS/ISA acquisition-to-promotion handoff generator,present_nonempty
reproducibility,script/150_build_priority_lsms_isa_raw_package_receipt_checklist.py,1,22433,479,43e474c071f8b63f64b61dd1a779cd75eee91558c3537bc9cd97a8790dec4e81,priority LSMS/ISA raw package receipt checklist generator,present_nonempty
reproducibility,script/152_build_priority_lsms_isa_credentialed_raw_acquisition_workbench.py,1,20923,474,b3987a2747d0f61468fca38734bf355223cd45da5d621994a37841dc03ca78f9,priority LSMS/ISA credentialed raw acquisition workbench generator,present_nonempty
reproducibility,script/153_validate_priority_lsms_isa_official_file_receipt.py,1,27655,590,f7bb934e7af44363bf69602a9205a3a8774e0fcd4e146a4e7921a3264e824308,priority LSMS/ISA official file receipt validator,present_nonempty
reproducibility,script/154_build_priority_lsms_isa_threshold_download_sequence.py,1,28716,563,98569fc659d80fa2d3509eb5ee205a26a009def196ba0c128344a3228cf3a4d1,priority LSMS/ISA threshold download sequence generator,present_nonempty
reproducibility,script/155_build_priority_lsms_isa_minimum_batch_raw_intake_guide.py,1,23064,525,5299ecb6ece601e2c9720a150e63bed3f070d152b331cd1db25dc6192cb4ca25,priority LSMS/ISA minimum-batch raw intake guide generator,present_nonempty
reproducibility,script/156_probe_priority_lsms_isa_minimum_batch_endpoint_refresh.py,1,23827,520,612f95726706e4572724b85eaae5438f57c79534e5f38009940cf867b8c24909,priority LSMS/ISA minimum-batch endpoint refresh generator,present_nonempty
reproducibility,script/132_build_priority_analysis_dataset_synthesis_blueprint.py,1,29655,547,a4cab616bf3388a5dfcf5a016766aba5094ae722f23ba4f28bb7a909ac3b4db5,priority analysis dataset synthesis blueprint generator,present_nonempty
reproducibility,script/134_build_priority_country_wave_promotion_packets.py,1,33323,668,7499503dbe198f7d3e56e1f65aa797efd0de2a8417a7bc7266cd6cac2394153b,priority country-wave promotion packet generator,present_nonempty
reproducibility,script/148_build_priority_lsms_isa_country_wave_promotion_packets.py,1,41616,854,79f24f36f30f6da30735aeeeddec9d0b4ed36c07ee8b3c43eb64439fdd61cd39,priority LSMS/ISA country-wave promotion packet generator,present_nonempty
reproducibility,script/151_refresh_refocused_promoted_country_wave_registry.py,1,20304,414,20f9bb0ce1d84f6c866bb0cba2596efa19c7ef87f5a4861e207941ad59772f10,refocused LSMS/ISA promoted registry refresher,present_nonempty
reproducibility,script/40_build_first_batch_manual_download_handoff.py,1,18465,383,34c8630b90c6aaa0fde1fd69653d81b1ee9ecb304f4fd12f96e0e527cb646689,first-batch manual download handoff generator,present_nonempty
reproducibility,script/41_build_first_batch_public_documentation_audit.py,1,19058,425,a5d48758f18ca27eca4d59d9272058f77079937354f8c187f4e0303a13f5a980,first-batch public documentation audit generator,present_nonempty
