action_rank,dataset_idno,dataset,local_target_folder,expected_file_name,module_priority_role,candidate_categories,candidate_harmonized_variables,candidate_variable_count,candidate_raw_variables_examples,expected_file_status,present_matching_files,verification_action
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect4_plantingw1,core_main_sample_module_candidate,geography;shocks;survey_design,admin1_or_admin2;coping_borrowed;hhid;psu_or_cluster_id,14,lga;state;ea;hhid;s4q10;s4q11;s4q7;s4q8a;s4q8b;s4q8c;s4q8d;s4q8e,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect11a1_plantingw1,core_main_sample_module_candidate,geography;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;hhid;latitude_or_longitude;psu_or_cluster_id,12,lga;s11aq4d;state;ea;hhid;plotid;s11aq4a;s11aq4b;s11aq4c;s11aq4d;s11aq5c;s11aq6,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,NGA_PlotGeovariables_Y1,core_main_sample_module_candidate,geography;health_need_access;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;hhid;psu_or_cluster_id;reason_not_sought_distance,11,dist_household;lga;state;ea;hhid;dist_household;plotid;qa_type_plot;srtm_nga;srtmslp_nga;twi_nga,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect1_plantingw1,core_main_sample_module_candidate,demographics;geography;survey_design,admin1_or_admin2;age;education;hhid;psu_or_cluster_id;sex,11,lga;state;ea;hhid;s1q16;s1q2;s1q21;s1q4;s1q5_day;s1q5_month;s1q5_year,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,secta9a2_harvestw1,core_main_sample_module_candidate,geography;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;hhid;psu_or_cluster_id,11,lga;state;ea;hhid;sa9a2q10b1;sa9a2q10b2;sa9a2q4b1;sa9a2q4b2;sa9a2q7a;sa9a2q7b;sa9a2q8,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect3a_harvestw1,core_main_sample_module_candidate,geography;health_expenditure;health_need_access;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;care_not_sought_reason;health_insurance;hhid;psu_or_cluster_id,10,s3aq35;s3aq17;s3aq17b;s3aq6;s3aq6b;lga;state;ea;hhid;s3aq2,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect14_harvestw1,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;hhid;pid;psu_or_cluster_id,9,lga;state;ea;hhid;s14q4a;s14q4b;s14q4c;s14q4d;s14q4e,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect11i_plantingw1,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;hhid;pid;psu_or_cluster_id,8,lga;state;ea;hhid;s11iq4a;s11iq4b;s11iq5a;s11iq5b,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect12_harvestw1,core_main_sample_module_candidate,demographics;geography;shocks;survey_design,admin1_or_admin2;coping_borrowed;education;hhid;psu_or_cluster_id;sex,8,lga;state;ea;hhid;s12q1d;s12q4a;s12q4b;s12q1f,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect2a_harvestw1,core_main_sample_module_candidate,demographics;geography;health_need_access;survey_design,admin1_or_admin2;age;education;hhid;psu_or_cluster_id;reason_not_sought_distance,8,s2aq23e;lga;state;ea;hhid;s2aq1;s2aq8;s2aq9,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect4b_harvestw1,core_main_sample_module_candidate,demographics;geography;health_need_access;survey_design,admin1_or_admin2;age;care_not_sought_reason;hhid;household_weight_or_person_weight;psu_or_cluster_id,8,s4bq23;s4bq23b;lga;state;ea;hhid;s4bq6;s4bq27,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,secta_plantingw1,core_main_sample_module_candidate,geography;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;hhid;household_weight_or_person_weight;psu_or_cluster_id,8,lga;state;ea;hhid;s2;wt_combined;wt_wave1;ag3,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect2_plantingw1,core_main_sample_module_candidate,demographics;geography;health_need_access;survey_design,admin1_or_admin2;age;education;hhid;psu_or_cluster_id;reason_not_sought_distance,7,s2q18e;lga;state;ea;hhid;s2q6;s2q7,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect3_plantingw1,core_main_sample_module_candidate,geography;health_expenditure;health_need_access;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;care_not_sought_reason;health_insurance;hhid;psu_or_cluster_id,7,s3q36;s3q9;lga;state;ea;hhid;s3q5,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect15b_harvestw1,core_main_sample_module_candidate,demographics;geography;survey_design,admin1_or_admin2;age;hhid;psu_or_cluster_id;sex,6,lga;state;ea;hhid;s15bq3;s15bq4,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect2b_harvestw1,core_main_sample_module_candidate,demographics;geography;health_need_access;survey_design,admin1_or_admin2;education;hhid;psu_or_cluster_id;reason_not_sought_distance,6,s2bq14e;lga;state;ea;hhid;s2bq16,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect9_plantingw1,core_main_sample_module_candidate,demographics;geography;shocks;survey_design,admin1_or_admin2;coping_borrowed;education;hhid;psu_or_cluster_id,6,lga;state;ea;hhid;s9q1d;s9q1f,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,secta_harvestw1,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;hhid;household_weight_or_person_weight;psu_or_cluster_id,6,lga;state;ea;hhid;wt_combined;wt_wave1,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sectc1_harvestw1,core_main_sample_module_candidate,demographics;geography;survey_design,admin1_or_admin2;education;pid;psu_or_cluster_id;sex,6,lga;state;ea;pid;sc1q2;sc1q6,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sectc1_plantingw1,core_main_sample_module_candidate,demographics;geography;survey_design,admin1_or_admin2;education;pid;psu_or_cluster_id;sex,6,lga;state;ea;pid;sc1q3;sc1q7,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sectc2_harvestw1,core_main_sample_module_candidate,geography;health_need_access;survey_design,admin1_or_admin2;psu_or_cluster_id;reason_not_sought_distance,6,sc2q4a;sc2q4b;sc2q5;lga;state;ea,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect11k_plantingw1,core_main_sample_module_candidate,geography;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;hhid;psu_or_cluster_id,5,lga;state;ea;hhid;s11kq1,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect5_harvestw1,core_main_sample_module_candidate,demographics;geography;survey_design,admin1_or_admin2;education;hhid;psu_or_cluster_id,5,lga;state;ea;hhid;s5q34,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,secta5b_harvestw1,core_main_sample_module_candidate,geography;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;hhid;psu_or_cluster_id,5,lga;state;ea;hhid;sa5bq3,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,secta8_harvestw1,core_main_sample_module_candidate,geography;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;hhid;psu_or_cluster_id,5,lga;state;ea;hhid;sa8q1a,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sectc7_harvestw1,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;psu_or_cluster_id,5,lga;sc7q6b;sc7q6c;state;ea,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect10_plantingw1,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;hhid;psu_or_cluster_id,4,lga;state;ea;hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect10a_harvestw1,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;hhid;psu_or_cluster_id,4,lga;state;ea;hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect10b_harvestw1,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;hhid;psu_or_cluster_id,4,lga;state;ea;hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect10c_harvestw1,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;hhid;psu_or_cluster_id,4,lga;state;ea;hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect10ca_harvestw1,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;hhid;psu_or_cluster_id,4,lga;state;ea;hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect10cb_harvestw1,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;hhid;psu_or_cluster_id,4,lga;state;ea;hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect11a_harvestw1,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;hhid;psu_or_cluster_id,4,lga;state;ea;hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect11a_plantingw1,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;hhid;psu_or_cluster_id,4,lga;state;ea;hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect11b_harvestw1,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;hhid;psu_or_cluster_id,4,lga;state;ea;hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect11c_harvestw1,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;hhid;psu_or_cluster_id,4,lga;state;ea;hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect11d_harvestw1,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;hhid;psu_or_cluster_id,4,lga;state;ea;hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect11e_harvestw1,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;hhid;psu_or_cluster_id,4,lga;state;ea;hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect11j_plantingw1,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;hhid;psu_or_cluster_id,4,lga;state;ea;hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect11l1_plantingw1,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;hhid;psu_or_cluster_id,4,lga;state;ea;hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect11l2_plantingw1,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;hhid;psu_or_cluster_id,4,lga;state;ea;hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect12_plantingw1,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;hhid;psu_or_cluster_id,4,lga;state;ea;hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect13_harvestw1,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;hhid;psu_or_cluster_id,4,lga;state;ea;hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect15b1_harvestw1,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;hhid;psu_or_cluster_id,4,lga;state;ea;hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect3b_harvestw1,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;hhid;psu_or_cluster_id,4,lga;state;ea;hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect5_plantingw1,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;hhid;psu_or_cluster_id,4,lga;state;ea;hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect5b_plantingw1,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;hhid;psu_or_cluster_id,4,lga;state;ea;hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect6_harvestw1,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;hhid;psu_or_cluster_id,4,lga;state;ea;hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect7_harvestw1,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;hhid;psu_or_cluster_id,4,lga;state;ea;hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect7a_plantingw1,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;hhid;psu_or_cluster_id,4,lga;state;ea;hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect7b_plantingw1,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;hhid;psu_or_cluster_id,4,lga;state;ea;hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect81_plantingw1,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;hhid;psu_or_cluster_id,4,lga;state;ea;hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect82_plantingw1,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;hhid;psu_or_cluster_id,4,lga;state;ea;hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect83_plantingw1,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;hhid;psu_or_cluster_id,4,lga;state;ea;hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect84_plantingw1,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;hhid;psu_or_cluster_id,4,lga;state;ea;hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
19,NGA_2010_GHSP-W1_v03_M,"Nigeria - General Household Survey, Panel 2010-2011, Wave 1 (2010-2011; NGA_2010_GHSP-W1_v03_M)",temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,sect85_plantingw1,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;hhid;psu_or_cluster_id,4,lga;state;ea;hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
