outcome,cutoff,bandwidth,donut,n,coef,se,p,mean_below,mean_above,design,sample_definition
post_weekend_rn_lt8_day_share,320,20,0,1476,-0.012050026720909345,0.00843735045197401,0.15345315599573728,0.03304468516233222,0.03212184313786878,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_days,320,20,0,1476,-0.3114939458555489,0.222750335316409,0.16220378388725787,0.8726604278074866,0.8500686813186813,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_day_share,320,20,0,1476,-0.00303728661890614,0.003332745560505274,0.3622619520068997,0.007165133814750184,0.00949157721359704,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_days,320,20,0,1476,-0.27398350757499335,0.30442264145980813,0.3682619899308994,0.6548128342245989,0.8684294871794872,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p10_total_hprd,320,20,0,1476,0.08023236541521869,0.06759997015055921,0.23547047450143377,3.4273898218533088,3.6202538849764934,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p25_total_hprd,320,20,0,1476,0.06825046054862678,0.07099747332795683,0.3365550540276927,3.6079628864406654,3.8170347538258356,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_total_hprd,320,20,0,1476,0.12571911006069947,0.06633748365783863,0.05826904673629074,3.1402800613799253,3.316396647858264,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_rn_hprd,320,20,0,1476,0.0864475189131646,0.027602389440251927,0.00177107541444399,0.31095466214712225,0.4118195503666747,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_share_total_hours,320,20,0,1476,0.0014211799147971636,0.0014103901667736607,0.31378803344121065,0.25251354759098144,0.2528069927181285,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_contract_share_total_hours,320,20,0,1476,0.0026747829680102957,0.012321827023902993,0.8281785643391653,0.08826703701286467,0.07963958422289875,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_avg_daily_census,320,20,0,1476,6.141610682662053,4.318561422340791,0.15519667594295194,71.09951521967187,65.68249971797526,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_occupancy,320,20,0,1476,0.02071736040237148,0.020115405601923503,0.30321437956443886,0.7596513791650323,0.7689622692590162,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_day_share,320,20,1,1291,-0.003031835328426497,0.012563647478641204,0.8093470365865898,0.032320578200967634,0.03358847515257771,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_days,320,20,1,1291,-0.07613863996169415,0.33290213774205946,0.8191292750347845,0.8543115438108484,0.8886363636363637,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_day_share,320,20,1,1291,-0.00018571941155419663,0.006087067589073558,0.9756646584292685,0.007019866945790632,0.01050303537970762,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_days,320,20,1,1291,-0.014369567100271666,0.5567259425285221,0.9794122128890179,0.6418636995827538,0.9606934731934732,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p10_total_hprd,320,20,1,1291,0.044690814665260786,0.09846194702655475,0.6499851027234487,3.430128811058224,3.647157512402966,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p25_total_hprd,320,20,1,1291,0.03596648967251473,0.10570044685417299,0.7337101700803896,3.6109933222581514,3.8494912921105504,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_total_hprd,320,20,1,1291,0.06734974151021193,0.09444664007486499,0.47591418596430435,3.147010005797341,3.3356824572699812,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_rn_hprd,320,20,1,1291,0.09574844883986434,0.045313721678061664,0.03479181558790301,0.31479353247846753,0.42654764664820755,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_share_total_hours,320,20,1,1291,0.0021520606769445845,0.0018977639784507365,0.25700653888789793,0.252627072657206,0.2529929318051762,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_contract_share_total_hours,320,20,1,1291,-0.0007631499117571035,0.016280680177654175,0.9626204668975658,0.08916339941806155,0.0785520560623088,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_avg_daily_census,320,20,1,1291,-0.9685949375735925,5.891840118752521,0.8694452281193206,71.94615546183742,64.14149525873606,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_occupancy,320,20,1,1291,0.02517666176541321,0.025651269129125284,0.32653183191355795,0.7595403964883323,0.7685087159440971,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_day_share,320,30,0,2184,-0.005489551533750362,0.00708809027509397,0.43873369855982824,0.03251284953492084,0.030861138015213563,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_days,320,30,0,2184,-0.13975792841359547,0.18733424871785523,0.4557266377121243,0.858616298811545,0.8150099403578529,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_day_share,320,30,0,2184,0.000596797660924473,0.0029819214115162545,0.8413908310310647,0.006873278108422421,0.00881602147128554,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_days,320,30,0,2184,0.05766603404477009,0.2729004759554655,0.8326667481721843,0.6283106960950765,0.8059145129224652,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p10_total_hprd,320,30,0,2184,0.02204709703080063,0.059155440582376234,0.7094096743511733,3.3907161361473017,3.6694462389803677,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p25_total_hprd,320,30,0,2184,0.020192881136827004,0.06238692619841291,0.746217661740533,3.571142996673539,3.8740030742408944,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_total_hprd,320,30,0,2184,0.05573248531359352,0.05726053141324067,0.3305051766835403,3.107338793705453,3.352863901753798,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_rn_hprd,320,30,0,2184,0.0763212013374125,0.025262600478383215,0.0025477383374388207,0.30477416757777503,0.41097710192635567,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_share_total_hours,320,30,0,2184,0.000742729940840865,0.001172011228212338,0.5263283899082234,0.2526491037605705,0.2530725976449899,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_contract_share_total_hours,320,30,0,2184,-0.005958595931731093,0.01021581432912097,0.5597707082427466,0.08579765633544863,0.07957200085065434,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_avg_daily_census,320,30,0,2184,2.79415026185485,3.643063145626556,0.44317748823019665,72.09910698561654,64.57263651197871,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_occupancy,320,30,0,2184,0.031769810203164515,0.017848212166917798,0.0752152857777264,0.7712486367571432,0.7678821468897303,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_day_share,320,30,1,1999,0.0022090646603761827,0.009328618198236889,0.8128322821855483,0.032046308074158376,0.03161671861907156,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_days,320,30,1,1999,0.0624062671600073,0.24715345908579192,0.8006805671454957,0.8467798085291558,0.8345294117647057,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_day_share,320,30,1,1999,0.004304952608813122,0.004437717010135279,0.33212285261649455,0.006775009445006039,0.009372688971538078,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_days,320,30,1,1999,0.39595772673583096,0.40665070945371573,0.33032120322949066,0.6195387293298521,0.856529411764706,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p10_total_hprd,320,30,1,1999,-0.0034039886997063278,0.0785105873476676,0.965421240918376,3.3915044706580586,3.6965790414657174,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p25_total_hprd,320,30,1,1999,-0.000791350951278032,0.08410283762794767,0.9924934962366541,3.5721100171692104,3.906299777633372,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_total_hprd,320,30,1,1999,0.019753399544954146,0.07438398497105965,0.7906056522002403,3.110718718225524,3.3725349306846275,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_rn_hprd,320,30,1,1999,0.09048684384655384,0.03705642355932462,0.014697863844402193,0.3070203933616969,0.42073363029852867,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_share_total_hours,320,30,1,1999,0.0009928757967361222,0.0014616911928745228,0.49704871072126533,0.2527235647279626,0.25324647002896833,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_contract_share_total_hours,320,30,1,1999,-0.00938122126374757,0.012401864437697223,0.4494769258857436,0.0862962399122036,0.07882775483426899,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_avg_daily_census,320,30,1,1999,-2.2694306207797283,4.4690312786510225,0.6116408735971528,72.65413091540717,63.33193861689603,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_occupancy,320,30,1,1999,0.036216064737266206,0.020865206645148758,0.08276853519973759,0.7714718951780516,0.7673786979653275,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
