source_name,source_url_or_local_path,snapshot_date,file_name,field_name,field_label_if_available,possible_role,usable_for_july2022,missingness,notes,final_decision,n_rows_checked,sample_definition
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Registered Nurse turnover footnote,Registered Nurse turnover footnote,staffing_turnover_component,no_not_july_snapshot,,Registered Nurse turnover footnote | Registered Nurse turnover footnote | blank or integer |  | ,candidate_component,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Number of administrators who have left the nursing home,Number of administrators who have left the nursing home,staffing_turnover_component,no_not_july_snapshot,,Number of administrators who have left the nursing home | Number of administrators who have left the nursing home | blank or integer |  | ,candidate_component,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Administrator turnover footnote,Administrator turnover footnote,staffing_turnover_component,no_not_july_snapshot,,Administrator turnover footnote | Administrator turnover footnote | blank or integer |  | ,candidate_component,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Case-Mix Nurse Aide Staffing Hours per Resident per Day,Case-Mix Nurse Aide Staffing - Hours per Resident per Day,candidate_context_field,no_not_july_snapshot,,"Case-Mix Nurse Aide Staffing Hours per Resident per Day | Case-Mix Nurse Aide Staffing - Hours per Resident per Day | real number, up to 5 decimal places |  | ",dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Case-Mix LPN Staffing Hours per Resident per Day,Case-Mix LPN Staffing - Hours per Resident per Day,candidate_context_field,no_not_july_snapshot,,"Case-Mix LPN Staffing Hours per Resident per Day | Case-Mix LPN Staffing - Hours per Resident per Day | real number, up to 5 decimal places |  | ",dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Case-Mix RN Staffing Hours per Resident per Day,Case-Mix RN Staffing - Hours per Resident per Day,candidate_context_field,no_not_july_snapshot,,"Case-Mix RN Staffing Hours per Resident per Day | Case-Mix RN Staffing - Hours per Resident per Day | real number, up to 5 decimal places |  | ",dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Case-Mix Total Nurse Staffing Hours per Resident per Day,Case-Mix Total Nurse Staffing - Hours per Resident per Day (Aide+LPN+RN),case_mix_total_nurse_hprd_component,no_not_july_snapshot,,"Case-Mix Total Nurse Staffing Hours per Resident per Day | Case-Mix Total Nurse Staffing - Hours per Resident per Day (Aide+LPN+RN) | real number, up to 5 decimal places |  | ",candidate_component,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Adjusted Nurse Aide Staffing Hours per Resident per Day,Adjusted Nurse Aide Staffing - Hours per Resident per Day,candidate_context_field,no_not_july_snapshot,,"Adjusted Nurse Aide Staffing Hours per Resident per Day | Adjusted Nurse Aide Staffing - Hours per Resident per Day | real number, up to 5 decimal places |  | ",dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Adjusted LPN Staffing Hours per Resident per Day,Adjusted LPN Staffing - Hours per Resident per Day,candidate_context_field,no_not_july_snapshot,,"Adjusted LPN Staffing Hours per Resident per Day | Adjusted LPN Staffing - Hours per Resident per Day | real number, up to 5 decimal places |  | ",dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Adjusted RN Staffing Hours per Resident per Day,Adjusted RN Staffing - Hours per Resident per Day,candidate_context_field,no_not_july_snapshot,,"Adjusted RN Staffing Hours per Resident per Day | Adjusted RN Staffing - Hours per Resident per Day | real number, up to 5 decimal places |  | ",dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Adjusted Total Nurse Staffing Hours per Resident per Day,Adjusted Total Nurse Staffing - Hours per Resident per Day (Aide+LPN+RN),adjusted_total_nurse_hprd_component,no_not_july_snapshot,,"Adjusted Total Nurse Staffing Hours per Resident per Day | Adjusted Total Nurse Staffing - Hours per Resident per Day (Aide+LPN+RN) | real number, up to 5 decimal places |  | ",candidate_component,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Adjusted Weekend Total Nurse Staffing Hours per Resident per Day,Adjusted Weekend Total Nurse Staffing - Hours per Resident per Day,official_adjusted_weekend_total_nurse_hprd,no_not_july_snapshot,,"Adjusted Weekend Total Nurse Staffing Hours per Resident per Day | Adjusted Weekend Total Nurse Staffing - Hours per Resident per Day | real number, up to 5 decimal places |  | ",candidate_component,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Rating cycle 1 Health Deficiency Score,Rating cycle 1 - Health Deficiency Score,possible_official_staffing_score,no_not_july_snapshot,,Rating cycle 1 Health Deficiency Score | Rating cycle 1 - Health Deficiency Score | integer |  | ,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Rating cycle 1 Health Revisit Score,Points Associated with Health Survey Repeat Revisits for Rating cycle 1,possible_official_staffing_score,no_not_july_snapshot,,Rating cycle 1 Health Revisit Score | Points Associated with Health Survey Repeat Revisits for Rating cycle 1 | integer |  | ,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Rating cycle 1 Total Health Score,Rating cycle 1 - Total Health Inspection Score,possible_official_staffing_score,no_not_july_snapshot,,Rating cycle 1 Total Health Score | Rating cycle 1 - Total Health Inspection Score | integer |  | ,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Rating cycle 2 Health Deficiency Score,Rating cycle 2 - Health Deficiency Score,possible_official_staffing_score,no_not_july_snapshot,,Rating cycle 2 Health Deficiency Score | Rating cycle 2 - Health Deficiency Score | integer |  | ,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Rating cycle 2 Health Revisit Score,Points Associated with Health Survey Repeat Revisits for Rating cycle 2,possible_official_staffing_score,no_not_july_snapshot,,Rating cycle 2 Health Revisit Score | Points Associated with Health Survey Repeat Revisits for Rating cycle 2 | integer |  | ,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Rating cycle 2 Total Health Score,Rating cycle 2 - Total Health Inspection Score,possible_official_staffing_score,no_not_july_snapshot,,Rating cycle 2 Total Health Score | Rating cycle 2 - Total Health Inspection Score | integer |  | ,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Rating cycle 3 Health Deficiency Score,Rating cycle 3 - Health Deficiency Score,possible_official_staffing_score,no_not_july_snapshot,,Rating cycle 3 Health Deficiency Score | Rating cycle 3 - Health Deficiency Score | integer |  | ,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Rating cycle 3 Health Revisit Score,Points Associated with Health Survey Repeat Revisits for Rating cycle 3,possible_official_staffing_score,no_not_july_snapshot,,Rating cycle 3 Health Revisit Score | Points Associated with Health Survey Repeat Revisits for Rating cycle 3 | integer |  | ,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Rating cycle 3 Total Health Score,Rating cycle 3 - Total Health Inspection Score,possible_official_staffing_score,no_not_july_snapshot,,Rating cycle 3 Total Health Score | Rating cycle 3 - Total Health Inspection Score | integer |  | ,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Total Weighted Health Survey Score,Total Weighted Health Survey Score for three  cycles - See CMS 5-Star Techical Users' Guide for detailed explanation,possible_official_staffing_score,no_not_july_snapshot,,"Total Weighted Health Survey Score | Total Weighted Health Survey Score for three  cycles - See CMS 5-Star Techical Users' Guide for detailed explanation | real number, up to 3 decimal places |  | ",dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::StateUSAverages,Reported Nurse Aide Staffing Hours per Resident per Day,Reported Nurse Aide Staffing - Hours per Resident per Day,candidate_context_field,no_not_july_snapshot,,Reported Nurse Aide Staffing Hours per Resident per Day | Reported Nurse Aide Staffing - Hours per Resident per Day | real number with 2 decimal places |  |  |  |  | ,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::StateUSAverages,Reported LPN Staffing Hours per Resident per Day,Reported LPN Staffing - Hours per Resident per Day,candidate_context_field,no_not_july_snapshot,,Reported LPN Staffing Hours per Resident per Day | Reported LPN Staffing - Hours per Resident per Day | real number with 2 decimal places |  |  |  |  | ,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::StateUSAverages,Reported RN Staffing Hours per Resident per Day,Reported RN Staffing - Hours per Resident per Day,candidate_context_field,no_not_july_snapshot,,Reported RN Staffing Hours per Resident per Day | Reported RN Staffing - Hours per Resident per Day | real number with 2 decimal places |  |  |  |  | ,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::StateUSAverages,Reported Licensed Staffing Hours per Resident per Day,Reported Licensed Staffing - Hours per Resident per Day,candidate_context_field,no_not_july_snapshot,,Reported Licensed Staffing Hours per Resident per Day | Reported Licensed Staffing - Hours per Resident per Day | real number with 2 decimal places |  |  |  |  | ,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::StateUSAverages,Reported Total Nurse Staffing Hours per Resident per Day,Reported Total Nurse Staffing - Hours per Resident per Day,reported_total_nurse_hprd_component,no_not_july_snapshot,,Reported Total Nurse Staffing Hours per Resident per Day | Reported Total Nurse Staffing - Hours per Resident per Day | real number with 2 decimal places |  |  |  |  | ,candidate_component,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::StateUSAverages,Total number of nurse staff hours per resident per day on the weekend,Total number of nurse staff hours on the weekend - Hours per resident per day,reported_weekend_total_nurse_hprd_component,no_not_july_snapshot,,Total number of nurse staff hours per resident per day on the weekend | Total number of nurse staff hours on the weekend - Hours per resident per day | real number with 2 decimal places |  |  |  |  | ,candidate_component,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::StateUSAverages,Registered Nurse hours per resident per day on the weekend,Registered Nurse hours on the weekend - Hours per resident per day,candidate_context_field,no_not_july_snapshot,,Registered Nurse hours per resident per day on the weekend | Registered Nurse hours on the weekend - Hours per resident per day | real number with 2 decimal places |  |  |  |  | ,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::StateUSAverages,Reported Physical Therapist Staffing Hours per Resident Per Day,Reported Physical Therapy Staffing - Hours per Resident Per Day,candidate_context_field,no_not_july_snapshot,,Reported Physical Therapist Staffing Hours per Resident Per Day | Reported Physical Therapy Staffing - Hours per Resident Per Day | real number with 2 decimal places |  |  |  |  | ,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::StateUSAverages,Total nursing staff turnover,Total nursing staff turnover,staffing_turnover_component,no_not_july_snapshot,,Total nursing staff turnover | Total nursing staff turnover | real number with 1 decimal place |  |  |  |  | ,candidate_component,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::StateUSAverages,Registered Nurse turnover,Registered Nurse turnover,staffing_turnover_component,no_not_july_snapshot,,Registered Nurse turnover | Registered Nurse turnover | real number with 1 decimal place |  |  |  |  | ,candidate_component,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::StateUSAverages,Number of administrators who have left the nursing home,Number of administrators who have left the nursing home,staffing_turnover_component,no_not_july_snapshot,,Number of administrators who have left the nursing home | Number of administrators who have left the nursing home | real number with 1 decimal place |  |  |  |  | ,candidate_component,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::StateUSAverages,Case-Mix RN Staffing Hours per Resident per Day,Case-Mix RN Staffing Hours per Resident per Day - US value used in calculation of adjusted staffing,candidate_context_field,no_not_july_snapshot,,Case-Mix RN Staffing Hours per Resident per Day | Case-Mix RN Staffing Hours per Resident per Day - US value used in calculation of adjusted staffing | real number with 5 decimal places |  |  |  |  | ,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::StateUSAverages,Case-Mix Total Nurse Staffing Hours per Resident per Day,Case-Mix Total Nurse Staffing Hours per Resident per Day- US value used in calculation of adjusted staffing,case_mix_total_nurse_hprd_component,no_not_july_snapshot,,Case-Mix Total Nurse Staffing Hours per Resident per Day | Case-Mix Total Nurse Staffing Hours per Resident per Day- US value used in calculation of adjusted staffing | real number with 5 decimal places |  |  |  |  | ,candidate_component,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::HlthInspecCutpointsState,5 Stars,Cut point range to obtain a 5-star health inspection score within a specific state,candidate_context_field,no_not_july_snapshot,,5 Stars | Cut point range to obtain a 5-star health inspection score within a specific state | Text that contains a numeric range,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::HlthInspecCutpointsState,4 Stars,Cut point range to obtain a 4-star health inspection score within a specific state,candidate_context_field,no_not_july_snapshot,,4 Stars | Cut point range to obtain a 4-star health inspection score within a specific state | Text that contains a numeric range,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::HlthInspecCutpointsState,3 Stars,Cut point range to obtain a 3-star health inspection score within a specific state,candidate_context_field,no_not_july_snapshot,,3 Stars | Cut point range to obtain a 3-star health inspection score within a specific state | Text that contains a numeric range,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::HlthInspecCutpointsState,2 Stars,Cut point range to obtain a 2-star health inspection score within a specific state,candidate_context_field,no_not_july_snapshot,,2 Stars | Cut point range to obtain a 2-star health inspection score within a specific state | Text that contains a numeric range,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::HlthInspecCutpointsState,1 Star,Cut point range to obtain a 1-star health inspection score within a specific state,candidate_context_field,no_not_july_snapshot,,1 Star | Cut point range to obtain a 1-star health inspection score within a specific state | Text that contains a numeric range,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::Footnotes,6,"This facility did not submit staffing data, or submitted data that did not meet the criteria required to calculate a staffing measure.",candidate_context_field,no_not_july_snapshot,,"6 | This facility did not submit staffing data, or submitted data that did not meet the criteria required to calculate a staffing measure. | ",dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::Footnotes,12,"This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.",candidate_context_field,no_not_july_snapshot,,"12 | This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit. | ",dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-10-27.zip,2022-10-27,nursing_homes_including_rehab_services_10_2022/NH_Primary_Data_Dictionary.xlsx::Footnotes,19,Scores for individual quarters are not reported for this measure,candidate_context_field,no_not_july_snapshot,,19 | Scores for individual quarters are not reported for this measure | ,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
