download_priority_order,queue_role,country,wave,idno,requirement,source_profile,actual_member_name,variable_name,variable_role,raw_variable_label,has_value_labels,row_count,nonmissing_count,missing_count,distinct_nonmissing_count,duplicate_if_key_count,numeric_min,numeric_max,top_values,possible_missing_codes,detected_recall_period,detected_unit_or_scale,possible_skip_pattern,raw_profile_status,documentation_match_status,documentation_file_name,documentation_code_match,documentation_label_term_hits,documentation_context,mechanical_raw_check_decision,final_verification_decision,remaining_blocker,next_action
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,key_design_geography,HH_MOD_K2.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,24894,24894,0,12447,12447,,,c58e3284fee84a598b22086985e8212a:2; df2f79020a7a4b1c889edca2005183b8:2; 755889c7f7294da39fb08cde3e0e70ee:2; 6957cc92b3ee44539eb128680bd132a2:2; a379ff91a7584a0481a7a9b587de9098:2; ba134ca37f1e4262a6a65fe7bd21d6e8:2; 8949aedd819c40958f2adc507a08cb76:2; 7ff5cfee1e63465a946525e5a57fb0e8:2; 05ac171b7d6c4910aecace2f6bddb3d1:2; 9b1e9da03b694c489d70c839801f1f60:2,,,,,repeated_key_requires_secondary_line_key,documented_by_variable_code,fourth_integrated_household_survey_2016_2017_household_questionnaire.pdf,hhid,,D HEAD: A08. DWELLING STRUCTURE NO. (FROM LIST): CODE (THEN>>A15) A09: IHPS Y2-HHID FROM TRACKING FORM: - A10. NAME OF HOUSEHOLD HEAD FROM IHPS: A11. LOCATION OF HOUSEHOLD: A12. IHPS ROSTER ID & NAME OF TRACKING TARGET: A13. CURRENT NAME OF HOUSEHOLD HEAD: A14. LOWEST IHPS ROS...,mechanical_design_or_utility_profile_available,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm role in official questionnaire/codebook and analysis level.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,key_design_geography,HH_MOD_L.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,410751,410751,0,12447,398304,,,c58e3284fee84a598b22086985e8212a:33; df2f79020a7a4b1c889edca2005183b8:33; 755889c7f7294da39fb08cde3e0e70ee:33; 6957cc92b3ee44539eb128680bd132a2:33; a379ff91a7584a0481a7a9b587de9098:33; ba134ca37f1e4262a6a65fe7bd21d6e8:33; 8949aedd819c40958f2adc507a08cb76:33; 7ff5cfee1e63465a946525e5a57fb0e8:33; 05ac171b7d6c4910aecace2f6bddb3d1:33; 9b1e9da03b694c489d70c839801f1f60:33,,,,,repeated_key_requires_secondary_line_key,documented_by_variable_code,fourth_integrated_household_survey_2016_2017_household_questionnaire.pdf,hhid,,D HEAD: A08. DWELLING STRUCTURE NO. (FROM LIST): CODE (THEN>>A15) A09: IHPS Y2-HHID FROM TRACKING FORM: - A10. NAME OF HOUSEHOLD HEAD FROM IHPS: A11. LOCATION OF HOUSEHOLD: A12. IHPS ROSTER ID & NAME OF TRACKING TARGET: A13. CURRENT NAME OF HOUSEHOLD HEAD: A14. LOWEST IHPS ROS...,mechanical_design_or_utility_profile_available,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm role in official questionnaire/codebook and analysis level.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,key_design_geography,HH_MOD_M.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,311175,311175,0,12447,298728,,,c58e3284fee84a598b22086985e8212a:25; df2f79020a7a4b1c889edca2005183b8:25; 755889c7f7294da39fb08cde3e0e70ee:25; 6957cc92b3ee44539eb128680bd132a2:25; a379ff91a7584a0481a7a9b587de9098:25; ba134ca37f1e4262a6a65fe7bd21d6e8:25; 8949aedd819c40958f2adc507a08cb76:25; 7ff5cfee1e63465a946525e5a57fb0e8:25; 05ac171b7d6c4910aecace2f6bddb3d1:25; 9b1e9da03b694c489d70c839801f1f60:25,,,,,repeated_key_requires_secondary_line_key,documented_by_variable_code,fourth_integrated_household_survey_2016_2017_household_questionnaire.pdf,hhid,,D HEAD: A08. DWELLING STRUCTURE NO. (FROM LIST): CODE (THEN>>A15) A09: IHPS Y2-HHID FROM TRACKING FORM: - A10. NAME OF HOUSEHOLD HEAD FROM IHPS: A11. LOCATION OF HOUSEHOLD: A12. IHPS ROSTER ID & NAME OF TRACKING TARGET: A13. CURRENT NAME OF HOUSEHOLD HEAD: A14. LOWEST IHPS ROS...,mechanical_design_or_utility_profile_available,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm role in official questionnaire/codebook and analysis level.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,key_design_geography,HH_MOD_N1.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,12447,12447,0,12447,0,,,c58e3284fee84a598b22086985e8212a:1; df2f79020a7a4b1c889edca2005183b8:1; 755889c7f7294da39fb08cde3e0e70ee:1; 6957cc92b3ee44539eb128680bd132a2:1; a379ff91a7584a0481a7a9b587de9098:1; ba134ca37f1e4262a6a65fe7bd21d6e8:1; 8949aedd819c40958f2adc507a08cb76:1; 7ff5cfee1e63465a946525e5a57fb0e8:1; 05ac171b7d6c4910aecace2f6bddb3d1:1; 9b1e9da03b694c489d70c839801f1f60:1,,,,,unique_key_at_file_level,documented_by_variable_code,fourth_integrated_household_survey_2016_2017_household_questionnaire.pdf,hhid,,D HEAD: A08. DWELLING STRUCTURE NO. (FROM LIST): CODE (THEN>>A15) A09: IHPS Y2-HHID FROM TRACKING FORM: - A10. NAME OF HOUSEHOLD HEAD FROM IHPS: A11. LOCATION OF HOUSEHOLD: A12. IHPS ROSTER ID & NAME OF TRACKING TARGET: A13. CURRENT NAME OF HOUSEHOLD HEAD: A14. LOWEST IHPS ROS...,mechanical_unique_key_pass_needs_documentation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm key role and joins across required modules.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,key_design_geography,HH_MOD_N2.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,3693,3693,0,3403,290,,,8cb438b491e84ce08225b2ff81bcb544:4; 8f7d3fb4ea50453cb93dcfe9b4579f75:3; 6d49e44bb9e14219b879cc4761630f05:3; 6bb5430205234b1ab814ace23ff3a043:3; f64fc64d4ccc412c98d9fc667b81dcc6:3; 12e415aded334dae8ae2b1ad596d41d8:3; 31e626f8c3c64d4782b46cda5d7d840c:3; a292a327ca4a42a38065d36af30f5f08:3; 7ce566c625594129ba2c840c4f8bfd43:3; d2a364c55882472c97fc9088e476c3d8:3,,,,,repeated_key_requires_secondary_line_key,documented_by_variable_code,fourth_integrated_household_survey_2016_2017_household_questionnaire.pdf,hhid,,D HEAD: A08. DWELLING STRUCTURE NO. (FROM LIST): CODE (THEN>>A15) A09: IHPS Y2-HHID FROM TRACKING FORM: - A10. NAME OF HOUSEHOLD HEAD FROM IHPS: A11. LOCATION OF HOUSEHOLD: A12. IHPS ROSTER ID & NAME OF TRACKING TARGET: A13. CURRENT NAME OF HOUSEHOLD HEAD: A14. LOWEST IHPS ROS...,mechanical_design_or_utility_profile_available,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm role in official questionnaire/codebook and analysis level.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,key_design_geography,HH_MOD_O.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,20883,20883,0,12447,8436,,,8874dabf3132477da6d84bbd78c8df02:15; f6d4a1cfa69049ef93df405659225a8f:14; 376a5bf6cec34cf696a06c31badc364c:13; a88961ee7610437fb6eaec005f1bb880:11; b81d4d2638e24d7eaa0f2a9cde957745:11; 36e702183f0b4243a011314fddd2f6e7:11; 54b09c2d3c174d0cbf4f98f42c875cd7:11; 2a3b43229f7f47449ae27704a4ff7d55:11; dc6dd1d6aecf4bfe9c60d2e4f0dad980:11; fd508f77a4064a928d2fc2cd6db679d8:11,,,,,repeated_key_requires_secondary_line_key,documented_by_variable_code,fourth_integrated_household_survey_2016_2017_household_questionnaire.pdf,hhid,,D HEAD: A08. DWELLING STRUCTURE NO. (FROM LIST): CODE (THEN>>A15) A09: IHPS Y2-HHID FROM TRACKING FORM: - A10. NAME OF HOUSEHOLD HEAD FROM IHPS: A11. LOCATION OF HOUSEHOLD: A12. IHPS ROSTER ID & NAME OF TRACKING TARGET: A13. CURRENT NAME OF HOUSEHOLD HEAD: A14. LOWEST IHPS ROS...,mechanical_design_or_utility_profile_available,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm role in official questionnaire/codebook and analysis level.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,key_design_geography,HH_MOD_P.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,186705,186705,0,12447,174258,,,c58e3284fee84a598b22086985e8212a:15; df2f79020a7a4b1c889edca2005183b8:15; 755889c7f7294da39fb08cde3e0e70ee:15; 6957cc92b3ee44539eb128680bd132a2:15; a379ff91a7584a0481a7a9b587de9098:15; ba134ca37f1e4262a6a65fe7bd21d6e8:15; 8949aedd819c40958f2adc507a08cb76:15; 7ff5cfee1e63465a946525e5a57fb0e8:15; 05ac171b7d6c4910aecace2f6bddb3d1:15; 9b1e9da03b694c489d70c839801f1f60:15,,,,,repeated_key_requires_secondary_line_key,documented_by_variable_code,fourth_integrated_household_survey_2016_2017_household_questionnaire.pdf,hhid,,D HEAD: A08. DWELLING STRUCTURE NO. (FROM LIST): CODE (THEN>>A15) A09: IHPS Y2-HHID FROM TRACKING FORM: - A10. NAME OF HOUSEHOLD HEAD FROM IHPS: A11. LOCATION OF HOUSEHOLD: A12. IHPS ROSTER ID & NAME OF TRACKING TARGET: A13. CURRENT NAME OF HOUSEHOLD HEAD: A14. LOWEST IHPS ROS...,mechanical_design_or_utility_profile_available,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm role in official questionnaire/codebook and analysis level.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,key_design_geography,HH_MOD_Q.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,37341,37341,0,12447,24894,,,c58e3284fee84a598b22086985e8212a:3; df2f79020a7a4b1c889edca2005183b8:3; 755889c7f7294da39fb08cde3e0e70ee:3; 6957cc92b3ee44539eb128680bd132a2:3; a379ff91a7584a0481a7a9b587de9098:3; ba134ca37f1e4262a6a65fe7bd21d6e8:3; 8949aedd819c40958f2adc507a08cb76:3; 7ff5cfee1e63465a946525e5a57fb0e8:3; 05ac171b7d6c4910aecace2f6bddb3d1:3; 9b1e9da03b694c489d70c839801f1f60:3,,,,,repeated_key_requires_secondary_line_key,documented_by_variable_code,fourth_integrated_household_survey_2016_2017_household_questionnaire.pdf,hhid,,D HEAD: A08. DWELLING STRUCTURE NO. (FROM LIST): CODE (THEN>>A15) A09: IHPS Y2-HHID FROM TRACKING FORM: - A10. NAME OF HOUSEHOLD HEAD FROM IHPS: A11. LOCATION OF HOUSEHOLD: A12. IHPS ROSTER ID & NAME OF TRACKING TARGET: A13. CURRENT NAME OF HOUSEHOLD HEAD: A14. LOWEST IHPS ROS...,mechanical_design_or_utility_profile_available,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm role in official questionnaire/codebook and analysis level.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,key_design_geography,HH_MOD_R.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,161818,161818,0,12447,149371,,,45ddba1b74904c689947de506732b3ed:14; 9a67bc9d99714acdb7e1fe3491d6df3d:14; d9c2914f14fa4ec6bc2207f5962e6476:14; 244c1507f71049d0999a2f2db53f1ed8:14; 441f32ee72a84afaa6923d0bf17997a7:14; ab16c5ed3c3f42a58e30cae3421e095d:14; fb01f173ad744c5da33cb66726ad2b18:14; ef37079e35714e28acce62ac74da4e5e:13; 4b960c91581241ce99030c91a1eb0b16:13; 6cbfe46ffb234d5e907432b5acbff30a:13,,,,,repeated_key_requires_secondary_line_key,documented_by_variable_code,fourth_integrated_household_survey_2016_2017_household_questionnaire.pdf,hhid,,D HEAD: A08. DWELLING STRUCTURE NO. (FROM LIST): CODE (THEN>>A15) A09: IHPS Y2-HHID FROM TRACKING FORM: - A10. NAME OF HOUSEHOLD HEAD FROM IHPS: A11. LOCATION OF HOUSEHOLD: A12. IHPS ROSTER ID & NAME OF TRACKING TARGET: A13. CURRENT NAME OF HOUSEHOLD HEAD: A14. LOWEST IHPS ROS...,mechanical_design_or_utility_profile_available,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm role in official questionnaire/codebook and analysis level.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,key_design_geography,HH_MOD_S1.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,12780,12780,0,12447,333,,,a629a14830b241a4a2c24fb5d2c3698d:5; f478fb201e6348658245b54bf778e6aa:5; 146121a8f2bd41efb793da9bc0cb760e:5; 7331714af167490daf654639dd91f913:5; 9d5c542662a444cf9bd8daf988793a3a:4; cfa79f6f28fc4072989d5f7b52fc1394:4; 1e4e69fac45146888fbe54383ce1061c:4; 3a18428dd61648a59b81f710e1dc93ee:4; a1cf42f653bd4b709dc5ca1317a68a92:4; d00fe8f2c63a43029a06cce8ac15903d:4,,,,,repeated_key_requires_secondary_line_key,documented_by_variable_code,fourth_integrated_household_survey_2016_2017_household_questionnaire.pdf,hhid,,D HEAD: A08. DWELLING STRUCTURE NO. (FROM LIST): CODE (THEN>>A15) A09: IHPS Y2-HHID FROM TRACKING FORM: - A10. NAME OF HOUSEHOLD HEAD FROM IHPS: A11. LOCATION OF HOUSEHOLD: A12. IHPS ROSTER ID & NAME OF TRACKING TARGET: A13. CURRENT NAME OF HOUSEHOLD HEAD: A14. LOWEST IHPS ROS...,mechanical_design_or_utility_profile_available,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm role in official questionnaire/codebook and analysis level.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,key_design_geography,HH_MOD_S2.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,12447,12447,0,12447,0,,,c58e3284fee84a598b22086985e8212a:1; df2f79020a7a4b1c889edca2005183b8:1; 755889c7f7294da39fb08cde3e0e70ee:1; 6957cc92b3ee44539eb128680bd132a2:1; a379ff91a7584a0481a7a9b587de9098:1; ba134ca37f1e4262a6a65fe7bd21d6e8:1; 8949aedd819c40958f2adc507a08cb76:1; 7ff5cfee1e63465a946525e5a57fb0e8:1; 05ac171b7d6c4910aecace2f6bddb3d1:1; 9b1e9da03b694c489d70c839801f1f60:1,,,,,unique_key_at_file_level,documented_by_variable_code,fourth_integrated_household_survey_2016_2017_household_questionnaire.pdf,hhid,,D HEAD: A08. DWELLING STRUCTURE NO. (FROM LIST): CODE (THEN>>A15) A09: IHPS Y2-HHID FROM TRACKING FORM: - A10. NAME OF HOUSEHOLD HEAD FROM IHPS: A11. LOCATION OF HOUSEHOLD: A12. IHPS ROSTER ID & NAME OF TRACKING TARGET: A13. CURRENT NAME OF HOUSEHOLD HEAD: A14. LOWEST IHPS ROS...,mechanical_unique_key_pass_needs_documentation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm key role and joins across required modules.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,key_design_geography,HH_MOD_T.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,12447,12447,0,12447,0,,,c58e3284fee84a598b22086985e8212a:1; df2f79020a7a4b1c889edca2005183b8:1; 755889c7f7294da39fb08cde3e0e70ee:1; 6957cc92b3ee44539eb128680bd132a2:1; a379ff91a7584a0481a7a9b587de9098:1; ba134ca37f1e4262a6a65fe7bd21d6e8:1; 8949aedd819c40958f2adc507a08cb76:1; 7ff5cfee1e63465a946525e5a57fb0e8:1; 05ac171b7d6c4910aecace2f6bddb3d1:1; 9b1e9da03b694c489d70c839801f1f60:1,,,,,unique_key_at_file_level,documented_by_variable_code,fourth_integrated_household_survey_2016_2017_household_questionnaire.pdf,hhid,,D HEAD: A08. DWELLING STRUCTURE NO. (FROM LIST): CODE (THEN>>A15) A09: IHPS Y2-HHID FROM TRACKING FORM: - A10. NAME OF HOUSEHOLD HEAD FROM IHPS: A11. LOCATION OF HOUSEHOLD: A12. IHPS ROSTER ID & NAME OF TRACKING TARGET: A13. CURRENT NAME OF HOUSEHOLD HEAD: A14. LOWEST IHPS ROS...,mechanical_unique_key_pass_needs_documentation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm key role and joins across required modules.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,key_design_geography,HH_MOD_U.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,286281,286281,0,12447,273834,,,c58e3284fee84a598b22086985e8212a:23; df2f79020a7a4b1c889edca2005183b8:23; 755889c7f7294da39fb08cde3e0e70ee:23; 6957cc92b3ee44539eb128680bd132a2:23; a379ff91a7584a0481a7a9b587de9098:23; ba134ca37f1e4262a6a65fe7bd21d6e8:23; 8949aedd819c40958f2adc507a08cb76:23; 7ff5cfee1e63465a946525e5a57fb0e8:23; 05ac171b7d6c4910aecace2f6bddb3d1:23; 9b1e9da03b694c489d70c839801f1f60:23,,,,,repeated_key_requires_secondary_line_key,documented_by_variable_code,fourth_integrated_household_survey_2016_2017_household_questionnaire.pdf,hhid,,D HEAD: A08. DWELLING STRUCTURE NO. (FROM LIST): CODE (THEN>>A15) A09: IHPS Y2-HHID FROM TRACKING FORM: - A10. NAME OF HOUSEHOLD HEAD FROM IHPS: A11. LOCATION OF HOUSEHOLD: A12. IHPS ROSTER ID & NAME OF TRACKING TARGET: A13. CURRENT NAME OF HOUSEHOLD HEAD: A14. LOWEST IHPS ROS...,mechanical_design_or_utility_profile_available,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm role in official questionnaire/codebook and analysis level.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,key_design_geography,HH_MOD_V.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,53885,53885,0,12447,41438,,,607dbe75f1c144078d5533439c735f0b:17; 4c6c77bab1ba4f028c94baeecdedb2ac:16; 765a3f45dc214e938ee78815efb7fcd9:14; d92eef3db01b438e8bf988ca6874fade:14; 7da7ce48d1924fffb8019b1f0dcde9d0:13; 95e490088707499487019a49113e3ab9:13; 6b453d4853934ccebe374bdf7fa048b5:13; bf04775359ef438c925156e27a25e630:13; 49fe4d37690c486dbe621a964fb23383:13; dc6dd1d6aecf4bfe9c60d2e4f0dad980:13,,,,,repeated_key_requires_secondary_line_key,documented_by_variable_code,fourth_integrated_household_survey_2016_2017_household_questionnaire.pdf,hhid,,D HEAD: A08. DWELLING STRUCTURE NO. (FROM LIST): CODE (THEN>>A15) A09: IHPS Y2-HHID FROM TRACKING FORM: - A10. NAME OF HOUSEHOLD HEAD FROM IHPS: A11. LOCATION OF HOUSEHOLD: A12. IHPS ROSTER ID & NAME OF TRACKING TARGET: A13. CURRENT NAME OF HOUSEHOLD HEAD: A14. LOWEST IHPS ROS...,mechanical_design_or_utility_profile_available,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm role in official questionnaire/codebook and analysis level.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,key_design_geography,HH_MOD_W.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,12481,12481,0,12447,34,,,54864b2608684accbafa388b73b1531f:6; d838baaee540448eb672a20492ffb42d:4; 3adae65a0a7b4e988e8196b9efac5a2f:2; 9244ab8673ad4325a0c1471b739e9b53:2; 919217820aa6480c88f9757b7d657957:2; 5373f93ed910464fa44b34d84a4ab4cc:2; 06a40302c1574b79b4d8db68ad51c461:2; 63b9f1a9f64f44fb941ab3745e2727c1:2; 709254f27fc947c1bdefaa7f6fcfad63:2; 27dc24a691b6480cbd6753766d00754a:2,,,,,repeated_key_requires_secondary_line_key,documented_by_variable_code,fourth_integrated_household_survey_2016_2017_household_questionnaire.pdf,hhid,,D HEAD: A08. DWELLING STRUCTURE NO. (FROM LIST): CODE (THEN>>A15) A09: IHPS Y2-HHID FROM TRACKING FORM: - A10. NAME OF HOUSEHOLD HEAD FROM IHPS: A11. LOCATION OF HOUSEHOLD: A12. IHPS ROSTER ID & NAME OF TRACKING TARGET: A13. CURRENT NAME OF HOUSEHOLD HEAD: A14. LOWEST IHPS ROS...,mechanical_design_or_utility_profile_available,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm role in official questionnaire/codebook and analysis level.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,key_design_geography,HH_MOD_X.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,12447,12447,0,12447,0,,,c58e3284fee84a598b22086985e8212a:1; df2f79020a7a4b1c889edca2005183b8:1; 755889c7f7294da39fb08cde3e0e70ee:1; 6957cc92b3ee44539eb128680bd132a2:1; a379ff91a7584a0481a7a9b587de9098:1; ba134ca37f1e4262a6a65fe7bd21d6e8:1; 8949aedd819c40958f2adc507a08cb76:1; 7ff5cfee1e63465a946525e5a57fb0e8:1; 05ac171b7d6c4910aecace2f6bddb3d1:1; 9b1e9da03b694c489d70c839801f1f60:1,,,,,unique_key_at_file_level,documented_by_variable_code,fourth_integrated_household_survey_2016_2017_household_questionnaire.pdf,hhid,,D HEAD: A08. DWELLING STRUCTURE NO. (FROM LIST): CODE (THEN>>A15) A09: IHPS Y2-HHID FROM TRACKING FORM: - A10. NAME OF HOUSEHOLD HEAD FROM IHPS: A11. LOCATION OF HOUSEHOLD: A12. IHPS ROSTER ID & NAME OF TRACKING TARGET: A13. CURRENT NAME OF HOUSEHOLD HEAD: A14. LOWEST IHPS ROS...,mechanical_unique_key_pass_needs_documentation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm key role and joins across required modules.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,key_design_geography,HouseholdGeovariablesIHS4.dta,HHID,household_key_component,Survey Solutions Unique HH Identifier,0,12447,12447,0,12447,0,,,0001c970eecf473099368557e2080b3e:1; 000509f5cfcc4b078a09672b09425e95:1; 000bc107780044e59327dbf7ec960ac1:1; 000d1d26325d4f73a2ffbb8a99ab4752:1; 00104e33315844fdb2b8c6fdd35912a1:1; 002afb9ae01c46838ef6303cc99e0287:1; 002cfe4fca224667bc394b1289950352:1; 0043da6163794617b4eacbfcf1585c6a:1; 004460497c3042b48ee79c0e7156c3b6:1; 004e377d40dd4ca3862ce695e9a5d380:1,,,,,unique_key_at_file_level,documented_by_variable_code,fourth_integrated_household_survey_2016_2017_household_questionnaire.pdf,hhid,,D HEAD: A08. DWELLING STRUCTURE NO. (FROM LIST): CODE (THEN>>A15) A09: IHPS Y2-HHID FROM TRACKING FORM: - A10. NAME OF HOUSEHOLD HEAD FROM IHPS: A11. LOCATION OF HOUSEHOLD: A12. IHPS ROSTER ID & NAME OF TRACKING TARGET: A13. CURRENT NAME OF HOUSEHOLD HEAD: A14. LOWEST IHPS ROS...,mechanical_unique_key_pass_needs_documentation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm key role and joins across required modules.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,climate_geography,key_design_geography,IHS4 Consumption Aggregate.dta,region,admin_geography_region,IHS4 2016 Region location,1,12447,12447,0,3,,1,3,3=South:5736; 2=Central:4220; 1=North:2491,,,,,geography_variable_present_needs_linkage_review,weak_label_term_found_needs_manual_confirmation,,,location,,mechanical_geography_profile_pass_needs_linkage_policy,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,"Confirm geography quality, displacement/admin route, and climate linkage level."
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,key_design_geography,PlotGeovariablesIHS4.dta,HHID,household_key_component,Unique HH Identifier,0,16654,16654,0,9231,7423,,,33cd516bf8514d1da75f21f068231fd1:12; 1161ff2fdbbc4a879cb140704794f099:10; c49d3080b6ce4985aedd32deacdc5f93:10; 66ddddad2607410a922bcc3946aa70a9:9; fa13d1e40d8b48a0a2dd8fc7861f236e:9; 4782a4e754de43ee89f87e8eb8573ccb:9; 19a4ad1ab7184fefb2f91a36e4f5b63d:9; cff38e7970cf42fb8af2ea8133a9f5d8:8; f478fb201e6348658245b54bf778e6aa:8; 9c6fafd00cd1430d95bf3d8b3a56d042:8,,,,,repeated_key_requires_secondary_line_key,documented_by_variable_code,fourth_integrated_household_survey_2016_2017_household_questionnaire.pdf,hhid,,D HEAD: A08. DWELLING STRUCTURE NO. (FROM LIST): CODE (THEN>>A15) A09: IHPS Y2-HHID FROM TRACKING FORM: - A10. NAME OF HOUSEHOLD HEAD FROM IHPS: A11. LOCATION OF HOUSEHOLD: A12. IHPS ROSTER ID & NAME OF TRACKING TARGET: A13. CURRENT NAME OF HOUSEHOLD HEAD: A14. LOWEST IHPS ROS...,mechanical_design_or_utility_profile_available,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm role in official questionnaire/codebook and analysis level.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,survey_timing,value_profile,ag_mod_b.dta,ag_b05a,,What were the months when the harvest started and ended? (START MONTH),1,5409,5083,326,12,,1,12,4=April:1543; 5=May:1193; 6=June:851; 3=March:495; 7=July:370; 8=August:227; 2=February:204; 1=January:111; 9=September:52; 12=December:16,,,month,conditional_missingness,value_profile_available_needs_semantics_review,label_terms_found_needs_manual_confirmation,IHS3.Household.Qx.FINAL.pdf,,were; months; harvest; started; ended; start; month,"lected as one of those to which the IHS questions will be asked this time. You were not selected for any specific reason. Simply your name was on a list of all of the households in this area, and your name was chosen randomly. I would like to ask the questions in this form to ...",mechanical_timing_profile_available_needs_date_window_confirmation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm interview date/month/year or fieldwork window.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,survey_timing,value_profile,ag_mod_b.dta,ag_b05b,,What were the months when the harvest started and ended? (END MONTH),1,5409,5075,334,12,,1,12,4=April:1554; 5=May:1187; 6=June:945; 7=July:502; 3=March:485; 8=August:259; 9=September:64; 2=February:40; 10=October:20; 1=January:10,,,month,conditional_missingness,value_profile_available_needs_semantics_review,label_terms_found_needs_manual_confirmation,IHS3.Household.Qx.FINAL.pdf,,were; months; harvest; started; ended; month,"lected as one of those to which the IHS questions will be asked this time. You were not selected for any specific reason. Simply your name was on a list of all of the households in this area, and your name was chosen randomly. I would like to ask the questions in this form to ...",mechanical_timing_profile_available_needs_date_window_confirmation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm interview date/month/year or fieldwork window.
