download_priority_order,queue_role,country,wave,idno,requirement,file_rank,file_id,file_name,file_description,candidate_variable_rows,strong_candidate_variable_rows,top_variable_names,official_metadata_status,raw_value_verification_status
14,replacement_backup_wave,Malawi,2019-2020,MWI_2019_IHS-V_v06_M,weights_and_design,4,F87,com_cc.dta,"Data collected through Community Questionnaire, Module CC: Basic Information - community level data - This module collects basic characteristics of the community, including: population, n...",1,1,ea_id,official_public_metadata_file_candidate,not_raw_value_verified
14,replacement_backup_wave,Malawi,2019-2020,MWI_2019_IHS-V_v06_M,weights_and_design,5,F84,com_meta.dta,Community questionnaire metadata,1,1,ea_id,official_public_metadata_file_candidate,not_raw_value_verified
14,replacement_backup_wave,Malawi,2019-2020,MWI_2019_IHS-V_v06_M,weights_and_design,6,F85,com_ca.dta,"Data collected through Community Questionnaire, Module CA: Community Identification - community level data",1,1,ea_id,official_public_metadata_file_candidate,not_raw_value_verified
14,replacement_backup_wave,Malawi,2019-2020,MWI_2019_IHS-V_v06_M,weights_and_design,7,F86,com_cb.dta,"Data collected through Community Questionnaire, Module CB: Roster of Informants - This module lists the group of informants and their age, sex, positions in community, length of residence...",1,1,ea_id,official_public_metadata_file_candidate,not_raw_value_verified
14,replacement_backup_wave,Malawi,2019-2020,MWI_2019_IHS-V_v06_M,weights_and_design,8,F88,com_cd.dta,"Data collected through Community Questionnaire, Module CD: Access to Basic Services - community level data - This module collects information on the community access to and characteristic...",1,1,ea_id,official_public_metadata_file_candidate,not_raw_value_verified
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,climate_geography,1,F99,IHS4 Consumption Aggregate,IHS4 consumption aggregate data,2,2,ea_id;area,official_public_metadata_file_candidate,not_raw_value_verified
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,climate_geography,2,F102,AG_MOD_J,"Data collected through Agriculture Questionnaire, Module J: Plot Roster (dry/ dimba season) - plot level",2,2,ag_j06e;ag_j06e_oth,official_public_metadata_file_candidate,not_raw_value_verified
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,climate_geography,3,F34,AG_MOD_B1,"Data collected through Agriculture Questionnaire, Module B: Garden Roster (rainy season) - garden level",2,2,ag_b105e;ag_b105e_oth,official_public_metadata_file_candidate,not_raw_value_verified
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,climate_geography,4,F46,AG_MOD_I1,"Data collected through Agriculture Questionnaire, Module I: Garden Roster (dry season) - garden level",2,2,ag_i106c;ag_i106c_oth,official_public_metadata_file_candidate,not_raw_value_verified
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,climate_geography,5,F55,AG_MOD_O1,"Data collected through Agriculture Questionnaire, Module O: Garden Roster Tree Crop Production - garden level",2,2,ag_o105e;ag_o105e_oth,official_public_metadata_file_candidate,not_raw_value_verified
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,climate_geography,6,F2,HH_MOD_A_FILT,"Data collected through Household Questionnaire, Module A: Household Identification (household level data)",1,1,ea_id,official_public_metadata_file_candidate,not_raw_value_verified
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,climate_geography,7,F36,AG_MOD_C,"Data collected through Agriculture Questionnaire, Module C: Plot Roster (rainy season) - plot level",1,1,ag_c05e,official_public_metadata_file_candidate,not_raw_value_verified
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,consumption_or_income,1,F12,HH_MOD_I1,"Data collected through Household Questionnaire, Module I: Non-food Expenditures Over Past One Week and One Month – consumption item level",5,5,case_id;hh_i01;hh_i02;hh_i03;HHID,official_public_metadata_file_candidate,not_raw_value_verified
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,consumption_or_income,2,F13,HH_MOD_I2,"Data collected through Household Questionnaire, Module I: Non-food Expenditures Over Past One Week and One Month – consumption item level",3,3,case_id;hh_i04;hh_i05,official_public_metadata_file_candidate,not_raw_value_verified
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,consumption_or_income,3,F8,HH_MOD_G1,"Data collected through Household Questionnaire, Module G: Food Consumption Over Past One Week – consumption item level",2,2,hh_g00_2;hh_g00_1,official_public_metadata_file_candidate,not_raw_value_verified
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,consumption_or_income,4,F15,HH_MOD_K1,"Data collected through Household Questionnaire, Module K: Non-food Expenditures Over Past 12 Months – consumption item level",1,1,hh_k03,official_public_metadata_file_candidate,not_raw_value_verified
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,consumption_or_income,5,F16,HH_MOD_K2,"Data collected through Household Questionnaire, Module K: Non-food Expenditures Over Past 12 Months - consumption item level",1,1,hh_k03,official_public_metadata_file_candidate,not_raw_value_verified
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,health_need_and_access,1,F5,HH_MOD_D,"Data collected through Household Questionnaire, Module D: Health (individual level data)",7,4,hh_d04;hh_d05_oth;hh_d34a;hh_d34b;hh_d11;hh_d13;hh_d14,official_public_metadata_file_candidate,not_raw_value_verified
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,health_need_and_access,2,F89,COM_CD,"Data collected through Community Questionnaire, Module CD: Access to Basic Services - community level data",4,4,com_cd60a;com_cd53;com_cd54;com_cd51a,official_public_metadata_file_candidate,not_raw_value_verified
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,health_need_and_access,3,F101,AG_MOD_D,"Data collected through Agriculture Questionnaire, Module D: Plot Details (rainy season) - plot level",1,0,ag_d25_2a,official_public_metadata_file_candidate,not_raw_value_verified
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,1,F3,HH_MOD_B,"Data collected through Household Questionnaire, Module B: Household Roster ( individual level data)",1,1,case_id,official_public_metadata_file_candidate,not_raw_value_verified
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,2,F102,AG_MOD_J,"Data collected through Agriculture Questionnaire, Module J: Plot Roster (dry/ dimba season) - plot level",1,1,case_id,official_public_metadata_file_candidate,not_raw_value_verified
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,3,F34,AG_MOD_B1,"Data collected through Agriculture Questionnaire, Module B: Garden Roster (rainy season) - garden level",1,1,case_id,official_public_metadata_file_candidate,not_raw_value_verified
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,4,F36,AG_MOD_C,"Data collected through Agriculture Questionnaire, Module C: Plot Roster (rainy season) - plot level",1,1,case_id,official_public_metadata_file_candidate,not_raw_value_verified
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,5,F46,AG_MOD_I1,"Data collected through Agriculture Questionnaire, Module I: Garden Roster (dry season) - garden level",1,1,case_id,official_public_metadata_file_candidate,not_raw_value_verified
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,6,F55,AG_MOD_O1,"Data collected through Agriculture Questionnaire, Module O: Garden Roster Tree Crop Production - garden level",1,1,case_id,official_public_metadata_file_candidate,not_raw_value_verified
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,7,F56,AG_MOD_O2,"Data collected through Agriculture Questionnaire, Module O: Plot Roster Tree Crop Production - plot level",1,1,case_id,official_public_metadata_file_candidate,not_raw_value_verified
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,household_person_keys,8,F1,HH_METADATA,Household questionnaire metadata,1,1,case_id,official_public_metadata_file_candidate,not_raw_value_verified
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,oop_health_expenditure,1,F5,HH_MOD_D,"Data collected through Household Questionnaire, Module D: Health (individual level data)",10,10,hh_d11;hh_d12;hh_d12_1;hh_d15;hh_d16;hh_d10;hh_d14;hh_d19;hh_d20;hh_d21,official_public_metadata_file_candidate,not_raw_value_verified
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,survey_timing,1,F1,HH_METADATA,Household questionnaire metadata,10,10,moduleB_start_date;moduleF_start_date;moduleJ_start_date;moduleK_start_date;moduleL_start_date;moduleM_start_date;moduleN_start_date;moduleO_start_date;moduleP_start_date;moduleQ_start_date,official_public_metadata_file_candidate,not_raw_value_verified
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,survey_timing,2,F86,COM_CA,"Data collected through Community Questionnaire, Module CA: Community Identification - community level data",1,1,InterviewDate,official_public_metadata_file_candidate,not_raw_value_verified
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,survey_timing,3,F2,HH_MOD_A_FILT,"Data collected through Household Questionnaire, Module A: Household Identification (household level data)",1,1,interviewDate,official_public_metadata_file_candidate,not_raw_value_verified
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,weights_and_design,1,F2,HH_MOD_A_FILT,"Data collected through Household Questionnaire, Module A: Household Identification (household level data)",1,1,ea_id,official_public_metadata_file_candidate,not_raw_value_verified
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,weights_and_design,2,F99,IHS4 Consumption Aggregate,IHS4 consumption aggregate data,1,1,ea_id,official_public_metadata_file_candidate,not_raw_value_verified
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,weights_and_design,3,F100,com_ch,"Module CH: Community Needs, Actions & Achievements",1,1,ea_id,official_public_metadata_file_candidate,not_raw_value_verified
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,weights_and_design,4,F86,COM_CA,"Data collected through Community Questionnaire, Module CA: Community Identification - community level data",1,1,ea_id,official_public_metadata_file_candidate,not_raw_value_verified
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,weights_and_design,5,F87,COM_CB,"Data collected through Community Questionnaire, Module CB: Roster of Informants",1,1,ea_id,official_public_metadata_file_candidate,not_raw_value_verified
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,weights_and_design,6,F88,COM_CC,"Data collected through Community Questionnaire, Module CC: Basic Information - community level data",1,1,ea_id,official_public_metadata_file_candidate,not_raw_value_verified
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,weights_and_design,7,F89,COM_CD,"Data collected through Community Questionnaire, Module CD: Access to Basic Services - community level data",1,1,ea_id,official_public_metadata_file_candidate,not_raw_value_verified
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,weights_and_design,8,F90,COM_CE,"Data collected through Community Questionnaire, Module CE: Economic Activities - community level data",1,1,ea_id,official_public_metadata_file_candidate,not_raw_value_verified
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,climate_geography,1,F82,HouseholdGeovariables.NSDstat,,3,3,ea_id;lat_modified;lon_modified,official_public_metadata_file_candidate,not_raw_value_verified
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,climate_geography,2,F83,PlotGeovariables.NSDstat,,1,1,ea_id,official_public_metadata_file_candidate,not_raw_value_verified
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,climate_geography,3,F1,HH_MOD_A_FILT.NSDstat,,1,1,ea_id,official_public_metadata_file_candidate,not_raw_value_verified
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,climate_geography,4,F10,HH_MOD_H.NSDstat,,1,1,ea_id,official_public_metadata_file_candidate,not_raw_value_verified
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,climate_geography,5,F11,HH_MOD_I1.NSDstat,,1,1,ea_id,official_public_metadata_file_candidate,not_raw_value_verified
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,climate_geography,6,F12,HH_MOD_I2.NSDstat,,1,1,ea_id,official_public_metadata_file_candidate,not_raw_value_verified
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,climate_geography,7,F13,HH_MOD_J.NSDstat,,1,1,ea_id,official_public_metadata_file_candidate,not_raw_value_verified
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,climate_geography,8,F14,HH_MOD_K.NSDstat,,1,1,ea_id,official_public_metadata_file_candidate,not_raw_value_verified
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,consumption_or_income,1,F84,Round 1 (2010) Consumption Aggregate.NSDstat,,7,7,rexp_cat01;rexp_cat011;epoor;pcrexpagg;poor;rexp_cat012;rexp_cat02,official_public_metadata_file_candidate,not_raw_value_verified
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,consumption_or_income,2,F85,ihs3fc2M_consumption.NSDstat,Consumption Aggregate - Full sample,4,4,exp_cat01;exp_cat011;rexp_cat01;rexp_cat011,official_public_metadata_file_candidate,not_raw_value_verified
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,consumption_or_income,3,F25,HH_MOD_T.NSDstat,,1,1,hh_t01,official_public_metadata_file_candidate,not_raw_value_verified
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,health_need_and_access,1,F73,COM_CD.NSDstat,,6,6,com_cd60a;com_cd60b;com_cd53;com_cd54;com_cd51a;com_cd51b,official_public_metadata_file_candidate,not_raw_value_verified
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,health_need_and_access,2,F4,HH_MOD_D.NSDstat,,6,5,hh_d04;hh_d05a;hh_d05a_os;hh_d05b;hh_d05b_os;hh_d34a,official_public_metadata_file_candidate,not_raw_value_verified
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,household_person_keys,1,F82,HouseholdGeovariables.NSDstat,,1,1,case_id,official_public_metadata_file_candidate,not_raw_value_verified
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,household_person_keys,2,F1,HH_MOD_A_FILT.NSDstat,,1,1,case_id,official_public_metadata_file_candidate,not_raw_value_verified
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,household_person_keys,3,F10,HH_MOD_H.NSDstat,,1,1,case_id,official_public_metadata_file_candidate,not_raw_value_verified
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,household_person_keys,4,F11,HH_MOD_I1.NSDstat,,1,1,case_id,official_public_metadata_file_candidate,not_raw_value_verified
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,household_person_keys,5,F12,HH_MOD_I2.NSDstat,,1,1,case_id,official_public_metadata_file_candidate,not_raw_value_verified
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,household_person_keys,6,F13,HH_MOD_J.NSDstat,,1,1,case_id,official_public_metadata_file_candidate,not_raw_value_verified
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,household_person_keys,7,F14,HH_MOD_K.NSDstat,,1,1,case_id,official_public_metadata_file_candidate,not_raw_value_verified
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,household_person_keys,8,F15,HH_MOD_L.NSDstat,,1,1,case_id,official_public_metadata_file_candidate,not_raw_value_verified
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,oop_health_expenditure,1,F4,HH_MOD_D.NSDstat,,5,4,hh_d11;hh_d15;hh_d16;hh_d21;hh_d14,official_public_metadata_file_candidate,not_raw_value_verified
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,survey_timing,1,F1,HH_MOD_A_FILT.NSDstat,,4,4,hh_a23_1;hh_a23_2;hh_a23b_1;hh_a23b_2,official_public_metadata_file_candidate,not_raw_value_verified
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,survey_timing,2,F31,AG_MOD_B.NSDstat,,2,2,ag_b05a;ag_b05b,official_public_metadata_file_candidate,not_raw_value_verified
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,survey_timing,3,F36,AG_MOD_G.NSDstat,,2,2,ag_g12a;ag_g12b,official_public_metadata_file_candidate,not_raw_value_verified
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,survey_timing,4,F42,AG_MOD_M.NSDstat,,2,2,ag_m12a;ag_m12b,official_public_metadata_file_candidate,not_raw_value_verified
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,survey_timing,5,F70,COM_CA.NSDstat,,1,1,com_ca07,official_public_metadata_file_candidate,not_raw_value_verified
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,survey_timing,6,F84,Round 1 (2010) Consumption Aggregate.NSDstat,,1,1,intmonth,official_public_metadata_file_candidate,not_raw_value_verified
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,weights_and_design,1,F84,Round 1 (2010) Consumption Aggregate.NSDstat,,2,2,hhweight;strata,official_public_metadata_file_candidate,not_raw_value_verified
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,weights_and_design,2,F82,HouseholdGeovariables.NSDstat,,1,1,ea_id,official_public_metadata_file_candidate,not_raw_value_verified
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,weights_and_design,3,F1,HH_MOD_A_FILT.NSDstat,,1,1,ea_id,official_public_metadata_file_candidate,not_raw_value_verified
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,weights_and_design,4,F10,HH_MOD_H.NSDstat,,1,1,ea_id,official_public_metadata_file_candidate,not_raw_value_verified
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,weights_and_design,5,F11,HH_MOD_I1.NSDstat,,1,1,ea_id,official_public_metadata_file_candidate,not_raw_value_verified
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,weights_and_design,6,F12,HH_MOD_I2.NSDstat,,1,1,ea_id,official_public_metadata_file_candidate,not_raw_value_verified
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,weights_and_design,7,F13,HH_MOD_J.NSDstat,,1,1,ea_id,official_public_metadata_file_candidate,not_raw_value_verified
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,weights_and_design,8,F14,HH_MOD_K.NSDstat,,1,1,ea_id,official_public_metadata_file_candidate,not_raw_value_verified
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,climate_geography,1,F22,CSEC1.NSDstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 1A (Identification particulars), questions 1 to 6c, and Section 1B (Staff details and survey time), questions 2a to 6f.",12,12,GPS_Manual_Health;cgpsdlg2;cgpsdlg3;cgpsdlg4;cgpsdlg5;cgpsdlt2;cgpsdlt3;cgpsdlt4;cgpsdlt5;cgpsmlg2_min;cgpsmlg2_sec;cgpsmlg3_min,official_public_metadata_file_candidate,not_raw_value_verified
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,consumption_or_income,1,F87,GSEC15B.NSDstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 15 (Household consumption expenditure, part a), questions 1 to 15.",8,8,h15bq14;h15bq15;h15bq2d;h15bq3a;h15bq3b;h15bq4;h15bq5;itmcd,official_public_metadata_file_candidate,not_raw_value_verified
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,consumption_or_income,2,F102,UNPS 2011-12 Consumption Aggregate.NSDstat,Consumption Aggregates for UNPS 2011-12,2,2,welfare;cpexp30,official_public_metadata_file_candidate,not_raw_value_verified
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,consumption_or_income,3,F88,GSEC15BB.NSDstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 15 (Household consumption expenditure, part b - food fortification), questions 14 to 19.",1,1,h15bq14,official_public_metadata_file_candidate,not_raw_value_verified
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,consumption_or_income,4,F89,GSEC15C.NSDstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 15 (Household consumption expenditure, part c - non-durable goods and frequently puchased services (during the last 30 d...",1,1,h15cq2,official_public_metadata_file_candidate,not_raw_value_verified
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,health_need_and_access,1,F51,CSEC4l.NSDstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 4L (Access to water at the health facility).",2,2,c4lq102;c4lq102_other,official_public_metadata_file_candidate,not_raw_value_verified
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,health_need_and_access,2,F24,CSEC2b.NSDstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 2B (Client statisfaction with health facilities), questions 9 to 14.",2,2,c2bq10;c2bq9,official_public_metadata_file_candidate,not_raw_value_verified
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,health_need_and_access,3,F42,CSEC4c.NSDstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 4C (Services offered by the health facility).",2,2,c4cq46;c4cq48,official_public_metadata_file_candidate,not_raw_value_verified
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,health_need_and_access,4,F53,CSEC4n.NSDstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 4N (Supervision/ monitoring of health facility).",1,1,End_sup_health,official_public_metadata_file_candidate,not_raw_value_verified
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,health_need_and_access,5,F41,CSEC4ab.NSDstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 4A (Work at Night) and Section 4B (Availability of equipment/ services at the facility).",1,1,c4bq23,official_public_metadata_file_candidate,not_raw_value_verified
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,health_need_and_access,6,F43,CSEC4d.NSDstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 4D (Common diseases reported at health facility).",1,1,End_Diseases,official_public_metadata_file_candidate,not_raw_value_verified
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,health_need_and_access,7,F44,CSEC4e.NSDstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 4E (Common stock outs reported at health facility).",1,1,c4e61,official_public_metadata_file_candidate,not_raw_value_verified
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,health_need_and_access,8,F45,CSEC4f.NSDstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 4F (Items brought by patients visiting the health facility).",1,1,c4fq72,official_public_metadata_file_candidate,not_raw_value_verified
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,household_person_keys,1,F71,GSEC2.NSDstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 2 (Household roster).",2,2,PID;HHID,official_public_metadata_file_candidate,not_raw_value_verified
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,household_person_keys,2,F102,UNPS 2011-12 Consumption Aggregate.NSDstat,Consumption Aggregates for UNPS 2011-12,1,1,HHID,official_public_metadata_file_candidate,not_raw_value_verified
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,household_person_keys,3,F70,GSEC1.NSDstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 1A (Household identification particulars).",1,1,HHID,official_public_metadata_file_candidate,not_raw_value_verified
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,household_person_keys,4,F72,GSEC3.NSDstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 3 (General information on household members).",1,1,PID,official_public_metadata_file_candidate,not_raw_value_verified
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,household_person_keys,5,F73,GSEC4.NSDstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 4 (Education (all persons 5 years and above)).",1,1,PID,official_public_metadata_file_candidate,not_raw_value_verified
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,household_person_keys,6,F74,GSEC5.NSDstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 5 (Health).",1,1,PID,official_public_metadata_file_candidate,not_raw_value_verified
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,household_person_keys,7,F75,GSEC6A.NSDstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 6 (Child nutrition and health (for all children 0-59 months old)), questions 1 to 17, 19 to 22, and 24 to 29.",1,1,PID,official_public_metadata_file_candidate,not_raw_value_verified
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,household_person_keys,8,F76,GSEC6B.NSDstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 6 (Child nutrition and health (for all children 0-59 months old)), question 18.",1,1,PID,official_public_metadata_file_candidate,not_raw_value_verified
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,oop_health_expenditure,1,F75,GSEC6A.NSDstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 6 (Child nutrition and health (for all children 0-59 months old)), questions 1 to 17, 19 to 22, and 24 to 29.",2,2,h6q7;h6q8,official_public_metadata_file_candidate,not_raw_value_verified
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,oop_health_expenditure,2,F14,AGSEC7B.NSDstat,"Data collected using UNPS 2011-12 Agriculture Questionnaire, Section 7 (Livestock inputs), questions 1 to 8c.",2,0,a7bq7c;a7bq8c,official_public_metadata_file_candidate,not_raw_value_verified
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,oop_health_expenditure,3,F74,GSEC5.NSDstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 5 (Health).",1,1,h5q12,official_public_metadata_file_candidate,not_raw_value_verified
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,survey_timing,1,F22,CSEC1.NSDstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 1A (Identification particulars), questions 1 to 6c, and Section 1B (Staff details and survey time), questions 2a to 6f.",8,8,End_Time;c1bq2a;c1bq2c;c1bq4c;c1bq5a;c1bq5c;c1bq6a;c1bq6c,official_public_metadata_file_candidate,not_raw_value_verified
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,survey_timing,2,F1,AGSEC1.NSDstat,"Data collected using UNPS 2011-12 Agriculture Questionnaire, Section 1B (Staff details and survey time), questions 1 and 2; Section 2A (Current land holdings - first/second visit), questi...",2,2,a1bq2;a1bq2s,official_public_metadata_file_candidate,not_raw_value_verified
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,survey_timing,3,F20,AGSEC9.NSDstat,"Data collected using UNPS 2011-12 Agriculture Questionnaire, Section 9 (Extension services).",1,1,a9q7,official_public_metadata_file_candidate,not_raw_value_verified
