download_order,acquisition_batch_rank,batch_role,country,wave,idno,core_file_rank,metadata_file_name,metadata_file_description,candidate_categories,candidate_harmonized_variables,expected_local_name_patterns,current_receipt_status,file_acceptance_status,post_download_verification
10,10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,11,int_access_school,,demographics;geography;health_expenditure;health_need_access;shocks;survey_design,admin1_or_admin2;age;agriculture_livelihood;care_sought;education;hhid;household_weight_or_person_weight;illness_or_injury_need;oop_health_expenditure;pid;reason_not_sought_distance;sex,int_access_school;int_access_school.*;int_access_school.dta;int_access_school.sav;int_access_school.por;int_access_school.sas7bdat;int_access_school.xpt;int_access_school.csv;*int_access_school*,not_received_no_original_raw_package,blocked_no_raw_or_archive_file,"Confirm this file/module exists directly or inside the complete official package, inspect schema, and connect accepted variables to the manual verification templates."
10,10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,12,int_community,,demographics;geography;health_need_access;shocks,admin1_or_admin2;agriculture_livelihood;care_sought;reason_not_sought_distance;sex,int_community;int_community.*;int_community.dta;int_community.sav;int_community.por;int_community.sas7bdat;int_community.xpt;int_community.csv;*int_community*,not_received_no_original_raw_package,blocked_no_raw_or_archive_file,"Confirm this file/module exists directly or inside the complete official package, inspect schema, and connect accepted variables to the manual verification templates."
11,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,1,REC001,Introduction section for questionnaire Jamaica Survey of Living Conditions 1997,demographics;geography;survey_design,admin1_or_admin2;asset_index_or_asset_variable;household_weight_or_person_weight;interview_date_or_survey_month,REC001;REC001.*;REC001.dta;REC001.sav;REC001.por;REC001.sas7bdat;REC001.xpt;REC001.csv;*REC001*,not_received_no_original_raw_package,blocked_no_raw_or_archive_file,"Confirm this file/module exists directly or inside the complete official package, inspect schema, and connect accepted variables to the manual verification templates."
11,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2,REC003,"Part A: Health, from the questionnaire Jamaica Survey of Living Conditions 1997",health_expenditure;health_need_access,care_sought;health_insurance;illness_or_injury_need;oop_health_expenditure,REC003;REC003.*;REC003.dta;REC003.sav;REC003.por;REC003.sas7bdat;REC003.xpt;REC003.csv;*REC003*,not_received_no_original_raw_package,blocked_no_raw_or_archive_file,"Confirm this file/module exists directly or inside the complete official package, inspect schema, and connect accepted variables to the manual verification templates."
11,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,3,REC006,"Part B: Education, from the questionnaire Jamaica Survey of Living Conditions 1997",geography;health_need_access,admin1_or_admin2;reason_not_sought_distance,REC006;REC006.*;REC006.dta;REC006.sav;REC006.por;REC006.sas7bdat;REC006.xpt;REC006.csv;*REC006*,not_received_no_original_raw_package,blocked_no_raw_or_archive_file,"Confirm this file/module exists directly or inside the complete official package, inspect schema, and connect accepted variables to the manual verification templates."
11,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,4,REC007,"Part C: For all children 0-59 months, from the questionnaire Jamaica Survey of Living Conditions 1997",demographics;survey_design,age;household_weight_or_person_weight,REC007;REC007.*;REC007.dta;REC007.sav;REC007.por;REC007.sas7bdat;REC007.xpt;REC007.csv;*REC007*,not_received_no_original_raw_package,blocked_no_raw_or_archive_file,"Confirm this file/module exists directly or inside the complete official package, inspect schema, and connect accepted variables to the manual verification templates."
11,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,5,REC025,"Part I: Food Stamps, from the questionnaire Jamaica Survey of Living Conditions 1997",consumption,nonfood_consumption,REC025;REC025.*;REC025.dta;REC025.sav;REC025.por;REC025.sas7bdat;REC025.xpt;REC025.csv;*REC025*,not_received_no_original_raw_package,blocked_no_raw_or_archive_file,"Confirm this file/module exists directly or inside the complete official package, inspect schema, and connect accepted variables to the manual verification templates."
11,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,6,ANNUAL,JSLC Constructed Dataset 1997,consumption;demographics;geography;survey_design,admin1_or_admin2;asset_index_or_asset_variable;food_consumption;household_size;household_weight_or_person_weight;nonfood_consumption;total_consumption_or_income,ANNUAL;ANNUAL.*;ANNUAL.dta;ANNUAL.sav;ANNUAL.por;ANNUAL.sas7bdat;ANNUAL.xpt;ANNUAL.csv;*ANNUAL*,not_received_no_original_raw_package,blocked_no_raw_or_archive_file,"Confirm this file/module exists directly or inside the complete official package, inspect schema, and connect accepted variables to the manual verification templates."
11,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,7,EDTOTALS,JSLC Constructed Dataset 1997,consumption;demographics;geography;survey_design,admin1_or_admin2;asset_index_or_asset_variable;food_consumption;household_weight_or_person_weight;nonfood_consumption;sex,EDTOTALS;EDTOTALS.*;EDTOTALS.dta;EDTOTALS.sav;EDTOTALS.por;EDTOTALS.sas7bdat;EDTOTALS.xpt;EDTOTALS.csv;*EDTOTALS*,not_received_no_original_raw_package,blocked_no_raw_or_archive_file,"Confirm this file/module exists directly or inside the complete official package, inspect schema, and connect accepted variables to the manual verification templates."
11,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,8,EXP97,JSLC Constructed Dataset 1997,consumption;geography;survey_design,admin1_or_admin2;food_consumption;psu_or_cluster_id,EXP97;EXP97.*;EXP97.dta;EXP97.sav;EXP97.por;EXP97.sas7bdat;EXP97.xpt;EXP97.csv;*EXP97*,not_received_no_original_raw_package,blocked_no_raw_or_archive_file,"Confirm this file/module exists directly or inside the complete official package, inspect schema, and connect accepted variables to the manual verification templates."
11,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,9,HEADS,Household Roster for Round 11 from the questionnaire Jamaica Survey of Living Conditions 1997,demographics;geography;survey_design,admin1_or_admin2;age;household_head_marker;pid;sex,HEADS;HEADS.*;HEADS.dta;HEADS.sav;HEADS.por;HEADS.sas7bdat;HEADS.xpt;HEADS.csv;*HEADS*,not_received_no_original_raw_package,blocked_no_raw_or_archive_file,"Confirm this file/module exists directly or inside the complete official package, inspect schema, and connect accepted variables to the manual verification templates."
11,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,10,HHSIZE,"Household Size - Number of Members in the Household, JSLC Constructed Consumption Aggregate Dataset 1997",demographics;geography,admin1_or_admin2;age;asset_index_or_asset_variable;household_size;sex,HHSIZE;HHSIZE.*;HHSIZE.dta;HHSIZE.sav;HHSIZE.por;HHSIZE.sas7bdat;HHSIZE.xpt;HHSIZE.csv;*HHSIZE*,not_received_no_original_raw_package,blocked_no_raw_or_archive_file,"Confirm this file/module exists directly or inside the complete official package, inspect schema, and connect accepted variables to the manual verification templates."
11,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,11,LABORF,"Labor force dataset. Questionnaire on Population Changes and Migration 1995, 1996, and 1997",demographics;geography;health_need_access;shocks;survey_design,admin1_or_admin2;age;asset_index_or_asset_variable;care_not_sought_reason;education;pid;sex;shock_module_variable,LABORF;LABORF.*;LABORF.dta;LABORF.sav;LABORF.por;LABORF.sas7bdat;LABORF.xpt;LABORF.csv;*LABORF*,not_received_no_original_raw_package,blocked_no_raw_or_archive_file,"Confirm this file/module exists directly or inside the complete official package, inspect schema, and connect accepted variables to the manual verification templates."
11,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,12,NUTR97,JSLC Constructed Anthropometric Dataset 1997,demographics;survey_design,age;household_weight_or_person_weight;sex,NUTR97;NUTR97.*;NUTR97.dta;NUTR97.sav;NUTR97.por;NUTR97.sas7bdat;NUTR97.xpt;NUTR97.csv;*NUTR97*,not_received_no_original_raw_package,blocked_no_raw_or_archive_file,"Confirm this file/module exists directly or inside the complete official package, inspect schema, and connect accepted variables to the manual verification templates."
12,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,1,CONADULT,adult characteristics,demographics;survey_design,age;education;hhid;household_head_marker;pid;sex,CONADULT;CONADULT.*;CONADULT.dta;CONADULT.sav;CONADULT.por;CONADULT.sas7bdat;CONADULT.xpt;CONADULT.csv;*CONADULT*,not_received_no_original_raw_package,blocked_no_raw_or_archive_file,"Confirm this file/module exists directly or inside the complete official package, inspect schema, and connect accepted variables to the manual verification templates."
12,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,2,CORE,household characteristics,geography;survey_design,admin1_or_admin2;hhid;interview_date_or_survey_month,CORE;CORE.*;CORE.dta;CORE.sav;CORE.por;CORE.sas7bdat;CORE.xpt;CORE.csv;*CORE*,not_received_no_original_raw_package,blocked_no_raw_or_archive_file,"Confirm this file/module exists directly or inside the complete official package, inspect schema, and connect accepted variables to the manual verification templates."
12,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,3,INCEXP,income and expenditure,consumption;demographics;geography;health_need_access;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;asset_index_or_asset_variable;education;hhid;household_size;reason_not_sought_distance;shock_module_variable;total_consumption_or_income,INCEXP;INCEXP.*;INCEXP.dta;INCEXP.sav;INCEXP.por;INCEXP.sas7bdat;INCEXP.xpt;INCEXP.csv;*INCEXP*,not_received_no_original_raw_package,blocked_no_raw_or_archive_file,"Confirm this file/module exists directly or inside the complete official package, inspect schema, and connect accepted variables to the manual verification templates."
12,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,4,KADULT,Questionnaire for Adults (excluding module P),consumption;demographics;geography;health_expenditure;health_need_access;shocks;survey_design,admin1_or_admin2;age;agriculture_livelihood;asset_index_or_asset_variable;care_not_sought_reason;care_sought;coping_borrowed;education;hhid;household_weight_or_person_weight;illness_or_injury_need;interview_date_or_survey_month;nonfood_consumption;oop_health_expenditure;pid;reason_not_sought_distance;sex;shock_module_variable,KADULT;KADULT.*;KADULT.dta;KADULT.sav;KADULT.por;KADULT.sas7bdat;KADULT.xpt;KADULT.csv;*KADULT*,not_received_no_original_raw_package,blocked_no_raw_or_archive_file,"Confirm this file/module exists directly or inside the complete official package, inspect schema, and connect accepted variables to the manual verification templates."
12,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,5,KCHILD,Questionnaire for Children (excluding module P),demographics;health_expenditure;health_need_access;shocks;survey_design,age;agriculture_livelihood;care_sought;education;hhid;household_weight_or_person_weight;illness_or_injury_need;interview_date_or_survey_month;oop_health_expenditure;pid;reason_not_sought_distance;sex,KCHILD;KCHILD.*;KCHILD.dta;KCHILD.sav;KCHILD.por;KCHILD.sas7bdat;KCHILD.xpt;KCHILD.csv;*KCHILD*,not_received_no_original_raw_package,blocked_no_raw_or_archive_file,"Confirm this file/module exists directly or inside the complete official package, inspect schema, and connect accepted variables to the manual verification templates."
12,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,6,KCOMM,Survey of Community and Social Infrastructure,demographics;geography;health_need_access;shocks,admin1_or_admin2;reason_not_sought_distance;reason_not_sought_supply;sex;shock_module_variable,KCOMM;KCOMM.*;KCOMM.dta;KCOMM.sav;KCOMM.por;KCOMM.sas7bdat;KCOMM.xpt;KCOMM.csv;*KCOMM*,not_received_no_original_raw_package,blocked_no_raw_or_archive_file,"Confirm this file/module exists directly or inside the complete official package, inspect schema, and connect accepted variables to the manual verification templates."
12,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,7,KHHLD,Household Questionnaire (excluding module B),demographics;geography;health_expenditure;health_need_access;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;asset_index_or_asset_variable;coping_borrowed;hhid;illness_or_injury_need;interview_date_or_survey_month;oop_health_expenditure;reason_not_sought_distance;shock_module_variable,KHHLD;KHHLD.*;KHHLD.dta;KHHLD.sav;KHHLD.por;KHHLD.sas7bdat;KHHLD.xpt;KHHLD.csv;*KHHLD*,not_received_no_original_raw_package,blocked_no_raw_or_archive_file,"Confirm this file/module exists directly or inside the complete official package, inspect schema, and connect accepted variables to the manual verification templates."
12,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,8,KINDIV,household demographic and relationship variables (individual level),demographics;survey_design,age;hhid;pid;sex,KINDIV;KINDIV.*;KINDIV.dta;KINDIV.sav;KINDIV.por;KINDIV.sas7bdat;KINDIV.xpt;KINDIV.csv;*KINDIV*,not_received_no_original_raw_package,blocked_no_raw_or_archive_file,"Confirm this file/module exists directly or inside the complete official package, inspect schema, and connect accepted variables to the manual verification templates."
12,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,9,KINDIVH,household roster (module B of Household Questionnaire),demographics;survey_design,hhid;pid;sex,KINDIVH;KINDIVH.*;KINDIVH.dta;KINDIVH.sav;KINDIVH.por;KINDIVH.sas7bdat;KINDIVH.xpt;KINDIVH.csv;*KINDIVH*,not_received_no_original_raw_package,blocked_no_raw_or_archive_file,"Confirm this file/module exists directly or inside the complete official package, inspect schema, and connect accepted variables to the manual verification templates."
12,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,10,KPRICE2,Survey of Availability and Prices of Food Products and Fuel (continued),geography;shocks,admin1_or_admin2;shock_module_variable,KPRICE2;KPRICE2.*;KPRICE2.dta;KPRICE2.sav;KPRICE2.por;KPRICE2.sas7bdat;KPRICE2.xpt;KPRICE2.csv;*KPRICE2*,not_received_no_original_raw_package,blocked_no_raw_or_archive_file,"Confirm this file/module exists directly or inside the complete official package, inspect schema, and connect accepted variables to the manual verification templates."
12,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,11,KPRICE3,Survey of Availability and Prices of Food Products and Fuel (continued),geography;shocks,admin1_or_admin2;shock_module_variable,KPRICE3;KPRICE3.*;KPRICE3.dta;KPRICE3.sav;KPRICE3.por;KPRICE3.sas7bdat;KPRICE3.xpt;KPRICE3.csv;*KPRICE3*,not_received_no_original_raw_package,blocked_no_raw_or_archive_file,"Confirm this file/module exists directly or inside the complete official package, inspect schema, and connect accepted variables to the manual verification templates."
12,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,12,KYGPOV,poverty line and poverty indicators,geography;survey_design,admin1_or_admin2;hhid,KYGPOV;KYGPOV.*;KYGPOV.dta;KYGPOV.sav;KYGPOV.por;KYGPOV.sas7bdat;KYGPOV.xpt;KYGPOV.csv;*KYGPOV*,not_received_no_original_raw_package,blocked_no_raw_or_archive_file,"Confirm this file/module exists directly or inside the complete official package, inspect schema, and connect accepted variables to the manual verification templates."
13,13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1,anthro,,demographics;survey_design,age;household_weight_or_person_weight;psu_or_cluster_id;sex;strata,anthro;anthro.*;anthro.dta;anthro.sav;anthro.por;anthro.sas7bdat;anthro.xpt;anthro.csv;*anthro*,not_received_no_original_raw_package,blocked_no_raw_or_archive_file,"Confirm this file/module exists directly or inside the complete official package, inspect schema, and connect accepted variables to the manual verification templates."
13,13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,2,FINAL_PREF,,consumption;demographics;geography;shocks;survey_design,admin1_or_admin2;age;agriculture_livelihood;asset_index_or_asset_variable;education;food_consumption;household_head_marker;household_size;household_weight_or_person_weight;interview_date_or_survey_month;nonfood_consumption;psu_or_cluster_id;rural;sex;strata;total_consumption_or_income,FINAL_PREF;FINAL_PREF.*;FINAL_PREF.dta;FINAL_PREF.sav;FINAL_PREF.por;FINAL_PREF.sas7bdat;FINAL_PREF.xpt;FINAL_PREF.csv;*FINAL_PREF*,not_received_no_original_raw_package,blocked_no_raw_or_archive_file,"Confirm this file/module exists directly or inside the complete official package, inspect schema, and connect accepted variables to the manual verification templates."
13,13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,3,S01,"This file contains household-member information from Section 1 - Household Roster of the questionnaire. It contains the following information: Demographic characteristics (including name, sex, age, relationship to the household head, birth place, marital status for persons aged 10 years or over, and caste/ethnicity), and identification of household members, and parents of household members (whether living in the same household and educational status).",demographics;geography;survey_design,admin1_or_admin2;age;rural;sex;strata,S01;S01.*;S01.dta;S01.sav;S01.por;S01.sas7bdat;S01.xpt;S01.csv;*S01*,not_received_no_original_raw_package,blocked_no_raw_or_archive_file,"Confirm this file/module exists directly or inside the complete official package, inspect schema, and connect accepted variables to the manual verification templates."
13,13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,4,S04,"This file contains household-level information from Section 3 - Migration of the questionnaire. It contains the following information: First time in migration to the place of enumeration, out migration over the past five years.",geography;survey_design,admin1_or_admin2;rural;strata,S04;S04.*;S04.dta;S04.sav;S04.por;S04.sas7bdat;S04.xpt;S04.csv;*S04*,not_received_no_original_raw_package,blocked_no_raw_or_archive_file,"Confirm this file/module exists directly or inside the complete official package, inspect schema, and connect accepted variables to the manual verification templates."
13,13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,5,S08,The file contains data for Section 8. Health of the NLSS III (2010/11) questionnaire.,health_expenditure;health_need_access;survey_design,care_not_sought_reason;care_sought;illness_or_injury_need;oop_health_expenditure;reason_not_sought_distance;strata,S08;S08.*;S08.dta;S08.sav;S08.por;S08.sas7bdat;S08.xpt;S08.csv;*S08*,not_received_no_original_raw_package,blocked_no_raw_or_archive_file,"Confirm this file/module exists directly or inside the complete official package, inspect schema, and connect accepted variables to the manual verification templates."
13,13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,6,S13A1,The file contains data for Part A1. Landholding - Land Owned of Section 13. Farming and Livestock of the NLSS III (2010/11) questionnaire.,geography;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;strata,S13A1;S13A1.*;S13A1.dta;S13A1.sav;S13A1.por;S13A1.sas7bdat;S13A1.xpt;S13A1.csv;*S13A1*,not_received_no_original_raw_package,blocked_no_raw_or_archive_file,"Confirm this file/module exists directly or inside the complete official package, inspect schema, and connect accepted variables to the manual verification templates."
13,13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,7,S16,The file contains data for Section 16. Absentees Information of the NLSS III (2010/11) questionnaire.,demographics;geography;survey_design,admin1_or_admin2;age;education;rural;sex;strata,S16;S16.*;S16.dta;S16.sav;S16.por;S16.sas7bdat;S16.xpt;S16.csv;*S16*,not_received_no_original_raw_package,blocked_no_raw_or_archive_file,"Confirm this file/module exists directly or inside the complete official package, inspect schema, and connect accepted variables to the manual verification templates."
13,13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,8,S19,The file contains data for Section 19. Adequacy of Consumption and Government Facilities of the NLSS III (2010/11) questionnaire.,consumption;demographics;health_need_access;shocks;survey_design,agriculture_livelihood;asset_index_or_asset_variable;care_sought;coping_borrowed;coping_sold_assets;education;food_consumption;strata;total_consumption_or_income,S19;S19.*;S19.dta;S19.sav;S19.por;S19.sas7bdat;S19.xpt;S19.csv;*S19*,not_received_no_original_raw_package,blocked_no_raw_or_archive_file,"Confirm this file/module exists directly or inside the complete official package, inspect schema, and connect accepted variables to the manual verification templates."
13,13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,9,S20,The file contains data for Section 20. Anthropometrics of the NLSS III (2010/11) questionnaire.,demographics;survey_design,age;household_weight_or_person_weight;strata,S20;S20.*;S20.dta;S20.sav;S20.por;S20.sas7bdat;S20.xpt;S20.csv;*S20*,not_received_no_original_raw_package,blocked_no_raw_or_archive_file,"Confirm this file/module exists directly or inside the complete official package, inspect schema, and connect accepted variables to the manual verification templates."
13,13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,10,S21,The file contains data for Section 21. Panel Sample Household Tracking Q (21.01 - 21.05) of the NLSS III (2010/11) questionnaire.,demographics;geography;survey_design,admin1_or_admin2;household_size;interview_date_or_survey_month;psu_or_cluster_id;strata,S21;S21.*;S21.dta;S21.sav;S21.por;S21.sas7bdat;S21.xpt;S21.csv;*S21*,not_received_no_original_raw_package,blocked_no_raw_or_archive_file,"Confirm this file/module exists directly or inside the complete official package, inspect schema, and connect accepted variables to the manual verification templates."
13,13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,11,sample,,demographics;geography;survey_design,admin1_or_admin2;household_size;household_weight_or_person_weight;psu_or_cluster_id;rural;strata,sample;sample.*;sample.dta;sample.sav;sample.por;sample.sas7bdat;sample.xpt;sample.csv;*sample*,not_received_no_original_raw_package,blocked_no_raw_or_archive_file,"Confirm this file/module exists directly or inside the complete official package, inspect schema, and connect accepted variables to the manual verification templates."
13,13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,12,S00,"This file contains household-level information such as date of  interview, data entry and edit, religion of the household head, language spoken at the household, whether the household own any agricultural land, own any livestock, whether the household borrowed any loan in the last 12 months or has any outstanding loans, any member absent from the household, etc.",demographics;geography;health_need_access;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;care_not_sought_reason;coping_borrowed;household_head_marker;psu_or_cluster_id;rural;sex;strata,S00;S00.*;S00.dta;S00.sav;S00.por;S00.sas7bdat;S00.xpt;S00.csv;*S00*,not_received_no_original_raw_package,blocked_no_raw_or_archive_file,"Confirm this file/module exists directly or inside the complete official package, inspect schema, and connect accepted variables to the manual verification templates."
