download_priority_order,queue_role,country,wave,idno,review_source,requirement,actual_member_name,variable_name,variable_role,raw_variable_label,ddi_file_name,ddi_file_content,ddi_variable_label,ddi_interval_type,ddi_format_type,ddi_valid_count,ddi_invalid_count,ddi_range_min,ddi_range_max,ddi_category_count,ddi_categories_preview,raw_row_count,raw_nonmissing_count,raw_missing_count,raw_distinct_nonmissing_count,raw_numeric_min,raw_numeric_max,raw_top_values,raw_possible_missing_codes,raw_detected_recall_period,raw_detected_unit_or_scale,raw_possible_skip_pattern,documentation_recall_period,documentation_unit_or_scale,documentation_missing_code_evidence,documentation_skip_evidence,documentation_level_evidence,raw_vs_ddi_count_status,raw_vs_ddi_range_status,semantics_review_status,remaining_manual_review
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,household_person_keys,sect3_plantingw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,26735,26735,0,4591,10001,370040,20087:31; 80107:28; 20075:27; 20071:27; 110085:23; 50110:22; 350097:21; 190014:21; 150003:21; 90067:20,,,,,,,,,requires_secondary_member_or_item_key,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,climate_geography,sect4a_harvestw3.dta,ea,cluster_or_enumeration_area,EA CODE,,,,,,,,,,,,26176,26176,0,402,0,7586,0:1559; 634:235; 18:212; 284:205; 1354:200; 526:190; 60:175; 1304:174; 702:174; 1516:171,,,,,,,,,geography_linkage_candidate_not_coordinates,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,household_person_keys,sect4a_harvestw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,26176,26176,0,4582,10001,370040,20087:31; 20075:30; 20071:26; 80107:22; 50110:22; 110085:22; 190014:21; 350097:21; 50159:20; 50080:19,,,,,,,,,requires_secondary_member_or_item_key,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,climate_geography,sect4a_plantingw3.dta,ea,cluster_or_enumeration_area,EA CODE,,,,,,,,,,,,26871,26871,0,402,0,7586,0=0. Moved:1494; 634:218; 284:209; 1354:207; 18:205; 526:200; 594:177; 702:176; 60:170; 1516:168,,,,,,,,,geography_linkage_candidate_not_coordinates,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,household_person_keys,sect4a_plantingw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,26871,26871,0,4611,10001,370040,20087:31; 80107:28; 20071:27; 20075:27; 110085:23; 50110:22; 190014:21; 350097:21; 150003:21; 90067:20,,,,,,,,,requires_secondary_member_or_item_key,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,climate_geography,sect4b_harvestw3.dta,ea,cluster_or_enumeration_area,EA CODE,,,,,,,,,,,,26176,26176,0,402,0,7586,0:1559; 634:235; 18:212; 284:205; 1354:200; 526:190; 60:175; 1304:174; 702:174; 1516:171,,,,,,,,,geography_linkage_candidate_not_coordinates,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,household_person_keys,sect4b_harvestw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,26176,26176,0,4582,10001,370040,20087:31; 20075:30; 20071:26; 80107:22; 50110:22; 110085:22; 190014:21; 350097:21; 50159:20; 50080:19,,,,,,,,,requires_secondary_member_or_item_key,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,climate_geography,sect4b_plantingw3.dta,ea,cluster_or_enumeration_area,EA CODE,,,,,,,,,,,,26871,26871,0,402,0,7586,0=0. Moved:1494; 634:218; 284:209; 1354:207; 18:205; 526:200; 594:177; 702:176; 60:170; 1516:168,,,,,,,,,geography_linkage_candidate_not_coordinates,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,household_person_keys,sect4b_plantingw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,26871,26871,0,4611,10001,370040,20087:31; 80107:28; 20071:27; 20075:27; 110085:23; 50110:22; 190014:21; 350097:21; 150003:21; 90067:20,,,,,,,,,requires_secondary_member_or_item_key,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,climate_geography,sect4c1_plantingw3.dta,ea,cluster_or_enumeration_area,EA CODE,,,,,,,,,,,,4611,4591,20,400,0,7586,0=0. Moved:296; 634:37; 1354:30; 18:29; 284:29; 100:29; 156:26; 526:26; 516:26; 296:24,,,,,,,,raw_conditional_nonmissing,geography_linkage_candidate_not_coordinates,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,household_person_keys,sect4c1_plantingw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,4611,4611,0,4611,10001,370040,10001:1; 10002:1; 10003:1; 10004:1; 10005:1; 10006:1; 10008:1; 10009:1; 10010:1; 10011:1,,,,,,,,,unique_at_file_level,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,climate_geography,sect4c2_plantingw3.dta,ea,cluster_or_enumeration_area,EA CODE,,,,,,,,,,,,900,900,0,280,0,7586,0=0. Moved:83; 2194:13; 978:12; 954:11; 140:9; 2532:9; 1214:9; 60:9; 1066:9; 1956:8,,,,,,,,,geography_linkage_candidate_not_coordinates,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,household_person_keys,sect4c2_plantingw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,900,900,0,814,10005,370038,50016:3; 50153:3; 90092:3; 120064:3; 90089:3; 70066:3; 50019:3; 50011:3; 160111:3; 250010:3,,,,,,,,,requires_secondary_member_or_item_key,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,climate_geography,sect4c3_plantingw3.dta,ea,cluster_or_enumeration_area,EA CODE,,,,,,,,,,,,4611,4611,0,402,0,7586,0=0. Moved:298; 634:37; 1354:30; 100:29; 284:29; 18:29; 516:26; 526:26; 156:26; 296:24,,,,,,,,,geography_linkage_candidate_not_coordinates,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,household_person_keys,sect4c3_plantingw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,4611,4611,0,4611,10001,370040,10001:1; 10002:1; 10003:1; 10004:1; 10005:1; 10006:1; 10008:1; 10009:1; 10010:1; 10011:1,,,,,,,,,unique_at_file_level,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,climate_geography,sect5_plantingw3.dta,ea,cluster_or_enumeration_area,EA CODE,,,,,,,,,,,,188230,188230,0,400,0,7586,0=0. Moved:12136; 634:1517; 1354:1230; 284:1189; 100:1189; 18:1189; 156:1066; 516:1066; 526:1066; 296:984,,,,,,,,,geography_linkage_candidate_not_coordinates,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,household_person_keys,sect5_plantingw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,188230,188230,0,4591,10001,370040,370040:41; 10001:41; 10002:41; 10003:41; 10004:41; 10005:41; 10006:41; 10008:41; 10009:41; 10010:41,,,,,,,,,requires_secondary_member_or_item_key,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,climate_geography,sect6_harvestw3.dta,ea,cluster_or_enumeration_area,EA CODE,,,,,,,,,,,,25737,25737,0,402,0,7586,0:1520; 634:242; 1354:208; 18:203; 284:183; 60:183; 898:178; 526:174; 594:171; 100:169,,,,,,,,,geography_linkage_candidate_not_coordinates,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,household_person_keys,sect6_harvestw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,25737,25737,0,4582,10001,370040,20075:34; 20087:32; 20071:29; 80107:27; 110085:27; 20074:23; 250033:22; 250069:22; 50110:22; 250067:22,,,,,,,,,requires_secondary_member_or_item_key,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,climate_geography,sect6a_harvestw3.dta,ea,cluster_or_enumeration_area,EA CODE,,,,,,,,,,,,4582,4582,0,402,0,7586,0:331; 634:37; 284:29; 1354:29; 18:29; 100:28; 156:26; 516:26; 526:26; 296:24,,,,,,,,,geography_linkage_candidate_not_coordinates,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,household_person_keys,sect6a_harvestw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,4582,4582,0,4582,10001,370040,10001:1; 10002:1; 10003:1; 10004:1; 10005:1; 10008:1; 10009:1; 10010:1; 10011:1; 10012:1,,,,,,,,,unique_at_file_level,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,climate_geography,sect6b_harvestw3.dta,ea,cluster_or_enumeration_area,EA CODE,,,,,,,,,,,,45820,45820,0,402,0,7586,0:3310; 634:370; 284:290; 1354:290; 18:290; 100:280; 156:260; 516:260; 526:260; 296:240,,,,,,,,,geography_linkage_candidate_not_coordinates,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,household_person_keys,sect6b_harvestw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,45820,45820,0,4582,10001,370040,10001:10; 10002:10; 10003:10; 10004:10; 10005:10; 10008:10; 10009:10; 10010:10; 10011:10; 10012:10,,,,,,,,,requires_secondary_member_or_item_key,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,climate_geography,sect7a_plantingw3.dta,ea,cluster_or_enumeration_area,EA CODE,,,,,,,,,,,,41318,41318,0,400,0,7586,0=0. Moved:2664; 634:333; 1354:270; 284:261; 100:261; 18:261; 156:234; 516:234; 526:234; 296:216,,,,,,,,,geography_linkage_candidate_not_coordinates,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,household_person_keys,sect7a_plantingw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,41318,41318,0,4591,10001,370040,370040:9; 10001:9; 10002:9; 10003:9; 10004:9; 10005:9; 10006:9; 10008:9; 10009:9; 10010:9,,,,,,,,,requires_secondary_member_or_item_key,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,climate_geography,sect7b_plantingw3.dta,ea,cluster_or_enumeration_area,EA CODE,,,,,,,,,,,,532555,532555,0,400,0,7586,0=0. Moved:34336; 634:4292; 1354:3480; 284:3364; 100:3364; 18:3364; 156:3016; 516:3016; 526:3016; 296:2784,,,,,,,,,geography_linkage_candidate_not_coordinates,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,household_person_keys,sect7b_plantingw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,532555,532555,0,4591,10001,370040,370040:116; 10001:116; 10002:116; 10003:116; 10004:116; 10005:116; 10006:116; 10008:116; 10009:116; 10010:116,,,,,,,,,requires_secondary_member_or_item_key,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,climate_geography,sect8a_plantingw3.dta,ea,cluster_or_enumeration_area,EA CODE,,,,,,,,,,,,18363,18363,0,400,0,7586,0=0. Moved:1184; 634:148; 1354:120; 284:116; 100:116; 18:116; 156:104; 516:104; 526:104; 296:96,,,,,,,,,geography_linkage_candidate_not_coordinates,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,household_person_keys,sect8a_plantingw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,18363,18363,0,4591,10001,370040,370040:4; 10001:4; 10002:4; 10003:4; 10004:4; 10005:4; 10006:4; 10008:4; 10009:4; 10010:4,,,,,,,,,requires_secondary_member_or_item_key,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,climate_geography,sect8b_plantingw3.dta,ea,cluster_or_enumeration_area,EA CODE,,,,,,,,,,,,137729,137729,0,400,0,7586,0=0. Moved:8880; 634:1110; 1354:900; 284:870; 100:870; 18:870; 156:780; 516:780; 526:780; 296:720,,,,,,,,,geography_linkage_candidate_not_coordinates,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,household_person_keys,sect8b_plantingw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,137729,137729,0,4591,10001,370040,370040:30; 10001:30; 10002:30; 10003:30; 10004:30; 10005:30; 10006:30; 10008:30; 10009:30; 10010:30,,,,,,,,,requires_secondary_member_or_item_key,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,climate_geography,sect8c_plantingw3.dta,ea,cluster_or_enumeration_area,EA CODE,,,,,,,,,,,,188230,188230,0,400,0,7586,0=0. Moved:12136; 634:1517; 1354:1230; 284:1189; 100:1189; 18:1189; 156:1066; 516:1066; 526:1066; 296:984,,,,,,,,,geography_linkage_candidate_not_coordinates,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,household_person_keys,sect8c_plantingw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,188230,188230,0,4591,10001,370040,370040:41; 10001:41; 10002:41; 10003:41; 10004:41; 10005:41; 10006:41; 10008:41; 10009:41; 10010:41,,,,,,,,,requires_secondary_member_or_item_key,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,climate_geography,sect9_harvestw3.dta,ea,cluster_or_enumeration_area,EA CODE,,,,,,,,,,,,6246,6246,0,392,0,7586,0:417; 1516:54; 1588:52; 526:51; 634:48; 516:47; 18:46; 710:45; 1304:44; 364:43,,,,,,,,,geography_linkage_candidate_not_coordinates,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,household_person_keys,sect9_harvestw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,6246,6246,0,3287,10003,370039,350097:10; 310059:9; 180073:9; 50132:8; 180103:8; 190094:7; 250005:7; 50080:7; 50159:7; 50134:7,,,,,,,,,requires_secondary_member_or_item_key,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,climate_geography,sect9_plantingw3.dta,ea,cluster_or_enumeration_area,EA CODE,,,,,,,,,,,,4591,4591,0,400,0,7586,0=0. Moved:296; 634:37; 1354:30; 18:29; 284:29; 100:29; 156:26; 526:26; 516:26; 296:24,,,,,,,,,geography_linkage_candidate_not_coordinates,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,household_person_keys,sect9_plantingw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,4591,4591,0,4591,10001,370040,10001:1; 10002:1; 10003:1; 10004:1; 10005:1; 10006:1; 10008:1; 10009:1; 10010:1; 10011:1,,,,,,,,,unique_at_file_level,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,climate_geography,sect9b_harvestw3.dta,ea,cluster_or_enumeration_area,EA CODE,,,,,,,,,,,,4582,4582,0,402,0,7586,0:331; 634:37; 284:29; 1354:29; 18:29; 100:28; 156:26; 516:26; 526:26; 296:24,,,,,,,,,geography_linkage_candidate_not_coordinates,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,household_person_keys,sect9b_harvestw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,4582,4582,0,4582,10001,370040,10001:1; 10002:1; 10003:1; 10004:1; 10005:1; 10008:1; 10009:1; 10010:1; 10011:1; 10012:1,,,,,,,,,unique_at_file_level,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,climate_geography,sect9b_plantingw3.dta,ea,cluster_or_enumeration_area,EA CODE,,,,,,,,,,,,4611,4611,0,402,0,7586,0=0. Moved:298; 634:37; 1354:30; 100:29; 284:29; 18:29; 516:26; 526:26; 156:26; 296:24,,,,,,,,,geography_linkage_candidate_not_coordinates,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,household_person_keys,sect9b_plantingw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,4611,4611,0,4611,10001,370040,10001:1; 10002:1; 10003:1; 10004:1; 10005:1; 10006:1; 10008:1; 10009:1; 10010:1; 10011:1,,,,,,,,,unique_at_file_level,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,climate_geography,secta10_harvestw3.dta,ea,cluster_or_enumeration_area,EA CODE,,,,,,,,,,,,5178,5178,0,327,0,5180,0:130; 240:75; 18:63; 1354:59; 1474:54; 1516:53; 594:44; 396:43; 526:40; 616:39,,,,,,,,,geography_linkage_candidate_not_coordinates,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,household_person_keys,secta10_harvestw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,5178,5178,0,2450,10009,370040,290167:14; 290066:13; 290118:8; 290120:8; 150049:8; 150046:8; 50003:7; 20108:7; 170054:7; 290134:7,,,,,,,,,requires_secondary_member_or_item_key,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,climate_geography,secta11c2_harvestw3.dta,ea,cluster_or_enumeration_area,EA CODE,,,,,,,,,,,,5916,5916,0,331,0,5180,0:187; 18:64; 60:61; 632:56; 1516:54; 526:51; 284:50; 364:50; 560:42; 1040:41,,,,,,,,,geography_linkage_candidate_not_coordinates,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,household_person_keys,secta11c2_harvestw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,5916,5916,0,2870,10009,370040,90036:10; 50080:9; 70117:8; 90095:8; 30077:7; 310099:7; 50131:7; 70116:7; 90007:7; 70111:7,,,,,,,,,requires_secondary_member_or_item_key,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,climate_geography,secta11d_harvestw3.dta,ea,cluster_or_enumeration_area,EA CODE,,,,,,,,,,,,5916,5916,0,331,0,5180,0:187; 18:64; 60:61; 632:56; 1516:54; 526:51; 284:50; 364:50; 560:42; 1040:41,,,,,,,,,geography_linkage_candidate_not_coordinates,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,household_person_keys,secta11d_harvestw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,5916,5916,0,2870,10009,370040,90036:10; 50080:9; 70117:8; 90095:8; 30077:7; 310099:7; 50131:7; 70116:7; 90007:7; 70111:7,,,,,,,,,requires_secondary_member_or_item_key,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,climate_geography,secta1_harvestw3.dta,ea,cluster_or_enumeration_area,EA CODE,,,,,,,,,,,,5918,5918,0,331,0,5180,0:187; 18:64; 60:61; 632:56; 1516:54; 526:51; 284:50; 364:50; 560:42; 1040:41,,,,,,,,,geography_linkage_candidate_not_coordinates,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,household_person_keys,secta1_harvestw3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,5918,5918,0,2871,10009,370040,90036:10; 50080:9; 90095:8; 70117:8; 90007:7; 90079:7; 300226:7; 70111:7; 90129:7; 310099:7,,,,,,,,,requires_secondary_member_or_item_key,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
