download_priority_order,queue_role,country,wave,idno,member_name,member_key,variable_name,variable_label,readstat_type,original_type,has_value_labels
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9_plantingw3.dta,sect9_plantingw3.dta,ea,EA CODE,int16,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9_plantingw3.dta,sect9_plantingw3.dta,hhid,HOUSEHOLD IDENTIFICATION,int32,%16.0g,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9_plantingw3.dta,sect9_plantingw3.dta,s9q1a,HOW MANY DAYS HAD TO: RELY ON LESS PREFERRED FOODS?,int8,%16.0g,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9_plantingw3.dta,sect9_plantingw3.dta,s9q1b,HOW MANY DAYS HAD TO: LIMIT VARIETY OF FOODS EATEN?,int8,%16.0g,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9_plantingw3.dta,sect9_plantingw3.dta,s9q1c,HOW MANY DAYS HAD TO: LIMIT PORTION SIZE AT MEAL TIMES?,int8,%16.0g,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9_plantingw3.dta,sect9_plantingw3.dta,s9q1d,HOW MANY DAYS HAD TO: REDUCE THE NUMBER OF MEALS?,int8,%16.0g,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9_plantingw3.dta,sect9_plantingw3.dta,s9q1e,HOW MANY DAYS HAD TO: RESTRICT ADULT CONSUMP FOR CHILDREN?,int8,%16.0g,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9_plantingw3.dta,sect9_plantingw3.dta,s9q1f,HOW MANY DAYS HAD TO: BORROW FOOD OR RELY ON HELP?,int8,%16.0g,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9_plantingw3.dta,sect9_plantingw3.dta,s9q1g,HOW MANY DAYS HAD: NO FOOD IN HOUSEHOLD?,int8,%16.0g,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9_plantingw3.dta,sect9_plantingw3.dta,s9q1h,HOW MANY DAYS HAD TO: GO TO SLEEP HUNGRY?,int8,%16.0g,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9_plantingw3.dta,sect9_plantingw3.dta,s9q1i,HOW MANY DAYS HAD TO: GO A WHOLE DAY & NIGHT W/O EATING?,int8,%16.0g,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9_plantingw3.dta,sect9_plantingw3.dta,s9q2a,HOW MANY MEALS ARE TAKEN PER DAY BY ADULTS?,int8,%16.0g,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9_plantingw3.dta,sect9_plantingw3.dta,s9q2b,HOW MANY MEALS ARE TAKEN PER DAY BY CHILDREN?,int8,%16.0g,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9_plantingw3.dta,sect9_plantingw3.dta,s9q3,DO ALL HOUSEHOLD MEMBERS EAT ROUGHLY THE SAME DIET,int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9_plantingw3.dta,sect9_plantingw3.dta,s9q4a,WHO IN THE HOUSEHOLD EAT A MORE DIVERSE VARITY OF FOODS? (RANK OF MALES),int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9_plantingw3.dta,sect9_plantingw3.dta,s9q4b,WHO IN THE HOUSEHOLD EAT A MORE DIVERSE VARITY OF FOODS? (RANK OF FEMALES),int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9_plantingw3.dta,sect9_plantingw3.dta,s9q4c,WHO IN THE HOUSEHOLD EAT A MORE DIVERSE VARITY OF FOODS? (RANK OF CHILDREN),int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9_plantingw3.dta,sect9_plantingw3.dta,s9q5,HAVE BEEN FACED WITH A SITUATION WHEN YOU DIDN'T HAVE ENOUGH TO FEED THE HH?,int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9_plantingw3.dta,sect9_plantingw3.dta,s9q6a,WHEN DID YOU EXPERIENCE THIS INCIDENT? (2014: 1ST MONTH),int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9_plantingw3.dta,sect9_plantingw3.dta,s9q6b,WHEN DID YOU EXPERIENCE THIS INCIDENT? (2014: 2ND MONTH),int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9_plantingw3.dta,sect9_plantingw3.dta,s9q6c,WHEN DID YOU EXPERIENCE THIS INCIDENT? (2014: 3RD MONTH),int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9_plantingw3.dta,sect9_plantingw3.dta,s9q6d,WHEN DID YOU EXPERIENCE THIS INCIDENT? (2015: 1ST MONTH),int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9_plantingw3.dta,sect9_plantingw3.dta,s9q6e,WHEN DID YOU EXPERIENCE THIS INCIDENT? (2015: 2ND MONTH),int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9_plantingw3.dta,sect9_plantingw3.dta,s9q6f,WHEN DID YOU EXPERIENCE THIS INCIDENT? (2015: 3RD MONTH),int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9_plantingw3.dta,sect9_plantingw3.dta,s9q7a,WHAT WAS THE CAUSE OF THIS SITUATION (1ST),int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9_plantingw3.dta,sect9_plantingw3.dta,s9q7a_os,WHAT WAS THE CAUSE OF THIS SITUATION (1ST)(OTHER SPECIFY),string,%-62s,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9_plantingw3.dta,sect9_plantingw3.dta,s9q7b,WHAT WAS THE CAUSE OF THIS SITUATION (2ND),int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9_plantingw3.dta,sect9_plantingw3.dta,s9q7b_os,WHAT WAS THE CAUSE OF THIS SITUATION (2ND)(OTHER SPECIFY),string,%-43s,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9_plantingw3.dta,sect9_plantingw3.dta,s9q7c,WHAT WAS THE CAUSE OF THIS SITUATION (3RD),int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9_plantingw3.dta,sect9_plantingw3.dta,s9q7c_os,WHAT WAS THE CAUSE OF THIS SITUATION (3RD)(OTHER SPECIFY),string,%-40s,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9b_harvestw3.dta,sect9b_harvestw3.dta,zone,ZONE CODE,int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9b_harvestw3.dta,sect9b_harvestw3.dta,state,STATE CODE,int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9b_harvestw3.dta,sect9b_harvestw3.dta,lga,LGA CODE,int16,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9b_harvestw3.dta,sect9b_harvestw3.dta,sector,SECTOR,int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9b_harvestw3.dta,sect9b_harvestw3.dta,ea,EA CODE,int16,%16.0g,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9b_harvestw3.dta,sect9b_harvestw3.dta,hhid,HOUSEHOLD IDENTIFICATION,int32,%16.0g,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9b_harvestw3.dta,sect9b_harvestw3.dta,s9q29a,MOST IMPORTANT CONSTRAINTS TO NON-FARM BUSINESS OPERATIONS AND GROWTH (1ST),int16,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9b_harvestw3.dta,sect9b_harvestw3.dta,s9q29b,MOST IMPORTANT CONSTRAINTS TO NON-FARM BUSINESS OPERATIONS AND GROWTH (2ND),int16,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9b_harvestw3.dta,sect9b_harvestw3.dta,s9q29c,MOST IMPORTANT CONSTRAINTS TO NON-FARM BUSINESS OPERATIONS AND GROWTH (3RD),int16,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9b_harvestw3.dta,sect9b_harvestw3.dta,s9q30a,PRIMARY CONSTRAINTS PREVENTING HH MBRS FROM OPENING A NON-FARM ENTERPRISE (1ST),int16,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9b_harvestw3.dta,sect9b_harvestw3.dta,s9q30b,PRIMARY CONSTRAINTS PREVENTING HH MBRS FROM OPENING A NON-FARM ENTERPRISE (2ND),int16,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9b_harvestw3.dta,sect9b_harvestw3.dta,s9q30c,PRIMARY CONSTRAINTS PREVENTING HH MBRS FROM OPENING A NON-FARM ENTERPRISE (3RD),int16,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9b_plantingw3.dta,sect9b_plantingw3.dta,zone,ZONE CODE,int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9b_plantingw3.dta,sect9b_plantingw3.dta,state,STATE CODE,int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9b_plantingw3.dta,sect9b_plantingw3.dta,lga,LGA CODE,int16,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9b_plantingw3.dta,sect9b_plantingw3.dta,sector,SECTOR,int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9b_plantingw3.dta,sect9b_plantingw3.dta,ea,EA CODE,int16,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9b_plantingw3.dta,sect9b_plantingw3.dta,hhid,HOUSEHOLD IDENTIFICATION,int32,%16.0g,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9b_plantingw3.dta,sect9b_plantingw3.dta,s9bq1,INDIVIDUAL ID OF HOUSEHOLD MEMBER ANSWERING THIS SECTION,int8,%16.0g,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9b_plantingw3.dta,sect9b_plantingw3.dta,s9bq2,WORRIED YOU WOULD NOT HAVE ENOUGH FOOD TO EAT BECAUSE OF LACK OF MONEY?,int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9b_plantingw3.dta,sect9b_plantingw3.dta,s9bq3,UNABLE TO EAT HEALTHY AND NUTRITIOUS FOOD BECAUSE OF LACK OF MONEY?,int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9b_plantingw3.dta,sect9b_plantingw3.dta,s9bq4,ATE ONLY A FEW KINDS OF FOOD BECAUSE OF LACK OF MONEY?,int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9b_plantingw3.dta,sect9b_plantingw3.dta,s9bq5,HAD TO SKIP A MEAL BECAUSE THERE WAS NOT ENOUGH MONEY?,int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9b_plantingw3.dta,sect9b_plantingw3.dta,s9bq6,ATE LESS THAN YOU THOUGHT YOU SHOULD BECAUSE OF LACK OF MONEY?,int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9b_plantingw3.dta,sect9b_plantingw3.dta,s9bq7,YOUR HOUSEHOLD RAN OUT OF FOOD BECAUSE OF LACK OF MONEY OR OTHER RESOURCES?,int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9b_plantingw3.dta,sect9b_plantingw3.dta,s9bq8,WERE HUNGRY BUT DID NOT EAT BEACAUSE THERE WAS NOT ENOUGH MONEY?,int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9b_plantingw3.dta,sect9b_plantingw3.dta,s9bq9,WENT WITHOUT EATING FOR A WHOLE DAY BECAUSE OF LACK OF MONEY?,int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9b_plantingw3.dta,sect9b_plantingw3.dta,s9bq10,ANY CHILDREN YOUNGER THAN FIVE YEARS CURRENTLY LIVING IN YOUR HOUSEHOLD?,int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9b_plantingw3.dta,sect9b_plantingw3.dta,s9bq11,CHILDREN DID NOT EAT HEALTHY AND NUTRITIOUS FOOD BECAUSE OF LACK OF MONEY?,int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,sect9b_plantingw3.dta,sect9b_plantingw3.dta,s9bq12,CHILDREN WAS HUNGRY BUT DID NOT EAT BECAUSE NOT ENOUGHT MONEY FOR FOOD?,int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta10_harvestw3.dta,secta10_harvestw3.dta,zone,ZONE CODE,int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta10_harvestw3.dta,secta10_harvestw3.dta,state,STATE CODE,int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta10_harvestw3.dta,secta10_harvestw3.dta,lga,LGA CODE,int16,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta10_harvestw3.dta,secta10_harvestw3.dta,sector,SECTOR,int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta10_harvestw3.dta,secta10_harvestw3.dta,ea,EA CODE,int16,%16.0g,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta10_harvestw3.dta,secta10_harvestw3.dta,hhid,HOUSEHOLD IDENTIFICATION,int32,%16.0g,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta10_harvestw3.dta,secta10_harvestw3.dta,network_cd,NETWORK CODE,string,%-3s,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta10_harvestw3.dta,secta10_harvestw3.dta,sa10q2,NETWORK,int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta10_harvestw3.dta,secta10_harvestw3.dta,sa10q2b,NETWORK (OTHER SPECIFY),string,%-29s,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta10_harvestw3.dta,secta10_harvestw3.dta,sa10q3,LOCATION,int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta11c2_harvestw3.dta,secta11c2_harvestw3.dta,zone,ZONE CODE,int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta11c2_harvestw3.dta,secta11c2_harvestw3.dta,state,STATE CODE,int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta11c2_harvestw3.dta,secta11c2_harvestw3.dta,lga,LGA CODE,int16,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta11c2_harvestw3.dta,secta11c2_harvestw3.dta,sector,SECTOR,int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta11c2_harvestw3.dta,secta11c2_harvestw3.dta,ea,EA CODE,int16,%16.0g,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta11c2_harvestw3.dta,secta11c2_harvestw3.dta,hhid,HOUSEHOLD IDENTIFICATION,int32,%16.0g,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta11c2_harvestw3.dta,secta11c2_harvestw3.dta,plotid,PLOT ID,int8,%16.0g,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta11c2_harvestw3.dta,secta11c2_harvestw3.dta,s11c2q1,HAVE YOU USED PESTICIDE ON PLOT SINCE THE NEW YEAR?,int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta11c2_harvestw3.dta,secta11c2_harvestw3.dta,s11c2q2a,WHAT WAS THE QUANTITY OF PESTICIDE USED(QTY)?,double,%16.0g,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta11c2_harvestw3.dta,secta11c2_harvestw3.dta,s11c2q2b,WHAT WAS THE QUANTITY OF PESTICIDE USED (UNIT CODE)?,int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta11c2_harvestw3.dta,secta11c2_harvestw3.dta,s11c2q3a,SOURCE OF PESTICIDE (NETWORK CODE 1),string,%-3s,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta11c2_harvestw3.dta,secta11c2_harvestw3.dta,s11c2q3b,SOURCE OF PESTICIDE (NETWORK CODE 2),string,%-3s,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta11c2_harvestw3.dta,secta11c2_harvestw3.dta,s11c2q4a,CASH (NAIRA) SPENT ON PESTICIDE FROM SOURCE 1,int32,%16.0g,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta11c2_harvestw3.dta,secta11c2_harvestw3.dta,s11c2q4b,CASH (NAIRA) SPENT ON PESTICIDE FROM SOURCE 2,int16,%16.0g,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta11c2_harvestw3.dta,secta11c2_harvestw3.dta,s11c2q5a,AMOUNT IN-KIND (NAIRA) SPENT ON PESTICIDE FROM SOURCE 1,int16,%16.0g,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta11c2_harvestw3.dta,secta11c2_harvestw3.dta,s11c2q5b,AMOUNT IN-KIND (NAIRA) SPENT ON PESTICIDE FROM SOURCE 2,int8,%16.0g,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta11c2_harvestw3.dta,secta11c2_harvestw3.dta,s11c2q6,DID YOU RECEIVE ANY PESTICIDE FOR FREE THAT YOU USED ON PLOT?,int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta11c2_harvestw3.dta,secta11c2_harvestw3.dta,s11c2q7a,WHAT WAS THE QUANTITY OF FREE PESTICIDE USED? (QTY),int8,%16.0g,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta11c2_harvestw3.dta,secta11c2_harvestw3.dta,s11c2q7b,WHAT WAS THE QUANTITY OF FREE PESTICIDE USED? (UNIT CODE),int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta11c2_harvestw3.dta,secta11c2_harvestw3.dta,s11c2q8a,SOURCE OF FREE PESTICIDE (NETWORK CODE 1),string,%-3s,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta11c2_harvestw3.dta,secta11c2_harvestw3.dta,s11c2q8b,SOURCE OF FREE PESTICIDE (NETWORK CODE 2),string,%-3s,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta11c2_harvestw3.dta,secta11c2_harvestw3.dta,s11c2q9,WAS THERE ANYTIME THAT PESTICIDE WAS NOT AVAILABLE WHEN YOU NEEDED IT?,int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta11c2_harvestw3.dta,secta11c2_harvestw3.dta,s11c2q10,HAVE YOU USED HERBICIDE ON PLOT SINCE THE NEW YEAR?,int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta11c2_harvestw3.dta,secta11c2_harvestw3.dta,s11c2q11a,WHAT WAS THE QUANTITY OF HERBICIDE USED? (QTY),double,%16.0g,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta11c2_harvestw3.dta,secta11c2_harvestw3.dta,s11c2q11b,WHAT WAS THE QUANTITY OF HERBICIDE USED? (UNIT CODE),int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta11c2_harvestw3.dta,secta11c2_harvestw3.dta,s11c2q12a,SOURCE OF HERBICIDE (NETWORK CODE 1),string,%-3s,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta11c2_harvestw3.dta,secta11c2_harvestw3.dta,s11c2q12b,SOURCE OF HERBICIDE (NETWORK CODE 2),string,%-3s,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta11c2_harvestw3.dta,secta11c2_harvestw3.dta,s11c2q13a,CASH (NAIRA) SPENT ON HERBICIDE FROM SOURCE 1,int32,%16.0g,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta11c2_harvestw3.dta,secta11c2_harvestw3.dta,s11c2q13b,CASH (NAIRA) SPENT ON HERBICIDE FROM SOURCE 2,int16,%16.0g,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta11c2_harvestw3.dta,secta11c2_harvestw3.dta,s11c2q14a,AMOUNT IN-KIND (NAIRA) SPENT ON HERBICIDE FROM SOURCE 1,int16,%16.0g,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta11c2_harvestw3.dta,secta11c2_harvestw3.dta,s11c2q14b,AMOUNT IN-KIND (NAIRA) SPENT ON HERBICIDE FROM SOURCE 2,int16,%16.0g,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta11c2_harvestw3.dta,secta11c2_harvestw3.dta,s11c2q15,DID YOU RECEIVE ANY HERBICIDE FOR FREE THAT YOU USED ON PLOT?,int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta11c2_harvestw3.dta,secta11c2_harvestw3.dta,s11c2q16a,WHAT WAS THE QUANTITY OF FREE HERBICIDE USED? (QTY),double,%16.0g,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta11c2_harvestw3.dta,secta11c2_harvestw3.dta,s11c2q16b,WHAT WAS THE QUANTITY OF FREE HERBICIDE USED? (UNIT CODE),int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta11c2_harvestw3.dta,secta11c2_harvestw3.dta,s11c2q17a,SOURCE OF FREE HERBICIDE (NETWORK CODE 1),string,%-3s,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta11c2_harvestw3.dta,secta11c2_harvestw3.dta,s11c2q17b,SOURCE OF FREE HERBICIDE (NETWORK CODE 2),string,%-1s,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta11c2_harvestw3.dta,secta11c2_harvestw3.dta,s11c2q18,WAS THERE ANYTIME THAT HERBICIDE WAS NOT AVAILABLE WHEN YOU NEEDED IT?,int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta11c2_harvestw3.dta,secta11c2_harvestw3.dta,s11c2q19,DID YOU USE ANY ANIMALS FOR TRACTION ON PLOT?,int8,%16.0g,1
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta11c2_harvestw3.dta,secta11c2_harvestw3.dta,s11c2q20,HOW MANY DAYS OF OWN ANIMAL DID YOU USE FOR ANIMAL TRACTION?,int8,%16.0g,0
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,secta11c2_harvestw3.dta,secta11c2_harvestw3.dta,s11c2q21,HOW MANY DAYS OF RENTAL FOR ANIMAL TRACTION DID YOU USE?,int8,%16.0g,0
