threshold_sequence_rank,country,wave,idno,catalog_id,file_id,file_name,file_description,case_quantity,variable_quantity,priority_core_target,current_receipt_status,source_saved_path,post_download_review_action
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F186,HH_SEC_V2,This file contains data related to section V of the Household questionnaire - identification questions on households who farm or have livestock or fisheries.,3924,9,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F187,TZY1.HH.Consumption,Household consumption aggregate from year 1 (2008-2009).,3265,41,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F188,TZY2.HH.Consumption,Household consumption aggregate from year 2.,3846,41,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F189,HH.Geovariables_Y2,,3917,50,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F190,comsec_cc,This file contains data related to section C of the Community questionnaire - Investment Projects,5502,11,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F1,AG_NETWORK.NSDstat,,8372,6,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F2,AG_SEC_01.NSDstat,"Key roster information only, including name, age, sex of household members as well as which member is the key respondent for the agricultural questionnaire.",18654,7,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F3,AG_SEC_2A.NSDstat,"Roster of all plots owned or cultivated by the household, including measurement information as calculated by GPS and farmer’s estimate, GPS coordinates, weather conditions at measurement, and reason for missing GPS.",9157,15,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F4,AG_SEC_2B.NSDstat,"Roster of all plots owned or cultivated by the household, including measurement information as calculated by GPS and farmer’s estimate, GPS coordinates, weather conditions at measurement, and reason for missing GPS.",5013,16,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F5,AG_SEC_3A.NSDstat,"Detailed information on usage of plot, main cultivated crops, decision-makers in household, soil type and quality with a focus on erosion, sources of irrigation, ownership status of plot, rental value, usage patterns of fertilizers, and agricultural inputs obtained on credit. Household and hired labor for farming activities is also reported.",9157,178,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F6,AG_SEC_3B.NSDstat,"Detailed information on usage of plot, main cultivated crops, decision-makers in household, soil type and quality with a focus on erosion, sources of irrigation, ownership status of plot, rental value, usage patterns of fertilizers, and agricultural inputs obtained on credit. Household and hired labor for farming activities is also reported.",9173,173,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F7,AG_SEC_4A.NSDstat,"Crop planting patterns, intercropping, area and quantity harvested, associated losses, crop seeds purchased along with associated values, source and type of seed for all annual crops.",10183,40,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F8,AG_SEC_4B.NSDstat,"Crop planting patterns, intercropping, area and quantity harvested, associated losses, crop seeds purchased along with associated values, source and type of seed for all annual crops.",6450,40,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F9,AG_SEC_5A.NSDstat,"Questions on quantity of crops sold, value of sales, customers crops sold to, average distance that crops were transported to for sale, post-harvest losses, how crop residue was handled, method and duration for which crop was stored.",8422,48,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F10,AG_SEC_5B.NSDstat,"Questions on quantity of crops sold, value of sales, customers crops sold to, average distance that crops were transported to for sale, post-harvest losses, how crop residue was handled, method and duration for which crop was stored.",5884,48,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F11,AG_SEC_6A.NSDstat,"Number of fruit trees planted on the plot, when these were planted, presence of intercropping, quantity produced, loss before and after harvest, quantity sold, associated value and location sold, method and quantity of crop stored are asked in this section.",8795,19,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F12,AG_SEC_6B.NSDstat,"Number of permanent crops planted on the plot, when these were planted, how many were planted in the past 12 months, intercropping activities, quantity produced, losses before and after harvest, quantity sold, associated value and location sold, method and quantity of crop stored are asked in this section.",7726,19,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F13,AG_SEC_7A.NSDstat,"Quantity of crop sold, associated value and location sold, post production losses and method and quantity of crop stored are included.",8015,22,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F14,AG_SEC_7B.NSDstat,"Quantity of crop sold, associated value and location sold, post production losses and method and quantity of crop stored are included.",6581,23,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F15,AG_SEC_08.NSDstat,"Information is asked about amount of inputs redeemed from vouchers, household members that received the vouchers and how the inputs redeemed from vouchers were used by the household.",5930,16,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F16,AG_SEC_9A.NSDstat,"Information on crops, companies, pre-planting agreements, and buyer compliance are recorded for farmers engaging in outgrower schemes and contract farming.",5011,16,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F17,AG_SEC_9B.NSDstat,"Information on crops, companies, pre-planting agreements, and buyer compliance are recorded for farmers engaging in outgrower schemes and contract farming.",5010,16,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F18,AG_SEC_9C.NSDstat,"Information on crops, companies, pre-planting agreements, and buyer compliance are recorded for farmers engaging in outgrower schemes and contract farming.",5010,16,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F19,AG_SEC_10.NSDstat,"Information on crops, by-product names and quantity produced, amount of crop used as input, quantity sold, associated prices and buyers and costs incurred due to labor/other inputs are included in this section.",7316,22,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F20,AG_SEC_11.NSDstat,"Detailed information on the number of farm implements and machinery used or owned by the household in the past 12 months along with associated value if sold, whether the item was used, reasons for no usage, whether any of these items were rented or borrowed for use in the last twelve months and associated rents paid.",51532,13,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F21,AG_SEC_12A.NSDstat,"Any extension services or advice that the household received for agricultural or livestock activities in the past 12 months through government extension, NGOs, Cooperative/Farmer’s Association, or Large Scale Farmers, including what activity advice was sought for, subjective rating for advice received, and price paid for receiving advice.",18306,19,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F22,AG_SEC_12B.NSDstat,"Any extension services or advice that the household received for agricultural or livestock activities in the past 12 months through government extension, NGOs, Cooperative/Farmer’s Association, Large Scale Farmers, Radio/television, Publications or Neighbors including what activity advice was sought for, subjective rating for advice received, and price paid for receiving advice.",28271,7,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F23,AG_SEC_A.NSDstat,"Household location variables, unique within panel round household identification variables, date and time of interview, analytic weights, cluster identification, sampling strata identification, enumerator identification, supervisor identification, and data entry clerk identification.",5010,31,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F24,COM_SEC_A1A2.NSDstat,"Community identification information including region, district, ward, regional capital identifier, location of market price information, and enumeration area, as well as survey staff information such as interviewers ID code, supervisor, and direct observation questions.",401,43,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F25,COM_SEC_CB.NSDstat,Information on access to basic services in terms of distance and associated transportation costs for these services.,12431,11,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F26,COM_SEC_CC.NSDstat,"Sources of funds and associated amounts for recent construction projects such as road construction/maintenance, market construction/maintenance, water supply such as wells and pumps, school construction and maintenance at pre-primary, primary and secondary levels, health and veterinary services, irrigation schemes and grain storages.",5614,12,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F27,COM_SEC_CD.NSDstat,"Land use related issues with estimated percentages of how different types of village land are used (cultivation, forest, pasture, wetland, residential, business), as well as reasons for re-allocation of land (if any), number of households affected, and associated compensation.",400,39,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F28,COM_SEC_CE.NSDstat,"Participants utilizing SACCOs and other farmer cooperative groups, activities undertaken by cooperatives, the timing and quantity of the masika and vuli rainy seasons, detailed information on maize seed suppliers and sales, and the migration patterns of community members due to livestock activities.",401,43,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F29,COM_SEC_CF.NSDstat,"Market prices for the surveyed communities, reported for both the village level and the district capital area.",20852,13,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F30,COM_SEC_CF_ID.NSDstat,Sec CF ID and location,401,23,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F31,COM_SEC_CG.NSDstat,"Records the local units used for certain items in the surveyed communities. Similar to Section CF, the information is collected both at the village level and the district capital area. The kilogram or liter equivalent for the local units is collected, in addition to the price of the item in that local unit.",9624,14,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F32,ConsumptionNPS3.NSDstat,,4883,35,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F33,FILTERS.NSDstat,"Screening questions for household, agriculture, livestock and fishery modules.",4845,22,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F34,HH_SEC_A.NSDstat,"SECTION A: HOUSEHOLD IDENTIFICATION / SURVEY STAFF DETAILS Household location variables, unique within panel round household identification variables, date and time of interview, analytic weights, cluster identification, sampling strata identification, enumerator identification,supervisor identification, and data entry clerk identification.",5010,52,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F35,HH_SEC_B.NSDstat,"SECTION B: HOUSEHOLD MEMBER ROSTER Roster of household members, individual characteristics including: sex, age, relationship to the household head, panel member identification, presence in household, general occupation, parental status, place of birth, marital status, and spouse identification.",25412,45,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F36,HH_SEC_C.NSDstat,"SECTION C: EDUCATION Educational enrollment and attainment; literacy, education history/ level attainment, current enrollment, school characteristics, temporary absence, education examination (participation and score) and education expenditures.",25412,42,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F37,HH_SEC_D.NSDstat,"SECTION D: HEALTH General health status and utilization of health services; source and financing of health treatments /hospitalization, disaggregated health expenditures, bednet use, pregnancy, prenatal care and births, child health and ailments / diarrhea.",25412,45,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F38,HH_SEC_E.NSDstat,"SECTION E: LABOUR Labor market participation; activities including unpaid apprenticeship, wage work, non-farm enterprise, and agricultural activity (including livestock and fishery activities) in the last seven days and in the last twelve months. Also includes unemployment and steps taken to find work, secondary activities, industry (TASCO) and occupation (ISIC) codes, wages earned, contract ty...",25412,103,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F39,HH_SEC_F.NSDstat,SECTION F: FOOD CONSUMED OUTSIDE THE HOUSEHOLD Value of food consumed outside the home during the last seven days.,25412,19,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F40,HH_SEC_G.NSDstat,"SECTION G: SUBJECTIVE WELFARE Self-reported level of satisfaction with health, financial status, housing, job, services, and safety. Also includes perceived status at present, and as of 1 and 10 years ago.",25412,16,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F41,HH_SEC_H.NSDstat,"SECTION H: FOOD SECURITY Information on the household’s diet and food intake patterns, months of food insecurity, and distribution of food within the household.",5010,59,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F42,HH_SEC_I.NSDstat,"SECTION I: HOUSING, WATER AND SANITATION Tenure status, rental expenditure, estimated rental value, dwelling maintenance and improvement expenditures, dwelling characteristics, including size, construction materials, toilet facilities and means of garbage disposal. Also includes, main type of cooking and lighting fuel, access to water /drinking water and time spent collecting water.",5010,31,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F43,HH_SEC_J1.NSDstat,"SECTION J1: CONSUMPTION OF FOOD OVER THE PAST ONE WEEK Consumption of 59 key items/ item groups over the last 7 days. These 59 items/item groups are divided into twelve broader categories; “Cereals and Cereal Products”, “Starches, Sugars and Sweets”, “Pulses, Dry”, “Nuts and Seeds”, “Vegetables”, “Fruits”, “Meat, Meat Products, Fish”, “Milk and Milk Products”, Oils and Fats”, “Spices and Other ...",295590,13,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F44,HH_SEC_J2.NSDstat,SECTION J2: FOOD FORTIFICATION Information on household’s consumption of fortified food items,20040,8,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F45,HH_SEC_J3.NSDstat,"SECTION J3: FREQUENCY OF CONSUMED ITEMS Number of days general food categories where consumed by the household in the last 7 days, includes: “Cereals,Grains and Cerel Products”, “Roots, Tubers, and Plantains”, Nuts and Pulses”, Vegetables”, Meat, Fish and Animal Products”, “Fruits” “Milk/Milk Products”, “Fats/Oils”, Sugar/Sugar Products/Honey”, and “Spices/Condiments”.",50100,5,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F46,HH_SEC_J4.NSDstat,SECTION J4: Number of people living outside of the household that shared meals within the household and then total number of meals shared over the last 7 days.,20040,6,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F47,HH_SEC_K.NSDstat,"SECTION K: NON-FOOD EXPENDITURES – PAST ONE WEEK & ONE MONTH Total expenditure on non-food items during the last week or last month, including; public transportation, fuels, cellular phone credits, personal hygiene items, etc.",130260,6,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F48,HH_SEC_L.NSDstat,"SECTION L: NON-FOOD EXPENDITURES – PAST TWELVE MONTHS Total expenditure on non-food items during the past 12 months, including; household items, community contributions, fees and fines, marriage costs, clothing, etc.",130260,6,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F49,HH_SEC_M.NSDstat,"SECTION M: HOUSEHOLD ASSETS Quantity of key items owned by the household, age of item, purchase price, and current estimated value for items including, radio, telephones, appliances, furniture, cookware, vehicles, land, and agricultural tools.",265530,7,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F50,HH_SEC_N.NSDstat,"SECTION N: FAMILY / HOUSEHOLD NON-FARM ENTERPRISES Details on non-farm businesses operated by the household during the last 12 months, including type of product or service provided, household members involved with the enterprise, value of current stock, operation location, length of time the enterprise has been operating, income earned, profits, business operating costs etc.",5759,40,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F51,HH_SEC_O1.NSDstat,"SECTION O1: ASSISTANCE AND GROUPS Financial and in-kind assistance provided by both government and non-government institutions, including free food/maize distribution, food for work or cash for work programmes, inputs for work programmes, and school scholarships.",30060,13,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F52,HH_SEC_O2.NSDstat,"SECTION O2: ASSISTANCE AND GROUPS Involvement in in cooperative microfinance activities and financial details of membership, including contributions, withdrawal history, and repayment plans.",5045,17,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F53,HH_SEC_P.NSDstat,"SECTION P: CREDIT Utilization of credit and loan institutions, including sources, amounts borrowed, and repayment plans.",5117,15,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F54,HH_SEC_Q1.NSDstat,"SECTION Q1: FINANCE Use of financial institutions and mobile-phone based money transfer services, income from rent or pensions,supplemental income sources, and banking history.",5010,33,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F55,HH_SEC_Q2.NSDstat,"SECTION Q2: FINANCE Remittances or financial assistance received in the last 12 months from sources residing in Tanzania or abroad, including socio-demographic characteristics of source, remittance channels, and use of cash/in-kind items.",5474,24,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F56,HH_SEC_R.NSDstat,"SECTION R: RECENT SHOCKS TO HOUSEHOLD WELFARE Severity ranking of 19 common shocks, such as “drought or floods”, “severe water shortage”, and “death of member of household”. More detailed information and coping strategies are asked of the three most severe shocks.",95190,12,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
