download_priority_order,queue_role,country,wave,idno,catalog_id,file_id,file_name,file_description,case_quantity,variable_quantity,source_saved_path,priority_core_target,current_receipt_status,post_download_review_action
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,2936,F64,AG_MOD_U,"Data collected through Agriculture Questionnaire, Module U: Land Disposition",12653,21,temp/source_snapshots/priority_lsms_isa_public_documentation/15_MWI_2016_IHS-IV_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,2936,F65,AG_MOD_V,"Data collected through Agriculture Questionnaire, Module V: Land Tenure",19470,29,temp/source_snapshots/priority_lsms_isa_public_documentation/15_MWI_2016_IHS-IV_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,2936,F66,PlotGeovariablesIHS4,Plot geographic location,16654,9,temp/source_snapshots/priority_lsms_isa_public_documentation/15_MWI_2016_IHS-IV_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,2936,F67,FS_METADATA,Fishery questionnaire metadata,12447,28,temp/source_snapshots/priority_lsms_isa_public_documentation/15_MWI_2016_IHS-IV_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,2936,F68,FS_MOD_A,"Data collected through Fishery Questionnaire, Module A: Engage in Fishing Activity",12447,7,temp/source_snapshots/priority_lsms_isa_public_documentation/15_MWI_2016_IHS-IV_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,2936,F69,FS_MOD_B,"Data collected through Fishery Questionnaire, Module B: Fisheries Calendar - household level data",415,15,temp/source_snapshots/priority_lsms_isa_public_documentation/15_MWI_2016_IHS-IV_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,2936,F70,FS_MOD_C,"Data collected through Fishery Questionnaire, Module C: Fisheries Labour (last high season) - individual level data",2002,20,temp/source_snapshots/priority_lsms_isa_public_documentation/15_MWI_2016_IHS-IV_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,2936,F71,FS_MOD_D1,"Data collected through Fishery Questionnaire, Module D: Fisheries Input (last high season) - fishing gear",232,12,temp/source_snapshots/priority_lsms_isa_public_documentation/15_MWI_2016_IHS-IV_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,2936,F72,FS_MOD_D2,"Data collected through Fishery Questionnaire, Module D: Fisheries Input (last high season) - boat/ engine",158,11,temp/source_snapshots/priority_lsms_isa_public_documentation/15_MWI_2016_IHS-IV_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,2936,F73,FS_MOD_D3,"Data collected through Fishery Questionnaire, Module D: Fisheries Input (last high season) - household level data",415,25,temp/source_snapshots/priority_lsms_isa_public_documentation/15_MWI_2016_IHS-IV_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,2936,F74,FS_MOD_E1,"Data collected through Fishery Questionnaire, Module E: Fisheries Output (last high season) - fish type",248,59,temp/source_snapshots/priority_lsms_isa_public_documentation/15_MWI_2016_IHS-IV_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,2936,F75,FS_MOD_E2,"Data collected through Fishery Questionnaire, Module E: Fisheries Output (last high season) - fishing gear",34,6,temp/source_snapshots/priority_lsms_isa_public_documentation/15_MWI_2016_IHS-IV_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,2936,F76,FS_MOD_F1,"Data collected through Fishery Questionnaire, Module F: Fish Trading (last high season) - fish type",553,31,temp/source_snapshots/priority_lsms_isa_public_documentation/15_MWI_2016_IHS-IV_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,2936,F77,FS_MOD_F2,"Data collected through Fishery Questionnaire, Module F: Fish Trading (last high season) - cost item",246,6,temp/source_snapshots/priority_lsms_isa_public_documentation/15_MWI_2016_IHS-IV_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,2936,F78,FS_MOD_G,"Data collected through Fishery Questionnaire, Module G: Fisheries Labour (last low season) - individual level data",2001,20,temp/source_snapshots/priority_lsms_isa_public_documentation/15_MWI_2016_IHS-IV_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,2936,F79,FS_MOD_H1,"Data collected through Fishery Questionnaire, Module H: Fisheries Input (last low season) - fishing gear",140,12,temp/source_snapshots/priority_lsms_isa_public_documentation/15_MWI_2016_IHS-IV_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,2936,F80,FS_MOD_H2,"Data collected through Fishery Questionnaire, Module H: Fisheries Input (last low season) - boat/ engine",104,11,temp/source_snapshots/priority_lsms_isa_public_documentation/15_MWI_2016_IHS-IV_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,2936,F81,FS_MOD_H3,"Data collected through Fishery Questionnaire, Module H: Fisheries Input (last low season) - household level data",443,25,temp/source_snapshots/priority_lsms_isa_public_documentation/15_MWI_2016_IHS-IV_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,2936,F82,FS_MOD_I1,"Data collected through Fishery Questionnaire, Module I: Fisheries Output (last low season) - fishing type",142,65,temp/source_snapshots/priority_lsms_isa_public_documentation/15_MWI_2016_IHS-IV_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,2936,F83,FS_MOD_I2,"Data collected through Fishery Questionnaire, Module I: Fisheries Output (last low season) - fishing gear",36,6,temp/source_snapshots/priority_lsms_isa_public_documentation/15_MWI_2016_IHS-IV_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,2936,F84,FS_MOD_J1,"Data collected through Fishery Questionnaire, Module J: Fish Trading (last low season) - fish type",433,31,temp/source_snapshots/priority_lsms_isa_public_documentation/15_MWI_2016_IHS-IV_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,2936,F85,FS_MOD_J2,"Data collected through Fishery Questionnaire, Module J: Fish Trading (last low season) - cost item",193,6,temp/source_snapshots/priority_lsms_isa_public_documentation/15_MWI_2016_IHS-IV_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,2936,F86,COM_CA,"Data collected through Community Questionnaire, Module CA: Community Identification - community level data",755,5,temp/source_snapshots/priority_lsms_isa_public_documentation/15_MWI_2016_IHS-IV_v04_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,2936,F87,COM_CB,"Data collected through Community Questionnaire, Module CB: Roster of Informants",6733,10,temp/source_snapshots/priority_lsms_isa_public_documentation/15_MWI_2016_IHS-IV_v04_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,2936,F88,COM_CC,"Data collected through Community Questionnaire, Module CC: Basic Information - community level data",755,35,temp/source_snapshots/priority_lsms_isa_public_documentation/15_MWI_2016_IHS-IV_v04_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,2936,F89,COM_CD,"Data collected through Community Questionnaire, Module CD: Access to Basic Services - community level data",755,97,temp/source_snapshots/priority_lsms_isa_public_documentation/15_MWI_2016_IHS-IV_v04_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,2936,F90,COM_CE,"Data collected through Community Questionnaire, Module CE: Economic Activities - community level data",755,31,temp/source_snapshots/priority_lsms_isa_public_documentation/15_MWI_2016_IHS-IV_v04_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,2936,F91,COM_CF1,"Data collected through Community Questionnaire, Module CF: Agriculture - community level data",755,29,temp/source_snapshots/priority_lsms_isa_public_documentation/15_MWI_2016_IHS-IV_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,2936,F92,COM_CF2,"Data collected through Community Questionnaire, Module CF: Agriculture - community-project level data",971,16,temp/source_snapshots/priority_lsms_isa_public_documentation/15_MWI_2016_IHS-IV_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,2936,F93,COM_CG,"Data collected through Community Questionnaire, Module CG: Changes - community-event level data",7550,7,temp/source_snapshots/priority_lsms_isa_public_documentation/15_MWI_2016_IHS-IV_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,2936,F94,COM_CI,"Data collected through Community Questionnaire, Module CI: Communal Resource Management - community-resource level data",3775,33,temp/source_snapshots/priority_lsms_isa_public_documentation/15_MWI_2016_IHS-IV_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,2936,F95,COM_CJ,"Data collected through Community Questionnaire, Module CJ: Communal Organization - communal group type",15855,10,temp/source_snapshots/priority_lsms_isa_public_documentation/15_MWI_2016_IHS-IV_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,2936,F96,COM_META,Community questionnaire metadata,755,41,temp/source_snapshots/priority_lsms_isa_public_documentation/15_MWI_2016_IHS-IV_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,2936,F98,HouseholdGeovariablesIHS4,Household Geovariables IHS4,12447,39,temp/source_snapshots/priority_lsms_isa_public_documentation/15_MWI_2016_IHS-IV_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,2936,F99,IHS4 Consumption Aggregate,IHS4 consumption aggregate data,12447,71,temp/source_snapshots/priority_lsms_isa_public_documentation/15_MWI_2016_IHS-IV_v04_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,2936,F100,com_ch,"Module CH: Community Needs, Actions & Achievements",2530,33,temp/source_snapshots/priority_lsms_isa_public_documentation/15_MWI_2016_IHS-IV_v04_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,2936,F101,AG_MOD_D,"Data collected through Agriculture Questionnaire, Module D: Plot Details (rainy season) - plot level",15724,289,temp/source_snapshots/priority_lsms_isa_public_documentation/15_MWI_2016_IHS-IV_v04_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,2936,F102,AG_MOD_J,"Data collected through Agriculture Questionnaire, Module J: Plot Roster (dry/ dimba season) - plot level",1198,16,temp/source_snapshots/priority_lsms_isa_public_documentation/15_MWI_2016_IHS-IV_v04_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,2936,F103,AG_MOD_K,"Data collected through Agriculture Questionnaire, Module K: Plot Details (dry/ dimba season) - plot level",1198,184,temp/source_snapshots/priority_lsms_isa_public_documentation/15_MWI_2016_IHS-IV_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,2936,F104,AG_MOD_M,"Data collected through Agriculture Questionnaire, Module M: Crops (dry/ dimba season) - plot-crop",1593,35,temp/source_snapshots/priority_lsms_isa_public_documentation/15_MWI_2016_IHS-IV_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,2936,F105,ag_mod_e3,"Data collected through Agriculture Questionnaire, Module E: Coupon Use (rainy season) - household level",9646,23,temp/source_snapshots/priority_lsms_isa_public_documentation/15_MWI_2016_IHS-IV_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,1003,F1,HH_MOD_A_FILT.NSDstat,,12271,57,temp/source_snapshots/priority_lsms_isa_public_documentation/16_MWI_2010_IHS-III_v01_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,1003,F2,HH_MOD_B.NSDstat,,56409,40,temp/source_snapshots/priority_lsms_isa_public_documentation/16_MWI_2010_IHS-III_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,1003,F3,HH_MOD_C.NSDstat,,56218,42,temp/source_snapshots/priority_lsms_isa_public_documentation/16_MWI_2010_IHS-III_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,1003,F4,HH_MOD_D.NSDstat,,56218,68,temp/source_snapshots/priority_lsms_isa_public_documentation/16_MWI_2010_IHS-III_v01_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,1003,F5,HH_MOD_E.NSDstat,,56218,82,temp/source_snapshots/priority_lsms_isa_public_documentation/16_MWI_2010_IHS-III_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,1003,F6,HH_MOD_F.NSDstat,,12271,68,temp/source_snapshots/priority_lsms_isa_public_documentation/16_MWI_2010_IHS-III_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,1003,F7,HH_MOD_G1.NSDstat,,1521604,19,temp/source_snapshots/priority_lsms_isa_public_documentation/16_MWI_2010_IHS-III_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,1003,F8,HH_MOD_G2.NSDstat,,122710,6,temp/source_snapshots/priority_lsms_isa_public_documentation/16_MWI_2010_IHS-III_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,1003,F9,HH_MOD_G3.NSDstat,,23263,8,temp/source_snapshots/priority_lsms_isa_public_documentation/16_MWI_2010_IHS-III_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,1003,F10,HH_MOD_H.NSDstat,,12271,43,temp/source_snapshots/priority_lsms_isa_public_documentation/16_MWI_2010_IHS-III_v01_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,1003,F11,HH_MOD_I1.NSDstat,,110439,6,temp/source_snapshots/priority_lsms_isa_public_documentation/16_MWI_2010_IHS-III_v01_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,1003,F12,HH_MOD_I2.NSDstat,,245420,6,temp/source_snapshots/priority_lsms_isa_public_documentation/16_MWI_2010_IHS-III_v01_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,1003,F13,HH_MOD_J.NSDstat,,478569,6,temp/source_snapshots/priority_lsms_isa_public_documentation/16_MWI_2010_IHS-III_v01_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,1003,F14,HH_MOD_K.NSDstat,,245420,7,temp/source_snapshots/priority_lsms_isa_public_documentation/16_MWI_2010_IHS-III_v01_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,1003,F15,HH_MOD_L.NSDstat,,392672,10,temp/source_snapshots/priority_lsms_isa_public_documentation/16_MWI_2010_IHS-III_v01_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,1003,F16,HH_MOD_M.NSDstat,,276396,22,temp/source_snapshots/priority_lsms_isa_public_documentation/16_MWI_2010_IHS-III_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,1003,F17,HH_MOD_N1.NSDstat,,12271,13,temp/source_snapshots/priority_lsms_isa_public_documentation/16_MWI_2010_IHS-III_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,1003,F18,HH_MOD_N2.NSDstat,,12509,112,temp/source_snapshots/priority_lsms_isa_public_documentation/16_MWI_2010_IHS-III_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,1003,F19,HH_MOD_O.NSDstat,,19577,27,temp/source_snapshots/priority_lsms_isa_public_documentation/16_MWI_2010_IHS-III_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,1003,F20,HH_MOD_P.NSDstat,,184066,12,temp/source_snapshots/priority_lsms_isa_public_documentation/16_MWI_2010_IHS-III_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,1003,F21,HH_MOD_Q.NSDstat,,36813,11,temp/source_snapshots/priority_lsms_isa_public_documentation/16_MWI_2010_IHS-III_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,1003,F22,HH_MOD_R.NSDstat,,159523,20,temp/source_snapshots/priority_lsms_isa_public_documentation/16_MWI_2010_IHS-III_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,1003,F23,HH_MOD_S1.NSDstat,,12368,18,temp/source_snapshots/priority_lsms_isa_public_documentation/16_MWI_2010_IHS-III_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,1003,F24,HH_MOD_S2.NSDstat,,12271,19,temp/source_snapshots/priority_lsms_isa_public_documentation/16_MWI_2010_IHS-III_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,1003,F25,HH_MOD_T.NSDstat,,12271,18,temp/source_snapshots/priority_lsms_isa_public_documentation/16_MWI_2010_IHS-III_v01_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,1003,F26,HH_MOD_U.NSDstat,,257691,18,temp/source_snapshots/priority_lsms_isa_public_documentation/16_MWI_2010_IHS-III_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,1003,F27,HH_MOD_V.NSDstat,,56218,19,temp/source_snapshots/priority_lsms_isa_public_documentation/16_MWI_2010_IHS-III_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,1003,F28,HH_MOD_W.NSDstat,,694,21,temp/source_snapshots/priority_lsms_isa_public_documentation/16_MWI_2010_IHS-III_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,1003,F29,HH_MOD_X.NSDstat,,12271,19,temp/source_snapshots/priority_lsms_isa_public_documentation/16_MWI_2010_IHS-III_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,1003,F30,AG_MOD_A_FILT.NSDstat,,10401,8,temp/source_snapshots/priority_lsms_isa_public_documentation/16_MWI_2010_IHS-III_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,1003,F31,AG_MOD_B.NSDstat,,5409,94,temp/source_snapshots/priority_lsms_isa_public_documentation/16_MWI_2010_IHS-III_v01_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,1003,F32,AG_MOD_C.NSDstat,,19265,11,temp/source_snapshots/priority_lsms_isa_public_documentation/16_MWI_2010_IHS-III_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,1003,F33,AG_MOD_D.NSDstat,,19265,218,temp/source_snapshots/priority_lsms_isa_public_documentation/16_MWI_2010_IHS-III_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,1003,F34,AG_MOD_E.NSDstat,,16641,51,temp/source_snapshots/priority_lsms_isa_public_documentation/16_MWI_2010_IHS-III_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,1003,F35,AG_MOD_F.NSDstat,,25379,72,temp/source_snapshots/priority_lsms_isa_public_documentation/16_MWI_2010_IHS-III_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,1003,F36,AG_MOD_G.NSDstat,,28143,36,temp/source_snapshots/priority_lsms_isa_public_documentation/16_MWI_2010_IHS-III_v01_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,1003,F37,AG_MOD_H.NSDstat,,24009,68,temp/source_snapshots/priority_lsms_isa_public_documentation/16_MWI_2010_IHS-III_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
