download_rank,country,wave,idno,requirement_review_order,requirement,requirement_role,file_rank,file_name,file_description,candidate_variable_rows,strong_candidate_variable_rows,top_variable_names,acceptance_gate_status,current_file_verification_status,minimum_batch_review_status,fill_file_present_direct_or_archive,fill_file_readable,fill_schema_extracted,fill_required_variables_found,fill_documentation_crosschecked,fill_accept_file_for_requirement,review_notes
9,Uganda,2019-2020,UGA_2019_UNPS_v03_M,1,household_person_keys,merge_key_gate,3,GSEC15D.NSDstat,Household Consumption Expenditures – Semi-durable and Durable Goods and Services (Last 365 days) & Non-Consumption Expenditures (Last 365 Days) Level of observation:Consumption Item,1,1,hhid,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
9,Uganda,2019-2020,UGA_2019_UNPS_v03_M,1,household_person_keys,merge_key_gate,4,GSEC17_1.NSDstat,Welfare and Food Security Level of observation:Household,1,1,hhid,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
9,Uganda,2019-2020,UGA_2019_UNPS_v03_M,1,household_person_keys,merge_key_gate,5,GSEC19.NSDstat,Link with the Agriculture Questionnaire Level of observation:Household,1,1,hhid,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
9,Uganda,2019-2020,UGA_2019_UNPS_v03_M,1,household_person_keys,merge_key_gate,6,GSEC1.NSDstat,Household Identification Particulars Level of observation:Household,1,1,hhid,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
9,Uganda,2019-2020,UGA_2019_UNPS_v03_M,1,household_person_keys,merge_key_gate,7,GSEC7_1.NSDstat,Savings Level of observation:Household,1,1,hhid,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
9,Uganda,2019-2020,UGA_2019_UNPS_v03_M,1,household_person_keys,merge_key_gate,8,GSEC7_2.NSDstat,"Sources of income, financial decisions Level of observation:Household",1,1,hhid,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
9,Uganda,2019-2020,UGA_2019_UNPS_v03_M,2,weights_and_design,survey_design_gate,1,CSEC1A.NSDstat,Identification Particulars,1,1,Final_EA_code,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
9,Uganda,2019-2020,UGA_2019_UNPS_v03_M,2,weights_and_design,survey_design_gate,2,CSEC2.NSDstat,Service Availability in LC1 Service type,1,1,Final_EA_code,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
9,Uganda,2019-2020,UGA_2019_UNPS_v03_M,2,weights_and_design,survey_design_gate,3,CSEC2A.NSDstat,Land use and planning,1,1,Final_EA_code,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
9,Uganda,2019-2020,UGA_2019_UNPS_v03_M,2,weights_and_design,survey_design_gate,4,CSEC2B.NSDstat,Client satisfaction with health facilities EA,1,1,Final_EA_code,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
9,Uganda,2019-2020,UGA_2019_UNPS_v03_M,2,weights_and_design,survey_design_gate,5,CSEC2C.NSDstat,Water and Sanitation - toilets EA,1,1,Final_EA_code,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
9,Uganda,2019-2020,UGA_2019_UNPS_v03_M,2,weights_and_design,survey_design_gate,6,CSEC2C_0.NSDstat,Water and Sanitation EA,1,1,Final_EA_code,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
9,Uganda,2019-2020,UGA_2019_UNPS_v03_M,2,weights_and_design,survey_design_gate,7,CSEC3_0.NSDstat,Education (primary education) EA,1,1,Final_EA_code,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
9,Uganda,2019-2020,UGA_2019_UNPS_v03_M,2,weights_and_design,survey_design_gate,8,CSEC3A.NSDstat,Availability of Facilities at School Facility type,1,1,Final_EA_code,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
9,Uganda,2019-2020,UGA_2019_UNPS_v03_M,3,consumption_or_income,financial_denominator_gate,1,GSEC15B.NSDstat,"Household Consumption Expenditures – Food, Beverages and Tobacco (Last 7 days) Level of observation:Consumption Item",9,9,CEB03;CEB04;CEB07;CEB10;CEB11;CEB14a;CEB15;CEB16;coicop_2,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
9,Uganda,2019-2020,UGA_2019_UNPS_v03_M,3,consumption_or_income,financial_denominator_gate,2,pov2019_20.NSDstat,Consumption aggregate dataset,3,3,cpexp30;nrrexp30;hpline,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
9,Uganda,2019-2020,UGA_2019_UNPS_v03_M,4,oop_health_expenditure,financial_outcome_gate,1,GSEC5.NSDstat,Health Level of observation:Individual,8,8,h5q12a;h5q12b;h5q12f;h5q12f_1;h5q12g;h5q12c;h5q12d;h5q12e,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
9,Uganda,2019-2020,UGA_2019_UNPS_v03_M,4,oop_health_expenditure,financial_outcome_gate,2,GSEC6_1.NSDstat,Child Nutrition and Health Level of observation:Individual,3,3,h6q12h;s6q07_1;s6q07_3i,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
9,Uganda,2019-2020,UGA_2019_UNPS_v03_M,4,oop_health_expenditure,financial_outcome_gate,3,GSEC6_3.NSDstat,Child nutrition and health – feeding counselling Level of observation:Individual,1,1,t31,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
9,Uganda,2019-2020,UGA_2019_UNPS_v03_M,5,health_need_and_access,access_outcome_gate,1,CSEC2B.NSDstat,Client satisfaction with health facilities EA,6,6,s2bq13__1;s2bq09;s2bq10;s2bq13__2;s2bq13__3;s2bq13__4,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
9,Uganda,2019-2020,UGA_2019_UNPS_v03_M,5,health_need_and_access,access_outcome_gate,2,CSEC4B.NSDstat,Health Facility - Availability of equipment/ services Level of observation: EA,4,4,s4bq23;s4bq26;s4bq27;s4bq28,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
9,Uganda,2019-2020,UGA_2019_UNPS_v03_M,5,health_need_and_access,access_outcome_gate,3,CSEC4L.NSDstat,Access to Water at the Health facility Level of observation: Water facility type,1,1,Health_Water_id,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
9,Uganda,2019-2020,UGA_2019_UNPS_v03_M,5,health_need_and_access,access_outcome_gate,4,GSEC6_1.NSDstat,Child Nutrition and Health Level of observation:Individual,1,1,s6q15b,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
9,Uganda,2019-2020,UGA_2019_UNPS_v03_M,6,survey_timing,climate_timing_gate,1,GSEC12_2.NSDstat,Non-Agricultural Household Enterprises/Activities Level of observation:Enterprise,3,0,h12q04;h12q12;h12q13,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
9,Uganda,2019-2020,UGA_2019_UNPS_v03_M,6,survey_timing,climate_timing_gate,2,GSEC1.NSDstat,Household Identification Particulars Level of observation:Household,2,1,month;year,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
9,Uganda,2019-2020,UGA_2019_UNPS_v03_M,6,survey_timing,climate_timing_gate,3,AGSEC5A.NSDstat,Quantification of Production – 1st Visit Parcel-Plot-Crop level,3,0,s5aq06f_1;s5aq06f_11;s5aq06f_1_1,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
9,Uganda,2019-2020,UGA_2019_UNPS_v03_M,6,survey_timing,climate_timing_gate,4,GSEC2.NSDstat,Household Roster Level of observation:Individual,2,0,h2q9b;h2q9c,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
9,Uganda,2019-2020,UGA_2019_UNPS_v03_M,6,survey_timing,climate_timing_gate,5,GSEC9.NSDstat,"Housing Conditions, Water and Sanitation Level of observation:Household",1,1,dwellingVisit,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
9,Uganda,2019-2020,UGA_2019_UNPS_v03_M,6,survey_timing,climate_timing_gate,6,AGSEC9A.NSDstat,Extension Services Extension Source,1,1,h9q07a,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
9,Uganda,2019-2020,UGA_2019_UNPS_v03_M,7,climate_geography,climate_geography_gate,1,pov2019_20.NSDstat,Consumption aggregate dataset,3,3,regurb;urban;district,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
9,Uganda,2019-2020,UGA_2019_UNPS_v03_M,7,climate_geography,climate_geography_gate,2,GSEC1.NSDstat,Household Identification Particulars Level of observation:Household,1,1,urban,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
9,Uganda,2019-2020,UGA_2019_UNPS_v03_M,7,climate_geography,climate_geography_gate,3,CSEC1A.NSDstat,Identification Particulars,1,1,Final_EA_code,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
9,Uganda,2019-2020,UGA_2019_UNPS_v03_M,7,climate_geography,climate_geography_gate,4,CSEC2.NSDstat,Service Availability in LC1 Service type,1,1,Final_EA_code,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
9,Uganda,2019-2020,UGA_2019_UNPS_v03_M,7,climate_geography,climate_geography_gate,5,CSEC2A.NSDstat,Land use and planning,1,1,Final_EA_code,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
9,Uganda,2019-2020,UGA_2019_UNPS_v03_M,7,climate_geography,climate_geography_gate,6,CSEC2B.NSDstat,Client satisfaction with health facilities EA,1,1,Final_EA_code,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
9,Uganda,2019-2020,UGA_2019_UNPS_v03_M,7,climate_geography,climate_geography_gate,7,CSEC2C.NSDstat,Water and Sanitation - toilets EA,1,1,Final_EA_code,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
9,Uganda,2019-2020,UGA_2019_UNPS_v03_M,7,climate_geography,climate_geography_gate,8,CSEC2C_0.NSDstat,Water and Sanitation EA,1,1,Final_EA_code,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
10,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1,household_person_keys,merge_key_gate,1,S01,"This file contains household-member information from Section 1 - Household Roster of the questionnaire. It contains the following information: Demographic characteristics (including name,...",8,1,v01_10;REC_TYPE;v01_01;v01_02;v01_03;v01_04;v01_05a;v01_05b,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
10,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1,household_person_keys,merge_key_gate,2,S21x,The file contains data for Section 21. Panel Sample Household Tracking Q (21.06 - 21.14) of the NLSS III (2010/11) questionnaire.,2,2,v21_10;v21_11,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
10,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1,household_person_keys,merge_key_gate,3,S10B,The file contains data for Part B. Jobs during the past 12 Months of Section 10. Jobs and Time Use of the NLSS III (2010/11) questionnaire.,1,1,v10_02,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
10,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1,household_person_keys,merge_key_gate,4,S12,The file contains data for Section 12. Wage Jobs of the NLSS III (2010/11) questionnaire.,1,1,v12_01,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
10,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,2,weights_and_design,survey_design_gate,1,anthro,,1,1,weight,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
10,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,2,weights_and_design,survey_design_gate,2,S06B,"This file contains household-level information from Section 6 - Non-food Expenditures and Inventory of Durable Goods, Section B - Infrequent Non-Food Expenditures of the questionnaire.",1,1,xhpsu,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
10,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,2,weights_and_design,survey_design_gate,3,S06C,"This file contains household-level information from Section 6 - Non-food Expenditures and Inventory of Durable Goods, Section C - Inventory of Durable Goods of the questionnaire.",1,1,xhpsu,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
10,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,2,weights_and_design,survey_design_gate,4,S06D,"This file contains household-level information from Section 6 - Non-food Expenditures and Inventory of Durable Goods, Section D - Own Account Production of Goods of the questionnaire.",1,1,xhpsu,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
10,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,2,weights_and_design,survey_design_gate,5,S09D,The file contains data for Part D. Household Decisions of Section 9. Marriage and Maternity History of the NLSS III (2010/11) questionnaire.,1,1,xhpsu,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
10,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,2,weights_and_design,survey_design_gate,6,S15D,The file contains data for Part D. Household Decisions of Section 15. Credit and Savings of the NLSS III (2010/11) questionnaire.,1,1,xhpsu,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
10,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,2,weights_and_design,survey_design_gate,7,S01,"This file contains household-member information from Section 1 - Household Roster of the questionnaire. It contains the following information: Demographic characteristics (including name,...",1,1,xhpsu,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
10,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,2,weights_and_design,survey_design_gate,8,S21,The file contains data for Section 21. Panel Sample Household Tracking Q (21.01 - 21.05) of the NLSS III (2010/11) questionnaire.,1,1,xhpsu,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
10,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,3,consumption_or_income,financial_denominator_gate,1,FINAL_PREF,,8,8,sh_nonfood_30;sh_nonfood_7;nonfood_30;nonfood_7;nonfood_pc_30;nonfood_pc_7;nonfood_pc_7_tadj;nfood,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
10,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,3,consumption_or_income,financial_denominator_gate,2,S06B,"This file contains household-level information from Section 6 - Non-food Expenditures and Inventory of Durable Goods, Section B - Infrequent Non-Food Expenditures of the questionnaire.",2,2,v06b_idc;v06b_itm,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
10,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,3,consumption_or_income,financial_denominator_gate,3,S06A,"This file contains household-level information from Section 6 - Non-food Expenditures and Inventory of Durable Goods, Section A - Frequent non-food expenditures of the questionnaire.",2,2,v06a_idc;v06a_itm,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
10,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,4,oop_health_expenditure,financial_outcome_gate,1,S08,The file contains data for Section 8. Health of the NLSS III (2010/11) questionnaire.,6,6,v08_17a;v08_07a;v08_07b;v08_17b;v08_18;v08_17c,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
10,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,5,health_need_and_access,access_outcome_gate,1,S08,The file contains data for Section 8. Health of the NLSS III (2010/11) questionnaire.,6,4,v08_12;v08_17b;v08_14;v08_16;v08_17a;v08_17c,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
10,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,5,health_need_and_access,access_outcome_gate,2,S19,The file contains data for Section 19. Adequacy of Consumption and Government Facilities of the NLSS III (2010/11) questionnaire.,2,1,v19_09;v19_05,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
10,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,5,health_need_and_access,access_outcome_gate,3,S09B,The file contains data for Part B. Pre- and Post-Natal Care of Section 9. Marriage and Maternity History of the NLSS III (2010/11) questionnaire.,2,0,v09_18;v09_24,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
10,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,5,health_need_and_access,access_outcome_gate,4,S03,This file contains household-level information from Section 3 - Access to Facilities of the questionnaire. It contains the following information: Distance to the various (24) public facil...,2,0,v03_03a;v03_03b,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
10,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,6,survey_timing,climate_timing_gate,1,S00,"This file contains household-level information such as date of interview, data entry and edit, religion of the household head, language spoken at the household, whether the household own ...",7,7,v00_int1_m;v00_int1_y;v00_int2_m;v00_int2_y;v00_int3_m;v00_int3_y;v00_sup_m,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
10,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,6,survey_timing,climate_timing_gate,2,sys,,4,4,hsys_c1date;hsys_u1date;hsys_c2date;hsys_u2date,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
10,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,6,survey_timing,climate_timing_gate,3,FINAL_PREF,,1,1,Date,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
10,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,7,climate_geography,climate_geography_gate,1,S00,"This file contains household-level information such as date of interview, data entry and edit, religion of the household head, language spoken at the household, whether the household own ...",4,1,v00_zone;v00_headn;v00_team;v00_ward,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
10,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,7,climate_geography,climate_geography_gate,2,FINAL_PREF,,4,0,district;district_name;Eastern;HEAD___,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
10,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,7,climate_geography,climate_geography_gate,3,S04,"This file contains household-level information from Section 3 - Migration of the questionnaire. It contains the following information: First time in migration to the place of enumeration,...",2,0,v04_03b;v04_11b,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
10,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,7,climate_geography,climate_geography_gate,4,S01,"This file contains household-member information from Section 1 - Household Roster of the questionnaire. It contains the following information: Demographic characteristics (including name,...",1,0,v01_05b,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
10,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,7,climate_geography,climate_geography_gate,5,S21,The file contains data for Section 21. Panel Sample Household Tracking Q (21.01 - 21.05) of the NLSS III (2010/11) questionnaire.,1,0,v21_ward,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
