download_priority_order,queue_role,country,wave,idno,file_id,expected_file_name,expected_file_key,file_description,priority_core_target,official_file_match_status,matched_local_locations,matched_source_types
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F4,HH_MOD_D.NSDstat,hh_mod_d.nsdstat,,1,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F5,HH_MOD_E.NSDstat,hh_mod_e.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F6,HH_MOD_F.NSDstat,hh_mod_f.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F7,HH_MOD_G1.NSDstat,hh_mod_g1.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F8,HH_MOD_G2.NSDstat,hh_mod_g2.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F9,HH_MOD_G3.NSDstat,hh_mod_g3.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F10,HH_MOD_H.NSDstat,hh_mod_h.nsdstat,,1,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F11,HH_MOD_I1.NSDstat,hh_mod_i1.nsdstat,,1,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F12,HH_MOD_I2.NSDstat,hh_mod_i2.nsdstat,,1,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F13,HH_MOD_J.NSDstat,hh_mod_j.nsdstat,,1,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F14,HH_MOD_K.NSDstat,hh_mod_k.nsdstat,,1,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F15,HH_MOD_L.NSDstat,hh_mod_l.nsdstat,,1,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F16,HH_MOD_M.NSDstat,hh_mod_m.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F17,HH_MOD_N1.NSDstat,hh_mod_n1.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F18,HH_MOD_N2.NSDstat,hh_mod_n2.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F19,HH_MOD_O.NSDstat,hh_mod_o.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F20,HH_MOD_P.NSDstat,hh_mod_p.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F21,HH_MOD_Q.NSDstat,hh_mod_q.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F22,HH_MOD_R.NSDstat,hh_mod_r.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F23,HH_MOD_S1.NSDstat,hh_mod_s1.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F24,HH_MOD_S2.NSDstat,hh_mod_s2.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F25,HH_MOD_T.NSDstat,hh_mod_t.nsdstat,,1,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F26,HH_MOD_U.NSDstat,hh_mod_u.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F27,HH_MOD_V.NSDstat,hh_mod_v.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F28,HH_MOD_W.NSDstat,hh_mod_w.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F29,HH_MOD_X.NSDstat,hh_mod_x.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F30,AG_MOD_A_FILT.NSDstat,ag_mod_a_filt.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F31,AG_MOD_B.NSDstat,ag_mod_b.nsdstat,,1,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F32,AG_MOD_C.NSDstat,ag_mod_c.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F33,AG_MOD_D.NSDstat,ag_mod_d.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F34,AG_MOD_E.NSDstat,ag_mod_e.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F35,AG_MOD_F.NSDstat,ag_mod_f.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F36,AG_MOD_G.NSDstat,ag_mod_g.nsdstat,,1,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F37,AG_MOD_H.NSDstat,ag_mod_h.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F38,AG_MOD_I.NSDstat,ag_mod_i.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F39,AG_MOD_J.NSDstat,ag_mod_j.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F40,AG_MOD_K.NSDstat,ag_mod_k.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F41,AG_MOD_L.NSDstat,ag_mod_l.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F42,AG_MOD_M.NSDstat,ag_mod_m.nsdstat,,1,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F43,AG_MOD_N.NSDstat,ag_mod_n.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F44,AG_MOD_O.NSDstat,ag_mod_o.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F45,AG_MOD_P.NSDstat,ag_mod_p.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F46,AG_MOD_Q.NSDstat,ag_mod_q.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F47,AG_MOD_R1.NSDstat,ag_mod_r1.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F48,AG_MOD_R2.NSDstat,ag_mod_r2.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F49,AG_MOD_S.NSDstat,ag_mod_s.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F50,AG_MOD_T1.NSDstat,ag_mod_t1.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F51,AG_MOD_T2.NSDstat,ag_mod_t2.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F52,AG_NETWORK.NSDstat,ag_network.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F53,FS_MOD_B_FILT.NSDstat,fs_mod_b_filt.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F54,FS_MOD_C.NSDstat,fs_mod_c.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F55,FS_MOD_D1.NSDstat,fs_mod_d1.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F56,FS_MOD_D2.NSDstat,fs_mod_d2.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F57,FS_MOD_D3.NSDstat,fs_mod_d3.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F58,FS_MOD_E1.NSDstat,fs_mod_e1.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F59,FS_MOD_E2.NSDstat,fs_mod_e2.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F60,FS_MOD_F1.NSDstat,fs_mod_f1.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F61,FS_MOD_F2.NSDstat,fs_mod_f2.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F62,FS_MOD_G.NSDstat,fs_mod_g.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F63,FS_MOD_H1.NSDstat,fs_mod_h1.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F64,FS_MOD_H2.NSDstat,fs_mod_h2.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F65,FS_MOD_H3.NSDstat,fs_mod_h3.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F66,FS_MOD_I1.NSDstat,fs_mod_i1.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F67,FS_MOD_I2.NSDstat,fs_mod_i2.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F68,FS_MOD_J1.NSDstat,fs_mod_j1.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F69,FS_MOD_J2.NSDstat,fs_mod_j2.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F70,COM_CA.NSDstat,com_ca.nsdstat,,1,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F71,COM_CB.NSDstat,com_cb.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F72,COM_CC.NSDstat,com_cc.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F73,COM_CD.NSDstat,com_cd.nsdstat,,1,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F74,COM_CE.NSDstat,com_ce.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F75,COM_CF.NSDstat,com_cf.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F76,COM_CG1.NSDstat,com_cg1.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F77,COM_CG2.NSDstat,com_cg2.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F78,COM_CH.NSDstat,com_ch.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F79,COM_CI.NSDstat,com_ci.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F80,COM_CJ.NSDstat,com_cj.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F81,COM_CK.NSDstat,com_ck.nsdstat,,0,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F82,HouseholdGeovariables.NSDstat,householdgeovariables.nsdstat,,1,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F83,PlotGeovariables.NSDstat,plotgeovariables.nsdstat,,1,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F84,Round 1 (2010) Consumption Aggregate.NSDstat,round 1 (2010) consumption aggregate.nsdstat,,1,missing_expected_official_file,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,F85,ihs3fc2M_consumption.NSDstat,ihs3fc2m_consumption.nsdstat,Consumption Aggregate - Full sample,1,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F98,UNPS_Geovars_1112.NSDstat,unps_geovars_1112.nsdstat,,0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F1,AGSEC1.NSDstat,agsec1.nsdstat,"Data collected using UNPS 2011-12 Agriculture Questionnaire, Section 1B (Staff details and survey time), questions 1 and 2; Section 2A (Current land holdings - first/second visit), question 1; Section 6A (Cattle and pack animals), questions 1, 3a, 4a, and 5c; Section 6B (Small animals), questions 1, 5a, 5b and 5c; Section 6C (Poultry and others), questions 1, 5a, 5b, and 5c; and Section 9 (Exte...",1,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F104,AGSEC2A.NSDstat,agsec2a.nsdstat,"Data collected using UNPS 2011-12 Agriculture Questionnaire, Section 2A (Current land holdings - first/second visit).",1,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F105,AGSEC2B.NSDstat,agsec2b.nsdstat,"Data collected using UNPS 2011-12 Agriculture Questionnaire, Section 2B (Land that the household has access through use rights).",1,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F4,AGSEC3A.NSDstat,agsec3a.nsdstat,"Data collected using UNPS 2011-12 Agriculture Questionnaire, Section 3A (Agricultural and labor inputs - first visit).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F5,AGSEC3B.NSDstat,agsec3b.nsdstat,"Data collected using UNPS 2011-12 Agriculture Questionnaire, Section 3B (Inputs - second visit).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F6,AGSEC4A.NSDstat,agsec4a.nsdstat,"Data collected using UNPS 2011-12 Agriculture Questionnaire, Section 4A (Crops grown and tyes of seeds used - first visit).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F7,AGSEC4B.NSDstat,agsec4b.nsdstat,"Data collected using UNPS 2011-12 Agriculture Questionnaire, Section 4B (Crops grown and type of seeds used - second visit).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F8,AGSEC5A.NSDstat,agsec5a.nsdstat,"Data collected using UNPS 2011-12 Agriculture Questionnaire, Section 5A (Quantification of production - first visit).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F9,AGSEC5B.NSDstat,agsec5b.nsdstat,"Data collected using UNPS 2011-12 Agriculture Questionnaire, Section 5B (Quantification of production - second visit).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F10,AGSEC6A.NSDstat,agsec6a.nsdstat,"Data collected using UNPS 2011-12 Agriculture Questionnaire, Section 6A (Cattle and pack animals).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F11,AGSEC6B.NSDstat,agsec6b.nsdstat,"Data collected using UNPS 2011-12 Agriculture Questionnaire, Section 6B (Small animals).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F12,AGSEC6C.NSDstat,agsec6c.nsdstat,"Data collected using UNPS 2011-12 Agriculture Questionnaire, Section 6C (Poultry and others).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F13,AGSEC7A.NSDstat,agsec7a.nsdstat,"Data collected using UNPS 2011-12 Agriculture Questionnaire, Section 7 (Livestock inputs), question 1.",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F14,AGSEC7B.NSDstat,agsec7b.nsdstat,"Data collected using UNPS 2011-12 Agriculture Questionnaire, Section 7 (Livestock inputs), questions 1 to 8c.",1,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F15,AGSEC8A.NSDstat,agsec8a.nsdstat,"Data collected using UNPS 2011-12 Agriculture Questionnaire, Section 8A (Livestock production - meat).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F16,AGSEC8B.NSDstat,agsec8b.nsdstat,"Data collected using UNPS 2011-12 Agriculture Questionnaire, Section 8B (Livestock production - milk).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F17,AGSEC8C.NSDstat,agsec8c.nsdstat,"Data collected using UNPS 2011-12 Agriculture Questionnaire, Section 8C (Production - eggs).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F18,AGSEC8D.NSDstat,agsec8d.nsdstat,"Data collected using UNPS 2011-12 Agriculture Questionnaire, Section 8D (Dung output).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F19,AGSEC8E.NSDstat,agsec8e.nsdstat,"Data collected using UNPS 2011-12 Agriculture Questionnaire, Section 8E (Animal power).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F20,AGSEC9.NSDstat,agsec9.nsdstat,"Data collected using UNPS 2011-12 Agriculture Questionnaire, Section 9 (Extension services).",1,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F21,AGSEC10.NSDstat,agsec10.nsdstat,"Data collected using UNPS 2011-12 Agriculture Questionnaire, Section 10 (Farm implements and machinery).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F22,CSEC1.NSDstat,csec1.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 1A (Identification particulars), questions 1 to 6c, and Section 1B (Staff details and survey time), questions 2a to 6f.",1,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F23,CSEC2a.NSDstat,csec2a.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 2A (Availability of services in the LC 1), questions 2 to 8.",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F24,CSEC2b.NSDstat,csec2b.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 2B (Client statisfaction with health facilities), questions 9 to 14.",1,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F26,CSEC2c_1.NSDstat,csec2c_1.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 2C (Water and sanitation), questions 15 to 22.",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F25,CSEC2c.NSDstat,csec2c.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 2C (Water and sanitation), questions 23a to 25.",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F27,CSEC3_1.NSDstat,csec3_1.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 3 (Education - primary education), questions 1 to 7.",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F28,CSEC3a.NSDstat,csec3a.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 3A (Availability of facilities at the school).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F29,CSEC3b.NSDstat,csec3b.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 3B (Condition of toilet facilities).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F30,CSEC3c.NSDstat,csec3c.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 3C (Water facilities at the school).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F31,CSEC3d.NSDstat,csec3d.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 3D (Payment for services by parents/ guardians at the school).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F32,CSEC3e.NSDstat,csec3e.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 3E (Academic performance of the pupiles in PLE).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F33,CSEC3f.NSDstat,csec3f.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 3F (Incidence of leaving school pre-maturely).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F34,CSEC3g.NSDstat,csec3g.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 3G (School meetings).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F35,CSEC3h.NSDstat,csec3h.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 3H (Staffing position of the school).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F36,CSEC3i.NSDstat,csec3i.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 3I (Supervision/monitoring of the school during the last 12 months).",1,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F37,CSEC3j.NSDstat,csec3j.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 3J (Problems/ constraints faced by the school).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F38,CSEC3k.NSDstat,csec3k.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 3K (Learner attendance, teacher presence and qualifications and other classroom elements).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F39,CSEC3L.NSDstat,csec3l.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 3L (Accountability in the school).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F40,CSEC3m.NSDstat,csec3m.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 3M, questions 1 to 20.",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F41,CSEC4ab.NSDstat,csec4ab.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 4A (Work at Night) and Section 4B (Availability of equipment/ services at the facility).",1,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F42,CSEC4c.NSDstat,csec4c.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 4C (Services offered by the health facility).",1,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F43,CSEC4d.NSDstat,csec4d.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 4D (Common diseases reported at health facility).",1,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F44,CSEC4e.NSDstat,csec4e.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 4E (Common stock outs reported at health facility).",1,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F45,CSEC4f.NSDstat,csec4f.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 4F (Items brought by patients visiting the health facility).",1,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F46,CSEC4g.NSDstat,csec4g.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 4G (Deliveries at the facility).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F47,CSEC4h.NSDstat,csec4h.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 4H (Validation of HMIS).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F48,CSEC4i.NSDstat,csec4i.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 4I (Epidemic reporting).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F49,CSEC4j.NSDstat,csec4j.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 4J (General operations).",0,missing_expected_official_file,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,F50,CSEC4k.NSDstat,csec4k.nsdstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 4K (Sanitary facilities available at the health facility).",0,missing_expected_official_file,,
