acquisition_batch_rank,batch_role,country,wave,idno,catalog_id,fid,metadata_file_name,metadata_file_description,cases,variable_count,unit_guess,module_guess,source_url,priority_core_target,current_receipt_status,download_review_action
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F23,REC023,"Part H: Non Consumption Expenditures, from the questionnaire Jamaica Survey of Living Conditions 1997",3458,6,unknown,consumption/welfare,https://microdata.worldbank.org/catalog/2368/data-dictionary/F23?file_name=REC023,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F24,REC024,"Part I: Food Stamps, from the questionnaire Jamaica Survey of Living Conditions 1997",7288,14,unknown,other,https://microdata.worldbank.org/catalog/2368/data-dictionary/F24?file_name=REC024,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F25,REC025,"Part I: Food Stamps, from the questionnaire Jamaica Survey of Living Conditions 1997",622,17,unknown,other,https://microdata.worldbank.org/catalog/2368/data-dictionary/F25?file_name=REC025,1,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F26,REC026,"Part I: Food Stamps, from the questionnaire Jamaica Survey of Living Conditions 1997",6184,8,unknown,other,https://microdata.worldbank.org/catalog/2368/data-dictionary/F26?file_name=REC026,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F27,REC027,"Part J: Housing and Related Expenses, from the questionnaire Jamaica Survey of Living Conditions 1997",2016,36,unknown,other,https://microdata.worldbank.org/catalog/2368/data-dictionary/F27?file_name=REC027,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F28,REC028,"Part K: Inventory of Durable Goods, from the questionnaire Jamaica Survey of Living Conditions 1997",1998,32,unknown,other,https://microdata.worldbank.org/catalog/2368/data-dictionary/F28?file_name=REC028,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F29,REC029,"Part K: Inventory of Durable Goods, from the questionnaire Jamaica Survey of Living Conditions 1997",7747,7,unknown,other,https://microdata.worldbank.org/catalog/2368/data-dictionary/F29?file_name=REC029,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F30,REC030,"Part L: Miscellaneous, from the questionnaire Jamaica Survey of Living Conditions 1997",2019,22,unknown,other,https://microdata.worldbank.org/catalog/2368/data-dictionary/F30?file_name=REC030,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F31,REC031,"Part L: Miscellaneous, from the questionnaire Jamaica Survey of Living Conditions 1997",3222,5,unknown,other,https://microdata.worldbank.org/catalog/2368/data-dictionary/F31?file_name=REC031,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F32,REC032,"Part M: Adequacy of Income, from the questionnaire Jamaica Survey of Living Conditions 1997",2017,4,unknown,other,https://microdata.worldbank.org/catalog/2368/data-dictionary/F32?file_name=REC032,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F33,REC033,"Part M: Adequacy of Income, from the questionnaire Jamaica Survey of Living Conditions 1997",1261,12,unknown,other,https://microdata.worldbank.org/catalog/2368/data-dictionary/F33?file_name=REC033,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F34,REC034,"Part M: Adequacy of Income, from the questionnaire Jamaica Survey of Living Conditions 1997",38,4,unknown,other,https://microdata.worldbank.org/catalog/2368/data-dictionary/F34?file_name=REC034,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F35,REC035,"Part N: Savings, from the questionnaire Jamaica Survey of Living Conditions 1997",4881,7,unknown,other,https://microdata.worldbank.org/catalog/2368/data-dictionary/F35?file_name=REC035,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F36,REC036,"Part N: Savings, from the questionnaire Jamaica Survey of Living Conditions 1997",1976,34,unknown,other,https://microdata.worldbank.org/catalog/2368/data-dictionary/F36?file_name=REC036,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F37,REC037,"Part N: Savings, from the questionnaire Jamaica Survey of Living Conditions 1997",2463,8,unknown,other,https://microdata.worldbank.org/catalog/2368/data-dictionary/F37?file_name=REC037,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F38,REC038,"Part N: Savings, from the questionnaire Jamaica Survey of Living Conditions 1997",2001,24,unknown,other,https://microdata.worldbank.org/catalog/2368/data-dictionary/F38?file_name=REC038,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F39,REC039,"Part N: Savings, from the questionnaire Jamaica Survey of Living Conditions 1997",1021,7,unknown,other,https://microdata.worldbank.org/catalog/2368/data-dictionary/F39?file_name=REC039,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F40,REC040,"Part O: Money Borrowed, from the questionnaire Jamaica Survey of Living Conditions 1997",2004,3,unknown,other,https://microdata.worldbank.org/catalog/2368/data-dictionary/F40?file_name=REC040,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F41,REC041,"Part O: Money Borrowed, from the questionnaire Jamaica Survey of Living Conditions 1997",222,10,unknown,other,https://microdata.worldbank.org/catalog/2368/data-dictionary/F41?file_name=REC041,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F42,REC043,"Part O: Money Borrowed, from the questionnaire Jamaica Survey of Living Conditions 1997",24,13,unknown,other,https://microdata.worldbank.org/catalog/2368/data-dictionary/F42?file_name=REC043,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F43,REC044,"Part P: Money Lent, from the questionnaire Jamaica Survey of Living Conditions 1997",1982,3,unknown,other,https://microdata.worldbank.org/catalog/2368/data-dictionary/F43?file_name=REC044,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F44,REC045,"Part P: Money Lent, from the questionnaire Jamaica Survey of Living Conditions 1997",123,7,unknown,other,https://microdata.worldbank.org/catalog/2368/data-dictionary/F44?file_name=REC045,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F45,REC046,"Part R: Principal Earner's Occupation/Employment Status, from the questionnaire Jamaica Survey of Living Conditions 1997",2011,6,community/geography,geography,https://microdata.worldbank.org/catalog/2368/data-dictionary/F45?file_name=REC046,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F46,REC047,Household Roster for Round 11 from the questionnaire Jamaica Survey of Living Conditions 1997,7434,15,household,demographics/roster,https://microdata.worldbank.org/catalog/2368/data-dictionary/F46?file_name=REC047,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F47,ANNUAL,JSLC Constructed Dataset 1997,2020,31,unknown,other,https://microdata.worldbank.org/catalog/2368/data-dictionary/F47?file_name=ANNUAL,1,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F48,EDTOTALS,JSLC Constructed Dataset 1997,160,16,unknown,other,https://microdata.worldbank.org/catalog/2368/data-dictionary/F48?file_name=EDTOTALS,1,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F49,EXP97,JSLC Constructed Dataset 1997,2020,22,unknown,other,https://microdata.worldbank.org/catalog/2368/data-dictionary/F49?file_name=EXP97,1,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F50,FOOD,Food expenditure JSLC Constructed Consumption Aggregate Dataset 1997,57396,9,unknown,consumption/welfare,https://microdata.worldbank.org/catalog/2368/data-dictionary/F50?file_name=FOOD,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F51,GIFTS,JSLC Constructed Consumption Aggregate Dataset 1997,1258,6,unknown,consumption/welfare,https://microdata.worldbank.org/catalog/2368/data-dictionary/F51?file_name=GIFTS,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F52,HEADS,Household Roster for Round 11 from the questionnaire Jamaica Survey of Living Conditions 1997,2013,18,household,geography,https://microdata.worldbank.org/catalog/2368/data-dictionary/F52?file_name=HEADS,1,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F53,HHSIZE,"Household Size - Number of Members in the Household, JSLC Constructed Consumption Aggregate Dataset 1997",2020,11,household,consumption/welfare,https://microdata.worldbank.org/catalog/2368/data-dictionary/F53?file_name=HHSIZE,1,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F54,HOMEGIFT,JSLC Constructed Consumption Aggregate Dataset 1997,1314,5,unknown,consumption/welfare,https://microdata.worldbank.org/catalog/2368/data-dictionary/F54?file_name=HOMEGIFT,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F55,HOUSEXP,JSLC Constructed Consumption Aggregate Dataset 1997,468,9,unknown,consumption/welfare,https://microdata.worldbank.org/catalog/2368/data-dictionary/F55?file_name=HOUSEXP,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F56,HOUSING,"Part J: Housing and Related Expenses, from the questionnaire Jamaica Survey of Living Conditions 1997, Constructed Consumption Aggregate Dataset",2016,18,unknown,consumption/welfare,https://microdata.worldbank.org/catalog/2368/data-dictionary/F56?file_name=HOUSING,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F57,LABORF,"Labor force dataset. Questionnaire on Population Changes and Migration 1995, 1996, and 1997",8082,96,unknown,other,https://microdata.worldbank.org/catalog/2368/data-dictionary/F57?file_name=LABORF,1,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F58,MEALS,Food expenditure JSLC Constructed Consumption Aggregate Dataset 1997,1529,9,community/geography,consumption/welfare,https://microdata.worldbank.org/catalog/2368/data-dictionary/F58?file_name=MEALS,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F59,NONCONS,JSLC Constructed Consumption Aggregate Dataset 1997,2465,9,unknown,consumption/welfare,https://microdata.worldbank.org/catalog/2368/data-dictionary/F59?file_name=NONCONS,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F60,NOTFOOD,JSLC Constructed Consumption Aggregate Dataset 1997,33091,9,unknown,consumption/welfare,https://microdata.worldbank.org/catalog/2368/data-dictionary/F60?file_name=NOTFOOD,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F61,NUTR97,JSLC Constructed Anthropometric Dataset 1997,769,11,unknown,other,https://microdata.worldbank.org/catalog/2368/data-dictionary/F61?file_name=NUTR97,1,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F62,THOMFOOD,JSLC Constructed Consumption Aggregate Dataset 1997,1273,2,unknown,consumption/welfare,https://microdata.worldbank.org/catalog/2368/data-dictionary/F62?file_name=THOMFOOD,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F63,THOUSEXP,JSLC Constructed Consumption Aggregate Dataset 1997,395,2,unknown,consumption/welfare,https://microdata.worldbank.org/catalog/2368/data-dictionary/F63?file_name=THOUSEXP,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F64,TNONCONS,JSLC Constructed Dataset 1997,1338,2,unknown,other,https://microdata.worldbank.org/catalog/2368/data-dictionary/F64?file_name=TNONCONS,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F65,TNOTFOOD,JSLC Constructed Consumption Aggregate Dataset 1997,2005,2,unknown,consumption/welfare,https://microdata.worldbank.org/catalog/2368/data-dictionary/F65?file_name=TNOTFOOD,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F66,TOTFOOD,Annual Food Expenditure JSCL Consumption Aggregate Dataset 1997,1998,2,unknown,consumption/welfare,https://microdata.worldbank.org/catalog/2368/data-dictionary/F66?file_name=TOTFOOD,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F67,TOTGIFTS,Annual value of Gifts of Food and Non-Food Consumption for JSCL Consumption Aggregate Dataset 1997,2007,4,unknown,consumption/welfare,https://microdata.worldbank.org/catalog/2368/data-dictionary/F67?file_name=TOTGIFTS,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,F68,TOTMEALS,JSLC Constructed Dataset 1997,1522,2,community/geography,geography,https://microdata.worldbank.org/catalog/2368/data-dictionary/F68?file_name=TOTMEALS,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,280,F1,CONADULT,adult characteristics,5647,11,unknown,other,https://microdata.worldbank.org/catalog/280/data-dictionary/F1?file_name=CONADULT,1,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,280,F2,CORE,household characteristics,1937,15,household,other,https://microdata.worldbank.org/catalog/280/data-dictionary/F2?file_name=CORE,1,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,280,F3,INCEXP,income and expenditure,1937,57,unknown,consumption/welfare,https://microdata.worldbank.org/catalog/280/data-dictionary/F3?file_name=INCEXP,1,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,280,F4,KADIET,adult nutrition data (module P of Questionnaire for Adults),18284,23,unknown,other,https://microdata.worldbank.org/catalog/280/data-dictionary/F4?file_name=KADIET,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,280,F5,KADULT,Questionnaire for Adults (excluding module P),5647,434,unknown,other,https://microdata.worldbank.org/catalog/280/data-dictionary/F5?file_name=KADULT,1,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,280,F6,KCHDIET,child nutrition data (module P of Questionnaire for Children),12860,27,unknown,other,https://microdata.worldbank.org/catalog/280/data-dictionary/F6?file_name=KCHDIET,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,280,F7,KCHILD,Questionnaire for Children (excluding module P),3421,246,unknown,other,https://microdata.worldbank.org/catalog/280/data-dictionary/F7?file_name=KCHILD,1,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,280,F8,KCOMM,Survey of Community and Social Infrastructure,213,273,community/geography,other,https://microdata.worldbank.org/catalog/280/data-dictionary/F8?file_name=KCOMM,1,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,280,F9,KHHLD,Household Questionnaire (excluding module B),1937,901,household,other,https://microdata.worldbank.org/catalog/280/data-dictionary/F9?file_name=KHHLD,1,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,280,F10,KINDIV,household demographic and relationship variables (individual level),9547,24,household,demographics/roster,https://microdata.worldbank.org/catalog/280/data-dictionary/F10?file_name=KINDIV,1,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,280,F11,KINDIVH,household roster (module B of Household Questionnaire),1937,234,household,demographics/roster,https://microdata.worldbank.org/catalog/280/data-dictionary/F11?file_name=KINDIVH,1,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,280,F12,KPRICE1,Survey of Availability and Prices of Food Products and Fuel,212,568,unknown,other,https://microdata.worldbank.org/catalog/280/data-dictionary/F12?file_name=KPRICE1,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,280,F13,KPRICE2,Survey of Availability and Prices of Food Products and Fuel (continued),212,886,unknown,other,https://microdata.worldbank.org/catalog/280/data-dictionary/F13?file_name=KPRICE2,1,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,280,F14,KPRICE3,Survey of Availability and Prices of Food Products and Fuel (continued),212,1000,unknown,other,https://microdata.worldbank.org/catalog/280/data-dictionary/F14?file_name=KPRICE3,1,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,280,F15,KYGPOV,poverty line and poverty indicators,1937,13,unknown,consumption/welfare,https://microdata.worldbank.org/catalog/280/data-dictionary/F15?file_name=KYGPOV,1,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,F1,anthro,,3450,19,unknown,other,https://microdata.worldbank.org/catalog/1000/data-dictionary/F1?file_name=anthro,1,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,F2,FINAL_PREF,,5988,266,unknown,other,https://microdata.worldbank.org/catalog/1000/data-dictionary/F2?file_name=FINAL_PREF,1,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,F4,S01,"This file contains household-member information from Section 1 - Household Roster of the questionnaire. It contains the following information: Demographic characteristics (including name, sex, age, relationship to the household head, birth place, marital status for persons aged 10 years or over, and caste/ethnicity), and identification of household members, and parents of household members (whether living in the same household and educational status).",34815,23,household,geography,https://microdata.worldbank.org/catalog/1000/data-dictionary/F4?file_name=S01,1,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,F5,S02,"This file contains household-level information from Section 2 - Housing of the questionnaire. It contains the following information: Type of dwelling occupied by the household, housing expenses, utilities and amenities and use of iodized salt in the household.",7180,64,household,other,https://microdata.worldbank.org/catalog/1000/data-dictionary/F5?file_name=S02,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,F6,S03,"This file contains household-level information from Section 3 - Access to Facilities of the questionnaire. It contains the following information: Distance to the various (24) public facilities and services, mode of transport and travel time required to reach the facility.",172320,14,household,geography,https://microdata.worldbank.org/catalog/1000/data-dictionary/F6?file_name=S03,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,F7,S04,"This file contains household-level information from Section 3 - Migration of the questionnaire. It contains the following information: First time in migration to the place of enumeration, out migration over the past five years.",34815,28,household,geography,https://microdata.worldbank.org/catalog/1000/data-dictionary/F7?file_name=S04,1,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,F8,S05,"This file contains household-level information from Section 5 - Food Expenses and Home Production of the questionnaire. It contains the following information: Consumption of foods (over a typical month) - home production, food purchased and food  received in kind, and consumption of foods (during past 7 days from the day of enumeration) - home production, food purchased and food received in kind.",531320,21,household,consumption/welfare,https://microdata.worldbank.org/catalog/1000/data-dictionary/F8?file_name=S05,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,F9,S06A,"This file contains household-level information from Section 6 - Non-food Expenditures and Inventory of Durable Goods, Section A - Frequent non-food expenditures of the questionnaire.",186680,9,household,consumption/welfare,https://microdata.worldbank.org/catalog/1000/data-dictionary/F9?file_name=S06A,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,F10,S06B,"This file contains household-level information from Section 6 - Non-food Expenditures and Inventory of Durable Goods, Section B - Infrequent Non-Food Expenditures of the questionnaire.",265660,8,household,consumption/welfare,https://microdata.worldbank.org/catalog/1000/data-dictionary/F10?file_name=S06B,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,F11,S06C,"This file contains household-level information from Section 6 - Non-food Expenditures and Inventory of Durable Goods, Section C - Inventory of Durable Goods of the questionnaire.",122060,12,household,consumption/welfare,https://microdata.worldbank.org/catalog/1000/data-dictionary/F11?file_name=S06C,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,F12,S06D,"This file contains household-level information from Section 6 - Non-food Expenditures and Inventory of Durable Goods, Section D - Own Account Production of Goods of the questionnaire.",100520,9,household,consumption/welfare,https://microdata.worldbank.org/catalog/1000/data-dictionary/F12?file_name=S06D,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,F13,S07,The file contains data for questions in SECTION 7. EDUCATION of NLSS III Questionnaire.,34815,50,unknown,other,https://microdata.worldbank.org/catalog/1000/data-dictionary/F13?file_name=S07,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
