country,survey_name,wave,idno,file,raw_variable,raw_label,harmonized_variable,unit,recall_period,construction_rule,quality_flag,notes
,,,,temp\raw_extracted\lsms2002en_4dbf0b087520\lsms2002en\Data_2002\Modul_13C_nonag_c_cl_2.sav,MDC_Q08,Reason for not operating the entire year,care_not_sought_reason,unknown_from_raw_schema,unknown_from_raw_schema,"candidate from raw schema; inspect values, questionnaires, units, and recall period before use",raw_schema_inspected_requires_value_audit,concept_hit=reason_not_sought; dtype=float64; extracted_from=temp\raw_downloads\ALB_2002_LSMS_v01_M\lsms2002en.rar
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_educ18plus,hh3_q7,HH3Q07: What was the total cost of transportation and accommodation incurred to,reason_not_sought_distance,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_educ18plus,hh3_q8,"HH3Q08: What was the cost of this consultation, including any medicine prescribe",care_sought,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=care_sought; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_educ18plus,reason_left_13,hh2_q11==Sickness/calamity in family,illness_or_injury_need,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=illness_need; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_educ18plus,reason_left_4,hh2_q11==Too far away,reason_not_sought_distance,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_fin,eligilitystatus,baseline treatment group,care_sought,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=care_sought; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_fin,hh15_q64,HH15Q42: Do you have to pay this person anything (for example for transport)?,reason_not_sought_distance,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_fin,hh15_q67,HH15Q45: What mode of transport is normally used to reach the pay point?,reason_not_sought_distance,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_fin,hh15_q77,HH15Q55: Has your household ever missed a SAGE payment or travelled to the pay p,reason_not_sought_distance,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_fin,hh15_q78a,HH15Q56A: Why did you miss the SAGE payment or not receive any money?,care_not_sought_reason,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=reason_not_sought; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_fin,hh15_q78b,HH15Q56B: Why did you miss the SAGE payment or not receive any money?,care_not_sought_reason,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=reason_not_sought; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_fin,hh15_q78c,HH15Q56C: Why did you miss the SAGE payment or not receive any money?,care_not_sought_reason,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=reason_not_sought; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_fin,hh15_q78d,HH15Q56D: Why did you miss the SAGE payment or not receive any money?,care_not_sought_reason,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=reason_not_sought; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_fin,hh15_q78e,HH15Q56E: Why did you miss the SAGE payment or not receive any money?,care_not_sought_reason,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=reason_not_sought; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_health,consult_distance_km,distance of consultation sought in Km,care_sought,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=care_sought; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_health,consult_distance_km,distance of consultation sought in Km,reason_not_sought_distance,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_health,consult_distance_min,distance of consultation sought in minutes,care_sought,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=care_sought; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_health,consult_distance_min,distance of consultation sought in minutes,reason_not_sought_distance,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_health,cost_consultation,"Total cost of consultation, including transcport and accomodation",care_sought,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=care_sought; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_health,eligilitystatus,baseline treatment group,care_sought,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=care_sought; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_health,hh3_q1,"HH3Q01: During the past 30 days did [name] suffer from any illness or injury, th",illness_or_injury_need,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=illness_need; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_health,hh3_q4,HH3Q04: Why was no one consulted for the major illness or injury?,illness_or_injury_need,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=illness_need; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_health,hh3_q5,HH3Q05: Where did [name] go for the first consultation during the past 30 days?,care_sought,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=care_sought; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_health,hh3_q6a,HH3Q06A: How far was this place where consultation was sought - Distance?,care_sought,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=care_sought; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_health,hh3_q6a,HH3Q06A: How far was this place where consultation was sought - Distance?,reason_not_sought_distance,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_health,hh3_q6b,HH3Q06B: How far was this place where consultation was sought - Time?,care_sought,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=care_sought; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_health,hh3_q7,HH3Q07: What was the total cost of transportation and accommodation incurred to,reason_not_sought_distance,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_health,hh3_q8,"HH3Q08: What was the cost of this consultation, including any medicine prescribe",care_sought,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=care_sought; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_health,illness,proportion of individual ills or injured in the past 30 days,illness_or_injury_need,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=illness_need; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_health,reason_noconsultation_1,hh3_q4==Illness mild,care_sought,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=care_sought; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_health,reason_noconsultation_1,hh3_q4==Illness mild,illness_or_injury_need,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=illness_need; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_health,reason_noconsultation_10,hh3_q4==Facility is inaccessible,care_sought,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=care_sought; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_health,reason_noconsultation_11,hh3_q4==Facility is closed,care_sought,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=care_sought; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_health,reason_noconsultation_11,hh3_q4==Facility is closed,reason_not_sought_supply,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=supply_barrier; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_health,reason_noconsultation_13,hh3_q4==Drugs not available,care_sought,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=care_sought; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_health,reason_noconsultation_2,hh3_q4==Treated illness at home,care_sought,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=care_sought; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_health,reason_noconsultation_2,hh3_q4==Treated illness at home,illness_or_injury_need,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=illness_need; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_health,reason_noconsultation_3,hh3_q4==Facility too far,care_sought,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=care_sought; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_health,reason_noconsultation_3,hh3_q4==Facility too far,reason_not_sought_distance,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_health,reason_noconsultation_4,hh3_q4==No money for consultation,care_sought,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=care_sought; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_health,reason_noconsultation_4,hh3_q4==No money for consultation,reason_not_sought_cost,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=cost_barrier; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_health,reason_noconsultation_5,hh3_q4==Too dangerous to go,care_sought,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=care_sought; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_health,reason_noconsultation_6,hh3_q4==Available facilities are costly,care_sought,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=care_sought; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_health,reason_noconsultation_6,hh3_q4==Available facilities are costly,reason_not_sought_cost,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=cost_barrier; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_health,reason_noconsultation_9,hh3_q4==Too busy / long waiting time,care_sought,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=care_sought; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_health,reason_noconsultation_97,hh3_q4==Other,care_sought,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=care_sought; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_health_hh,eligilitystatus,baseline treatment group,care_sought,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=care_sought; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_health_hh,pc_hh_cost_consultation,"mean per capita household costs for consultation, including transport and accomo",care_sought,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=care_sought; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_health_hh,pc_hh_cost_consultation,"mean per capita household costs for consultation, including transport and accomo",reason_not_sought_distance,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_school,eligilitystatus,baseline treatment group,care_sought,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=care_sought; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_school,hh3_q1,"HH3Q01: During the past 30 days did [name] suffer from any illness or injury, th",illness_or_injury_need,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=illness_need; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_school,hh3_q4,HH3Q04: Why was no one consulted for the major illness or injury?,illness_or_injury_need,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=illness_need; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_school,hh3_q5,HH3Q05: Where did [name] go for the first consultation during the past 30 days?,care_sought,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=care_sought; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_school,hh3_q6a,HH3Q06A: How far was this place where consultation was sought - Distance?,care_sought,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=care_sought; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_school,hh3_q6a,HH3Q06A: How far was this place where consultation was sought - Distance?,reason_not_sought_distance,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_school,hh3_q6b,HH3Q06B: How far was this place where consultation was sought - Time?,care_sought,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=care_sought; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_school,hh3_q7,HH3Q07: What was the total cost of transportation and accommodation incurred to,reason_not_sought_distance,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_school,hh3_q8,"HH3Q08: What was the cost of this consultation, including any medicine prescribe",care_sought,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=care_sought; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_school,reason_2,hh2_q9==Too far away,reason_not_sought_distance,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_school,reason_7,hh2_q9==Sick Child,illness_or_injury_need,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=illness_need; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_school,reason_missing_2,hh2_q8==Too far away,reason_not_sought_distance,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_access_school,reason_missing_7,hh2_q8==Sick Child,illness_or_injury_need,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=illness_need; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_asset_index,eligilitystatus,baseline treatment group,care_sought,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=care_sought; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_ben_characteristics,eligilitystatus,baseline treatment group,care_sought,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=care_sought; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_cohesion,eligilitystatus,baseline treatment group,care_sought,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=care_sought; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_cohesion,hh15_q64,HH15Q42: Do you have to pay this person anything (for example for transport)?,reason_not_sought_distance,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_cohesion,hh15_q67,HH15Q45: What mode of transport is normally used to reach the pay point?,reason_not_sought_distance,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_cohesion,hh15_q77,HH15Q55: Has your household ever missed a SAGE payment or travelled to the pay p,reason_not_sought_distance,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=distance_barrier; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_cohesion,hh15_q78a,HH15Q56A: Why did you miss the SAGE payment or not receive any money?,care_not_sought_reason,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=reason_not_sought; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_cohesion,hh15_q78b,HH15Q56B: Why did you miss the SAGE payment or not receive any money?,care_not_sought_reason,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=reason_not_sought; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_cohesion,hh15_q78c,HH15Q56C: Why did you miss the SAGE payment or not receive any money?,care_not_sought_reason,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=reason_not_sought; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_cohesion,hh15_q78d,HH15Q56D: Why did you miss the SAGE payment or not receive any money?,care_not_sought_reason,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=reason_not_sought; file_description=
Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,int_cohesion,hh15_q78e,HH15Q56E: Why did you miss the SAGE payment or not receive any money?,care_not_sought_reason,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=reason_not_sought; file_description=
