download_priority_order,queue_role,country,wave,idno,survey_name,requirement,requirement_role,file_rank,file_name,file_description,candidate_variable_rows,strong_candidate_variable_rows,top_variable_names,required_checks,raw_package_status,archive_preflight_status,current_file_verification_status,fill_file_present_direct_or_archive,fill_file_readable,fill_schema_extracted,fill_required_variables_found,fill_documentation_crosschecked,fill_accept_file_for_requirement,review_notes
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Third Integrated Household Survey 2010-2011,household_person_keys,merge_key_gate,7,HH_MOD_K.NSDstat,,1,1,case_id,confirm household/person IDs; module key cardinality; duplicate keys; household-person join path; panel/wave IDs where relevant,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Third Integrated Household Survey 2010-2011,household_person_keys,merge_key_gate,8,HH_MOD_L.NSDstat,,1,1,case_id,confirm household/person IDs; module key cardinality; duplicate keys; household-person join path; panel/wave IDs where relevant,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Third Integrated Household Survey 2010-2011,oop_health_expenditure,financial_outcome_gate,1,HH_MOD_D.NSDstat,,5,4,hh_d11;hh_d15;hh_d16;hh_d21;hh_d14,confirm OOP health expenditure variables; payer scope; service/drug categories; recall periods; zero vs missing; aggregation policy,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Third Integrated Household Survey 2010-2011,survey_timing,climate_timing_gate,1,HH_MOD_A_FILT.NSDstat,,4,4,hh_a23_1;hh_a23_2;hh_a23b_1;hh_a23b_2,confirm interview date/month/year or fieldwork window; visit/season module; valid ranges; missing dates; usable lag-window anchor,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Third Integrated Household Survey 2010-2011,survey_timing,climate_timing_gate,2,AG_MOD_B.NSDstat,,2,2,ag_b05a;ag_b05b,confirm interview date/month/year or fieldwork window; visit/season module; valid ranges; missing dates; usable lag-window anchor,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Third Integrated Household Survey 2010-2011,survey_timing,climate_timing_gate,3,AG_MOD_G.NSDstat,,2,2,ag_g12a;ag_g12b,confirm interview date/month/year or fieldwork window; visit/season module; valid ranges; missing dates; usable lag-window anchor,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Third Integrated Household Survey 2010-2011,survey_timing,climate_timing_gate,4,AG_MOD_M.NSDstat,,2,2,ag_m12a;ag_m12b,confirm interview date/month/year or fieldwork window; visit/season module; valid ranges; missing dates; usable lag-window anchor,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Third Integrated Household Survey 2010-2011,survey_timing,climate_timing_gate,5,COM_CA.NSDstat,,1,1,com_ca07,confirm interview date/month/year or fieldwork window; visit/season module; valid ranges; missing dates; usable lag-window anchor,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Third Integrated Household Survey 2010-2011,survey_timing,climate_timing_gate,6,Round 1 (2010) Consumption Aggregate.NSDstat,,1,1,intmonth,confirm interview date/month/year or fieldwork window; visit/season module; valid ranges; missing dates; usable lag-window anchor,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Third Integrated Household Survey 2010-2011,weights_and_design,survey_design_gate,1,Round 1 (2010) Consumption Aggregate.NSDstat,,2,2,hhweight;strata,confirm household/person weights; PSU/cluster; strata; sample domains; positive/nonmissing weight distribution; documentation source,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Third Integrated Household Survey 2010-2011,weights_and_design,survey_design_gate,2,HouseholdGeovariables.NSDstat,,1,1,ea_id,confirm household/person weights; PSU/cluster; strata; sample domains; positive/nonmissing weight distribution; documentation source,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Third Integrated Household Survey 2010-2011,weights_and_design,survey_design_gate,3,HH_MOD_A_FILT.NSDstat,,1,1,ea_id,confirm household/person weights; PSU/cluster; strata; sample domains; positive/nonmissing weight distribution; documentation source,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Third Integrated Household Survey 2010-2011,weights_and_design,survey_design_gate,4,HH_MOD_H.NSDstat,,1,1,ea_id,confirm household/person weights; PSU/cluster; strata; sample domains; positive/nonmissing weight distribution; documentation source,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Third Integrated Household Survey 2010-2011,weights_and_design,survey_design_gate,5,HH_MOD_I1.NSDstat,,1,1,ea_id,confirm household/person weights; PSU/cluster; strata; sample domains; positive/nonmissing weight distribution; documentation source,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Third Integrated Household Survey 2010-2011,weights_and_design,survey_design_gate,6,HH_MOD_I2.NSDstat,,1,1,ea_id,confirm household/person weights; PSU/cluster; strata; sample domains; positive/nonmissing weight distribution; documentation source,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Third Integrated Household Survey 2010-2011,weights_and_design,survey_design_gate,7,HH_MOD_J.NSDstat,,1,1,ea_id,confirm household/person weights; PSU/cluster; strata; sample domains; positive/nonmissing weight distribution; documentation source,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,Third Integrated Household Survey 2010-2011,weights_and_design,survey_design_gate,8,HH_MOD_K.NSDstat,,1,1,ea_id,confirm household/person weights; PSU/cluster; strata; sample domains; positive/nonmissing weight distribution; documentation source,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,National Panel Survey 2011-2012,climate_geography,climate_geography_gate,1,CSEC1.NSDstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 1A (Identification particulars), questions 1 to 6c, and Section 1B (Staff details and survey time), questions 2a to 6f.",12,12,GPS_Manual_Health;cgpsdlg2;cgpsdlg3;cgpsdlg4;cgpsdlg5;cgpsdlt2;cgpsdlt3;cgpsdlt4;cgpsdlt5;cgpsmlg2_min;cgpsmlg2_sec;cgpsmlg3_min,confirm GPS/cluster/EA/admin variables; coordinate quality; displacement/suppression; admin codes; rural/urban; boundary crosswalk path,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,National Panel Survey 2011-2012,consumption_or_income,financial_denominator_gate,1,GSEC15B.NSDstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 15 (Household consumption expenditure, part a), questions 1 to 15.",8,8,h15bq14;h15bq15;h15bq2d;h15bq3a;h15bq3b;h15bq4;h15bq5;itmcd,confirm total consumption or income aggregate; currency; period; household level; zero/missing semantics; survey-team aggregate preference,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,National Panel Survey 2011-2012,consumption_or_income,financial_denominator_gate,2,UNPS 2011-12 Consumption Aggregate.NSDstat,Consumption Aggregates for UNPS 2011-12,2,2,welfare;cpexp30,confirm total consumption or income aggregate; currency; period; household level; zero/missing semantics; survey-team aggregate preference,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,National Panel Survey 2011-2012,consumption_or_income,financial_denominator_gate,3,GSEC15BB.NSDstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 15 (Household consumption expenditure, part b - food fortification), questions 14 to 19.",1,1,h15bq14,confirm total consumption or income aggregate; currency; period; household level; zero/missing semantics; survey-team aggregate preference,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,National Panel Survey 2011-2012,consumption_or_income,financial_denominator_gate,4,GSEC15C.NSDstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 15 (Household consumption expenditure, part c - non-durable goods and frequently puchased services (during the last 30 d...",1,1,h15cq2,confirm total consumption or income aggregate; currency; period; household level; zero/missing semantics; survey-team aggregate preference,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,National Panel Survey 2011-2012,health_need_and_access,access_outcome_gate,1,CSEC4l.NSDstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 4L (Access to water at the health facility).",2,2,c4lq102;c4lq102_other,confirm illness/need denominator; care sought; care not sought; cost/distance/supply barriers; skip pattern; person vs household level,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,National Panel Survey 2011-2012,health_need_and_access,access_outcome_gate,2,CSEC2b.NSDstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 2B (Client statisfaction with health facilities), questions 9 to 14.",2,2,c2bq10;c2bq9,confirm illness/need denominator; care sought; care not sought; cost/distance/supply barriers; skip pattern; person vs household level,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,National Panel Survey 2011-2012,health_need_and_access,access_outcome_gate,3,CSEC4c.NSDstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 4C (Services offered by the health facility).",2,2,c4cq46;c4cq48,confirm illness/need denominator; care sought; care not sought; cost/distance/supply barriers; skip pattern; person vs household level,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,National Panel Survey 2011-2012,health_need_and_access,access_outcome_gate,4,CSEC4n.NSDstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 4N (Supervision/ monitoring of health facility).",1,1,End_sup_health,confirm illness/need denominator; care sought; care not sought; cost/distance/supply barriers; skip pattern; person vs household level,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,National Panel Survey 2011-2012,health_need_and_access,access_outcome_gate,5,CSEC4ab.NSDstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 4A (Work at Night) and Section 4B (Availability of equipment/ services at the facility).",1,1,c4bq23,confirm illness/need denominator; care sought; care not sought; cost/distance/supply barriers; skip pattern; person vs household level,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,National Panel Survey 2011-2012,health_need_and_access,access_outcome_gate,6,CSEC4d.NSDstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 4D (Common diseases reported at health facility).",1,1,End_Diseases,confirm illness/need denominator; care sought; care not sought; cost/distance/supply barriers; skip pattern; person vs household level,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,National Panel Survey 2011-2012,health_need_and_access,access_outcome_gate,7,CSEC4e.NSDstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 4E (Common stock outs reported at health facility).",1,1,c4e61,confirm illness/need denominator; care sought; care not sought; cost/distance/supply barriers; skip pattern; person vs household level,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,National Panel Survey 2011-2012,health_need_and_access,access_outcome_gate,8,CSEC4f.NSDstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 4F (Items brought by patients visiting the health facility).",1,1,c4fq72,confirm illness/need denominator; care sought; care not sought; cost/distance/supply barriers; skip pattern; person vs household level,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,National Panel Survey 2011-2012,household_person_keys,merge_key_gate,1,GSEC2.NSDstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 2 (Household roster).",2,2,PID;HHID,confirm household/person IDs; module key cardinality; duplicate keys; household-person join path; panel/wave IDs where relevant,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,National Panel Survey 2011-2012,household_person_keys,merge_key_gate,2,UNPS 2011-12 Consumption Aggregate.NSDstat,Consumption Aggregates for UNPS 2011-12,1,1,HHID,confirm household/person IDs; module key cardinality; duplicate keys; household-person join path; panel/wave IDs where relevant,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,National Panel Survey 2011-2012,household_person_keys,merge_key_gate,3,GSEC1.NSDstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 1A (Household identification particulars).",1,1,HHID,confirm household/person IDs; module key cardinality; duplicate keys; household-person join path; panel/wave IDs where relevant,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,National Panel Survey 2011-2012,household_person_keys,merge_key_gate,4,GSEC3.NSDstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 3 (General information on household members).",1,1,PID,confirm household/person IDs; module key cardinality; duplicate keys; household-person join path; panel/wave IDs where relevant,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,National Panel Survey 2011-2012,household_person_keys,merge_key_gate,5,GSEC4.NSDstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 4 (Education (all persons 5 years and above)).",1,1,PID,confirm household/person IDs; module key cardinality; duplicate keys; household-person join path; panel/wave IDs where relevant,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,National Panel Survey 2011-2012,household_person_keys,merge_key_gate,6,GSEC5.NSDstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 5 (Health).",1,1,PID,confirm household/person IDs; module key cardinality; duplicate keys; household-person join path; panel/wave IDs where relevant,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,National Panel Survey 2011-2012,household_person_keys,merge_key_gate,7,GSEC6A.NSDstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 6 (Child nutrition and health (for all children 0-59 months old)), questions 1 to 17, 19 to 22, and 24 to 29.",1,1,PID,confirm household/person IDs; module key cardinality; duplicate keys; household-person join path; panel/wave IDs where relevant,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,National Panel Survey 2011-2012,household_person_keys,merge_key_gate,8,GSEC6B.NSDstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 6 (Child nutrition and health (for all children 0-59 months old)), question 18.",1,1,PID,confirm household/person IDs; module key cardinality; duplicate keys; household-person join path; panel/wave IDs where relevant,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,National Panel Survey 2011-2012,oop_health_expenditure,financial_outcome_gate,1,GSEC6A.NSDstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 6 (Child nutrition and health (for all children 0-59 months old)), questions 1 to 17, 19 to 22, and 24 to 29.",2,2,h6q7;h6q8,confirm OOP health expenditure variables; payer scope; service/drug categories; recall periods; zero vs missing; aggregation policy,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,National Panel Survey 2011-2012,oop_health_expenditure,financial_outcome_gate,2,AGSEC7B.NSDstat,"Data collected using UNPS 2011-12 Agriculture Questionnaire, Section 7 (Livestock inputs), questions 1 to 8c.",2,0,a7bq7c;a7bq8c,confirm OOP health expenditure variables; payer scope; service/drug categories; recall periods; zero vs missing; aggregation policy,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,National Panel Survey 2011-2012,oop_health_expenditure,financial_outcome_gate,3,GSEC5.NSDstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 5 (Health).",1,1,h5q12,confirm OOP health expenditure variables; payer scope; service/drug categories; recall periods; zero vs missing; aggregation policy,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,National Panel Survey 2011-2012,survey_timing,climate_timing_gate,1,CSEC1.NSDstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 1A (Identification particulars), questions 1 to 6c, and Section 1B (Staff details and survey time), questions 2a to 6f.",8,8,End_Time;c1bq2a;c1bq2c;c1bq4c;c1bq5a;c1bq5c;c1bq6a;c1bq6c,confirm interview date/month/year or fieldwork window; visit/season module; valid ranges; missing dates; usable lag-window anchor,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,National Panel Survey 2011-2012,survey_timing,climate_timing_gate,2,AGSEC1.NSDstat,"Data collected using UNPS 2011-12 Agriculture Questionnaire, Section 1B (Staff details and survey time), questions 1 and 2; Section 2A (Current land holdings - first/second visit), questi...",2,2,a1bq2;a1bq2s,confirm interview date/month/year or fieldwork window; visit/season module; valid ranges; missing dates; usable lag-window anchor,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,National Panel Survey 2011-2012,survey_timing,climate_timing_gate,3,AGSEC9.NSDstat,"Data collected using UNPS 2011-12 Agriculture Questionnaire, Section 9 (Extension services).",1,1,a9q7,confirm interview date/month/year or fieldwork window; visit/season module; valid ranges; missing dates; usable lag-window anchor,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,National Panel Survey 2011-2012,survey_timing,climate_timing_gate,4,CSEC3i.NSDstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 3I (Supervision/monitoring of the school during the last 12 months).",1,1,c3iq46a,confirm interview date/month/year or fieldwork window; visit/season module; valid ranges; missing dates; usable lag-window anchor,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,National Panel Survey 2011-2012,weights_and_design,survey_design_gate,1,CSEC1.NSDstat,"Data collected using UNPS 2011-12 Community Questionnaire, Section 1A (Identification particulars), questions 1 to 6c, and Section 1B (Staff details and survey time), questions 2a to 6f.",8,0,End_health_accountability;GPS_Manual_Health;Health_Visit;Number_Satellites_Health;Reason_Comm_Org_Not_Done;Reason_Edu_Not_Done;Reason_Health_Not_Done;Reason_Road_Inf_Not_Done,confirm household/person weights; PSU/cluster; strata; sample domains; positive/nonmissing weight distribution; documentation source,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,National Panel Survey 2011-2012,weights_and_design,survey_design_gate,2,GSEC1.NSDstat,"Data collected using UNPS 2011-12 Household Questionnaire, Section 1A (Household identification particulars).",2,0,reason;year,confirm household/person weights; PSU/cluster; strata; sample domains; positive/nonmissing weight distribution; documentation source,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,National Panel Survey 2011-2012,weights_and_design,survey_design_gate,3,AGSEC2B.NSDstat,"Data collected using UNPS 2011-12 Agriculture Questionnaire, Section 2B (Land that the household has access through use rights).",1,0,Weather_Condition,confirm household/person weights; PSU/cluster; strata; sample domains; positive/nonmissing weight distribution; documentation source,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
17,replacement_backup_wave,Uganda,2011-2012,UGA_2011_UNPS_v02_M,National Panel Survey 2011-2012,weights_and_design,survey_design_gate,4,AGSEC2A.NSDstat,"Data collected using UNPS 2011-12 Agriculture Questionnaire, Section 2A (Current land holdings - first/second visit).",1,0,Weather_Condition,confirm household/person weights; PSU/cluster; strata; sample domains; positive/nonmissing weight distribution; documentation source,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,Uganda National Panel Survey 2018-2019,climate_geography,climate_geography_gate,1,pov2018_19,Consumption Aggregate,4,4,qurban;regurb;urban;district,confirm GPS/cluster/EA/admin variables; coordinate quality; displacement/suppression; admin codes; rural/urban; boundary crosswalk path,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,Uganda National Panel Survey 2018-2019,climate_geography,climate_geography_gate,2,GSEC1,Household Questionnaire Section 1: Household identification particulars,4,4,urban;district_code;s1aq07;regurb,confirm GPS/cluster/EA/admin variables; coordinate quality; displacement/suppression; admin codes; rural/urban; boundary crosswalk path,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,Uganda National Panel Survey 2018-2019,climate_geography,climate_geography_gate,3,WSEC1A,Woman Questionnaire Section 1A: Household identification particulars,2,2,urban;regurb,confirm GPS/cluster/EA/admin variables; coordinate quality; displacement/suppression; admin codes; rural/urban; boundary crosswalk path,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,Uganda National Panel Survey 2018-2019,climate_geography,climate_geography_gate,4,AGSEC1,Agriculture Questionnaire Section 1: Household identification particulars,2,2,region;urban,confirm GPS/cluster/EA/admin variables; coordinate quality; displacement/suppression; admin codes; rural/urban; boundary crosswalk path,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,Uganda National Panel Survey 2018-2019,consumption_or_income,financial_denominator_gate,1,pov2018_19,Consumption Aggregate,7,7,cpexp30;fcpexp30;nrrexp30;fnrfxp30;hpline;ctpline;spline,confirm total consumption or income aggregate; currency; period; household level; zero/missing semantics; survey-team aggregate preference,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,Uganda National Panel Survey 2018-2019,consumption_or_income,financial_denominator_gate,2,GSEC15B,Household Questionnaire Section 15B: Food and beverage,3,0,CEB03;CEB04;CEB07,confirm total consumption or income aggregate; currency; period; household level; zero/missing semantics; survey-team aggregate preference,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,Uganda National Panel Survey 2018-2019,consumption_or_income,financial_denominator_gate,3,GSEC15E,Household Questionnaire Section 15E: Non-consumption expenditure,1,1,CEE02_1,confirm total consumption or income aggregate; currency; period; household level; zero/missing semantics; survey-team aggregate preference,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,Uganda National Panel Survey 2018-2019,consumption_or_income,financial_denominator_gate,4,GSEC7_2,"Household Questionnaire Section 7: Source of income, financial decision making, savings, credit, borrowing, and banking in the past 12 months (cont)",1,0,IncomeSource,confirm total consumption or income aggregate; currency; period; household level; zero/missing semantics; survey-team aggregate preference,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,Uganda National Panel Survey 2018-2019,health_need_and_access,access_outcome_gate,1,CSEC4B,Community/Facility Questionnaire Section 4B: Availability of equipment/services at the facility,4,4,s4bq23;s4bq26;s4bq27;s4bq28,confirm illness/need denominator; care sought; care not sought; cost/distance/supply barriers; skip pattern; person vs household level,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,Uganda National Panel Survey 2018-2019,health_need_and_access,access_outcome_gate,2,CSEC2B,Community/Facility Questionnaire Section 2B: Client satisfaction with health facilities,2,2,s2bq09;s2bq10,confirm illness/need denominator; care sought; care not sought; cost/distance/supply barriers; skip pattern; person vs household level,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
18,replacement_backup_wave,Uganda,2018-2019,UGA_2018_UNPS_v02_M,Uganda National Panel Survey 2018-2019,health_need_and_access,access_outcome_gate,3,CSEC4C,Community/Facility Questionnaire Section 4C: Services offered by this health facility,2,2,healthservice_id;s4cq46,confirm illness/need denominator; care sought; care not sought; cost/distance/supply barriers; skip pattern; person vs household level,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
