acquisition_batch_rank,batch_role,country,wave,idno,catalog_id,metadata_file_name,metadata_file_description,cases,variable_count,unit_guess,module_guess,priority_core_target,current_receipt_status,expected_local_name_patterns,download_review_action
10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,sage_labourintermed,,18616,435,unknown,other,1,not_received_no_original_raw_package,sage_labourintermed;sage_labourintermed.*;sage_labourintermed.dta;sage_labourintermed.sav;sage_labourintermed.por;sage_labourintermed.sas7bdat;sage_labourintermed.xpt;sage_labourintermed.csv;*sage_labourintermed*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,sage_comids,,3980,7,unknown,other,0,not_received_no_original_raw_package,sage_comids;sage_comids.*;sage_comids.dta;sage_comids.sav;sage_comids.por;sage_comids.sas7bdat;sage_comids.xpt;sage_comids.csv;*sage_comids*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,sage_fcsexpanded,,19177,18,unknown,other,0,not_received_no_original_raw_package,sage_fcsexpanded;sage_fcsexpanded.*;sage_fcsexpanded.dta;sage_fcsexpanded.sav;sage_fcsexpanded.por;sage_fcsexpanded.sas7bdat;sage_fcsexpanded.xpt;sage_fcsexpanded.csv;*sage_fcsexpanded*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,sage_foodsecintermed,,3965,33,unknown,other,0,not_received_no_original_raw_package,sage_foodsecintermed;sage_foodsecintermed.*;sage_foodsecintermed.dta;sage_foodsecintermed.sav;sage_foodsecintermed.por;sage_foodsecintermed.sas7bdat;sage_foodsecintermed.xpt;sage_foodsecintermed.csv;*sage_foodsecintermed*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,int_welfare_memdata,,21337,102,unknown,consumption/welfare,0,not_received_no_original_raw_package,int_welfare_memdata;int_welfare_memdata.*;int_welfare_memdata.dta;int_welfare_memdata.sav;int_welfare_memdata.por;int_welfare_memdata.sas7bdat;int_welfare_memdata.xpt;int_welfare_memdata.csv;*int_welfare_memdata*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,int_operational,,3825,322,unknown,other,1,not_received_no_original_raw_package,int_operational;int_operational.*;int_operational.dta;int_operational.sav;int_operational.por;int_operational.sas7bdat;int_operational.xpt;int_operational.csv;*int_operational*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,int_welfare_hhassets_productive,,3828,16,household,consumption/welfare,0,not_received_no_original_raw_package,int_welfare_hhassets_productive;int_welfare_hhassets_productive.*;int_welfare_hhassets_productive.dta;int_welfare_hhassets_productive.sav;int_welfare_hhassets_productive.por;int_welfare_hhassets_productive.sas7bdat;int_welfare_hhassets_productive.xpt;int_welfare_hhassets_productive.csv;*int_welfare_hhassets_productive*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,int_welfare_hhlivestock,,3828,25,household,consumption/welfare,0,not_received_no_original_raw_package,int_welfare_hhlivestock;int_welfare_hhlivestock.*;int_welfare_hhlivestock.dta;int_welfare_hhlivestock.sav;int_welfare_hhlivestock.por;int_welfare_hhlivestock.sas7bdat;int_welfare_hhlivestock.xpt;int_welfare_hhlivestock.csv;*int_welfare_hhlivestock*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,int_demographics_mem,,21337,170,unknown,other,1,not_received_no_original_raw_package,int_demographics_mem;int_demographics_mem.*;int_demographics_mem.dta;int_demographics_mem.sav;int_demographics_mem.por;int_demographics_mem.sas7bdat;int_demographics_mem.xpt;int_demographics_mem.csv;*int_demographics_mem*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,int_migration,,3361,50,unknown,other,1,not_received_no_original_raw_package,int_migration;int_migration.*;int_migration.dta;int_migration.sav;int_migration.por;int_migration.sas7bdat;int_migration.xpt;int_migration.csv;*int_migration*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,int_migration_HH,,3965,14,household,other,0,not_received_no_original_raw_package,int_migration_HH;int_migration_HH.*;int_migration_HH.dta;int_migration_HH.sav;int_migration_HH.por;int_migration_HH.sas7bdat;int_migration_HH.xpt;int_migration_HH.csv;*int_migration_HH*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,int_welfare_hh,,3828,371,household,consumption/welfare,1,not_received_no_original_raw_package,int_welfare_hh;int_welfare_hh.*;int_welfare_hh.dta;int_welfare_hh.sav;int_welfare_hh.por;int_welfare_hh.sas7bdat;int_welfare_hh.xpt;int_welfare_hh.csv;*int_welfare_hh*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,int_demographics_hh,,3828,39,household,other,0,not_received_no_original_raw_package,int_demographics_hh;int_demographics_hh.*;int_demographics_hh.dta;int_demographics_hh.sav;int_demographics_hh.por;int_demographics_hh.sas7bdat;int_demographics_hh.xpt;int_demographics_hh.csv;*int_demographics_hh*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,int_consexp,,3825,78,unknown,other,1,not_received_no_original_raw_package,int_consexp;int_consexp.*;int_consexp.dta;int_consexp.sav;int_consexp.por;int_consexp.sas7bdat;int_consexp.xpt;int_consexp.csv;*int_consexp*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,int_cohesion,,3828,280,unknown,other,1,not_received_no_original_raw_package,int_cohesion;int_cohesion.*;int_cohesion.dta;int_cohesion.sav;int_cohesion.por;int_cohesion.sas7bdat;int_cohesion.xpt;int_cohesion.csv;*int_cohesion*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,int_cohesion_dec1,,2761,17,unknown,other,0,not_received_no_original_raw_package,int_cohesion_dec1;int_cohesion_dec1.*;int_cohesion_dec1.dta;int_cohesion_dec1.sav;int_cohesion_dec1.por;int_cohesion_dec1.sas7bdat;int_cohesion_dec1.xpt;int_cohesion_dec1.csv;*int_cohesion_dec1*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,int_cohesion_dec2,,3527,17,unknown,other,0,not_received_no_original_raw_package,int_cohesion_dec2;int_cohesion_dec2.*;int_cohesion_dec2.dta;int_cohesion_dec2.sav;int_cohesion_dec2.por;int_cohesion_dec2.sas7bdat;int_cohesion_dec2.xpt;int_cohesion_dec2.csv;*int_cohesion_dec2*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,int_cohesion_dec3,,3599,17,unknown,other,0,not_received_no_original_raw_package,int_cohesion_dec3;int_cohesion_dec3.*;int_cohesion_dec3.dta;int_cohesion_dec3.sav;int_cohesion_dec3.por;int_cohesion_dec3.sas7bdat;int_cohesion_dec3.xpt;int_cohesion_dec3.csv;*int_cohesion_dec3*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,int_cohesion_empow,,3828,28,unknown,other,0,not_received_no_original_raw_package,int_cohesion_empow;int_cohesion_empow.*;int_cohesion_empow.dta;int_cohesion_empow.sav;int_cohesion_empow.por;int_cohesion_empow.sas7bdat;int_cohesion_empow.xpt;int_cohesion_empow.csv;*int_cohesion_empow*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,int_access_educ18plus,,9413,129,unknown,other,1,not_received_no_original_raw_package,int_access_educ18plus;int_access_educ18plus.*;int_access_educ18plus.dta;int_access_educ18plus.sav;int_access_educ18plus.por;int_access_educ18plus.sas7bdat;int_access_educ18plus.xpt;int_access_educ18plus.csv;*int_access_educ18plus*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,int_access_fin,,3828,323,unknown,other,1,not_received_no_original_raw_package,int_access_fin;int_access_fin.*;int_access_fin.dta;int_access_fin.sav;int_access_fin.por;int_access_fin.sas7bdat;int_access_fin.xpt;int_access_fin.csv;*int_access_fin*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,int_access_health,,21337,127,community/geography,health,1,not_received_no_original_raw_package,int_access_health;int_access_health.*;int_access_health.dta;int_access_health.sav;int_access_health.por;int_access_health.sas7bdat;int_access_health.xpt;int_access_health.csv;*int_access_health*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,int_access_health_hh,,3828,13,household,health,0,not_received_no_original_raw_package,int_access_health_hh;int_access_health_hh.*;int_access_health_hh.dta;int_access_health_hh.sav;int_access_health_hh.por;int_access_health_hh.sas7bdat;int_access_health_hh.xpt;int_access_health_hh.csv;*int_access_health_hh*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,int_access_school,,8592,142,unknown,other,1,not_received_no_original_raw_package,int_access_school;int_access_school.*;int_access_school.dta;int_access_school.sav;int_access_school.por;int_access_school.sas7bdat;int_access_school.xpt;int_access_school.csv;*int_access_school*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,int_asset_index,,3828,52,unknown,other,0,not_received_no_original_raw_package,int_asset_index;int_asset_index.*;int_asset_index.dta;int_asset_index.sav;int_asset_index.por;int_asset_index.sas7bdat;int_asset_index.xpt;int_asset_index.csv;*int_asset_index*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,sage_anthrointermed,,3758,7,unknown,other,0,not_received_no_original_raw_package,sage_anthrointermed;sage_anthrointermed.*;sage_anthrointermed.dta;sage_anthrointermed.sav;sage_anthrointermed.por;sage_anthrointermed.sas7bdat;sage_anthrointermed.xpt;sage_anthrointermed.csv;*sage_anthrointermed*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,int_tracking,,25231,29,unknown,other,0,not_received_no_original_raw_package,int_tracking;int_tracking.*;int_tracking.dta;int_tracking.sav;int_tracking.por;int_tracking.sas7bdat;int_tracking.xpt;int_tracking.csv;*int_tracking*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,int_markets3,,498,74,unknown,other,0,not_received_no_original_raw_package,int_markets3;int_markets3.*;int_markets3.dta;int_markets3.sav;int_markets3.por;int_markets3.sas7bdat;int_markets3.xpt;int_markets3.csv;*int_markets3*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,int_markets2,,498,42,unknown,other,0,not_received_no_original_raw_package,int_markets2;int_markets2.*;int_markets2.dta;int_markets2.sav;int_markets2.por;int_markets2.sas7bdat;int_markets2.xpt;int_markets2.csv;*int_markets2*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,int_markets1,,498,32,unknown,other,0,not_received_no_original_raw_package,int_markets1;int_markets1.*;int_markets1.dta;int_markets1.sav;int_markets1.por;int_markets1.sas7bdat;int_markets1.xpt;int_markets1.csv;*int_markets1*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,int_facilities2,,498,223,unknown,other,0,not_received_no_original_raw_package,int_facilities2;int_facilities2.*;int_facilities2.dta;int_facilities2.sav;int_facilities2.por;int_facilities2.sas7bdat;int_facilities2.xpt;int_facilities2.csv;*int_facilities2*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,int_facilities1,,498,25,unknown,other,0,not_received_no_original_raw_package,int_facilities1;int_facilities1.*;int_facilities1.dta;int_facilities1.sav;int_facilities1.por;int_facilities1.sas7bdat;int_facilities1.xpt;int_facilities1.csv;*int_facilities1*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,int_community,,996,54,community/geography,other,1,not_received_no_original_raw_package,int_community;int_community.*;int_community.dta;int_community.sav;int_community.por;int_community.sas7bdat;int_community.xpt;int_community.csv;*int_community*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,SAGE_HHWEIGHTSV2,,3980,9,household,other,0,not_received_no_original_raw_package,SAGE_HHWEIGHTSV2;SAGE_HHWEIGHTSV2.*;SAGE_HHWEIGHTSV2.dta;SAGE_HHWEIGHTSV2.sav;SAGE_HHWEIGHTSV2.por;SAGE_HHWEIGHTSV2.sas7bdat;SAGE_HHWEIGHTSV2.xpt;SAGE_HHWEIGHTSV2.csv;*SAGE_HHWEIGHTSV2*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC001,Introduction section for questionnaire Jamaica Survey of Living Conditions 1997,2020,18,unknown,other,1,not_received_no_original_raw_package,REC001;REC001.*;REC001.dta;REC001.sav;REC001.por;REC001.sas7bdat;REC001.xpt;REC001.csv;*REC001*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC002,"Part A: Health, from the questionnaire Jamaica Survey of Living Conditions 1997",7282,18,community/geography,health,0,not_received_no_original_raw_package,REC002;REC002.*;REC002.dta;REC002.sav;REC002.por;REC002.sas7bdat;REC002.xpt;REC002.csv;*REC002*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC003,"Part A: Health, from the questionnaire Jamaica Survey of Living Conditions 1997",448,17,community/geography,health,1,not_received_no_original_raw_package,REC003;REC003.*;REC003.dta;REC003.sav;REC003.por;REC003.sas7bdat;REC003.xpt;REC003.csv;*REC003*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC004,"Part A: Health, from the questionnaire Jamaica Survey of Living Conditions 1997",2940,7,community/geography,health,0,not_received_no_original_raw_package,REC004;REC004.*;REC004.dta;REC004.sav;REC004.por;REC004.sas7bdat;REC004.xpt;REC004.csv;*REC004*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC005,"Part B: Education, from the questionnaire Jamaica Survey of Living Conditions 1997",6788,16,unknown,other,0,not_received_no_original_raw_package,REC005;REC005.*;REC005.dta;REC005.sav;REC005.por;REC005.sas7bdat;REC005.xpt;REC005.csv;*REC005*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC006,"Part B: Education, from the questionnaire Jamaica Survey of Living Conditions 1997",6131,19,unknown,other,1,not_received_no_original_raw_package,REC006;REC006.*;REC006.dta;REC006.sav;REC006.por;REC006.sas7bdat;REC006.xpt;REC006.csv;*REC006*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC007,"Part C: For all children 0-59 months, from the questionnaire Jamaica Survey of Living Conditions 1997",815,23,unknown,other,1,not_received_no_original_raw_package,REC007;REC007.*;REC007.dta;REC007.sav;REC007.por;REC007.sas7bdat;REC007.xpt;REC007.csv;*REC007*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC008,"Part D: Employment and Earnings,  from the questionnaire Jamaica Survey of Living Conditions 1997",4926,11,community/geography,geography,0,not_received_no_original_raw_package,REC008;REC008.*;REC008.dta;REC008.sav;REC008.por;REC008.sas7bdat;REC008.xpt;REC008.csv;*REC008*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC009,"Part D: Employment and Earnings,  from the questionnaire Jamaica Survey of Living Conditions 1997",2847,21,community/geography,geography,0,not_received_no_original_raw_package,REC009;REC009.*;REC009.dta;REC009.sav;REC009.por;REC009.sas7bdat;REC009.xpt;REC009.csv;*REC009*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC010,"Part D: Employment and Earnings,  from the questionnaire Jamaica Survey of Living Conditions 1997",2844,10,community/geography,geography,0,not_received_no_original_raw_package,REC010;REC010.*;REC010.dta;REC010.sav;REC010.por;REC010.sas7bdat;REC010.xpt;REC010.csv;*REC010*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC011,"Part D: Employment and Earnings,  from the questionnaire Jamaica Survey of Living Conditions 1997",2840,10,community/geography,geography,0,not_received_no_original_raw_package,REC011;REC011.*;REC011.dta;REC011.sav;REC011.por;REC011.sas7bdat;REC011.xpt;REC011.csv;*REC011*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC012,"Part D: Employment and Earnings,  from the questionnaire Jamaica Survey of Living Conditions 1997",195,21,community/geography,geography,0,not_received_no_original_raw_package,REC012;REC012.*;REC012.dta;REC012.sav;REC012.por;REC012.sas7bdat;REC012.xpt;REC012.csv;*REC012*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC013,"Part D: Employment and Earnings,  from the questionnaire Jamaica Survey of Living Conditions 1997",195,10,community/geography,geography,0,not_received_no_original_raw_package,REC013;REC013.*;REC013.dta;REC013.sav;REC013.por;REC013.sas7bdat;REC013.xpt;REC013.csv;*REC013*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC014,"Part D: Employment and Earnings,  from the questionnaire Jamaica Survey of Living Conditions 1997",4814,13,community/geography,geography,0,not_received_no_original_raw_package,REC014;REC014.*;REC014.dta;REC014.sav;REC014.por;REC014.sas7bdat;REC014.xpt;REC014.csv;*REC014*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC015,"Part D: Employment and Earnings,  from the questionnaire Jamaica Survey of Living Conditions 1997",2015,22,community/geography,geography,0,not_received_no_original_raw_package,REC015;REC015.*;REC015.dta;REC015.sav;REC015.por;REC015.sas7bdat;REC015.xpt;REC015.csv;*REC015*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC016,"Part D: Employment and Earnings,  from the questionnaire Jamaica Survey of Living Conditions 1997",41,16,community/geography,geography,0,not_received_no_original_raw_package,REC016;REC016.*;REC016.dta;REC016.sav;REC016.por;REC016.sas7bdat;REC016.xpt;REC016.csv;*REC016*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC017,"Part E: Daily Expenses, from the questionnaire Jamaica Survey of Living Conditions 1997",3036,4,unknown,other,0,not_received_no_original_raw_package,REC017;REC017.*;REC017.dta;REC017.sav;REC017.por;REC017.sas7bdat;REC017.xpt;REC017.csv;*REC017*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC018,"Part F: Food Expenses, from the questionnaire Jamaica Survey of Living Conditions 1997",2007,3,unknown,other,0,not_received_no_original_raw_package,REC018;REC018.*;REC018.dta;REC018.sav;REC018.por;REC018.sas7bdat;REC018.xpt;REC018.csv;*REC018*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC019,"Part F: Food Expenses, from the questionnaire Jamaica Survey of Living Conditions 1997",52026,6,unknown,other,0,not_received_no_original_raw_package,REC019;REC019.*;REC019.dta;REC019.sav;REC019.por;REC019.sas7bdat;REC019.xpt;REC019.csv;*REC019*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC020,"Part F: Food Expenses, from the questionnaire Jamaica Survey of Living Conditions 1997",925,6,unknown,other,0,not_received_no_original_raw_package,REC020;REC020.*;REC020.dta;REC020.sav;REC020.por;REC020.sas7bdat;REC020.xpt;REC020.csv;*REC020*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC021,"Part G: Consumption Expenditures, from the questionnaire Jamaica Survey of Living Conditions 1997",2007,3,unknown,consumption/welfare,0,not_received_no_original_raw_package,REC021;REC021.*;REC021.dta;REC021.sav;REC021.por;REC021.sas7bdat;REC021.xpt;REC021.csv;*REC021*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC022,"Part G: Consumption Expenditures, from the questionnaire Jamaica Survey of Living Conditions 1997",31897,8,unknown,consumption/welfare,0,not_received_no_original_raw_package,REC022;REC022.*;REC022.dta;REC022.sav;REC022.por;REC022.sas7bdat;REC022.xpt;REC022.csv;*REC022*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC023,"Part H: Non Consumption Expenditures, from the questionnaire Jamaica Survey of Living Conditions 1997",3458,6,unknown,consumption/welfare,0,not_received_no_original_raw_package,REC023;REC023.*;REC023.dta;REC023.sav;REC023.por;REC023.sas7bdat;REC023.xpt;REC023.csv;*REC023*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC024,"Part I: Food Stamps, from the questionnaire Jamaica Survey of Living Conditions 1997",7288,14,unknown,other,0,not_received_no_original_raw_package,REC024;REC024.*;REC024.dta;REC024.sav;REC024.por;REC024.sas7bdat;REC024.xpt;REC024.csv;*REC024*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC025,"Part I: Food Stamps, from the questionnaire Jamaica Survey of Living Conditions 1997",622,17,unknown,other,1,not_received_no_original_raw_package,REC025;REC025.*;REC025.dta;REC025.sav;REC025.por;REC025.sas7bdat;REC025.xpt;REC025.csv;*REC025*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC026,"Part I: Food Stamps, from the questionnaire Jamaica Survey of Living Conditions 1997",6184,8,unknown,other,0,not_received_no_original_raw_package,REC026;REC026.*;REC026.dta;REC026.sav;REC026.por;REC026.sas7bdat;REC026.xpt;REC026.csv;*REC026*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC027,"Part J: Housing and Related Expenses, from the questionnaire Jamaica Survey of Living Conditions 1997",2016,36,unknown,other,0,not_received_no_original_raw_package,REC027;REC027.*;REC027.dta;REC027.sav;REC027.por;REC027.sas7bdat;REC027.xpt;REC027.csv;*REC027*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC028,"Part K: Inventory of Durable Goods, from the questionnaire Jamaica Survey of Living Conditions 1997",1998,32,unknown,other,0,not_received_no_original_raw_package,REC028;REC028.*;REC028.dta;REC028.sav;REC028.por;REC028.sas7bdat;REC028.xpt;REC028.csv;*REC028*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC029,"Part K: Inventory of Durable Goods, from the questionnaire Jamaica Survey of Living Conditions 1997",7747,7,unknown,other,0,not_received_no_original_raw_package,REC029;REC029.*;REC029.dta;REC029.sav;REC029.por;REC029.sas7bdat;REC029.xpt;REC029.csv;*REC029*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC030,"Part L: Miscellaneous, from the questionnaire Jamaica Survey of Living Conditions 1997",2019,22,unknown,other,0,not_received_no_original_raw_package,REC030;REC030.*;REC030.dta;REC030.sav;REC030.por;REC030.sas7bdat;REC030.xpt;REC030.csv;*REC030*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,REC031,"Part L: Miscellaneous, from the questionnaire Jamaica Survey of Living Conditions 1997",3222,5,unknown,other,0,not_received_no_original_raw_package,REC031;REC031.*;REC031.dta;REC031.sav;REC031.por;REC031.sas7bdat;REC031.xpt;REC031.csv;*REC031*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
