country,survey_name,wave,idno,file,raw_variable,raw_label,harmonized_variable,unit,recall_period,construction_rule,quality_flag,notes
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,SECTCB,region,1.REGION,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Community Questionnaire Section CB: Access to Basic Services This file contains data with English labels
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,SECTCB,ward,3.WARD,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Community Questionnaire Section CB: Access to Basic Services This file contains data with English labels
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,SECTCB_Swahili_Labels,district,2.DISTRICT,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Community Questionnaire Section CB: Access to Basic Services This file contains data with Swahili labels
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,SECTCB_Swahili_Labels,region,1.REGION,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Community Questionnaire Section CB: Access to Basic Services This file contains data with Swahili labels
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,SECTCB_Swahili_Labels,ward,3.WARD,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Community Questionnaire Section CB: Access to Basic Services This file contains data with Swahili labels
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,SECTCC,district,2.DISTRICT,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Community Questionnaire Section CC:  Investment Projects This file contains data with English labels
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,SECTCC,region,1.REGION,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Community Questionnaire Section CC:  Investment Projects This file contains data with English labels
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,SECTCC,ward,3.WARD,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Community Questionnaire Section CC:  Investment Projects This file contains data with English labels
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,SECTCD,district,2.DISTRICT,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Community Questionnaire Section CD: Land Use This file contains data with English labels
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,SECTCD,region,1.REGION,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Community Questionnaire Section CD: Land Use This file contains data with English labels
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,SECTCD,ward,3.WARD,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Community Questionnaire Section CD: Land Use This file contains data with English labels
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,SECTCEFG,cg03,3. Is there a ward tribunal in this ward?,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Community Questionnaire Section CE: Agriculture Section CF: Demography and Family Issues Section CG: Governance
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,SECTCEFG,district,2.DISTRICT,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Community Questionnaire Section CE: Agriculture Section CF: Demography and Family Issues Section CG: Governance
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,SECTCEFG,region,1.REGION,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Community Questionnaire Section CE: Agriculture Section CF: Demography and Family Issues Section CG: Governance
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,SECTCEFG,ward,3.WARD,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Community Questionnaire Section CE: Agriculture Section CF: Demography and Family Issues Section CG: Governance
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,SECTCH,district,2.DISTRICT,admin1_or_admin2,person,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Community Questionnaire Section CH:  Roster of Community Leaders
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,SECTCH,region,1.REGION,admin1_or_admin2,person,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Community Questionnaire Section CH:  Roster of Community Leaders
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,SECTCH,ward,3.WARD,admin1_or_admin2,person,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Community Questionnaire Section CH:  Roster of Community Leaders
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,SECTCI,district,2.DISTRICT,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Community Questionnaire Section CI: Crime and Policing
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,SECTCI,region,1.REGION,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Community Questionnaire Section CI: Crime and Policing
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,SECTCI,ward,3.WARD,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Community Questionnaire Section CI: Crime and Policing
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,SECTCJ_S,district,2. DISTRICT,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Community Questionnaire Section CJ: Market Prices
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,SECTCJ_S,region,1. REGION,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Community Questionnaire Section CJ: Market Prices
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,SECTCJ_S,ward,3. WARD,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Community Questionnaire Section CJ: Market Prices
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,SEC_2A_English_Labels,area,GPS measured area (acres),latitude_or_longitude,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=gps; file_description=Agriculture Questionnaire - Plot Roster Plots anyone in your household owned or cultivated during the 2008 long rainy season. This file contains data with Engli
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,SEC_2B_English_Labels,area,GPS measured area (acres),latitude_or_longitude,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=gps; file_description=Agriculture Questionnaire - Plot Roster Additional plots owned or cultivated by anyone in the household during the short rainy season This file contains data wi
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,SEC_A_T_English_Labels,district,2.District,admin1_or_admin2,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=SECTION A-1: Household Identification SECTION T-1: Household Recontact Information SECTION T-2: Filter Questions for Ag Module This file contains data with Engl
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,SEC_A_T_English_Labels,region,1.Region,admin1_or_admin2,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=SECTION A-1: Household Identification SECTION T-1: Household Recontact Information SECTION T-2: Filter Questions for Ag Module This file contains data with Engl
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,SEC_A_T_English_Labels,rural,None,rural,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=rural_urban; file_description=SECTION A-1: Household Identification SECTION T-1: Household Recontact Information SECTION T-2: Filter Questions for Ag Module This file contains data with Engl
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,SEC_A_T_English_Labels,ward,3.Ward,admin1_or_admin2,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=SECTION A-1: Household Identification SECTION T-1: Household Recontact Information SECTION T-2: Filter Questions for Ag Module This file contains data with Engl
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,SEC_A_T_Swahili_Labels,district,2.District,admin1_or_admin2,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=SECTION A-1: Household Identification SECTION T-1: Household Recontact Information SECTION T-2: Filter Questions for Ag Module This file contains data with Swah
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,SEC_A_T_Swahili_Labels,region,1.Region,admin1_or_admin2,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=SECTION A-1: Household Identification SECTION T-1: Household Recontact Information SECTION T-2: Filter Questions for Ag Module This file contains data with Swah
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,SEC_A_T_Swahili_Labels,ward,3.Ward,admin1_or_admin2,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=SECTION A-1: Household Identification SECTION T-1: Household Recontact Information SECTION T-2: Filter Questions for Ag Module This file contains data with Swah
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,SEC_B_C_D_E1_F_G1_U_English_Labels,sbq25district,"SBQ25: From which district did you move?, district",admin1_or_admin2,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=SECTION B: Household Member Roster SECTION C: Education SECTION D: Health SECTION E: Labour SECTION F: Food Consumption Outside the HH SECTION G: Children Livin
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,SEC_B_C_D_E1_F_G1_U_English_Labels,sbq27district,"SBQ27: In which district were you born?, district",admin1_or_admin2,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=SECTION B: Household Member Roster SECTION C: Education SECTION D: Health SECTION E: Labour SECTION F: Food Consumption Outside the HH SECTION G: Children Livin
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,SEC_B_C_D_E1_F_G1_U_Swahili_Labels,sbq25district,25. Kutoka wilaya gani [JINA] alihamia hapa? GERESHO,admin1_or_admin2,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=SECTION B: Household Member Roster SECTION C: Education SECTION D: Health SECTION E: Labour SECTION F: Food Consumption Outside the HH SECTION G: Children Livin
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,SEC_B_C_D_E1_F_G1_U_Swahili_Labels,sbq27district,27. Ni WILAYA ipi ambayo [JINA] amezaliwa? GERESHO,admin1_or_admin2,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=SECTION B: Household Member Roster SECTION C: Education SECTION D: Health SECTION E: Labour SECTION F: Food Consumption Outside the HH SECTION G: Children Livin
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,SEC_H1_J_K2_O2_P1_Q1_S1_English_Labels,shq11e,"SH_Q11: In the past year, how often have you visited the district capital?",admin1_or_admin2,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=admin_geography; file_description=SECTION H. Governance SECTION J: Housing, Water and Sanitation SECTION K: Consumption of Food Over Past One Week SECTION O: Assistance and Groups SECTION P: Cre"
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,TZY1.HH.Consumption,region,Region,admin1_or_admin2,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=Aggregated consumption expenditure data.
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,TZY1.HH.Consumption,urban,Urban or rural areas,rural,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=rural_urban; file_description=Aggregated consumption expenditure data.
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,nps_weights_oct2010,district,District,admin1_or_admin2,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,nps_weights_oct2010,region,Region,admin1_or_admin2,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,nps_weights_oct2010,rural,Rural,rural,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=rural_urban; file_description=
Tanzania,"National Panel Survey 2008-2009, Wave 1",2008-2009,TZA_2008_NPS-R1_v03_M,nps_weights_oct2010,ward,Ward,admin1_or_admin2,unknown,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,AG_SEC2A,ag2a_09,Area (Acres) GPS measurement,latitude_or_longitude,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=gps; file_description=This file contains data related to section 2A of the Agriculture questionnaire - list of all plots cultivated or owned by the household during the last complete
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,AG_SEC2A,ag2a_10,Weather condition at GPS measurement,latitude_or_longitude,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=gps; file_description=This file contains data related to section 2A of the Agriculture questionnaire - list of all plots cultivated or owned by the household during the last complete
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,AG_SEC2B,ag2b_20,Area (Acres) GPS measurement,latitude_or_longitude,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=gps; file_description=This file contains data related to section 2B of the Agriculture questionnaire - list of all plots cultivated or owned by the household during the last complete
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,AG_SEC2B,ag2b_21,Weather condition at GPS measurement,latitude_or_longitude,household,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=gps; file_description=This file contains data related to section 2B of the Agriculture questionnaire - list of all plots cultivated or owned by the household during the last complete
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,COMSEC_CA,id_01,1.REGION,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=This file contains data related to section A of the Community questionnaire - presence of community information sharing items.
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,COMSEC_CA,id_02,2.DISTRICT,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=This file contains data related to section A of the Community questionnaire - presence of community information sharing items.
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,COMSEC_CA,id_03,3.WARD,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=This file contains data related to section A of the Community questionnaire - presence of community information sharing items.
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,COMSEC_CB,id_01,Region,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=admin_geography; file_description=This file contains data related to section B of the Community questionnaire - availability of basic services, the name of the nearest provider and the distance "
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,COMSEC_CB,id_02,District,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=admin_geography; file_description=This file contains data related to section B of the Community questionnaire - availability of basic services, the name of the nearest provider and the distance "
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,COMSEC_CB,id_03,Ward,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=admin_geography; file_description=This file contains data related to section B of the Community questionnaire - availability of basic services, the name of the nearest provider and the distance "
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,COMSEC_CD,cm_d04b,(b) District or Central Government declaring land in the village as reserve land,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=This file contains data related to section D of the Community questionnaire - land use practices in the village and any notable changes in land ownership/approp
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,COMSEC_CD,cm_d05bm,(b) District or Central Government declaring land in the village as reserve land,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=This file contains data related to section D of the Community questionnaire - land use practices in the village and any notable changes in land ownership/approp
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,COMSEC_CD,cm_d05by,(b) District or Central Government declaring land in the village as reserve land,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=This file contains data related to section D of the Community questionnaire - land use practices in the village and any notable changes in land ownership/approp
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,COMSEC_CD,cm_d06b,(b) District or Central Government declaring land in the village as reserve land,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=This file contains data related to section D of the Community questionnaire - land use practices in the village and any notable changes in land ownership/approp
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,COMSEC_CD,cm_d07b,(b) District or Central Government declaring land in the village as reserve land,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=This file contains data related to section D of the Community questionnaire - land use practices in the village and any notable changes in land ownership/approp
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,COMSEC_CD,id_01,Region,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=This file contains data related to section D of the Community questionnaire - land use practices in the village and any notable changes in land ownership/approp
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,COMSEC_CD,id_02,District,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=This file contains data related to section D of the Community questionnaire - land use practices in the village and any notable changes in land ownership/approp
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,COMSEC_CD,id_03,Ward,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,concept_hit=admin_geography; file_description=This file contains data related to section D of the Community questionnaire - land use practices in the village and any notable changes in land ownership/approp
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,COMSEC_CE,id_01,Region,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=admin_geography; file_description=This file contains data related to section E of the Community questionnaire - presence of and participation rate of cooperatives in the community, the availabil"
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,COMSEC_CE,id_02,District,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=admin_geography; file_description=This file contains data related to section E of the Community questionnaire - presence of and participation rate of cooperatives in the community, the availabil"
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,COMSEC_CE,id_03,Ward,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=admin_geography; file_description=This file contains data related to section E of the Community questionnaire - presence of and participation rate of cooperatives in the community, the availabil"
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,COMSEC_CF,id_01,Region,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=admin_geography; file_description=This file contains data related to section F of the Community questionnaire - origins of the village, predominant religions and ethnic groups, and marriage and "
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,COMSEC_CF,id_02,District,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=admin_geography; file_description=This file contains data related to section F of the Community questionnaire - origins of the village, predominant religions and ethnic groups, and marriage and "
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,COMSEC_CF,id_03,Ward,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=admin_geography; file_description=This file contains data related to section F of the Community questionnaire - origins of the village, predominant religions and ethnic groups, and marriage and "
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,COMSEC_CG,cm_g04,Is there a ward tribunal in this ward?,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=admin_geography; file_description=This file contains data related to sectin G of the Community questionnaire - village assemblies and tribunals during the last 12 months, and their basic charact"
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,COMSEC_CG,id_01,Region,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=admin_geography; file_description=This file contains data related to sectin G of the Community questionnaire - village assemblies and tribunals during the last 12 months, and their basic charact"
Tanzania,"National Panel Survey 2010-2011, Wave 2",2010-2011,TZA_2010_NPS-R2_v03_M,COMSEC_CG,id_02,District,admin1_or_admin2,community/geography,unknown_from_metadata,"candidate only; inspect raw values, questionnaires, units, and recall period before use",metadata_only_requires_raw_verification,"concept_hit=admin_geography; file_description=This file contains data related to sectin G of the Community questionnaire - village assemblies and tribunals during the last 12 months, and their basic charact"
