acquisition_batch_rank,batch_role,country,wave,idno,item_type,item_id,source_gate_status,manual_fields_required,manual_fields_passed,missing_or_failed_fields,manual_decision_status,review_notes
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,variable,shocks_or_livelihood:REC038:n901n,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,variable,shocks_or_livelihood:REC038:n901y,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,variable,shocks_or_livelihood:REC038:n907n,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,variable,strata:REC033:strat,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,variable,survey_timing:REC001:int_date,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,variable,survey_weight:ANNUAL;EDTOTALS;REC001:edwght,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,variable,survey_weight:NUTR97:waz,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,variable,survey_weight:NUTR97:weight,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,variable,survey_weight:NUTR97:whz,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,variable,survey_weight:REC007:c021,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,variable,survey_weight:REC007:c022,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,variable,survey_weight:REC007:c07,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,variable,total_consumption_or_income:ANNUAL:cons,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,care_or_barrier:KADULT;KCHILD:a1l15,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,care_or_barrier:KADULT;KCHILD:a1l16,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,care_or_barrier:KADULT;KCHILD:a1l21,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,climate_geography:CORE:region,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,climate_geography:KCOMM:a1x3,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,climate_geography:KCOMM:a1xc3,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,demographics:CONADULT;KINDIV:age,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,demographics:CONADULT:edlevel,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,demographics:CONADULT:gender,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,demographics:CONADULT:hhead,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,demographics:INCEXP:keduculx,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,demographics:INCEXP:khhsize,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,demographics:KADULT;KCHILD:a1h5,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,demographics:KADULT;KCHILD:a1i18,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,demographics:KADULT;KCHILD:a1i21,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,demographics:KADULT:a1m55,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,demographics:KADULT:a1m62,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,demographics:KADULT:a1n8_12,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,demographics:KADULT:a1n8_13,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,demographics:KCHILD:a1k2,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,demographics:KCHILD:a1m81,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,demographics:KCOMM:a1x63_7a,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,health_need:KADULT;KCHILD:a1l24,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,health_need:KHHLD:af14_4a,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,health_need:KHHLD:af14_4b,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,household_id:CONADULT;CORE;KADIET;KADULT;KCHDIET;KCHILD;KHHLD;KINDIV;KINDIVH;KYGPOV:hid,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,household_id:INCEXP:khid,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,household_id:KADIET;KCHDIET:hhid,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,household_id:KADULT;KCHILD:a1h3,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,household_id:KHHLD:aa3,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,insurance::,raw_candidate_not_matched,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,oop_health_expenditure:KADULT;KCHILD:a1l15,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,oop_health_expenditure:KADULT;KCHILD:a1l16,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,oop_health_expenditure:KHHLD:ae15_1b,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,oop_health_expenditure:KADULT;KCHILD:a1l14,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,oop_health_expenditure:KHHLD:ae20_6a,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,oop_health_expenditure:KHHLD:ae20_6b,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,psu_cluster::,raw_candidate_not_matched,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,shocks_or_livelihood:KADULT:a1j11,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,shocks_or_livelihood:KCOMM:a1x84_4,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,shocks_or_livelihood:KHHLD:ac15_2,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,shocks_or_livelihood:KHHLD:af14_13a,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,shocks_or_livelihood:KHHLD:af14_13b,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,shocks_or_livelihood:INCEXP:kselfeay,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,shocks_or_livelihood:KADULT:a1j92,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,shocks_or_livelihood:KCHILD:a1k10,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,shocks_or_livelihood:KCHILD:a1k9,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,shocks_or_livelihood:KHHLD:ad7_10a,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,shocks_or_livelihood:KHHLD:ad7_10b,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,shocks_or_livelihood:KHHLD:ad7_11a,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,shocks_or_livelihood:KHHLD:ad7_11b,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,shocks_or_livelihood:KHHLD:ad7_12a,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,shocks_or_livelihood:KHHLD:ad7_12b,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,shocks_or_livelihood:KHHLD:ad7_13a,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,strata::,raw_candidate_not_matched,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,survey_timing:CORE:month,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,survey_timing:KADULT;KCHILD:a1h7_2,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,variable,survey_timing:KHHLD:aa4_2,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
