acquisition_batch_rank,batch_role,country,survey_name,wave,idno,concept,required_for,candidate_rank_within_concept,candidate_files,candidate_raw_variable,candidate_harmonized_variables,raw_label,metadata_confidence,confidence_reason,verification_checks,minimum_raw_evidence_needed,raw_file_status,raw_variable_status,verification_status,harmonization_decision,fill_raw_file_used,fill_raw_variable_used,fill_variable_label_verified,fill_value_distribution_checked,fill_missing_codes_documented,fill_unit_recall_period_documented,fill_merge_key_level_verified,fill_outlier_or_skip_pattern_notes,fill_promote_to_harmonization_recipe,review_notes
9,priority_10_wave_batch,Tanzania,"National Panel Survey 2012-2013, Wave 3",2012-2013,TZA_2012_NPS-R3_v01_M,shocks_or_livelihood,mechanisms_and_heterogeneity,14,AG_SEC_3B,ag3b_67_4,coping_borrowed,What were the types of input you received on credit? (#4),high,explicit borrowing/coping evidence,shock/livelihood/coping meaning; pre/post treatment timing; agriculture exposure; food insecurity and coping coding,"shock, agriculture/livelihood, coping, or food-insecurity variable",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
9,priority_10_wave_batch,Tanzania,"National Panel Survey 2012-2013, Wave 3",2012-2013,TZA_2012_NPS-R3_v01_M,shocks_or_livelihood,mechanisms_and_heterogeneity,15,AG_SEC_3B,ag3b_71_1,coping_borrowed,From whom did you receive these inputs on credit? (NR ID #1),high,explicit borrowing/coping evidence,shock/livelihood/coping meaning; pre/post treatment timing; agriculture exposure; food insecurity and coping coding,"shock, agriculture/livelihood, coping, or food-insecurity variable",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
9,priority_10_wave_batch,Tanzania,"National Panel Survey 2012-2013, Wave 3",2012-2013,TZA_2012_NPS-R3_v01_M,shocks_or_livelihood,mechanisms_and_heterogeneity,16,AG_SEC_3B,ag3b_71_2,coping_borrowed,From whom did you receive these inputs on credit? (NR ID #2),high,explicit borrowing/coping evidence,shock/livelihood/coping meaning; pre/post treatment timing; agriculture exposure; food insecurity and coping coding,"shock, agriculture/livelihood, coping, or food-insecurity variable",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
9,priority_10_wave_batch,Tanzania,"National Panel Survey 2012-2013, Wave 3",2012-2013,TZA_2012_NPS-R3_v01_M,strata,survey_design_robustness,1,HH_SEC_A,strataid,strata,Unique ID for sampling stratum,high,explicit strata evidence,strata identifier; survey-design documentation; missing/empty strata; merge consistency,strata identifier if survey design requires it,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
9,priority_10_wave_batch,Tanzania,"National Panel Survey 2012-2013, Wave 3",2012-2013,TZA_2012_NPS-R3_v01_M,strata,survey_design_robustness,2,LF_SEC_04,lf04_12,strata,Has this household practiced any controlled mating or other breeding strategy fo,high,explicit strata evidence,strata identifier; survey-design documentation; missing/empty strata; merge consistency,strata identifier if survey design requires it,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
9,priority_10_wave_batch,Tanzania,"National Panel Survey 2012-2013, Wave 3",2012-2013,TZA_2012_NPS-R3_v01_M,strata,survey_design_robustness,3,LF_SEC_04,lf04_13_1,strata,Was have been the main controlled mating or breeding strategies used by this hou,high,explicit strata evidence,strata identifier; survey-design documentation; missing/empty strata; merge consistency,strata identifier if survey design requires it,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
9,priority_10_wave_batch,Tanzania,"National Panel Survey 2012-2013, Wave 3",2012-2013,TZA_2012_NPS-R3_v01_M,strata,survey_design_robustness,4,LF_SEC_04,lf04_13_2,strata,Was have been the main controlled mating or breeding strategies used by this hou,high,explicit strata evidence,strata identifier; survey-design documentation; missing/empty strata; merge consistency,strata identifier if survey design requires it,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
9,priority_10_wave_batch,Tanzania,"National Panel Survey 2012-2013, Wave 3",2012-2013,TZA_2012_NPS-R3_v01_M,survey_timing,main_financial_sample,1,AG_SEC_A,ag_a13,interview_date_or_survey_month,Date of interview,high,explicit interview date/month/year evidence,parseable interview date/month/year; fieldwork calendar consistency; missing timing; usable lag windows,interview date/month or documented fieldwork month for climate lags,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
9,priority_10_wave_batch,Tanzania,"National Panel Survey 2012-2013, Wave 3",2012-2013,TZA_2012_NPS-R3_v01_M,survey_timing,main_financial_sample,2,COM_SEC_A1A2,cm_a07,interview_date_or_survey_month,Date of interview,high,explicit interview date/month/year evidence,parseable interview date/month/year; fieldwork calendar consistency; missing timing; usable lag windows,interview date/month or documented fieldwork month for climate lags,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
9,priority_10_wave_batch,Tanzania,"National Panel Survey 2012-2013, Wave 3",2012-2013,TZA_2012_NPS-R3_v01_M,survey_timing,main_financial_sample,3,COM_SEC_A1A2,cm_a07_1,interview_date_or_survey_month,Date of interview - DAY,high,explicit interview date/month/year evidence,parseable interview date/month/year; fieldwork calendar consistency; missing timing; usable lag windows,interview date/month or documented fieldwork month for climate lags,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
9,priority_10_wave_batch,Tanzania,"National Panel Survey 2012-2013, Wave 3",2012-2013,TZA_2012_NPS-R3_v01_M,survey_timing,main_financial_sample,4,COM_SEC_A1A2,cm_a07_2,interview_date_or_survey_month,Date of interview - MTH,high,explicit interview date/month/year evidence,parseable interview date/month/year; fieldwork calendar consistency; missing timing; usable lag windows,interview date/month or documented fieldwork month for climate lags,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
9,priority_10_wave_batch,Tanzania,"National Panel Survey 2012-2013, Wave 3",2012-2013,TZA_2012_NPS-R3_v01_M,survey_timing,main_financial_sample,5,COM_SEC_A1A2,cm_a07_3,interview_date_or_survey_month,Date of interview - YR,high,explicit interview date/month/year evidence,parseable interview date/month/year; fieldwork calendar consistency; missing timing; usable lag windows,interview date/month or documented fieldwork month for climate lags,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
9,priority_10_wave_batch,Tanzania,"National Panel Survey 2012-2013, Wave 3",2012-2013,TZA_2012_NPS-R3_v01_M,survey_timing,main_financial_sample,6,HH_SEC_A,hh_a18,interview_date_or_survey_month,Date of interview - Stata internal form (SIF),high,explicit interview date/month/year evidence,parseable interview date/month/year; fieldwork calendar consistency; missing timing; usable lag windows,interview date/month or documented fieldwork month for climate lags,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
9,priority_10_wave_batch,Tanzania,"National Panel Survey 2012-2013, Wave 3",2012-2013,TZA_2012_NPS-R3_v01_M,survey_timing,main_financial_sample,7,HH_SEC_A,hh_a18_1,interview_date_or_survey_month,Date of interview - DAY,high,explicit interview date/month/year evidence,parseable interview date/month/year; fieldwork calendar consistency; missing timing; usable lag windows,interview date/month or documented fieldwork month for climate lags,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
9,priority_10_wave_batch,Tanzania,"National Panel Survey 2012-2013, Wave 3",2012-2013,TZA_2012_NPS-R3_v01_M,survey_timing,main_financial_sample,8,HH_SEC_A,hh_a18_2,interview_date_or_survey_month,Date of interview - MTH,high,explicit interview date/month/year evidence,parseable interview date/month/year; fieldwork calendar consistency; missing timing; usable lag windows,interview date/month or documented fieldwork month for climate lags,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
9,priority_10_wave_batch,Tanzania,"National Panel Survey 2012-2013, Wave 3",2012-2013,TZA_2012_NPS-R3_v01_M,survey_timing,main_financial_sample,9,HH_SEC_A,hh_a18_3,interview_date_or_survey_month,Date of interview - YR,high,explicit interview date/month/year evidence,parseable interview date/month/year; fieldwork calendar consistency; missing timing; usable lag windows,interview date/month or documented fieldwork month for climate lags,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
9,priority_10_wave_batch,Tanzania,"National Panel Survey 2012-2013, Wave 3",2012-2013,TZA_2012_NPS-R3_v01_M,survey_timing,main_financial_sample,10,LF_SEC_A,lf_a13,interview_date_or_survey_month,Date of interview,high,explicit interview date/month/year evidence,parseable interview date/month/year; fieldwork calendar consistency; missing timing; usable lag windows,interview date/month or documented fieldwork month for climate lags,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
9,priority_10_wave_batch,Tanzania,"National Panel Survey 2012-2013, Wave 3",2012-2013,TZA_2012_NPS-R3_v01_M,survey_weight,main_financial_sample,1,COM_SEC_CF,cm_f06wght,household_weight_or_person_weight,Item Weight,high,explicit survey weight evidence,numeric positive weights; household vs person applicability; extreme weights; survey design documentation,household or person survey weight appropriate to the outcome unit,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
9,priority_10_wave_batch,Tanzania,"National Panel Survey 2012-2013, Wave 3",2012-2013,TZA_2012_NPS-R3_v01_M,survey_weight,main_financial_sample,2,COM_SEC_CF,cm_f06wght2,household_weight_or_person_weight,Item Weight (District Capital),high,explicit survey weight evidence,numeric positive weights; household vs person applicability; extreme weights; survey design documentation,household or person survey weight appropriate to the outcome unit,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
9,priority_10_wave_batch,Tanzania,"National Panel Survey 2012-2013, Wave 3",2012-2013,TZA_2012_NPS-R3_v01_M,survey_weight,main_financial_sample,3,COM_SEC_CG,cm_g_weight,household_weight_or_person_weight,WEIGHT (IN KGS) in the village,high,explicit survey weight evidence,numeric positive weights; household vs person applicability; extreme weights; survey design documentation,household or person survey weight appropriate to the outcome unit,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
9,priority_10_wave_batch,Tanzania,"National Panel Survey 2012-2013, Wave 3",2012-2013,TZA_2012_NPS-R3_v01_M,survey_weight,main_financial_sample,4,COM_SEC_CG,cm_g_weight2,admin1_or_admin2;household_weight_or_person_weight,Weight (KG) in the District Capital,high,geography wording present but raw role requires verification;explicit survey weight evidence,numeric positive weights; household vs person applicability; extreme weights; survey design documentation,household or person survey weight appropriate to the outcome unit,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
9,priority_10_wave_batch,Tanzania,"National Panel Survey 2012-2013, Wave 3",2012-2013,TZA_2012_NPS-R3_v01_M,survey_weight,main_financial_sample,5,HH_SEC_V,hh_v03,household_weight_or_person_weight,Weight,high,explicit survey weight evidence,numeric positive weights; household vs person applicability; extreme weights; survey design documentation,household or person survey weight appropriate to the outcome unit,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
9,priority_10_wave_batch,Tanzania,"National Panel Survey 2012-2013, Wave 3",2012-2013,TZA_2012_NPS-R3_v01_M,survey_weight,main_financial_sample,6,LF_SEC_02,lf02_31,household_weight_or_person_weight,"What was the live weight, on average, of the [ANIMAL] that you slaughtered?",high,explicit survey weight evidence,numeric positive weights; household vs person applicability; extreme weights; survey design documentation,household or person survey weight appropriate to the outcome unit,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
9,priority_10_wave_batch,Tanzania,"National Panel Survey 2012-2013, Wave 3",2012-2013,TZA_2012_NPS-R3_v01_M,total_consumption_or_income,main_financial_sample,1,AG_SEC_3A,ag3a_04,total_consumption_or_income;agriculture_livelihood;shock_module_variable,What was the total income from renting out this plot during the long rainy seaso,high,explicit total consumption/income or welfare aggregate evidence;agriculture/livelihood evidence; moderator role requires raw data;broad shocks/livelihood keyword hit only,numeric type; local currency unit; recall/reference period; aggregate source; negative/zero values; household level,survey-team aggregate preferred; otherwise documented reconstruction components,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
9,priority_10_wave_batch,Tanzania,"National Panel Survey 2012-2013, Wave 3",2012-2013,TZA_2012_NPS-R3_v01_M,total_consumption_or_income,main_financial_sample,2,AG_SEC_3B,ag3b_04,total_consumption_or_income;agriculture_livelihood;shock_module_variable,What was the total income from renting out this plot during the long rainy seaso,high,explicit total consumption/income or welfare aggregate evidence;agriculture/livelihood evidence; moderator role requires raw data;broad shocks/livelihood keyword hit only,numeric type; local currency unit; recall/reference period; aggregate source; negative/zero values; household level,survey-team aggregate preferred; otherwise documented reconstruction components,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
9,priority_10_wave_batch,Tanzania,"National Panel Survey 2012-2013, Wave 3",2012-2013,TZA_2012_NPS-R3_v01_M,total_consumption_or_income,main_financial_sample,3,ConsumptionNPS3,expm,total_consumption_or_income,"Total consumption, annual, nominal",high,explicit total consumption/income or welfare aggregate evidence,numeric type; local currency unit; recall/reference period; aggregate source; negative/zero values; household level,survey-team aggregate preferred; otherwise documented reconstruction components,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
9,priority_10_wave_batch,Tanzania,"National Panel Survey 2012-2013, Wave 3",2012-2013,TZA_2012_NPS-R3_v01_M,total_consumption_or_income,main_financial_sample,4,ConsumptionNPS3,expmR,total_consumption_or_income,"Total consumption, annual, real",high,explicit total consumption/income or welfare aggregate evidence,numeric type; local currency unit; recall/reference period; aggregate source; negative/zero values; household level,survey-team aggregate preferred; otherwise documented reconstruction components,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,care_or_barrier,double_failure_sample,1,int_access_educ18plus;int_access_fin;int_access_health;int_access_health_hh;int_access_school;int_asset_index;int_ben_characteristics;int_cohesion;int_cohesion_dec1;int_cohesion_dec2;int_cohesion_dec3;int_cohesion_empow;int_consexp;int_demographics_hh;int_demographics_mem;int_migration;int_migration_HH;int_operational;int_tracking;int_welfare_hh,eligilitystatus,care_sought,baseline treatment group,high,health-care access/barrier evidence,care-seeking denominator; barrier categories; cost/distance/supply coding; skip pattern; multiple responses,care-seeking or reason/barrier for not seeking care,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,care_or_barrier,double_failure_sample,2,int_access_educ18plus;int_access_health;int_access_school;int_demographics_mem;int_welfare_memdata,hh3_q8,oop_health_expenditure;care_sought,"HH3Q08: What was the cost of this consultation, including any medicine prescribe",high,health payment/expenditure evidence;health payment evidence in metadata; unit may not be household/person;health-care access/barrier evidence,care-seeking denominator; barrier categories; cost/distance/supply coding; skip pattern; multiple responses,care-seeking or reason/barrier for not seeking care,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,care_or_barrier,double_failure_sample,3,int_community;int_facilities2,dist_fac_govt_healthunit,reason_not_sought_distance,distance km from community to a Gov.t health unit,high,health-care access/barrier evidence,care-seeking denominator; barrier categories; cost/distance/supply coding; skip pattern; multiple responses,care-seeking or reason/barrier for not seeking care,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,care_or_barrier,double_failure_sample,4,int_community;int_facilities2,dist_fac_govt_hospital,reason_not_sought_distance,distance km from community to a Gov.t hospital,high,health-care access/barrier evidence,care-seeking denominator; barrier categories; cost/distance/supply coding; skip pattern; multiple responses,care-seeking or reason/barrier for not seeking care,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,care_or_barrier,double_failure_sample,5,int_community;int_facilities2,dist_fac_private_clinic,reason_not_sought_distance,distance km from community to a Private clinic,high,health-care access/barrier evidence,care-seeking denominator; barrier categories; cost/distance/supply coding; skip pattern; multiple responses,care-seeking or reason/barrier for not seeking care,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,care_or_barrier,double_failure_sample,6,int_community,treatment,care_sought,None,high,health-care access/barrier evidence,care-seeking denominator; barrier categories; cost/distance/supply coding; skip pattern; multiple responses,care-seeking or reason/barrier for not seeking care,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,care_or_barrier,double_failure_sample,7,int_operational,elifu1,care_sought,actual treatment status,high,health-care access/barrier evidence,care-seeking denominator; barrier categories; cost/distance/supply coding; skip pattern; multiple responses,care-seeking or reason/barrier for not seeking care,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,care_or_barrier,double_failure_sample,8,int_access_health,reason_noconsultation_1,care_sought;illness_or_injury_need,hh3_q4==Illness mild,high,health context present; access/barrier role requires raw/codebook check;explicit illness/injury/need evidence,care-seeking denominator; barrier categories; cost/distance/supply coding; skip pattern; multiple responses,care-seeking or reason/barrier for not seeking care,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,care_or_barrier,double_failure_sample,9,int_access_health,reason_noconsultation_13,care_sought,hh3_q4==Drugs not available,moderate,health context present; access/barrier role requires raw/codebook check,care-seeking denominator; barrier categories; cost/distance/supply coding; skip pattern; multiple responses,care-seeking or reason/barrier for not seeking care,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,care_or_barrier,double_failure_sample,10,int_access_health,reason_noconsultation_2,care_sought;illness_or_injury_need,hh3_q4==Treated illness at home,high,health context present; access/barrier role requires raw/codebook check;explicit illness/injury/need evidence,care-seeking denominator; barrier categories; cost/distance/supply coding; skip pattern; multiple responses,care-seeking or reason/barrier for not seeking care,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,climate_geography,main_financial_sample,1,SAGE_HHWEIGHTSV2;int_access_educ18plus;int_access_fin;int_access_health;int_access_health_hh;int_access_school;int_asset_index;int_ben_characteristics;int_cohesion;int_cohesion_dec1;int_cohesion_dec2;int_cohesion_dec3;int_cohesion_empow;int_consexp;int_demographics_hh;int_demographics_mem;int_migration;int_migration_HH;int_operational;int_welfare_hh,county,admin1_or_admin2,County,high,explicit administrative geography or cluster evidence,admin level or GPS availability; coordinate displacement/suppression; merge key; rural/admin consistency; climate linkage precision,"admin geography, cluster, or GPS quality sufficient for climate linkage",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,climate_geography,main_financial_sample,2,SAGE_HHWEIGHTSV2;int_access_educ18plus;int_access_fin;int_access_health;int_access_health_hh;int_access_school;int_asset_index;int_ben_characteristics;int_cohesion;int_cohesion_dec1;int_cohesion_dec2;int_cohesion_dec3;int_cohesion_empow;int_consexp;int_demographics_hh;int_demographics_mem;int_migration;int_migration_HH;int_operational;int_welfare_hh,district,admin1_or_admin2,District,high,explicit administrative geography or cluster evidence,admin level or GPS availability; coordinate displacement/suppression; merge key; rural/admin consistency; climate linkage precision,"admin geography, cluster, or GPS quality sufficient for climate linkage",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,climate_geography,main_financial_sample,3,SAGE_HHWEIGHTSV2;int_access_educ18plus;int_access_fin;int_access_health;int_access_health_hh;int_access_school;int_asset_index;int_ben_characteristics;int_cohesion;int_cohesion_dec1;int_cohesion_dec2;int_cohesion_dec3;int_cohesion_empow;int_consexp;int_demographics_hh;int_demographics_mem;int_migration;int_migration_HH;int_operational;int_welfare_hh,subcounty,admin1_or_admin2,Sub-County,high,explicit administrative geography or cluster evidence,admin level or GPS availability; coordinate displacement/suppression; merge key; rural/admin consistency; climate linkage precision,"admin geography, cluster, or GPS quality sufficient for climate linkage",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,climate_geography,main_financial_sample,4,int_consexp,region,admin1_or_admin2,Region,high,explicit administrative geography or cluster evidence,admin level or GPS availability; coordinate displacement/suppression; merge key; rural/admin consistency; climate linkage precision,"admin geography, cluster, or GPS quality sufficient for climate linkage",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,climate_geography,main_financial_sample,5,int_consexp,regurb,admin1_or_admin2;rural,Region rural-urban,high,explicit administrative geography or cluster evidence;explicit rural/urban residence evidence,admin level or GPS availability; coordinate displacement/suppression; merge key; rural/admin consistency; climate linkage precision,"admin geography, cluster, or GPS quality sufficient for climate linkage",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,climate_geography,main_financial_sample,6,int_facilities1;int_markets1,com4_q8,admin1_or_admin2,COM4Q8: What is the cost of a one way journey for one person to the sub-county c,high,explicit administrative geography or cluster evidence,admin level or GPS availability; coordinate displacement/suppression; merge key; rural/admin consistency; climate linkage precision,"admin geography, cluster, or GPS quality sufficient for climate linkage",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,climate_geography,main_financial_sample,7,int_facilities1;int_markets1;sage_labourintermed,gpse,latitude_or_longitude,GPSE:,high,explicit coordinate/GPS evidence,admin level or GPS availability; coordinate displacement/suppression; merge key; rural/admin consistency; climate linkage precision,"admin geography, cluster, or GPS quality sufficient for climate linkage",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,climate_geography,main_financial_sample,8,int_facilities1;int_markets1;sage_labourintermed,gpsn,latitude_or_longitude,GPSN:,high,explicit coordinate/GPS evidence,admin level or GPS availability; coordinate displacement/suppression; merge key; rural/admin consistency; climate linkage precision,"admin geography, cluster, or GPS quality sufficient for climate linkage",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,climate_geography,main_financial_sample,9,int_operational,Hh15_q223,admin1_or_admin2,"Other local authority figure (Parish or Sub county chief, CDO, PDC, Councillor)",high,explicit administrative geography or cluster evidence,admin level or GPS availability; coordinate displacement/suppression; merge key; rural/admin consistency; climate linkage precision,"admin geography, cluster, or GPS quality sufficient for climate linkage",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,climate_geography,main_financial_sample,10,int_operational,Hh15_q26tab4,admin1_or_admin2,"Hh15_q26==Other local authority figure (Parish or Sub county chief, CDO, PDC, Co",high,explicit administrative geography or cluster evidence,admin level or GPS availability; coordinate displacement/suppression; merge key; rural/admin consistency; climate linkage precision,"admin geography, cluster, or GPS quality sufficient for climate linkage",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,climate_geography,main_financial_sample,11,int_operational,Hh15_q283,admin1_or_admin2,"Other local authority figure (Parish or Sub county chief, CDO, PDC, Councillor)",high,explicit administrative geography or cluster evidence,admin level or GPS availability; coordinate displacement/suppression; merge key; rural/admin consistency; climate linkage precision,"admin geography, cluster, or GPS quality sufficient for climate linkage",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
10,priority_10_wave_batch,Uganda,"Social Assistance Grants for Empowerment  Programme 2014, Endline: Impact After Two Years of Programme Operations",2014,UGA_2014_SAGE-EL_v01_M,climate_geography,main_financial_sample,12,int_operational,Hh15_q41d3,admin1_or_admin2,"hh15_q41d==Other local authority figure (Parish or Sub county chief, CDO, PDC, C",high,explicit administrative geography or cluster evidence,admin level or GPS availability; coordinate displacement/suppression; merge key; rural/admin consistency; climate linkage precision,"admin geography, cluster, or GPS quality sufficient for climate linkage",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
