download_priority_order,queue_role,country,wave,idno,archive_relative_path,member_name,member_key,member_role,read_status,read_error,row_count,column_count
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_F.dta,HH_MOD_F.dta,hh_mod_f.dta,raw_tabular_or_workbook_candidate,readable_metadata,,12447,116
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_G1.dta,HH_MOD_G1.dta,hh_mod_g1.dta,raw_tabular_or_workbook_candidate,readable_metadata,,1755027,28
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_G2.dta,HH_MOD_G2.dta,hh_mod_g2.dta,raw_tabular_or_workbook_candidate,readable_metadata,,12447,12
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_G3.dta,HH_MOD_G3.dta,hh_mod_g3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,24664,6
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_H.dta,HH_MOD_H.dta,hh_mod_h.dta,raw_tabular_or_workbook_candidate,readable_metadata,,12447,41
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_I1.dta,HH_MOD_I1.dta,hh_mod_i1.dta,raw_tabular_or_workbook_candidate,readable_metadata,,112023,5
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_I2.dta,HH_MOD_I2.dta,hh_mod_i2.dta,raw_tabular_or_workbook_candidate,readable_metadata,,248940,5
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_J.dta,HH_MOD_J.dta,hh_mod_j.dta,raw_tabular_or_workbook_candidate,readable_metadata,,485433,5
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_K1.dta,HH_MOD_K1.dta,hh_mod_k1.dta,raw_tabular_or_workbook_candidate,readable_metadata,,224046,5
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_K2.dta,HH_MOD_K2.dta,hh_mod_k2.dta,raw_tabular_or_workbook_candidate,readable_metadata,,24894,6
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_L.dta,HH_MOD_L.dta,hh_mod_l.dta,raw_tabular_or_workbook_candidate,readable_metadata,,410751,9
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_M.dta,HH_MOD_M.dta,hh_mod_m.dta,raw_tabular_or_workbook_candidate,readable_metadata,,311175,20
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_N1.dta,HH_MOD_N1.dta,hh_mod_n1.dta,raw_tabular_or_workbook_candidate,readable_metadata,,12447,10
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_N2.dta,HH_MOD_N2.dta,hh_mod_n2.dta,raw_tabular_or_workbook_candidate,readable_metadata,,3693,119
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_O.dta,HH_MOD_O.dta,hh_mod_o.dta,raw_tabular_or_workbook_candidate,readable_metadata,,20883,38
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_P.dta,HH_MOD_P.dta,hh_mod_p.dta,raw_tabular_or_workbook_candidate,readable_metadata,,186705,15
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_Q.dta,HH_MOD_Q.dta,hh_mod_q.dta,raw_tabular_or_workbook_candidate,readable_metadata,,37341,13
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_R.dta,HH_MOD_R.dta,hh_mod_r.dta,raw_tabular_or_workbook_candidate,readable_metadata,,161818,19
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_S1.dta,HH_MOD_S1.dta,hh_mod_s1.dta,raw_tabular_or_workbook_candidate,readable_metadata,,12780,18
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_S2.dta,HH_MOD_S2.dta,hh_mod_s2.dta,raw_tabular_or_workbook_candidate,readable_metadata,,12447,18
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_T.dta,HH_MOD_T.dta,hh_mod_t.dta,raw_tabular_or_workbook_candidate,readable_metadata,,12447,24
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_U.dta,HH_MOD_U.dta,hh_mod_u.dta,raw_tabular_or_workbook_candidate,readable_metadata,,286281,13
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_V.dta,HH_MOD_V.dta,hh_mod_v.dta,raw_tabular_or_workbook_candidate,readable_metadata,,53885,16
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_W.dta,HH_MOD_W.dta,hh_mod_w.dta,raw_tabular_or_workbook_candidate,readable_metadata,,12481,21
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_X.dta,HH_MOD_X.dta,hh_mod_x.dta,raw_tabular_or_workbook_candidate,readable_metadata,,12447,9
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HouseholdGeovariables_stata11/HouseholdGeovariablesIHS4.dta,HouseholdGeovariablesIHS4.dta,householdgeovariablesihs4.dta,raw_tabular_or_workbook_candidate,readable_metadata,,12447,39
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/IHS4 Consumption Aggregate.dta,IHS4 Consumption Aggregate.dta,ihs4 consumption aggregate.dta,raw_tabular_or_workbook_candidate,readable_metadata,,12447,71
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/PlotGeovariablesIHS4.dta,PlotGeovariablesIHS4.dta,plotgeovariablesihs4.dta,raw_tabular_or_workbook_candidate,readable_metadata,,16654,9
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/aux1.dta,aux1.dta,aux1.dta,raw_tabular_or_workbook_candidate,readable_metadata,,12447,22
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/aux11.dta,aux11.dta,aux11.dta,raw_tabular_or_workbook_candidate,readable_metadata,,12447,6
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/aux2.dta,aux2.dta,aux2.dta,raw_tabular_or_workbook_candidate,readable_metadata,,12447,58
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/aux3.dta,aux3.dta,aux3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,12447,46
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/aux4.dta,aux4.dta,aux4.dta,raw_tabular_or_workbook_candidate,readable_metadata,,12447,15
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/com_ch.dta,com_ch.dta,com_ch.dta,raw_tabular_or_workbook_candidate,readable_metadata,,2530,33
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/HHTrack.dta,HHTrack.dta,hhtrack.dta,raw_tabular_or_workbook_candidate,readable_metadata,,5000,33
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/NGA_HouseholdGeovars_Y3.dta,NGA_HouseholdGeovars_Y3.dta,nga_householdgeovars_y3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,4613,48
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/NGA_PlotGeovariables_Y3.dta,NGA_PlotGeovariables_Y3.dta,nga_plotgeovariables_y3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,5951,11
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/PTrack.dta,PTrack.dta,ptrack.dta,raw_tabular_or_workbook_candidate,readable_metadata,,34898,20
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/ag_conv_w3.dta,ag_conv_w3.dta,ag_conv_w3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,711,12
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/aux1.dta,aux1.dta,aux1.dta,raw_tabular_or_workbook_candidate,readable_metadata,,4590,17
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/aux2.dta,aux2.dta,aux2.dta,raw_tabular_or_workbook_candidate,readable_metadata,,4579,17
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/aux3.dta,aux3.dta,aux3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,4591,3
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/aux4.dta,aux4.dta,aux4.dta,raw_tabular_or_workbook_candidate,readable_metadata,,4582,3
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/aux_round1.dta,aux_round1.dta,aux_round1.dta,raw_tabular_or_workbook_candidate,readable_metadata,,9169,17
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/aux_round2.dta,aux_round2.dta,aux_round2.dta,raw_tabular_or_workbook_candidate,readable_metadata,,9169,18
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/aux_round5.dta,aux_round5.dta,aux_round5.dta,raw_tabular_or_workbook_candidate,readable_metadata,,9169,61
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/aux_year1.dta,aux_year1.dta,aux_year1.dta,raw_tabular_or_workbook_candidate,readable_metadata,,4610,12
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/aux_year2.dta,aux_year2.dta,aux_year2.dta,raw_tabular_or_workbook_candidate,readable_metadata,,4610,13
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/aux_year3.dta,aux_year3.dta,aux_year3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,4611,46
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/aux_year4.dta,aux_year4.dta,aux_year4.dta,raw_tabular_or_workbook_candidate,readable_metadata,,4613,55
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/cons_agg_wave3_visit1.dta,cons_agg_wave3_visit1.dta,cons_agg_wave3_visit1.dta,raw_tabular_or_workbook_candidate,readable_metadata,,4590,80
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/cons_agg_wave3_visit2.dta,cons_agg_wave3_visit2.dta,cons_agg_wave3_visit2.dta,raw_tabular_or_workbook_candidate,readable_metadata,,4579,80
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/food_conv_w3.dta,food_conv_w3.dta,food_conv_w3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,1029,13
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect10a_harvestw3.dta,sect10a_harvestw3.dta,sect10a_harvestw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,41238,10
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect10b_harvestw3.dta,sect10b_harvestw3.dta,sect10b_harvestw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,531280,25
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect10c_harvestw3.dta,sect10c_harvestw3.dta,sect10c_harvestw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,50402,9
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect10ca_harvestw3.dta,sect10ca_harvestw3.dta,sect10ca_harvestw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,4582,7
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect10cb_harvestw3.dta,sect10cb_harvestw3.dta,sect10cb_harvestw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,6968,10
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect11_plantingw3.dta,sect11_plantingw3.dta,sect11_plantingw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,4611,75
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect11a1_plantingw3.dta,sect11a1_plantingw3.dta,sect11a1_plantingw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,5824,16
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect11a_harvestw3.dta,sect11a_harvestw3.dta,sect11a_harvestw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,18328,10
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect11a_plantingw3.dta,sect11a_plantingw3.dta,sect11a_plantingw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,4611,8
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect11b1_plantingw3.dta,sect11b1_plantingw3.dta,sect11b1_plantingw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,5824,86
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect11b_harvestw3.dta,sect11b_harvestw3.dta,sect11b_harvestw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,137460,10
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect11c1_plantingw3.dta,sect11c1_plantingw3.dta,sect11c1_plantingw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,5824,35
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect11c_harvestw3.dta,sect11c_harvestw3.dta,sect11c_harvestw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,187862,10
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect11d_harvestw3.dta,sect11d_harvestw3.dta,sect11d_harvestw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,77894,10
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect11e_harvestw3.dta,sect11e_harvestw3.dta,sect11e_harvestw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,9164,11
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect11e_plantingw3.dta,sect11e_plantingw3.dta,sect11e_plantingw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,11840,57
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect11f_plantingw3.dta,sect11f_plantingw3.dta,sect11f_plantingw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,11830,40
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect11i_plantingw3.dta,sect11i_plantingw3.dta,sect11i_plantingw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,69275,47
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect11j_plantingw3.dta,sect11j_plantingw3.dta,sect11j_plantingw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,27197,14
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect11k_plantingw3.dta,sect11k_plantingw3.dta,sect11k_plantingw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,24159,21
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect11l1_plantingw3.dta,sect11l1_plantingw3.dta,sect11l1_plantingw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,36239,11
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect11l2_plantingw3.dta,sect11l2_plantingw3.dta,sect11l2_plantingw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,42279,21
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect12_harvestw3.dta,sect12_harvestw3.dta,sect12_harvestw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,4582,34
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect12_plantingw3.dta,sect12_plantingw3.dta,sect12_plantingw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,4793,10
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect13_harvestw3.dta,sect13_harvestw3.dta,sect13_harvestw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,4582,21
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect14_harvestw3.dta,sect14_harvestw3.dta,sect14_harvestw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,64148,23
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect15a_harvestw3.dta,sect15a_harvestw3.dta,sect15a_harvestw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,100804,26
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect15b1_harvestw3.dta,sect15b1_harvestw3.dta,sect15b1_harvestw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,4582,7
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect15b2_harvestw3.dta,sect15b2_harvestw3.dta,sect15b2_harvestw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,798,14
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect15c_harvestw3.dta,sect15c_harvestw3.dta,sect15c_harvestw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,54984,43
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect1_harvestw3.dta,sect1_harvestw3.dta,sect1_harvestw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,32827,63
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect1_plantingw3.dta,sect1_plantingw3.dta,sect1_plantingw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,32139,53
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect2_harvestw3.dta,sect2_harvestw3.dta,sect2_harvestw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,26176,46
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect3_harvestw3.dta,sect3_harvestw3.dta,sect3_harvestw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,26176,86
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect3_plantingw3.dta,sect3_plantingw3.dta,sect3_plantingw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,26735,73
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect4a_harvestw3.dta,sect4a_harvestw3.dta,sect4a_harvestw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,26176,63
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect4a_plantingw3.dta,sect4a_plantingw3.dta,sect4a_plantingw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,26871,30
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect4b_harvestw3.dta,sect4b_harvestw3.dta,sect4b_harvestw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,26176,40
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect4b_plantingw3.dta,sect4b_plantingw3.dta,sect4b_plantingw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,26871,28
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect4c1_plantingw3.dta,sect4c1_plantingw3.dta,sect4c1_plantingw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,4611,7
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect4c2_plantingw3.dta,sect4c2_plantingw3.dta,sect4c2_plantingw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,900,22
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect4c3_plantingw3.dta,sect4c3_plantingw3.dta,sect4c3_plantingw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,4611,22
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,temp/raw_downloads/NGA_2015_GHSP-W3_v02_M/sect5_plantingw3.dta,sect5_plantingw3.dta,sect5_plantingw3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,188230,14
