year,filename,official_url,listed_last_modified,listed_size,directory_fetched_at_utc,directory_http_date,directory_last_modified,directory_cache_age_seconds,directory_cf_cache_status,present_in_prior_catalog,prior_listed_last_modified,prior_listed_size,listed_metadata_changed,live_snapshot_relative_path
2022,lgtrw2022yr3.dta.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtrw2022yr3.dta.gz,2023-06-26 13:07,11M,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 13:07,11M,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,lgtrw2022yr3.sas7bdat.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtrw2022yr3.sas7bdat.gz,2023-06-26 13:07,11M,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 13:07,11M,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,lgtrw2022yr3_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtrw2022yr3_csv.zip,2023-06-26 12:51,9.5M,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 12:51,9.5M,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,lgtrw2022yr3_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtrw2022yr3_dta.zip,2024-08-29 12:32,11M,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2024-08-29 12:32,11M,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,lgtrw2022yr3_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtrw2022yr3_sas.zip,2023-06-26 12:51,11M,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 12:51,11M,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,lgtrw2022yr3_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtrw2022yr3_schema.json,2023-06-26 13:07,22K,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 13:07,22K,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,lgtrw2022yr3_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtrw2022yr3_validate.xlsx,2023-06-26 13:07,17K,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 13:07,17K,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,lgtwgt2022yr2.csv.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtwgt2022yr2.csv.gz,2023-06-26 13:08,149K,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 13:08,149K,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,lgtwgt2022yr2.dta.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtwgt2022yr2.dta.gz,2023-06-26 13:08,156K,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 13:08,156K,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,lgtwgt2022yr2.sas7bdat.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtwgt2022yr2.sas7bdat.gz,2023-06-26 13:08,179K,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 13:08,179K,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,lgtwgt2022yr2_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtwgt2022yr2_csv.zip,2023-06-26 12:51,149K,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 12:51,149K,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,lgtwgt2022yr2_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtwgt2022yr2_dta.zip,2024-08-29 12:32,157K,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2024-08-29 12:32,157K,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,lgtwgt2022yr2_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtwgt2022yr2_sas.zip,2023-06-26 12:51,179K,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 12:51,179K,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,lgtwgt2022yr2_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtwgt2022yr2_schema.json,2023-06-26 13:08,349,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 13:08,349,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,lgtwgt2022yr2_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtwgt2022yr2_validate.xlsx,2023-06-26 13:08,5.8K,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 13:08,5.8K,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,lgtwgt2022yr3.csv.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtwgt2022yr3.csv.gz,2023-06-26 13:08,69K,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 13:08,69K,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,lgtwgt2022yr3.dta.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtwgt2022yr3.dta.gz,2023-06-26 13:08,71K,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 13:08,71K,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,lgtwgt2022yr3.sas7bdat.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtwgt2022yr3.sas7bdat.gz,2023-06-26 13:08,96K,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 13:08,96K,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,lgtwgt2022yr3_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtwgt2022yr3_csv.zip,2023-06-26 12:51,69K,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 12:51,69K,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,lgtwgt2022yr3_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtwgt2022yr3_dta.zip,2024-08-29 12:23,72K,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2024-08-29 12:23,72K,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,lgtwgt2022yr3_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtwgt2022yr3_sas.zip,2023-06-26 12:51,96K,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 12:51,96K,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,lgtwgt2022yr3_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtwgt2022yr3_schema.json,2023-06-26 13:08,349,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 13:08,349,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,lgtwgt2022yr3_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtwgt2022yr3_validate.xlsx,2023-06-26 13:08,5.8K,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 13:08,5.8K,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,pu2022.csv.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/pu2022.csv.gz,2023-06-26 13:09,111M,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 13:09,111M,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,pu2022.dta.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/pu2022.dta.gz,2023-06-26 13:10,111M,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 13:10,111M,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,pu2022.sas7bdat.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/pu2022.sas7bdat.gz,2023-06-26 13:12,292M,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 13:12,292M,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,pu2022_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/pu2022_csv.zip,2023-06-26 12:52,111M,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 12:52,111M,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,pu2022_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/pu2022_dta.zip,2024-08-29 12:24,56M,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2024-08-29 12:24,56M,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,pu2022_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/pu2022_sas.zip,2023-06-26 12:54,292M,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 12:54,292M,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,pu2022_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/pu2022_schema.json,2023-06-26 13:12,750K,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 13:12,750K,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,pu2022_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/pu2022_validate.xlsx,2023-06-26 13:34,271K,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 13:34,271K,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,rw2022.csv.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/rw2022.csv.gz,2023-06-26 13:15,649M,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 13:15,649M,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,rw2022.dta.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/rw2022.dta.gz,2023-06-26 13:19,629M,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 13:19,629M,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,rw2022.sas7bdat.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/rw2022.sas7bdat.gz,2023-06-26 13:22,632M,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 13:22,632M,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,rw2022_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/rw2022_csv.zip,2023-06-26 12:58,649M,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 12:58,649M,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,rw2022_dictionary.txt,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/rw2022_dictionary.txt,2023-06-26 13:22,1.4K,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 13:22,1.4K,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,rw2022_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/rw2022_dta.zip,2024-08-29 12:31,629M,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2024-08-29 12:31,629M,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,rw2022_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/rw2022_sas.zip,2023-06-26 13:04,632M,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 13:04,632M,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,rw2022_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/rw2022_schema.json,2023-06-26 13:22,22K,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 13:22,22K,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,rw2022_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/rw2022_validate.xlsx,2023-06-26 13:22,18K,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 13:22,18K,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2023,2023_sipp_python_input_example.py,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/2023_sipp_python_input_example.py,2024-07-10 13:23,4.7K,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Wed, 15 Jul 2026 17:41:48 GMT",28863,HIT,True,2024-07-10 13:23,4.7K,False,temp\source_metadata\census_sipp\2023\official_dataset_directory_index_reaudit_20260716.html
2023,2023_sipp_r_input_example.R,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/2023_sipp_r_input_example.R,2024-07-10 13:23,3.2K,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Wed, 15 Jul 2026 17:41:48 GMT",28863,HIT,True,2024-07-10 13:23,3.2K,False,temp\source_metadata\census_sipp\2023\official_dataset_directory_index_reaudit_20260716.html
2023,lgtrw2023_dictionary.txt,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtrw2023_dictionary.txt,2024-07-10 13:24,2.0K,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Wed, 15 Jul 2026 17:41:48 GMT",28863,HIT,True,2024-07-10 13:24,2.0K,False,temp\source_metadata\census_sipp\2023\official_dataset_directory_index_reaudit_20260716.html
2023,lgtrw2023yr2_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtrw2023yr2_csv.zip,2024-07-10 16:50,33M,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Wed, 15 Jul 2026 17:41:48 GMT",28863,HIT,True,2024-07-10 16:50,33M,False,temp\source_metadata\census_sipp\2023\official_dataset_directory_index_reaudit_20260716.html
2023,lgtrw2023yr2_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtrw2023yr2_dta.zip,2024-07-11 10:20,39M,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Wed, 15 Jul 2026 17:41:48 GMT",28863,HIT,True,2024-07-11 10:20,39M,False,temp\source_metadata\census_sipp\2023\official_dataset_directory_index_reaudit_20260716.html
2023,lgtrw2023yr2_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtrw2023yr2_sas.zip,2024-07-10 16:52,39M,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Wed, 15 Jul 2026 17:41:48 GMT",28863,HIT,True,2024-07-10 16:52,39M,False,temp\source_metadata\census_sipp\2023\official_dataset_directory_index_reaudit_20260716.html
2023,lgtrw2023yr2_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtrw2023yr2_schema.json,2024-07-10 13:33,22K,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Wed, 15 Jul 2026 17:41:48 GMT",28863,HIT,True,2024-07-10 13:33,22K,False,temp\source_metadata\census_sipp\2023\official_dataset_directory_index_reaudit_20260716.html
2023,lgtrw2023yr2_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtrw2023yr2_validate.xlsx,2024-07-10 13:33,16K,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Wed, 15 Jul 2026 17:41:48 GMT",28863,HIT,True,2024-07-10 13:33,16K,False,temp\source_metadata\census_sipp\2023\official_dataset_directory_index_reaudit_20260716.html
2023,lgtrw2023yr3_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtrw2023yr3_csv.zip,2024-07-10 16:52,14M,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Wed, 15 Jul 2026 17:41:48 GMT",28863,HIT,True,2024-07-10 16:52,14M,False,temp\source_metadata\census_sipp\2023\official_dataset_directory_index_reaudit_20260716.html
2023,lgtrw2023yr3_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtrw2023yr3_dta.zip,2024-07-11 10:20,16M,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Wed, 15 Jul 2026 17:41:48 GMT",28863,HIT,True,2024-07-11 10:20,16M,False,temp\source_metadata\census_sipp\2023\official_dataset_directory_index_reaudit_20260716.html
2023,lgtrw2023yr3_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtrw2023yr3_sas.zip,2024-07-10 16:55,16M,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Wed, 15 Jul 2026 17:41:48 GMT",28863,HIT,True,2024-07-10 16:55,16M,False,temp\source_metadata\census_sipp\2023\official_dataset_directory_index_reaudit_20260716.html
2023,lgtrw2023yr3_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtrw2023yr3_schema.json,2024-07-10 13:33,22K,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Wed, 15 Jul 2026 17:41:48 GMT",28863,HIT,True,2024-07-10 13:33,22K,False,temp\source_metadata\census_sipp\2023\official_dataset_directory_index_reaudit_20260716.html
2023,lgtrw2023yr3_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtrw2023yr3_validate.xlsx,2024-07-10 13:33,17K,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Wed, 15 Jul 2026 17:41:48 GMT",28863,HIT,True,2024-07-10 13:33,17K,False,temp\source_metadata\census_sipp\2023\official_dataset_directory_index_reaudit_20260716.html
2023,lgtrw2023yr4_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtrw2023yr4_csv.zip,2024-07-10 16:55,7.0M,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Wed, 15 Jul 2026 17:41:48 GMT",28863,HIT,True,2024-07-10 16:55,7.0M,False,temp\source_metadata\census_sipp\2023\official_dataset_directory_index_reaudit_20260716.html
2023,lgtrw2023yr4_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtrw2023yr4_dta.zip,2024-07-11 10:20,8.2M,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Wed, 15 Jul 2026 17:41:48 GMT",28863,HIT,True,2024-07-11 10:20,8.2M,False,temp\source_metadata\census_sipp\2023\official_dataset_directory_index_reaudit_20260716.html
2023,lgtrw2023yr4_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtrw2023yr4_sas.zip,2024-07-10 16:55,8.4M,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Wed, 15 Jul 2026 17:41:48 GMT",28863,HIT,True,2024-07-10 16:55,8.4M,False,temp\source_metadata\census_sipp\2023\official_dataset_directory_index_reaudit_20260716.html
2023,lgtrw2023yr4_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtrw2023yr4_schema.json,2024-07-10 13:34,22K,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Wed, 15 Jul 2026 17:41:48 GMT",28863,HIT,True,2024-07-10 13:34,22K,False,temp\source_metadata\census_sipp\2023\official_dataset_directory_index_reaudit_20260716.html
2023,lgtrw2023yr4_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtrw2023yr4_validate.xlsx,2024-07-10 13:34,17K,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Wed, 15 Jul 2026 17:41:48 GMT",28863,HIT,True,2024-07-10 13:34,17K,False,temp\source_metadata\census_sipp\2023\official_dataset_directory_index_reaudit_20260716.html
2023,lgtwgt2023_dictionary.txt,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtwgt2023_dictionary.txt,2024-07-10 13:34,1.2K,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Wed, 15 Jul 2026 17:41:48 GMT",28863,HIT,True,2024-07-10 13:34,1.2K,False,temp\source_metadata\census_sipp\2023\official_dataset_directory_index_reaudit_20260716.html
2023,lgtwgt2023yr2_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtwgt2023yr2_csv.zip,2024-07-10 16:55,249K,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Wed, 15 Jul 2026 17:41:48 GMT",28863,HIT,True,2024-07-10 16:55,249K,False,temp\source_metadata\census_sipp\2023\official_dataset_directory_index_reaudit_20260716.html
2023,lgtwgt2023yr2_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtwgt2023yr2_dta.zip,2024-07-11 10:19,260K,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Wed, 15 Jul 2026 17:41:48 GMT",28863,HIT,True,2024-07-11 10:19,260K,False,temp\source_metadata\census_sipp\2023\official_dataset_directory_index_reaudit_20260716.html
2023,lgtwgt2023yr2_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtwgt2023yr2_sas.zip,2024-07-10 16:58,298K,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Wed, 15 Jul 2026 17:41:48 GMT",28863,HIT,True,2024-07-10 16:58,298K,False,temp\source_metadata\census_sipp\2023\official_dataset_directory_index_reaudit_20260716.html
2023,lgtwgt2023yr2_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtwgt2023yr2_schema.json,2024-07-10 13:36,349,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Wed, 15 Jul 2026 17:41:48 GMT",28863,HIT,True,2024-07-10 13:36,349,False,temp\source_metadata\census_sipp\2023\official_dataset_directory_index_reaudit_20260716.html
2023,lgtwgt2023yr2_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtwgt2023yr2_validate.xlsx,2024-07-10 13:36,5.8K,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Wed, 15 Jul 2026 17:41:48 GMT",28863,HIT,True,2024-07-10 13:36,5.8K,False,temp\source_metadata\census_sipp\2023\official_dataset_directory_index_reaudit_20260716.html
2023,lgtwgt2023yr3_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtwgt2023yr3_csv.zip,2024-07-10 16:58,104K,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Wed, 15 Jul 2026 17:41:48 GMT",28863,HIT,True,2024-07-10 16:58,104K,False,temp\source_metadata\census_sipp\2023\official_dataset_directory_index_reaudit_20260716.html
2023,lgtwgt2023yr3_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtwgt2023yr3_dta.zip,2024-07-11 10:19,110K,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Wed, 15 Jul 2026 17:41:48 GMT",28863,HIT,True,2024-07-11 10:19,110K,False,temp\source_metadata\census_sipp\2023\official_dataset_directory_index_reaudit_20260716.html
