file_year_page,title,description,official_url,domain_tags,current_panel_variables_named,current_panel_variable_match_count,issue_language_in_title_or_description,audit_priority_for_current_panel,page_modified_date,http_last_modified,fetched_at_utc,snapshot_relative_path,snapshot_sha256_project_generated
2022,2022 SIPP: Problem with Age at Birth,User note concerning age at birth exceeding the age cap.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-prob-with-age-at-birth.html,income_poverty|weights_sampling|employment|education,ESEX,1,False,medium,2023-06-21T16:20:31.775-04:00,,2026-07-16T02:34:25Z,temp\source_metadata\census_sipp\user_notes\2022\2022-prob-with-age-at-birth.html,aa9405936805ac4c7b557817ddf032ca9a93c99b9b014854ae9cc3d70cc0f2b7
2022,2022 SIPP: Processing Error Effects on Uninsured Care,User note concerning effects of processing error in monthly health insurance variables on Uninsured Care.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-processing-error-effects.html,health_insurance|income_poverty|weights_sampling|employment|education,,0,True,medium,2025-07-24T09:17:41.004-04:00,,2026-07-16T02:34:28Z,temp\source_metadata\census_sipp\user_notes\2022\2022-processing-error-effects.html,0c414afebc74a4d084db77a602d6cf6e378c127b4a165de3a539985feae5dff4
2022,2022 SIPP: Reasons Did Not Have Private and/or Public Health Insurance Coverage,User note concerning variable related to reasons respondent did not have private and/or public health insurance coverage for at least one month.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-reas-not-have-priv-publc-health-ins-cov.html,health_insurance|income_poverty|weights_sampling|employment|education,,0,False,medium,2023-06-21T09:43:34.279-04:00,,2026-07-16T02:34:28Z,temp\source_metadata\census_sipp\user_notes\2022\2022-reas-not-have-priv-publc-health-ins-cov.html,8592ab32673f93826e74e04ba1d6d422ec412a2b88c96f3a1b76249d541dfbfe
2022,2022 SIPP: Reasons Type of Health Insurance Coverage Ended,User note concerning variables related to reasons why a respondent&rsquo;s specific type of health insurance coverage ended.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-reas-typ-health-ins-covr-end.html,health_insurance|income_poverty|weights_sampling|employment|education,,0,False,medium,2023-06-21T10:09:57.883-04:00,,2026-07-16T02:34:29Z,temp\source_metadata\census_sipp\user_notes\2022\2022-reas-typ-health-ins-covr-end.html,0c1de11eabf7b4c3e6fd51329dcb0c2818be9bccec7bdb78db696e41e75fd43d
2022,2022 SIPP: School Meals Universe for Children Under 5,User note concerning children under 5 in the universe for school meals.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-sch-meals-univ-chldr-undr5.html,income_poverty|weights_sampling|employment|food_security|education,MONTHCODE|TAGE|TAGE_EHC,3,False,medium,2023-06-21T11:10:19.275-04:00,,2026-07-16T02:34:28Z,temp\source_metadata\census_sipp\user_notes\2022\2022-sch-meals-univ-chldr-undr5.html,1de9a4efcfa4f9e8369ffb6857da990638661a45dfddc825929ca729ecca46ea
2022,2022 SIPP: Small Inconsistencies in Child Care,User note concerning small inconsistencies in child care content.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-small-inconsist-child-care.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2023-06-22T13:13:41.183-04:00,,2026-07-16T02:34:28Z,temp\source_metadata\census_sipp\user_notes\2022\2022-small-inconsist-child-care.html,7324a8db2eff196bb6fd8790c6ec5f26911c336fbf69b221e3f6c1c969f16119
2022,2022 SIPP: Social Security Processing Error and its Impact on Poverty Estimates,User note regarding impact of error affecting calculation of monthly Social Security amounts on poverty rates.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-soc-sec-proces-err-impct-pov-est.html,health_insurance|income_poverty|weights_sampling|employment|education,TSSSAMT,1,True,high,2026-01-08T08:58:11.755-05:00,,2026-07-16T02:34:28Z,temp\source_metadata\census_sipp\user_notes\2022\2022-soc-sec-proces-err-impct-pov-est.html,539b07e8bb11d215c02ef45a6ddef7470097a856db99a415f153dea742e043d5
2022,2022 SIPP: Social Security Parent-Child Linkage Variables,User note concerning variables that can be used to link children with adults receiving Social Security on behalf of a child.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-social-security-parent-child-linkage-variable.html,health_insurance|income_poverty|weights_sampling|employment|family_relationship|education,PNUM,1,False,medium,2024-07-09T17:28:39.013-04:00,,2026-07-16T02:34:35Z,temp\source_metadata\census_sipp\user_notes\2022\2022-social-security-parent-child-linkage-variable.html,101fba982204009d5f95dacb7a239c0341ed5a7765218c7fe250f3d218c94aa3
2022,2022 SIPP: Status Flag Change for Contributions to Retirement Accounts,User note concerning status flag changes to employer and employee contributions to retirement accounts.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-stat-flag-chng-contrib-retire-accts.html,income_poverty|weights_sampling|employment|education,,0,False,medium,2023-06-21T14:53:50.544-04:00,,2026-07-16T02:34:30Z,temp\source_metadata\census_sipp\user_notes\2022\2022-stat-flag-chng-contrib-retire-accts.html,9a7a5689644183cb4fd24f52bdb1dbd94346da6195286a4e1b8f1559686aa211
2022,"2022 SIPP: Status Flags for Class of Worker, Industry, and Occupation","User note concerning updates to the imputation status flags for class of worker, industry, and occupation.",https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-stat-flag-class-workr-industr-occ.html,income_poverty|weights_sampling|employment|education,,0,False,medium,2023-06-21T09:25:55.066-04:00,,2026-07-16T02:34:30Z,temp\source_metadata\census_sipp\user_notes\2022\2022-stat-flag-class-workr-industr-occ.html,fed9ff7c178327e96de8d67191bab02fe1997101244ad56aaffa8744288876b7
2022,2022 SIPP: Temporary Layoff Spells for Multiple Job Holders,User note concerning a change in how temporary layoff spells for multiple job holders are treated in the 2022 SIPP versus the 2021 SIPP.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-temp-layoff-spells-multi-job-holdrs.html,income_poverty|weights_sampling|employment|education,RWKESR1|RWKESR5,2,False,medium,2023-06-21T10:51:57.480-04:00,,2026-07-16T02:34:35Z,temp\source_metadata\census_sipp\user_notes\2022\2022-temp-layoff-spells-multi-job-holdrs.html,05718eed55ea2d0f2a7cfe8dbb359d3aefe621532d5a6060c0e2282a092fa9c0
2022,2022 SIPP: Underestimate of Unemployment Compensation During Pandemic,User note concerning 2022 SIPP estimates of Unemployment Compensation receipt and amounts.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-undrestim-unemp-comp-dur-pandmc.html,income_poverty|weights_sampling|employment|education,EUC1MNYN,1,False,medium,2023-06-21T09:28:47.247-04:00,,2026-07-16T02:34:32Z,temp\source_metadata\census_sipp\user_notes\2022\2022-undrestim-unemp-comp-dur-pandmc.html,73b2c70d2e2b307c59c1e0af45155b791b925d97b052b13d3ca17620c972ff9d
2022,2022 SIPP: Universe Change for Retirement Account Income Withdrawals,User note concerning the expanded universe for income withdrawn from retirement accounts in 2022 SIPP data.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-univ-chng-retir-acct-inc-wdraw.html,income_poverty|weights_sampling|employment|education,,0,False,medium,2023-06-21T11:22:25.979-04:00,,2026-07-16T02:34:31Z,temp\source_metadata\census_sipp\user_notes\2022\2022-univ-chng-retir-acct-inc-wdraw.html,0b91e4f43466be4ac8af3392ffa5465bc9922958046a3db08713a6566d194f71
2022,2022 SIPP: Universing Error for RGED,User note concerning universing error that omits respondents aged 15 to 17 with at least a high school credential from being assigned an RGED value.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-universing-error-rged.html,income_poverty|weights_sampling|employment|education,EEDUC|TAGE,2,True,high,2025-07-24T09:18:38.366-04:00,,2026-07-16T02:34:33Z,temp\source_metadata\census_sipp\user_notes\2022\2022-universing-error-rged.html,bd3e24acfaaca62da698642e405fc3c8d6089e7b27dd2e62c18b8346d2251421
2022,2022 SIPP: Unusually High Values for Self-Contribution Recodes,User note concerning the unusually high value for the recode of self-contributions to most important retirement account.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-unusl-high-val-self-contrib-recods.html,income_poverty|weights_sampling|employment|education,,0,False,medium,2023-06-21T11:16:09.886-04:00,,2026-07-16T02:34:33Z,temp\source_metadata\census_sipp\user_notes\2022\2022-unusl-high-val-self-contrib-recods.html,7db7fff40984083ec8e33ce63e954396442e323bdfc1444d607a4bae42fcb3b7
2022,2022 SIPP: Comparing 2022 SIPP Child Care Data to Previous Years,User note concerning 2022 SIPP child care estimates that are not comparable to 2008 and prior SIPP panels due to changes in data collection.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/compr-2022-sipp-chld-care-data-prev-yrs.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2023-06-21T09:27:03.551-04:00,,2026-07-16T02:34:33Z,temp\source_metadata\census_sipp\user_notes\2022\compr-2022-sipp-chld-care-data-prev-yrs.html,2b3e89102485da011614cc3ea1f8e17888378d659f3e242d50a8ffd390b23b30
2023,2023 SIPP: Additional Values in Disability Conditions Variables,User note concerning a processing error in disability conditions variables.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2023-usernotes/2023-additional-values-disability.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2024-07-08T15:26:11.793-04:00,,2026-07-16T02:34:34Z,temp\source_metadata\census_sipp\user_notes\2023\2023-additional-values-disability.html,3ecdaab5183ee19bd12cbb4a82d4f3bcb1a3a75bba19ce7e4feabdc30f6c97d1
2023,2023 SIPP: Change to Disability Condition Question Text,User note concerning the disability condition question text improvement.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2023-usernotes/2023-change-disability-condition-question.html,income_poverty|weights_sampling|employment|education,,0,False,medium,2024-07-08T15:28:40.550-04:00,,2026-07-16T02:34:37Z,temp\source_metadata\census_sipp\user_notes\2023\2023-change-disability-condition-question.html,fbad9ce01c3d338388074e5f5a94e1a6924c2ee1257b88df126639a2f680f633
2023,2023 SIPP: Child Care Assistance Universe and Allocation Rates,User note concerning universe and allocation rates for Child Care Assistance.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2023-usernotes/2023-child-care-assist-univse-alloc-rates.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2024-07-02T10:06:44.359-04:00,,2026-07-16T02:34:35Z,temp\source_metadata\census_sipp\user_notes\2023\2023-child-care-assist-univse-alloc-rates.html,cc3d740c388c3672b76a655924c95fd8385847a6cf8df3285da25d9d7f1f289a
2023,2023 SIPP: Cold Deck Allocation and Universe Error,User note concerning 2023 SIPP cold deck allocation of Food Security values.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2023-usernotes/2023-cold-deck-allocation-universe-err.html,income_poverty|weights_sampling|employment|food_security|education,,0,True,medium,2024-07-02T10:26:19.870-04:00,,2026-07-16T02:34:41Z,temp\source_metadata\census_sipp\user_notes\2023\2023-cold-deck-allocation-universe-err.html,d6b1f6c7b88b5ba521c5b90119bbdd3167c75a7c7da480ee7e015e3651cb2b54
2023,2023 SIPP: Comparing 2023 SIPP Parental Leave Data to Previous Years,User note concerning 2023 SIPP parental leave estimates that are not comparable to 2021 and prior SIPP panels due to changes in data collection.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2023-usernotes/2023-comp-sipp-parent-leav-data-prev-yrs.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2024-07-08T15:25:12.500-04:00,,2026-07-16T02:34:38Z,temp\source_metadata\census_sipp\user_notes\2023\2023-comp-sipp-parent-leav-data-prev-yrs.html,d51778d89a6a4c2423a540fe18501656e876c30cab51679d53459d0280d71bce
2023,2023 SIPP: Data Issue Concerning ESPEAK and TLANG1,User note concerning errors affecting observations of ESPEAK and TLANG1,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2023-usernotes/2023-data-issue-espeak-tlang1.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2024-07-02T14:45:32.808-04:00,,2026-07-16T02:34:38Z,temp\source_metadata\census_sipp\user_notes\2023\2023-data-issue-espeak-tlang1.html,3fe5767014121355405540181ce1699e7687e12d773edffcd6b9dd3b295cf9ff
2023,2023 SIPP: ESPEAK Errors Affecting the Other Three Language Variables,"User note concerning misclassified ESPEAK observations affecting TLANG1, EHOWWELL, and RLNGISOL.",https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2023-usernotes/2023-espeak-errors.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2025-07-24T09:15:42.825-04:00,,2026-07-16T02:34:37Z,temp\source_metadata\census_sipp\user_notes\2023\2023-espeak-errors.html,50ffdfba2b4a8266a38e6e60c629512722675d1bb32dcca05a6aa762ca62e9ae
2023,2023 SIPP: Estimates of Disability Prevalence,User note concerning estimates of disability prevalence produced using 2023 SIPP data.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2023-usernotes/2023-estim-disabil-prevlnce.html,income_poverty|weights_sampling|employment|education,RDIS,1,False,medium,2024-08-30T15:34:16.904-04:00,,2026-07-16T02:34:38Z,temp\source_metadata\census_sipp\user_notes\2023\2023-estim-disabil-prevlnce.html,a31e8a855249a23d8e2291ec495e049134108ff6aae83cfe2dddf125be4368dc
2023,2023 SIPP: Health Insurance Begin/End Month Status Flag Error,User note concerning status flag error for begin- and end-month health insurance variables.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2023-usernotes/2023-hi-month-flag-status.html,health_insurance|income_poverty|weights_sampling|employment|education,EMD_BMONTH|EMD_EMONTH,2,True,high,2025-07-24T09:15:30.237-04:00,,2026-07-16T02:34:39Z,temp\source_metadata\census_sipp\user_notes\2023\2023-hi-month-flag-status.html,174c9d37872ba9dffb9517922a7809b285c7267af5a7e55246f378f4adef6131
2023,2023 SIPP: High Allocation Rate in Foster Care Payment Amounts,User note concerning a high rate imputation for foster care.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2023-usernotes/2023-high-allocation-rate-foster.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2024-07-02T10:19:11.312-04:00,,2026-07-16T02:34:40Z,temp\source_metadata\census_sipp\user_notes\2023\2023-high-allocation-rate-foster.html,b6e579a4877a1c285d63412947ceb79c8c835b16df8f5961cff497f3cea789b1
2023,2023 SIPP: Hot-deck Allocation Bias,User note concerning Food Security hot-deck error and bias in 2023 SIPP.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2023-usernotes/2023-hot-deck-alloc-bias.html,income_poverty|weights_sampling|employment|food_security|education,,0,True,medium,2024-12-30T09:08:32.506-05:00,,2026-07-16T02:34:40Z,temp\source_metadata\census_sipp\user_notes\2023\2023-hot-deck-alloc-bias.html,d8b2622ec904ec5414ae4c7aa3e4368e9147e1815a5ebd9b70d2ab45016c7a53
2023,2023 SIPP: Hot Deck Corrections for Attainment Values,User note concerning correction applied to attainment hot decks for EEDUC and RGED.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2023-usernotes/2023-hot-deck-corrections.html,income_poverty|weights_sampling|employment|education,EEDUC,1,False,medium,2025-07-24T09:15:56.803-04:00,,2026-07-16T02:34:41Z,temp\source_metadata\census_sipp\user_notes\2023\2023-hot-deck-corrections.html,d032b49d2a20e92f287dd8e6bc28c81773b87084249d75aca292cf64b386e381
2023,"2023 SIPP: Hot Deck Issues for ECERT, EPROCERT, EWHOCERT","User note concerning corrections applied to the hot decks for ECERT, EPROCERT, and EWHOCERT.",https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2023-usernotes/2023-hot-deck-issues.html,income_poverty|weights_sampling|employment|education,,0,False,medium,2025-07-24T09:16:11.077-04:00,,2026-07-16T02:34:41Z,temp\source_metadata\census_sipp\user_notes\2023\2023-hot-deck-issues.html,a1ec299602a3528d10938818330a4fa9372404023f1d7ef5c8c7af17fadb41ad
2023,2023 SIPP: Improved Allocation Process for Other Commuting Costs Edit,User note concerning improvement to 2023 SIPP edit for other commuting costs,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2023-usernotes/2023-improved-allocation-process.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2024-07-02T06:23:45.250-04:00,,2026-07-16T02:34:46Z,temp\source_metadata\census_sipp\user_notes\2023\2023-improved-allocation-process.html,8741e70e18593870d6240bbf211120efd18b3192999486896fb51f8dc072d6a8
2023,2023 SIPP: Inconsistencies in Fertility Histories,User note concerning inconsistencies in fertility histories.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2023-usernotes/2023-inconsis-fert-histor.html,income_poverty|weights_sampling|employment|family_relationship|education,,0,True,medium,2024-07-02T08:48:53.863-04:00,,2026-07-16T02:34:46Z,temp\source_metadata\census_sipp\user_notes\2023\2023-inconsis-fert-histor.html,66ee5453608d880971527d9e14623b22e6c39cc4d0d338e7dd709d73e5270b6b
2023,2023 SIPP: Inconsistent Multiple Partner Fertility Information,User note concerning inconsistencies with multiple partner fertility information.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2023-usernotes/2023-inconsis-multi-partnr-fert-info.html,income_poverty|weights_sampling|employment|family_relationship|education,,0,True,medium,2024-07-08T15:23:36.277-04:00,,2026-07-16T02:34:44Z,temp\source_metadata\census_sipp\user_notes\2023\2023-inconsis-multi-partnr-fert-info.html,04607ba33f19762cbc4d2c71eb067339b29cd265aaa0d417b2df9f631fb837f3
2023,2023 SIPP: Inconsistent Monthly Relationships Among a Few People,User note concerning inconsistent monthly relationships among people for a small number of cases.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2023-usernotes/2023-inconsist-mnthly-relat-amg-ppl.html,income_poverty|weights_sampling|employment|family_relationship|education,EMS,1,True,high,2024-07-03T10:26:10.865-04:00,,2026-07-16T02:34:43Z,temp\source_metadata\census_sipp\user_notes\2023\2023-inconsist-mnthly-relat-amg-ppl.html,a16bc17bb4433c41f1967ee0405421ae2566d24aed592702df2d116636b1cdf4
2023,2023 SIPP: Inconsistent Case for Social Security on Behalf of a Child,User note regarding an inconsistent case in the Social Security Received on Behalf of a Child content.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2023-usernotes/2023-inconsistent-case-soc-behalf-child.html,income_poverty|weights_sampling|employment|education,MONTHCODE|PNUM|SSUID,3,True,high,2024-07-03T09:37:54.133-04:00,,2026-07-16T02:34:44Z,temp\source_metadata\census_sipp\user_notes\2023\2023-inconsistent-case-soc-behalf-child.html,29e40602f6d1275009f25e7b06f4fcddaafd744a5a53ec5aae7f77b313697291
2023,2023 SIPP: Incorrect Child Care Assistance Case,User note concerning a case where monthly receipt and allocation flag are incorrect.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2023-usernotes/2023-incorrect-child-care-assistance-case.html,income_poverty|weights_sampling|employment|education,MONTHCODE|PNUM|SSUID,3,True,high,2024-07-03T10:34:26.155-04:00,,2026-07-16T02:34:44Z,temp\source_metadata\census_sipp\user_notes\2023\2023-incorrect-child-care-assistance-case.html,2f52d714ca9cd499922aa0db18b281de1c2cc016e20dcb458469f03a174dee26
2023,2023 SIPP: Incorrect Child Care Assistance Receipt Universe,User note concerning the universe of monthly receipt ECHLD_MNYN.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2023-usernotes/2023-incorrect-child-care-assistance-receipt-universe.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2024-07-03T10:42:06.278-04:00,,2026-07-16T02:34:47Z,temp\source_metadata\census_sipp\user_notes\2023\2023-incorrect-child-care-assistance-receipt-universe.html,d5356d99b01ee081b0090d794a3a73a08ed0edec024afdbdde3529b9fbf5786d
2023,2023 SIPP: Insufficient Geographic Coverage and Unit Nonresponse,User note concerning insufficient geographic coverage and unit nonresponse in 2023 SIPP.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2023-usernotes/2023-insuff-geog-cov-unit-nonresp.html,health_insurance|income_poverty|weights_sampling|employment|education,,0,False,medium,2024-07-10T10:33:33.661-04:00,,2026-07-16T02:34:50Z,temp\source_metadata\census_sipp\user_notes\2023\2023-insuff-geog-cov-unit-nonresp.html,9a2adf7b1c97f871f794616669a085da6b5f24699800877c22d8b2bd3ef6ea87
2023,2023 SIPP: Issue with Age at Birth,User note concerning age at birth exceeding the age cap.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2023-usernotes/2023-issue-with-age-at-birth.html,income_poverty|weights_sampling|employment|education,ESEX,1,False,medium,2024-07-02T07:11:34.082-04:00,,2026-07-16T02:34:47Z,temp\source_metadata\census_sipp\user_notes\2023\2023-issue-with-age-at-birth.html,8068030b92f0f75b48261a4ceddf95959bed391771d158c665168212af276048
2023,2023 SIPP: Language Variable Universe Changes and RLNGISOL estimates,"User note concerning a universe change to ESPEAK, TLANG1, and EHOWWELL as well as a slight underestimate of those living in limited-English households.",https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2023-usernotes/2023-language-variable.html,income_poverty|weights_sampling|employment|education,,0,False,medium,2025-07-24T09:15:16.705-04:00,,2026-07-16T02:34:46Z,temp\source_metadata\census_sipp\user_notes\2023\2023-language-variable.html,f043823e39e08289a0183fed48ae64d934e4a29a7e2c332f757786797384fd96
2023,SIPP 2023: Minor Discrepancies in School Meals Data,User note concerning a few cases with discrepant school meals data.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2023-usernotes/2023-minor-discrepancies-school-meals.html,income_poverty|weights_sampling|employment|food_security|education,PNUM|SSUID,2,False,medium,2024-07-02T15:23:35.901-04:00,,2026-07-16T02:34:49Z,temp\source_metadata\census_sipp\user_notes\2023\2023-minor-discrepancies-school-meals.html,b703a55cf8e9d8b1c3fcc85f034df349c8efc881cf66c4fc4257742e37756d3a
2023,2023 SIPP: Monthly Health Insurance Variables Error,"User note concerning processing error that affects monthly Medicare, Medicaid, and Other health coverage.",https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2023-usernotes/2023-monthly-hi-variables-error.html,health_insurance|income_poverty|weights_sampling|employment|education,ECRMTH|EMDMTH|EMD_BMONTH|EMD_EMONTH|MONTHCODE|RHLTHMTH|RPRIMTH|RPUBMTH|RPUBTYPE1|RPUBTYPE2,10,True,high,2025-07-24T08:59:42.088-04:00,,2026-07-16T02:34:51Z,temp\source_metadata\census_sipp\user_notes\2023\2023-monthly-hi-variables-error.html,d053e86f9076fddfbb89c7d59b2b701cf8cccbbf3448dc45d68203a3c140f368
2023,2023 SIPP: Pass-Through Child Support Universe Error,User note concerning an error in the universe for the receipt of pass-through child support variable.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2023-usernotes/2023-pass-thr-child-supprt-univ-error.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2025-03-11T14:13:13.719-04:00,,2026-07-16T02:34:51Z,temp\source_metadata\census_sipp\user_notes\2023\2023-pass-thr-child-supprt-univ-error.html,30db59b168cd342ce86d523139ab0c3b4357d44ace68ff14ca4025ce6c83a986
2023,2023 SIPP: Processing Error Effects on Uninsured Care,User note concerning effects of processing error in monthly health insurance variables on Uninsured Care.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2023-usernotes/2023-processing-error-effects.html,health_insurance|income_poverty|weights_sampling|employment|education,,0,True,medium,2025-07-24T09:14:38.762-04:00,,2026-07-16T02:34:50Z,temp\source_metadata\census_sipp\user_notes\2023\2023-processing-error-effects.html,b37d8e14a787adf02238f9f8fcf8e388a780b96936f51d6329b330169f27b24e
2023,2023 SIPP: School Meals Universe Error,User note concerning an error in the universe for School Meals.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2023-usernotes/2023-school-meals-universe-error.html,income_poverty|weights_sampling|employment|food_security|education,,0,True,medium,2024-07-03T06:47:07.316-04:00,,2026-07-16T02:34:51Z,temp\source_metadata\census_sipp\user_notes\2023\2023-school-meals-universe-error.html,4431e62af94b86d6a089c7b9a742e73947f222f07d30749865fb20e4d9778db9
2023,2023 SIPP: Minor Inconsistencies in HeadStart Data,User note concerning small inconsistencies in HeadStart Child Care content.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2023-usernotes/2023-small-inconsist-child-care.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2024-07-02T09:11:22.520-04:00,,2026-07-16T02:34:52Z,temp\source_metadata\census_sipp\user_notes\2023\2023-small-inconsist-child-care.html,5c117075954c35640dbbad48834e9e3f04718023436dabb2f092ae68aa43447d
2023,2023 SIPP: Social Security Parent-Child Linkage Variables,User note concerning variables that can be used to link children with adults receiving Social Security on behalf of a child.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2023-usernotes/2023-social-security-parent-child-linkage-variable.html,health_insurance|income_poverty|weights_sampling|employment|family_relationship|education,PNUM,1,False,medium,2024-07-09T17:22:05.975-04:00,,2026-07-16T02:34:52Z,temp\source_metadata\census_sipp\user_notes\2023\2023-social-security-parent-child-linkage-variable.html,2bbf649a15b280209f27f2abc08970d9de38d1fff82b89245584c3a3fad4d2c2
2023,2023 SIPP: Universing Error for RGED,User note concerning universing error that omits respondents aged 15 to 17 with at least a high school credential from being assigned an RGED value.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2023-usernotes/2023-universing-error-rged.html,income_poverty|weights_sampling|employment|education,EEDUC|TAGE,2,True,high,2025-07-24T09:14:57.837-04:00,,2026-07-16T02:34:52Z,temp\source_metadata\census_sipp\user_notes\2023\2023-universing-error-rged.html,2db756befd2cdce173158e13249a7aaaede4e031281f81fd75278d87e7882638
2023,2023 SIPP: Comparing 2023 SIPP Child Care Data to Previous Years,User note concerning 2023 SIPP child care estimates that are not comparable to 2008 and prior SIPP panels due to changes in data collection.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2023-usernotes/compr-2023-sipp-chld-care-data-prev-yrs.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2024-07-02T09:24:09.291-04:00,,2026-07-16T02:34:53Z,temp\source_metadata\census_sipp\user_notes\2023\compr-2023-sipp-chld-care-data-prev-yrs.html,eb81df69fcc0e072cdd4a120f96365b56c82f991551aa3b50af7f7d8e0cbb3c1
2024,2024 SIPP: Allocation Flag Update for Logically Imputed Values,User note concerning change in allocation flag for respondents who report having not graduated from high school but completing a GED or equivalent.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2024-usernotes/2024-allocation-flag-update.html,income_poverty|weights_sampling|employment|education,EEDUC,1,True,high,2025-07-24T09:01:59.240-04:00,,2026-07-16T02:34:53Z,temp\source_metadata\census_sipp\user_notes\2024\2024-allocation-flag-update.html,378df25a3f31692f83754e3e682257b7a44959b5e515d95e7491fc7c737afbc0
2024,2024 SIPP: Allocation Matrix Corrections,User note concerning update on 2023 SIPP Food security hot deck issue.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2024-usernotes/2024-allocation-matrix-corrections.html,income_poverty|weights_sampling|employment|food_security|education,,0,True,medium,2025-07-24T09:00:20.381-04:00,,2026-07-16T02:34:54Z,temp\source_metadata\census_sipp\user_notes\2024\2024-allocation-matrix-corrections.html,936ddc985a0dea2ce01034460913033f541f7c1c7f0222faa423278e96b35ba5
2024,2024 SIPP: Change to SSI Payment Source Edit,User note concerning a change to the 2024 SIPP edit for SSI payment source.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2024-usernotes/2024-change-to-ssi-payment.html,income_poverty|weights_sampling|employment|education,,0,False,medium,2025-07-24T09:09:45.643-04:00,,2026-07-16T02:34:54Z,temp\source_metadata\census_sipp\user_notes\2024\2024-change-to-ssi-payment.html,b277d7dc6de14ab3c9f184788dcafcb83a1d3139ba20c8130cf7070d3ae84dff
